(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.005859375,44.705078125,10.317738791423002,24.013671875,10.012048192771084,47.69879518072289,10.030060120240481,24.014056224899598
0.005825042724609375,110.41106796264648,2.169997226117058,0.013484954833984375,0.011903033822035128,186.9333720423864,0.17344508656591737,0.013858647441170302
0.07632196751007782,10.507667103722238,1.4730910447481032,0.11612473825152148,0.10910102576069176,13.672357954734304,0.4164673895587953,0.11772275668353295
10,66,10.0,24,10,69,10.0,24
10,26,10.0,24,10,44,10,24
10,53,10.0,24,10,55,10,24
10,40,10.0,24,10,57,10,24
10,49,10.0,24,10,43,10,24
10,55,10.0,24,10,54,10,24
10,48,10.0,24,10,68,10,24
10,40,10.0,24,10,64,10,24
10,43,10.0,24,10,39,10,24
10,55,10.0,24,10,53,10,24
10,30,10.0,24,10,33,10,24
10,66,13.0,24,10,38,10,24
10,38,10.0,24,10,79,10,24
10,47,10.0,24,10,45,10,25
10,50,10.0,24,10,44,10,24
10,33,12.0,24,10,34,10,24
10,26,10.0,24,10,29,10,24
10,29,10.0,24,10,52,10,24
10,44,10.0,24,10,49,10,24
10,53,10.0,24,10,28,10,24
10,47,10.0,24,11,76,10,24
10,48,10.0,24,10,34,10,25
10,34,10.0,24,10,50,10,24
10,48,10.0,24,10,31,10,24
10,37,10.0,24,10,63,10,24
10,49,10.0,24,10,58,10,24
10,32,10.0,24,10,39,10,24
10,35,10.0,24,10,60,10,24
10,42,10.0,25,10,52,10,24
10,51,10.0,24,10,41,10,24
10,44,10.0,24,10,32,10,24
10,37,10.0,24,10,30,10,24
10,32,10.0,24,10,30,10,24
10,30,10.0,24,10,47,10,24
10,39,10.0,24,10,38,10,24
10,41,10.0,24,10,26,10,24
10,27,10.0,24,10,51,10,24
10,53,10.0,24,10,52,10,24
10,53,10.0,24,10,49,10,24
10,40,10.0,24,10,51,10,24
10,53,10.0,24,10,48,10,24
10,42,10.0,24,10,51,10,24
10,49,10.0,24,10,46,10,24
10,44,10.0,24,10,46,10,24
10,47,10.0,24,10,36,11,24
10,38,10.0,24,10,47,10,24
10,51,10.0,24,10,41,10,24
10,40,10.0,24,10,32,10,24
10,38,10.0,24,10,46,10,24
10,40,10.0,24,10,32,10,24
10,37,10.0,24,10,47,10,24
10,46,10.0,24,10,47,10,24
10,41,10.0,24,10,44,10,24
10,51,10.0,24,10,37,10,24
10,37,10.0,24,10,42,10,24
10,50,10.0,24,10,48,10,24
10,38,10.0,24,10,42,10,24
10,50,10.0,24,10,36,10,24
10,35,10.0,24,10,31,10,24
10,43,10.0,24,10,62,10,24
10,40,10.0,24,10,50,10,24
10,57,10.0,24,10,33,10,24
10,43,10.0,24,10,60,10,24
10,45,10.0,24,10,49,10,24
10,34,10.0,24,10,41,10,24
10,48,10.0,24,10,46,10,24
10,54,10.0,24,10,50,10,24
10,37,10.0,24,10,49,10,24
10,55,10.0,24,10,38,10,24
10,41,10.0,24,10,50,10,24
10,49,10.0,24,10,55,10,24
10,40,10.0,24,10,52,10,24
10,62,10.0,24,10,46,10,24
10,40,10.0,24,10,53,10,24
10,52,10.0,24,10,46,10,24
10,39,10.0,24,10,61,10,24
10,44,10.0,24,10,33,10,24
10,60,10.0,24,11,35,10,24
10,46,11.0,24,10,51,10,24
10,66,10.0,24,10,26,10,24
10,26,10.0,24,10,28,10,24
10,33,15.0,24,10,69,10,24
10,46,11.0,24,10,40,10,24
10,25,10.0,24,10,61,10,24
10,65,10.0,24,10,48,10,24
10,71,10.0,24,10,90,10,24
10,35,10.0,24,10,51,10,24
10,46,10.0,24,10,33,10,24
10,39,13.0,24,10,65,10,24
10,53,18.0,24,10,38,10,24
10,88,15.0,24,10,24,10,24
10,33,10.0,24,10,100,10,24
10,68,10.0,24,10,55,10,24
10,73,10.0,24,10,76,10,24
10,49,10.0,24,10,57,10,24
10,58,10.0,24,10,33,10,24
10,24,10.0,24,10,89,10,24
10,35,10.0,24,10,50,10,24
10,83,10.0,24,10,37,10,24
10,46,10.0,24,10,69,10,24
10,68,14.0,24,10,42,10,24
10,56,10.0,24,10,73,10,24
10,53,10.0,24,10,59,10,24
10,57,10.0,24,10,53,10,24
10,48,10.0,24,10,67,10,24
10,51,10.0,24,10,53,10,24
10,44,10.0,24,10,57,10,24
10,49,10.0,24,10,58,10,24
10,41,10.0,24,10,30,10,24
10,50,10.0,24,10,45,10,24
10,50,10.0,24,10,54,10,24
10,46,10.0,24,10,28,10,24
10,50,10.0,24,10,37,10,24
10,24,10.0,24,10,48,10,24
10,31,10.0,24,10,50,10,24
10,45,10.0,24,10,49,10,24
10,46,10.0,24,10,57,10,24
10,47,10.0,24,10,52,10,24
10,55,10.0,24,10,42,10,24
10,43,10.0,24,10,40,10,24
10,47,10.0,24,10,32,10,24
10,38,10.0,24,11,50,10,24
10,39,10.0,24,10,55,10,24
