(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.01195219123506,46.92828685258964,10.009940357852882,24.02191235059761,10.018711018711018,51.20790020790021,10.008298755186722,24.01871101871102
0.015793400104760245,172.8076062284726,0.009841547138639335,0.06525690068411612,0.01836091648981461,230.4765280233056,0.008229885849072846,0.018360916489814617
0.12567179518396418,13.14563068964257,0.09920457216600118,0.25545430253592544,0.13550245934969082,15.18145342262412,0.09071871829491886,0.13550245934969082
10,27,10.0,24,10,55,10.0,24
10,31,10.0,24,10,59,10,24
10,52,10.0,25,10,62,10,24
10,47,10.0,24,10,46,10,24
10,53,10.0,24,10,27,10,24
10,47,10.0,24,10,60,10,24
10,44,10.0,24,10,59,10,24
10,37,10.0,24,10,37,10,25
10,58,10.0,24,10,54,10,24
10,43,10.0,24,10,55,10,24
10,59,10.0,24,10,59,10,24
10,53,10.0,24,10,56,10,24
10,47,10.0,24,10,55,10,24
10,48,10.0,24,10,41,10,24
10,46,10.0,24,10,57,10,24
10,60,11.0,24,10,62,10,24
10,47,10.0,24,10,58,10,24
10,55,10.0,24,10,57,10,24
10,59,10.0,24,10,52,10,24
10,49,10.0,24,10,33,10,24
10,51,10.0,24,10,28,10,24
10,46,10.0,24,10,82,10,24
10,50,10.0,24,10,57,10,24
10,31,10.0,24,10,33,10,24
10,44,10.0,24,10,59,11,24
10,29,10.0,24,10,30,10,24
10,59,10.0,24,10,68,10,24
10,28,10.0,24,10,63,10,24
10,57,10.0,24,10,35,10,24
10,40,10.0,24,10,53,10,24
10,48,10.0,24,10,52,10,24
10,42,10.0,24,10,52,10,24
10,42,10.0,24,10,47,10,24
10,55,10.0,24,10,73,10,24
10,54,10.0,24,10,47,10,24
10,44,10.0,24,10,54,10,24
10,50,10.0,24,10,57,10,24
10,55,10.0,24,10,57,10,24
10,40,10.0,24,10,36,10,24
10,56,10.0,24,10,63,10,24
10,64,10.0,24,10,25,11,24
