(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.003968253968255,46.482142857142854,10.10515873015873,24.00595238095238,10.004106776180699,50.06378600823045,10.071868583162217,24.016427104722794
0.003952506928697404,120.25761763038548,0.7647352922650542,0.005916950113378686,0.004089910570099802,256.7593058307507,0.6375453790335167,0.016157254953219014
0.06286896634029705,10.966203428278424,0.8744914477941189,0.07692171418642908,0.06395240863407571,16.023710738488468,0.7984643880809693,0.12711119129808757
10.0,37.0,10.0,24.0,10,68,10.0,24
10.0,26.0,10.0,24.0,10,47,10,24
10.0,46.0,10.0,24.0,10,27,10,24
10.0,28.0,10.0,24.0,10,52,10,24
10.0,66.0,11.0,24.0,10,67,10,24
10.0,53.0,10.0,24.0,10,58,10,24
10.0,37.0,10.0,24.0,10,36,10,24
10.0,43.0,10.0,24.0,10,46,10,24
10.0,37.0,10.0,24.0,10,35,10,24
10.0,45.0,12.0,24.0,10,29,10,24
10.0,43.0,10.0,24.0,10,62,10,24
10.0,51.0,10.0,24.0,10,47,10,24
10.0,68.0,10.0,24.0,10,80,10,24
10.0,57.0,10.0,24.0,10,31,10,24
10.0,39.0,10.0,24.0,10,71,10,24
10.0,78.0,10.0,24.0,10,72,10,24
10.0,44.0,10.0,24.0,10,42,10,24
10.0,52.0,10.0,24.0,10,52,10,24
10.0,28.0,10.0,24.0,10,31,10,24
10.0,42.0,11.0,24.0,10,55,10,24
10.0,31.0,10.0,24.0,10,30,10,24
10.0,74.0,17.0,24.0,10,54,10,24
10.0,78.0,10.0,24.0,10,90,10,24
10.0,42.0,10.0,24.0,10,44,10,24
10.0,54.0,10.0,24.0,10,46,10,24
10.0,36.0,10.0,24.0,10,34,10,24
10.0,65.0,10.0,24.0,10,70,10,24
10.0,60.0,10.0,24.0,10,58,10,24
10.0,59.0,10.0,24.0,10,60,10,24
10.0,50.0,10.0,24.0,10,41,10,24
10.0,66.0,10.0,24.0,10,69,10,24
10.0,35.0,10.0,24.0,10,39,10,24
10.0,57.0,10.0,24.0,10,31,10,24
10.0,43.0,10.0,24.0,10,57,10,24
10.0,47.0,10.0,24.0,10,59,10,24
10.0,59.0,10.0,24.0,10,59,10,24
10.0,60.0,10.0,24.0,10,61,10,24
10.0,51.0,10.0,24.0,10,57,10,24
10.0,52.0,10.0,24.0,10,48,10,24
10.0,60.0,10.0,24.0,10,63,10,24
10.0,47.0,10.0,24.0,10,53,10,24
10.0,65.0,10.0,24.0,10,64,10,24
10.0,28.0,10.0,24.0,10,28,10,24
10.0,65.0,10.0,24.0,10,53,10,24
10.0,49.0,10.0,24.0,10,64,10,24
10.0,24.0,10.0,24.0,10,25,10,24
10.0,71.0,10.0,24.0,10,69,10,24
10.0,46.0,10.0,24.0,10,51,10,24
10.0,58.0,10.0,24.0,10,48,10,24
10.0,52.0,10.0,24.0,10,61,10,24
10.0,50.0,10.0,24.0,10,52,10,24
10.0,50.0,10.0,24.0,10,38,10,24
10.0,50.0,10.0,24.0,10,69,10,24
10.0,53.0,10.0,24.0,10,52,10,24
10.0,39.0,10.0,24.0,10,38,10,24
10.0,51.0,10.0,24.0,10,58,10,24
10.0,42.0,10.0,24.0,10,52,10,24
10.0,58.0,10.0,24.0,10,43,10,24
10.0,56.0,10.0,24.0,10,59,10,24
10.0,40.0,10.0,24.0,10,32,10,24
10.0,49.0,10.0,24.0,10,55,10,24
10.0,53.0,10.0,24.0,10,68,10,24
10.0,40.0,10.0,24.0,10,30,10,24
10.0,48.0,10.0,24.0,10,54,10,24
10.0,59.0,10.0,24.0,10,59,10,24
11.0,33.0,10.0,24.0,10,30,10,24
10.0,40.0,10.0,24.0,10,43,10,24
10.0,38.0,10.0,24.0,10,33,10,24
10.0,51.0,10.0,24.0,10,73,10,24
10.0,48.0,10.0,24.0,10,55,10,24
10.0,42.0,10.0,24.0,10,40,10,24
10.0,30.0,10.0,24.0,10,51,10,24
10.0,40.0,10.0,24.0,10,49,10,24
10.0,40.0,10.0,24.0,10,38,10,24
10.0,39.0,10.0,24.0,10,37,10,24
10.0,36.0,10.0,24.0,10,38,10,24
10.0,44.0,10.0,24.0,10,43,10,24
10.0,45.0,10.0,24.0,10,39,10,24
10.0,35.0,10.0,24.0,10,39,10,24
10.0,39.0,10.0,24.0,10,35,10,24
10.0,34.0,10.0,24.0,10,44,10,24
10.0,42.0,10.0,24.0,10,37,10,24
10.0,36.0,10.0,24.0,10,48,11,24
10.0,54.0,10.0,24.0,10,48,10,24
10.0,40.0,10.0,24.0,10,41,10,24
10.0,46.0,10.0,24.0,10,29,10,24
10.0,40.0,10.0,24.0,10,74,10,24
10.0,62.0,10.0,24.0,10,28,10,24
10.0,24.0,10.0,24.0,10,52,10,24
10.0,48.0,10.0,24.0,10,54,10,24
10.0,45.0,10.0,24.0,10,53,10,24
10.0,55.0,10.0,24.0,10,45,10,24
10.0,37.0,10.0,24.0,10,70,10,24
10.0,52.0,10.0,24.0,10,75,10,24
10.0,43.0,10.0,24.0,10,42,10,24
10.0,37.0,10.0,24.0,10,31,10,24
10.0,40.0,10.0,24.0,10,60,10,24
10.0,24.0,10.0,24.0,10,35,10,24
10.0,52.0,10.0,24.0,10,48,10,24
10.0,34.0,10.0,24.0,10,44,10,24
10.0,43.0,10.0,24.0,10,32,10,25
10.0,38.0,10.0,24.0,10,55,10,24
10.0,35.0,10.0,24.0,10,47,10,24
10.0,45.0,10.0,24.0,10,43,10,24
10.0,47.0,10.0,24.0,11,30,10,24
10.0,41.0,10.0,24.0,10,65,10,24
10.0,60.0,10.0,24.0,10,53,10,24
10.0,43.0,10.0,24.0,10,31,10,24
10.0,50.0,10.0,24.0,10,31,10,24
10.0,37.0,10.0,24.0,10,64,10,24
10.0,45.0,10.0,24.0,10,53,10,24
10.0,32.0,10.0,24.0,10,29,10,24
10.0,43.0,10.0,24.0,10,49,10,24
10.0,41.0,10.0,24.0,10,38,10,24
10.0,36.0,10.0,24.0,10,46,10,24
10.0,37.0,10.0,24.0,10,66,10,24
10.0,49.0,10.0,24.0,10,40,10,24
10.0,47.0,10.0,24.0,10,53,10,24
10.0,37.0,10.0,24.0,10,52,10,24
10.0,29.0,10.0,24.0,10,28,10,24
10.0,36.0,10.0,24.0,10,25,10,24
10.0,47.0,10.0,24.0,10,87,10,24
10.0,50.0,10.0,24.0,10,44,10,24
10.0,53.0,10.0,24.0,10,82,10,24
10.0,55.0,10.0,24.0,10,55,10,24
10.0,55.0,10.0,24.0,10,41,10,24
10.0,44.0,10.0,24.0,10,53,11,24
10.0,49.0,10.0,24.0,10,59,10,24
10.0,39.0,10.0,24.0,10,51,10,24
10.0,47.0,10.0,24.0,10,80,10,24
10.0,44.0,10.0,24.0,10,63,10,24
10.0,33.0,10.0,24.0,10,71,10,24
10.0,53.0,10.0,24.0,10,64,10,24
10.0,43.0,10.0,24.0,10,25,10,24
10.0,55.0,10.0,24.0,10,75,10,24
10.0,67.0,10.0,24.0,10,29,10,24
10.0,53.0,10.0,24.0,10,35,10,24
10.0,44.0,10.0,24.0,10,48,10,24
10.0,54.0,10.0,24.0,10,27,10,25
10.0,36.0,10.0,24.0,10,64,20,24
10.0,34.0,10.0,24.0,10,56,10,24
10.0,33.0,10.0,24.0,10,100,10,24
10.0,64.0,10.0,24.0,10,87,10,24
10.0,28.0,10.0,24.0,10,53,10,24
10.0,49.0,13.0,24.0,10,54,10,25
