(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.015655577299412,45.10763209393346,10.0859375,24.01174168297456,10.018145161290322,48.090725806451616,10.024144869215291,24.012096774193548
0.027152163173394705,84.6870454693418,0.21527099609375,0.01160381585548462,0.017815914412070758,196.46959140868884,0.0718516329364517,0.011950442247658682
0.1647791345207114,9.202556463795363,0.4639730553531638,0.10772100935047267,0.13347626909705995,14.016761088378757,0.2680515490282638,0.1093180783203706
10,41,10.0,24,10,40,10.0,24
10,64,11.0,24,10,67,10,24
10,34,10.0,24,10,70,10,24
10,26,10.0,24,10,29,10,24
10,61,10.0,24,10,57,10,24
10,41,10.0,24,10,35,10,24
10,48,10.0,24,10,71,10,24
10,43,10.0,24,10,28,10,24
10,59,10.0,24,10,65,10,24
10,47,10.0,24,10,54,10,24
10,44,10.0,24,10,54,10,24
10,63,10.0,24,10,38,10,24
10,45,10.0,24,10,76,10,24
10,40,10.0,24,10,40,10,24
10,43,11.0,24,10,57,10,24
10,45,10.0,24,10,46,10,24
10,39,10.0,24,10,34,10,24
10,66,12.0,24,10,46,10,24
10,47,10.0,24,10,71,10,24
10,59,10.0,24,10,73,10,24
10,54,10.0,24,10,50,10,24
10,27,11.0,24,10,24,10,24
10,44,16.0,25,10,54,10,24
10,51,10.0,24,10,57,10,24
10,54,10.0,24,10,55,10,24
10,37,12.0,24,10,36,10,24
10,62,10.0,24,10,36,10,24
10,57,10.0,24,10,86,12,24
10,58,10.0,24,10,78,10,24
10,57,10.0,24,10,53,10,24
10,52,10.0,24,10,51,10,24
10,56,10.0,24,10,70,10,24
10,62,10.0,24,10,50,10,24
10,32,10.0,24,10,49,10,24
10,43,10.0,24,10,64,10,24
10,43,10.0,24,10,39,10,24
10,43,10.0,24,10,55,10,24
10,43,10.0,24,10,33,10,24
