(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.015748031496063,45.42716535433071,10.318271119842828,24.013779527559056,10.006036217303823,48.02217741935484,10.008048289738431,24.006036217303823
0.027311054622109244,92.91792346084692,1.4861298204036573,0.01358965217930436,0.005999781384483967,180.97329848465142,0.007983514770716856,0.0059997813844839655
0.1652605658410658,9.639394351350449,1.2190692434819514,0.11657466353931441,0.07745825575420587,13.452631656469727,0.0893505163427546,0.07745825575420587
10,37,10.0,24,10,46,10.0,24
10,39,10.0,24,10,30,10,24
10,37,10.0,24,10,47,10,24
10,37,10.0,24,10,26,10,24
10,58,10.0,24,10,51,10,24
10,48,10.0,24,10,49,10,24
10,43,10.0,24,10,41,10,24
10,28,10.0,24,10,55,10,24
10,50,10.0,24,10,46,10,24
10,31,10.0,24,10,28,10,24
10,43,10.0,24,10,48,10,24
10,33,10.0,24,10,60,10,24
10,24,11.0,24,10,37,10,24
10,42,10.0,24,10,44,10,24
11,50,10.0,24,10,54,10,24
10,41,10.0,24,10,51,10,24
10,63,10.0,24,10,28,10,24
10,41,10.0,24,10,76,10,24
10,40,10.0,24,10,50,10,24
10,50,10.0,24,10,52,10,24
10,51,10.0,24,10,57,10,24
10,50,13.0,24,10,50,10,24
10,35,10.0,24,10,31,10,24
10,58,10.0,24,10,67,10,24
10,42,10.0,24,10,62,10,24
10,53,15.0,24,10,38,10,24
10,49,10.0,24,10,48,10,24
10,63,10.0,24,10,68,10,24
10,51,10.0,24,10,64,10,24
10,38,10.0,24,10,27,10,24
10,45,10.0,24,10,63,10,24
10,51,11.0,24,10,53,10,24
10,60,12.0,24,10,53,10,24
10,49,10.0,24,10,36,10,24
10,51,10.0,24,10,86,10,24
10,58,10.0,24,10,31,10,24
10,33,10.0,24,10,46,10,24
10,74,16.0,24,10,81,10,24
10,25,10.0,24,10,70,10,24
10,62,10.0,24,10,78,10,24
10,44,10.0,24,10,45,10,24
10,44,10.0,24,10,55,10,24
10,55,12.0,24,10,44,10,24
10,24,10.0,24,10,67,10,24
10,74,10.0,24,10,62,10,24
10,58,10.0,24,10,64,10,24
10,57,10.0,24,10,66,10,24
10,58,10.0,24,10,75,10,24
10,56,10.0,24,10,27,10,24
10,56,10.0,24,10,63,10,24
10,49,10.0,24,10,61,10,24
10,52,10.0,24,10,26,10,24
10,43,10.0,24,10,73,10,24
10,49,10.0,24,10,45,10,24
10,46,10.0,24,10,55,10,24
10,48,10.0,24,10,38,10,24
10,43,10.0,24,10,51,10,24
10,44,10.0,24,10,40,10,24
10,35,10.0,24,10,42,10,24
10,41,10.0,24,10,53,10,24
10,49,10.0,24,10,48,10,24
10,49,10.0,24,10,76,10,24
10,34,10.0,24,10,37,10,24
10,58,10.0,24,10,77,10,24
13,66,10.0,24,10,67,10,24
10,46,10.0,24,10,58,10,24
10,62,10.0,24,10,60,10,24
10,51,10.0,24,10,54,10,24
10,60,10.0,24,10,61,10,24
10,58,10.0,24,10,25,10,24
10,60,10.0,24,10,64,10,24
10,48,10.0,24,10,37,10,24
10,64,10.0,24,10,54,10,24
10,42,10.0,24,10,43,10,24
10,49,10.0,24,10,65,10,24
10,39,10.0,24,10,44,10,24
10,54,10.0,24,10,54,10,24
10,42,10.0,24,10,24,10,24
10,50,10.0,24,10,75,10,24
10,51,10.0,24,10,47,10,24
10,51,10.0,24,10,52,10,24
10,45,10.0,24,10,42,10,24
10,43,10.0,24,10,65,10,24
10,29,10.0,24,10,57,10,24
10,38,10.0,24,10,42,10,24
10,39,10.0,24,10,47,10,24
10,38,10.0,24,10,38,10,24
10,47,10.0,24,10,24,10,24
10,37,10.0,24,10,26,10,24
10,37,10.0,24,10,49,10,24
10,27,10.0,24,10,35,10,24
10,42,10.0,24,10,42,10,24
10,37,10.0,24,10,53,10,24
10,31,10.0,24,10,27,10,24
10,37,10.0,24,10,45,10,24
10,51,10.0,24,10,38,10,24
10,33,10.0,24,10,56,10,24
10,41,10.0,24,10,27,10,24
10,39,10.0,24,10,45,10,24
10,58,10.0,24,10,51,10,24
10,27,10.0,24,10,48,10,24
10,47,10.0,24,10,48,10,24
10,39,10.0,24,10,36,10,24
10,55,10.0,24,10,55,10,24
10,45,10.0,24,10,52,10,24
10,36,10.0,24,10,58,10,24
10,50,10.0,24,10,31,10,24
10,42,10.0,24,10,48,10,24
10,61,10.0,24,10,54,10,24
10,35,10.0,24,10,29,10,24
10,58,10.0,24,10,39,10,24
10,54,10.0,24,10,58,10,24
10,64,10.0,24,10,90,10,24
10,50,10.0,24,10,63,10,24
10,63,10.0,24,10,28,10,24
10,44,10.0,24,10,81,10,24
10,46,17.0,24,10,46,10,24
10,81,14.0,24,10,68,10,24
10,25,10.0,24,10,81,10,24
10,51,10.0,24,10,73,10,24
10,78,11.0,24,10,56,10,24
11,30,10.0,24,11,67,10,24
10,70,12.0,24,10,39,10,24
10,84,10.0,24,10,69,10,24
10,67,10.0,24,10,64,10,24
10,42,10.0,24,10,47,10,24
10,68,10.0,24,11,52,10,24
10,51,10.0,24,10,53,11,24
10,55,10.0,24,10,55,10,24
10,59,10.0,24,10,56,10,24
10,38,10.0,24,10,53,10,24
10,55,10.0,24,10,52,10,24
10,48,10.0,24,10,34,10,24
10,67,10.0,24,10,66,10,24
10,44,10.0,24,10,26,10,24
10,48,10.0,24,10,66,10,24
10,55,10.0,24,10,24,10,24
10,54,10.0,24,10,63,10,24
10,48,10.0,24,10,60,10,24
10,27,10.0,24,10,32,10,24
10,45,10.0,24,10,62,10,24
10,51,10.0,24,10,48,10,24
10,55,10.0,24,10,56,10,24
10,32,10.0,24,10,78,10,24
10,49,10.0,24,10,38,10,24
10,49,10.0,24,10,54,10,24
10,41,10.0,24,10,45,10,24
10,41,10.0,24,10,47,10,24
10,58,10.0,24,10,24,10,24
10,39,10.0,24,10,42,10,24
10,46,10.0,24,10,49,10,24
10,44,10.0,24,10,45,10,24
10,27,10.0,24,10,29,10,24
10,39,10.0,24,10,25,10,24
10,45,10.0,24,10,63,10,24
10,48,10.0,24,10,25,10,24
10,28,10.0,24,10,59,10,24
10,56,10.0,24,10,48,10,24
10,39,10.0,24,10,49,10,24
10,40,10.0,24,10,35,10,24
10,40,10.0,24,10,66,10,24
10,47,10.0,24,10,48,10,24
10,42,10.0,25,10,51,10,24
10,62,10.0,24,10,57,10,24
10,37,10.0,24,10,49,10,24
10,50,10.0,24,10,46,10,24
10,44,10.0,24,10,55,10,24
10,57,10.0,24,10,60,10,24
10,47,11.0,24,10,41,10,24
10,41,10.0,24,10,25,10,24
10,63,10.0,24,10,34,10,24
10,40,10.0,24,10,30,10,24
10,46,10.0,24,10,28,10,24
10,46,10.0,24,10,49,10,24
10,56,10.0,24,10,45,10,24
10,38,10.0,24,10,65,10,24
10,38,10.0,24,10,49,10,24
10,37,10.0,24,10,59,10,24
10,32,10.0,24,10,56,10,24
10,41,10.0,24,10,65,10,24
10,45,10.0,24,10,38,10,24
10,50,10.0,24,10,66,10,24
10,49,10.0,24,10,35,10,24
10,59,10.0,24,10,59,10,24
10,46,10.0,24,10,41,10,24
10,60,10.0,24,10,30,10,24
10,42,10.0,24,10,58,10,24
10,45,10.0,24,10,56,10,24
10,35,10.0,24,10,51,10,24
10,44,10.0,24,10,37,10,24
10,34,10.0,24,10,38,10,24
10,38,10.0,24,10,48,10,24
10,38,10.0,24,10,46,10,24
10,47,10.0,24,10,56,10,24
10,33,10.0,24,10,32,10,24
10,39,10.0,24,10,49,10,24
10,45,10.0,24,10,24,10,24
10,42,10.0,24,10,49,10,24
10,53,10.0,24,10,44,10,24
10,38,10.0,24,10,54,10,24
10,45,11.0,24,10,36,10,24
10,29,10.0,24,10,43,10,24
10,51,10.0,24,10,47,10,24
10,41,10.0,24,10,34,10,24
10,57,10.0,25,10,69,10,24
10,33,10.0,24,10,35,10,24
10,40,10.0,24,10,44,10,24
10,44,10.0,24,10,55,10,24
10,54,10.0,24,10,50,10,24
10,41,10.0,24,10,58,10,24
10,41,10.0,24,10,63,10,24
10,34,10.0,25,10,56,10,24
10,51,10.0,24,10,38,10,24
10,50,10.0,24,10,48,10,24
10,46,10.0,24,10,48,10,24
10,56,10.0,24,10,28,10,24
10,51,10.0,24,10,51,10,24
10,42,10.0,24,10,33,10,24
10,34,10.0,24,10,60,10,24
10,47,10.0,24,10,46,10,24
10,39,10.0,25,10,43,10,24
10,46,10.0,24,10,46,10,24
10,47,10.0,24,10,53,10,24
10,51,10.0,24,10,57,10,24
10,50,10.0,24,10,48,10,24
10,46,10.0,24,10,37,10,24
10,41,10.0,24,10,42,10,24
10,31,10.0,24,10,37,10,24
10,39,10.0,24,10,54,10,24
10,38,10.0,24,10,52,10,24
10,44,10.0,24,10,24,10,24
10,36,10.0,24,10,38,10,24
10,45,10.0,24,10,29,10,24
10,34,10.0,24,10,66,10,24
10,52,10.0,24,10,48,10,24
10,45,10.0,24,10,47,10,24
10,24,10.0,24,10,56,10,24
10,40,10.0,24,10,27,10,24
10,54,10.0,24,10,35,10,24
10,34,10.0,24,10,69,10,24
10,46,10.0,24,10,53,10,24
10,42,10.0,24,10,50,10,24
10,57,10.0,24,10,56,10,24
10,43,10.0,24,10,56,10,24
10,49,10.0,24,10,54,10,24
10,41,10.0,24,10,35,10,24
10,39,10.0,24,10,50,10,24
10,52,10.0,24,10,33,10,24
10,40,10.0,24,10,42,10,24
10,63,10.0,24,10,47,10,24
10,42,10.0,24,10,52,10,24
10,42,10.0,24,10,59,10,24
10,42,10.0,24,10,47,10,24
10,25,10.0,24,10,32,10,24
10,37,10.0,24,10,36,10,24
10,44,10.0,24,10,44,10,24
10,36,10.0,24,10,49,10,24
10,54,10.0,24,10,49,10,24
10,36,10.0,24,10,42,10,24
10,42,10.0,24,10,51,10,24
10,41,10.0,24,10,28,10,24
10,30,10.0,24,10,62,10,24
10,45,10.0,24,10,62,10,24
10,49,10.0,24,10,52,10,24
10,40,10.0,24,10,27,10,24
10,46,10.0,24,10,60,10,24
10,54,10.0,24,10,27,10,24
10,45,10.0,24,10,46,10,24
10,50,10.0,24,10,56,10,24
10,47,10.0,24,10,43,10,24
10,44,10.0,24,10,32,10,24
10,33,11.0,24,10,58,10,24
10,66,10.0,24,10,27,10,24
10,38,10.0,24,10,30,10,24
10,51,10.0,24,10,58,10,24
10,39,10.0,24,10,32,10,24
10,30,10.0,24,10,36,10,24
10,39,10.0,24,10,59,10,24
10,57,10.0,24,10,43,10,24
10,31,10.0,24,10,26,10,24
10,55,10.0,24,10,69,10,24
10,35,10.0,24,10,38,10,24
10,46,10.0,25,10,62,10,24
10,49,10.0,24,10,49,10,24
10,43,10.0,24,10,47,10,24
10,47,10.0,24,10,34,10,24
10,40,10.0,24,10,48,10,24
10,49,12.0,24,10,37,10,24
10,44,10.0,24,10,63,10,24
11,50,10.0,24,10,49,10,24
10,45,10.0,24,10,39,10,24
10,51,10.0,24,10,59,10,24
10,49,13.0,24,10,24,10,24
10,41,10.0,24,10,77,10,24
10,58,12.0,24,10,33,10,24
10,38,10.0,24,10,47,10,24
10,49,10.0,24,10,54,10,24
10,51,10.0,24,10,51,10,24
10,52,10.0,24,10,27,10,24
10,55,10.0,24,10,30,10,24
10,43,10.0,24,10,66,10,24
10,36,12.0,24,10,47,10,24
10,40,11.0,24,10,41,10,24
10,55,10.0,24,10,33,10,24
10,45,10.0,24,10,33,10,24
10,44,10.0,24,10,65,10,24
10,50,10.0,24,10,46,10,24
10,39,10.0,24,10,49,10,24
10,50,10.0,24,10,26,10,24
10,50,10.0,24,10,51,10,24
10,54,10.0,24,10,57,10,24
10,42,10.0,24,10,45,10,24
10,48,18.0,24,10,62,10,24
10,45,10.0,24,10,25,10,24
10,41,16.0,24,10,63,10,24
10,55,10.0,24,10,32,10,24
10,74,10.0,24,10,44,10,24
10,52,10.0,24,10,64,10,24
10,45,15.0,24,10,47,10,24
10,54,10.0,24,10,67,10,24
10,49,10.0,24,10,55,10,24
10,56,10.0,24,10,54,10,24
10,39,10.0,24,10,45,10,24
10,57,10.0,24,10,48,10,24
10,74,14.0,24,10,57,10,24
10,44,11.0,24,10,49,10,24
10,56,13.0,24,10,48,10,24
10,43,10.0,24,10,32,10,24
10,48,11.0,24,10,76,10,24
10,67,10.0,24,10,45,10,24
10,47,10.0,24,10,55,10,24
