(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.017751479289942,45.35375494071146,10.674556213017752,24.011834319526628,10.014056224899598,47.772635814889334,10.028112449799197,24.002008032128515
0.04504977650175648,90.71477839053883,4.8506938365836865,0.01169426840796891,0.013858647441170305,173.1132954669668,0.06748278253576553,0.002003999935484911
0.21224932626926402,9.524430607156463,2.2024290764026175,0.10814004072483471,0.11772275668353296,13.15725258049593,0.25977448399672654,0.04476605785061838
10.0,69,10.0,24.0,10,68,10.0,24
10.0,52,10.0,24.0,10,71,10,24
10.0,26,10.0,24.0,10,46,10,24
10.0,43,10.0,24.0,10,34,10,24
10.0,54,21.0,24.0,10,46,10,24
10.0,52,15.0,24.0,10,90,10,24
10.0,51,10.0,25.0,10,65,10,24
10.0,43,18.0,24.0,10,45,10,24
10.0,44,10.0,24.0,10,49,10,24
10.0,47,10.0,24.0,10,41,10,24
10.0,42,10.0,24.0,10,60,10,24
11.0,58,13.0,24.0,10,51,10,24
10.0,43,10.0,24.0,10,59,10,24
10.0,50,10.0,24.0,10,56,10,24
10.0,29,10.0,24.0,10,24,10,24
10.0,44,10.0,24.0,10,45,10,24
10.0,58,10.0,24.0,10,56,10,24
10.0,44,10.0,24.0,10,53,10,24
10.0,55,13.0,24.0,10,56,10,24
10.0,30,10.0,24.0,10,24,10,24
10.0,35,10.0,24.0,10,47,10,24
10.0,61,10.0,24.0,10,62,10,24
10.0,66,10.0,24.0,10,60,10,24
10.0,54,11.0,24.0,10,60,10,24
10.0,32,11.0,24.0,10,31,10,24
10.0,45,10.0,24.0,10,55,10,24
10.0,60,10.0,24.0,10,35,10,24
10.0,49,11.0,24.0,10,59,10,24
10.0,40,10.0,24.0,10,63,10,24
10.0,63,10.0,24.0,10,49,10,24
10.0,64,10.0,24.0,10,70,10,24
10.0,48,10.0,24.0,10,63,10,24
10.0,67,15.0,24.0,10,53,10,24
10.0,49,10.0,24.0,10,58,10,24
10.0,57,10.0,25.0,10,34,10,24
10.0,55,10.0,24.0,10,46,10,24
10.0,51,10.0,24.0,10,64,10,24
10.0,46,10.0,24.0,10,53,10,24
10.0,52,10.0,24.0,10,60,10,24
10.0,49,10.0,24.0,10,58,10,24
10.0,45,10.0,24.0,10,38,10,24
10.0,55,10.0,24.0,10,56,10,24
10.0,51,10.0,24.0,10,50,10,24
10.0,34,10.0,24.0,10,26,10,24
10.0,52,10.0,24.0,10,40,10,24
10.0,53,10.0,24.0,10,79,10,24
10.0,54,10.0,24.0,10,25,10,24
10.0,54,10.0,24.0,10,80,10,24
10.0,49,10.0,24.0,10,53,10,24
10.0,40,10.0,24.0,10,45,10,24
10.0,44,10.0,24.0,10,34,10,24
10.0,64,11.0,24.0,10,65,10,24
10.0,48,10.0,24.0,10,56,10,24
10.0,27,10.0,24.0,10,41,10,24
10.0,36,10.0,24.0,10,35,10,24
10.0,31,10.0,24.0,10,65,10,24
10.0,42,10.0,24.0,10,27,10,24
10.0,57,10.0,24.0,11,36,10,24
10.0,44,10.0,24.0,10,50,10,24
10.0,45,10.0,24.0,11,43,10,24
10.0,39,10.0,24.0,10,57,10,24
10.0,37,10.0,24.0,10,37,10,24
10.0,38,10.0,24.0,10,29,10,24
10.0,38,10.0,24.0,10,52,10,24
10.0,31,14.0,24.0,10,50,10,24
10.0,57,10.0,24.0,10,45,10,24
10.0,42,10.0,24.0,10,42,10,24
14.0,27,11.0,24.0,10,56,10,24
10.0,49,10.0,24.0,10,50,10,24
10.0,50,10.0,24.0,10,31,10,24
10.0,39,10.0,24.0,10,49,10,24
10.0,46,10.0,24.0,10,51,10,24
10.0,54,10.0,24.0,10,37,10,24
10.0,37,11.0,24.0,10,39,10,24
10.0,40,10.0,24.0,10,26,10,24
10.0,27,10.0,24.0,10,49,10,24
10.0,46,10.0,24.0,10,37,10,24
10.0,38,10.0,24.0,10,45,10,24
10.0,41,10.0,24.0,10,42,10,24
10.0,41,13.0,24.0,10,54,10,24
10.0,52,10.0,24.0,10,26,10,24
10.0,44,10.0,24.0,10,52,10,24
10.0,40,13.0,24.0,10,36,10,24
10.0,29,10.0,24.0,10,55,10,24
10.0,54,10.0,24.0,10,58,10,24
10.0,47,10.0,24.0,10,48,10,24
10.0,45,10.0,24.0,10,50,10,24
10.0,48,10.0,24.0,10,53,10,24
10.0,47,10.0,24.0,10,35,10,24
10.0,48,10.0,24.0,10,34,10,24
10.0,50,10.0,24.0,10,63,10,24
10.0,38,10.0,24.0,10,32,10,24
10.0,37,10.0,24.0,10,54,10,24
10.0,48,10.0,24.0,10,59,10,24
10.0,48,10.0,24.0,10,62,10,24
10.0,53,10.0,24.0,10,60,10,24
10.0,48,10.0,24.0,10,29,10,24
10.0,53,10.0,24.0,10,32,11,24
10.0,49,10.0,24.0,10,47,10,24
10.0,53,10.0,24.0,10,61,10,24
10.0,47,10.0,24.0,10,54,10,24
10.0,39,10.0,24.0,10,42,10,24
10.0,69,10.0,24.0,10,74,10,24
10.0,40,10.0,24.0,10,40,10,24
10.0,44,10.0,24.0,10,43,10,24
10.0,41,10.0,24.0,10,88,10,24
10.0,48,10.0,24.0,10,38,10,24
10.0,31,10.0,24.0,10,53,10,24
10.0,39,10.0,24.0,10,26,10,24
10.0,46,10.0,24.0,10,58,10,24
10.0,51,10.0,24.0,10,53,10,24
10.0,29,10.0,24.0,10,48,10,24
10.0,37,10.0,24.0,10,25,10,24
10.0,51,10.0,24.0,10,57,10,24
10.0,42,10.0,24.0,10,44,10,24
10.0,46,10.0,24.0,10,66,10,24
10.0,38,10.0,24.0,10,35,10,24
10.0,58,10.0,24.0,10,31,10,24
10.0,34,10.0,24.0,10,63,10,24
10.0,38,10.0,24.0,10,24,10,24
10.0,42,10.0,24.0,10,28,10,24
10.0,61,10.0,24.0,10,28,10,24
10.0,37,10.0,24.0,10,51,10,24
10.0,52,10.0,24.0,10,44,10,24
10.0,32,10.0,24.0,10,72,10,24
10.0,44,10.0,24.0,10,52,10,24
10.0,33,10.0,24.0,10,24,10,24
10.0,39,10.0,24.0,10,62,10,24
10.0,37,10.0,24.0,10,36,10,24
10.0,50,10.0,24.0,10,62,10,24
10.0,36,10.0,24.0,10,58,10,24
10.0,39,10.0,24.0,10,44,10,24
10.0,34,10.0,24.0,10,41,10,24
10.0,43,10.0,24.0,10,27,10,24
10.0,42,10.0,24.0,10,56,10,24
10.0,40,10.0,24.0,10,44,10,24
10.0,24,10.0,24.0,10,46,10,24
10.0,53,10.0,24.0,10,54,10,24
10.0,44,10.0,25.0,10,41,10,24
10.0,42,10.0,24.0,10,51,10,24
10.0,53,14.0,24.0,10,40,10,24
10.0,40,10.0,24.0,10,39,10,24
10.0,48,10.0,24.0,10,35,10,24
10.0,40,10.0,24.0,10,68,10,24
10.0,52,10.0,24.0,10,55,10,24
10.0,43,11.0,24.0,10,44,10,24
10.0,50,10.0,24.0,10,47,10,24
10.0,52,19.0,24.0,10,45,10,24
10.0,47,10.0,24.0,10,27,10,24
10.0,48,10.0,24.0,10,69,10,24
10.0,38,13.0,24.0,10,57,10,24
10.0,40,10.0,24.0,10,42,10,24
10.0,44,10.0,24.0,10,58,10,24
