(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.005988023952096,47.172,10.007984031936127,24.07185628742515,10.014925373134329,53.89978678038379,10.01063829787234,24.01279317697228
0.0059521675212449365,109.450416,0.007920287170170633,0.6774714044963964,0.018966998695223253,186.7127718095481,0.010525124490719783,0.012629511595237331
0.07715029177679716,10.461855284795332,0.08899599524793592,0.8230865109430456,0.13772072718085412,13.664288192567811,0.10259202937226548,0.11238109981325745
10.0,37,10.0,24.0,10,56,10.0,24
10.0,39,10.0,24.0,10,48,10,24
10.0,43,10.0,24.0,10,53,10,24
10.0,34,10.0,24.0,10,48,10,24
10.0,51,10.0,24.0,10,49,10,24
10.0,42,10.0,24.0,10,50,10,25
10.0,49,10.0,24.0,10,49,10,24
10.0,38,10.0,24.0,10,47,10,24
10.0,51,10.0,24.0,10,55,10,24
10.0,40,10.0,24.0,10,28,10,24
10.0,42,10.0,24.0,10,57,10,24
10.0,33,10.0,24.0,10,38,10,24
10.0,58,10.0,24.0,10,54,10,24
10.0,39,10.0,24.0,10,32,10,24
10.0,55,10.0,24.0,10,57,10,24
10.0,48,10.0,24.0,10,52,10,24
10.0,49,10.0,24.0,10,33,10,24
10.0,49,10.0,24.0,10,60,10,24
10.0,50,10.0,24.0,10,53,10,24
10.0,63,10.0,24.0,10,70,10,24
10.0,47,10.0,24.0,10,53,10,24
10.0,46,10.0,24.0,10,54,10,24
10.0,63,10.0,24.0,10,63,10,24
10.0,55,10.0,24.0,10,69,10,24
10.0,33,10.0,24.0,10,54,10,24
10.0,48,10.0,24.0,10,33,10,24
10.0,62,10.0,24.0,10,44,10,24
10.0,42,10.0,24.0,10,36,10,24
10.0,63,10.0,24.0,10,66,10,24
10.0,57,10.0,24.0,10,46,10,24
10.0,45,10.0,24.0,10,41,10,24
10.0,51,10.0,24.0,10,74,10,24
10.0,40,10.0,24.0,10,77,10,24
10.0,61,10.0,24.0,10,69,10,24
10.0,44,10.0,24.0,10,58,10,24
10.0,46,10.0,24.0,10,34,10,24
10.0,44,10.0,24.0,10,28,10,24
10.0,59,10.0,24.0,10,33,10,24
10.0,51,10.0,24.0,10,53,10,24
10.0,62,10.0,24.0,11,66,10,24
10.0,66,10.0,24.0,10,38,10,24
10.0,64,10.0,24.0,10,70,10,25
10.0,55,10.0,24.0,10,49,10,24
10.0,68,10.0,24.0,10,70,10,24
10.0,48,10.0,24.0,10,48,10,24
10.0,61,10.0,24.0,10,27,10,24
10.0,58,10.0,24.0,10,68,10,24
10.0,48,10.0,24.0,10,75,10,24
10.0,53,10.0,24.0,10,69,10,24
10.0,50,10.0,24.0,10,60,10,24
10.0,52,10.0,24.0,10,63,10,24
10.0,30,10.0,24.0,10,62,10,24
10.0,62,10.0,24.0,10,61,10,24
10.0,56,10.0,24.0,10,54,10,24
10.0,47,10.0,24.0,10,47,10,24
10.0,48,10.0,24.0,10,29,10,24
10.0,42,10.0,24.0,10,68,10,24
10.0,56,10.0,24.0,10,59,10,24
10.0,41,10.0,24.0,10,57,10,24
10.0,46,10.0,24.0,10,27,10,24
10.0,31,10.0,24.0,10,65,10,24
10.0,57,10.0,24.0,11,41,10,24
10.0,67,10.0,24.0,10,76,10,24
10.0,50,10.0,24.0,10,65,10,24
10.0,66,11.0,24.0,10,41,10,24
10.0,26,10.0,24.0,10,45,10,24
10.0,51,10.0,24.0,10,72,10,24
10.0,51,10.0,24.0,10,74,10,24
10.0,45,10.0,24.0,10,43,10,25
10.0,46,10.0,24.0,10,63,10,24
10.0,43,10.0,24.0,10,60,10,24
10.0,59,10.0,24.0,10,58,10,24
10.0,45,10.0,24.0,10,61,10,24
10.0,43,10.0,24.0,10,41,10,25
10.0,55,10.0,24.0,10,72,10,24
10.0,60,10.0,24.0,10,26,10,24
