(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.009765625,44.83757338551859,10.279296875,24.009765625,10.00796812749004,46.95816733067729,10.0199203187251,24.01394422310757
0.021389007568359375,110.85228687083764,1.2520713806152344,0.009670257568359375,0.007904636434342308,161.95243329470958,0.05936413707718928,0.013749781749496044
0.14624981219939864,10.52864126422957,1.1189599548756133,0.0983374677747977,0.08890802232837208,12.726053327513192,0.24364756735331727,0.11725946336861705
10.0,74,10.0,24.0,10,56,10.0,24
10.0,51,10.0,24.0,10,77,10,24
10.0,51,10.0,24.0,10,63,10,24
10.0,37,10.0,24.0,10,52,10,24
10.0,26,10.0,24.0,10,46,10,24
10.0,39,10.0,24.0,10,30,10,24
10.0,47,12.0,24.0,10,26,10,24
10.0,29,10.0,24.0,10,71,10,24
10.0,54,12.0,24.0,10,49,10,24
10.0,44,10.0,24.0,10,47,10,24
10.0,46,10.0,24.0,10,52,10,24
10.0,50,10.0,24.0,10,47,10,24
10.0,45,10.0,24.0,10,48,10,24
10.0,53,10.0,24.0,10,51,10,24
10.0,43,10.0,24.0,10,45,10,24
10.0,64,10.0,24.0,10,60,10,24
10.0,27,10.0,24.0,10,26,10,24
10.0,54,10.0,24.0,10,53,10,24
10.0,33,10.0,24.0,10,35,11,24
10.0,55,10.0,24.0,10,51,10,24
10.0,46,10.0,24.0,10,46,10,24
10.0,31,10.0,24.0,10,39,10,24
10.0,50,10.0,24.0,10,49,10,24
10.0,40,10.0,24.0,10,54,10,24
10.0,51,10.0,24.0,10,46,10,24
10.0,42,10.0,24.0,10,54,10,24
10.0,72,10.0,24.0,10,32,10,24
10.0,35,10.0,24.0,10,38,10,24
10.0,32,10.0,24.0,10,50,10,24
10.0,29,10.0,24.0,10,47,10,24
10.0,54,10.0,24.0,10,46,10,24
10.0,38,10.0,24.0,10,47,10,24
10.0,49,10.0,24.0,10,47,10,24
10.0,38,10.0,24.0,10,44,10,24
10.0,50,10.0,24.0,10,40,10,24
10.0,26,10.0,24.0,10,27,10,24
10.0,40,10.0,24.0,10,43,10,24
10.0,38,10.0,24.0,10,40,10,24
10.0,52,10.0,24.0,10,47,10,24
10.0,44,10.0,24.0,10,42,10,24
10.0,41,10.0,24.0,10,51,10,24
10.0,42,10.0,24.0,10,42,10,24
10.0,24,10.0,24.0,10,38,10,24
10.0,43,11.0,24.0,10,28,10,24
10.0,49,11.0,24.0,10,25,10,24
10.0,55,10.0,24.0,10,44,10,24
10.0,47,10.0,24.0,10,54,10,24
10.0,44,21.0,24.0,10,35,10,24
10.0,47,11.0,24.0,10,31,10,24
10.0,54,14.0,24.0,10,52,10,24
10.0,73,10.0,24.0,10,70,10,24
10.0,47,10.0,24.0,10,60,10,24
10.0,75,13.0,24.0,10,53,10,24
10.0,52,10.0,24.0,10,86,10,25
11.0,52,10.0,24.0,10,60,10,24
10.0,62,10.0,24.0,10,44,10,24
10.0,45,10.0,24.0,10,72,10,24
10.0,50,10.0,24.0,10,54,10,24
10.0,48,10.0,24.0,10,47,10,24
10.0,61,10.0,24.0,10,42,10,24
10.0,46,10.0,24.0,10,57,10,24
10.0,41,10.0,24.0,10,47,10,25
10.0,60,11.0,24.0,10,43,10,24
10.0,46,10.0,24.0,10,38,10,24
10.0,55,10.0,24.0,10,25,10,24
10.0,56,11.0,24.0,10,37,10,24
10.0,61,10.0,24.0,10,66,10,24
10.0,58,10.0,24.0,10,58,10,24
10.0,35,10.0,24.0,10,53,10,24
10.0,41,13.0,24.0,10,58,10,24
10.0,57,10.0,24.0,10,46,10,24
10.0,71,10.0,24.0,10,45,10,24
10.0,100,10.0,24.0,10,33,10,24
10.0,33,10.0,24.0,10,56,10,24
10.0,47,22.0,24.0,10,90,10,24
10.0,55,15.0,24.0,10,36,10,24
10.0,24,10.0,24.0,10,48,10,24
10.0,59,10.0,24.0,10,36,10,24
10.0,37,10.0,24.0,10,35,10,24
11.0,59,10.0,24.0,10,28,10,24
10.0,38,10.0,24.0,10,46,10,24
10.0,40,18.0,24.0,10,57,10,24
10.0,28,10.0,24.0,10,38,10,24
10.0,46,10.0,24.0,10,53,10,24
10.0,36,10.0,24.0,10,35,10,24
10.0,47,12.0,24.0,10,55,10,24
10.0,28,10.0,24.0,10,40,10,24
10.0,55,10.0,24.0,10,59,10,24
10.0,49,10.0,24.0,10,53,10,24
10.0,51,10.0,24.0,10,57,10,24
10.0,52,10.0,24.0,10,49,10,24
10.0,49,10.0,24.0,10,50,10,24
10.0,46,10.0,24.0,10,26,10,24
10.0,56,10.0,24.0,10,63,10,24
10.0,56,11.0,24.0,10,28,10,24
10.0,43,11.0,24.0,10,65,10,24
10.0,45,11.0,24.0,10,69,10,24
10.0,44,11.0,24.0,10,46,10,24
10.0,49,10.0,24.0,10,28,10,24
10.0,69,10.0,24.0,10,52,10,24
10.0,47,10.0,24.0,10,56,10,24
10.0,38,10.0,24.0,10,86,10,24
10.0,55,10.0,24.0,10,33,10,24
10.0,42,10.0,24.0,10,58,10,24
10.0,39,10.0,24.0,10,24,10,24
10.0,59,10.0,24.0,10,45,10,24
10.0,53,10.0,24.0,10,56,10,24
10.0,49,10.0,24.0,10,54,10,24
10.0,53,10.0,24.0,10,66,10,24
10.0,49,10.0,24.0,10,30,10,24
10.0,53,10.0,24.0,10,68,10,24
10.0,43,10.0,24.0,10,29,10,24
10.0,44,10.0,24.0,10,71,10,24
10.0,59,10.0,24.0,10,48,10,24
10.0,50,10.0,24.0,10,26,10,24
10.0,37,10.0,24.0,10,65,10,24
10.0,56,10.0,24.0,10,46,10,24
10.0,48,10.0,24.0,10,62,10,24
10.0,56,10.0,24.0,10,46,10,24
10.0,53,10.0,24.0,10,30,10,24
10.0,50,10.0,24.0,11,58,10,25
10.0,40,10.0,24.0,10,54,10,25
10.0,29,10.0,24.0,10,35,10,24
10.0,42,10.0,24.0,10,53,10,24
10.0,46,10.0,24.0,10,58,10,24
10.0,39,10.0,24.0,10,51,10,24
10.0,38,10.0,24.0,10,27,10,24
10.0,38,10.0,24.0,10,25,10,24
10.0,56,10.0,24.0,10,60,10,24
10.0,37,10.0,24.0,10,53,10,24
10.0,48,10.0,24.0,10,39,10,24
10.0,37,10.0,24.0,10,31,10,24
10.0,41,10.0,24.0,10,58,10,24
10.0,34,10.0,24.0,10,38,10,24
10.0,49,11.0,24.0,10,29,10,24
10.0,33,10.0,24.0,10,40,10,24
10.0,30,10.0,24.0,10,33,10,24
10.0,39,10.0,24.0,10,48,10,24
10.0,50,10.0,24.0,10,46,10,24
10.0,35,10.0,24.0,10,39,10,24
10.0,38,10.0,24.0,10,44,10,24
10.0,27,10.0,24.0,10,41,10,24
10.0,47,10.0,24.0,10,45,10,24
10.0,35,10.0,24.0,10,33,10,24
10.0,37,10.0,24.0,10,29,10,24
10.0,37,10.0,24.0,10,24,10,24
10.0,52,10.0,24.0,10,43,10,24
10.0,32,10.0,24.0,10,46,10,24
10.0,36,10.0,24.0,10,40,10,24
10.0,34,11.0,24.0,10,47,10,24
10.0,42,10.0,24.0,10,51,10,24
10.0,36,10.0,24.0,10,47,10,24
10.0,44,10.0,24.0,10,41,10,24
10.0,35,10.0,24.0,10,41,10,24
10.0,37,10.0,24.0,10,33,10,24
10.0,33,10.0,24.0,10,37,10,24
10.0,43,10.0,24.0,10,36,10,24
10.0,37,11.0,24.0,10,48,10,24
10.0,47,10.0,24.0,10,44,10,24
10.0,38,11.0,24.0,10,47,10,24
10.0,28,10.0,24.0,10,33,10,24
10.0,36,11.0,24.0,10,31,10,24
10.0,25,11.0,24.0,10,27,10,24
10.0,46,10.0,24.0,10,54,10,24
10.0,42,10.0,24.0,10,31,10,24
10.0,39,10.0,24.0,10,54,10,24
10.0,43,10.0,24.0,10,47,10,24
10.0,49,10.0,24.0,10,54,10,24
10.0,48,10.0,24.0,10,48,10,24
10.0,47,10.0,24.0,10,49,10,24
10.0,43,10.0,24.0,10,49,10,24
10.0,69,10.0,24.0,10,28,10,24
10.0,40,10.0,24.0,10,58,10,24
10.0,69,10.0,24.0,10,36,10,24
10.0,40,10.0,24.0,10,72,10,24
13.0,26,10.0,24.0,10,38,10,24
10.0,52,10.0,24.0,10,51,10,24
10.0,54,10.0,24.0,10,70,10,24
10.0,42,10.0,24.0,10,39,10,24
10.0,40,10.0,24.0,10,48,10,24
10.0,58,10.0,24.0,10,56,10,24
10.0,35,10.0,24.0,10,34,10,24
10.0,44,10.0,24.0,10,55,10,24
10.0,28,11.0,24.0,10,62,10,24
10.0,53,10.0,24.0,10,47,10,24
10.0,40,10.0,24.0,10,54,10,24
10.0,47,10.0,24.0,10,27,10,24
10.0,39,10.0,24.0,10,62,10,24
10.0,58,10.0,24.0,10,46,10,24
10.0,34,10.0,24.0,10,54,11,24
10.0,48,10.0,24.0,10,54,10,24
10.0,42,10.0,24.0,10,32,10,24
10.0,36,10.0,24.0,10,52,10,24
10.0,43,10.0,24.0,10,32,10,24
10.0,50,10.0,24.0,10,34,10,24
10.0,50,10.0,24.0,10,68,10,24
10.0,38,10.0,24.0,10,60,10,24
10.0,45,10.0,24.0,10,57,10,24
10.0,47,15.0,24.0,10,60,10,24
10.0,63,10.0,24.0,10,24,10,24
10.0,24,10.0,24.0,10,50,10,24
10.0,47,10.0,24.0,10,55,10,24
10.0,44,14.0,24.0,10,66,10,24
10.0,65,10.0,24.0,10,60,10,24
10.0,58,10.0,24.0,10,35,10,24
10.0,41,10.0,24.0,10,56,10,24
10.0,32,10.0,24.0,10,60,10,24
10.0,36,13.0,24.0,10,55,10,24
10.0,41,10.0,24.0,10,49,10,24
10.0,47,10.0,24.0,10,53,10,24
10.0,58,10.0,24.0,10,44,10,24
10.0,36,14.0,24.0,10,68,10,24
10.0,45,14.0,24.0,10,27,10,24
10.0,59,10.0,24.0,10,69,10,24
10.0,50,10.0,24.0,10,42,10,24
10.0,50,10.0,24.0,10,55,10,24
10.0,32,10.0,24.0,10,48,10,24
10.0,60,12.0,24.0,10,54,10,24
10.0,36,10.0,24.0,10,30,10,24
10.0,54,10.0,24.0,11,42,10,24
10.0,42,15.0,24.0,10,42,10,24
10.0,56,13.0,24.0,10,47,10,24
10.0,31,10.0,24.0,10,46,10,24
10.0,50,10.0,24.0,10,48,10,24
10.0,41,10.0,24.0,10,50,10,24
10.0,36,10.0,24.0,10,29,10,24
10.0,49,10.0,24.0,10,49,10,24
10.0,31,10.0,24.0,10,64,10,24
10.0,45,10.0,24.0,10,42,10,24
10.0,50,10.0,24.0,10,49,10,24
10.0,52,10.0,24.0,10,31,10,24
10.0,48,11.0,24.0,10,49,10,24
10.0,31,10.0,24.0,10,47,10,24
10.0,35,10.0,24.0,10,30,10,24
10.0,52,10.0,24.0,10,50,10,24
10.0,54,10.0,24.0,10,39,10,24
10.0,29,10.0,24.0,10,25,10,24
10.0,38,10.0,24.0,10,58,10,24
10.0,36,10.0,24.0,10,54,10,24
10.0,33,10.0,24.0,10,54,10,24
10.0,64,10.0,24.0,10,28,10,24
10.0,47,10.0,24.0,10,51,10,24
10.0,26,10.0,24.0,10,54,10,24
10.0,25,10.0,24.0,10,46,10,24
10.0,27,10.0,24.0,10,53,10,24
10.0,38,10.0,24.0,10,50,10,24
10.0,46,11.0,24.0,10,49,10,24
10.0,46,10.0,24.0,10,44,10,24
10.0,59,10.0,24.0,10,53,10,24
10.0,57,10.0,24.0,10,74,10,24
10.0,39,10.0,24.0,10,36,10,24
10.0,65,13.0,24.0,10,53,10,24
10.0,41,10.0,24.0,10,41,10,24
10.0,40,10.0,24.0,10,56,10,24
10.0,48,10.0,24.0,10,54,10,24
10.0,54,10.0,24.0,10,28,10,24
10.0,40,10.0,24.0,10,50,10,24
10.0,55,10.0,24.0,10,40,10,24
10.0,30,10.0,24.0,10,59,10,25
10.0,49,10.0,24.0,10,47,10,24
10.0,47,10.0,24.0,10,62,10,24
10.0,42,10.0,24.0,10,33,10,24
10.0,54,10.0,24.0,10,28,10,24
10.0,47,10.0,24.0,10,42,10,24
10.0,44,10.0,24.0,10,24,10,24
10.0,31,10.0,24.0,10,35,10,24
10.0,37,10.0,24.0,10,56,10,24
10.0,26,10.0,24.0,10,55,10,24
10.0,37,10.0,24.0,10,36,10,24
10.0,48,13.0,24.0,10,49,10,24
10.0,58,10.0,24.0,10,47,10,24
10.0,44,10.0,24.0,10,48,10,24
10.0,48,10.0,24.0,10,49,10,24
10.0,36,10.0,24.0,10,37,10,24
10.0,47,10.0,24.0,10,38,10,24
10.0,44,10.0,24.0,10,70,10,24
10.0,42,10.0,24.0,10,37,10,24
10.0,45,10.0,24.0,10,40,10,24
10.0,46,10.0,24.0,10,30,10,24
10.0,35,10.0,24.0,10,55,10,24
10.0,36,10.0,24.0,10,56,10,24
10.0,49,10.0,24.0,10,51,10,24
10.0,30,10.0,24.0,10,43,10,24
10.0,24,10.0,24.0,10,47,10,24
10.0,36,10.0,24.0,10,39,10,24
10.0,48,10.0,24.0,10,38,10,24
10.0,40,10.0,24.0,10,40,10,24
10.0,45,10.0,24.0,10,31,10,24
10.0,41,10.0,24.0,10,30,10,24
10.0,57,10.0,24.0,10,49,10,24
10.0,37,10.0,24.0,10,29,10,24
10.0,29,10.0,24.0,10,57,10,24
10.0,44,10.0,24.0,10,40,10,24
10.0,50,10.0,24.0,10,60,10,24
10.0,31,10.0,24.0,10,35,10,24
10.0,37,10.0,24.0,10,30,10,24
10.0,25,10.0,24.0,10,57,10,24
10.0,57,10.0,24.0,10,44,10,24
10.0,36,10.0,24.0,10,33,10,24
10.0,36,10.0,25.0,10,39,10,24
10.0,48,10.0,24.0,10,60,10,24
10.0,40,10.0,24.0,10,52,10,24
10.0,39,10.0,24.0,10,51,10,24
10.0,51,10.0,24.0,10,62,10,24
10.0,41,10.0,24.0,10,60,10,24
10.0,48,10.0,24.0,10,30,10,24
10.0,48,10.0,24.0,10,42,10,24
10.0,47,10.0,24.0,10,44,10,24
10.0,65,10.0,24.0,10,58,10,24
10.0,30,10.0,24.0,10,32,10,24
10.0,38,10.0,24.0,10,70,10,24
10.0,38,10.0,24.0,10,66,10,24
10.0,78,10.0,24.0,10,71,10,24
10.0,48,10.0,24.0,10,65,10,24
10.0,52,10.0,24.0,10,46,10,24
10.0,49,10.0,24.0,10,75,10,24
10.0,56,10.0,24.0,10,49,10,24
10.0,52,10.0,24.0,10,55,10,24
10.0,46,10.0,24.0,10,35,10,24
10.0,62,12.0,24.0,10,52,10,24
10.0,26,10.0,24.0,10,78,10,24
10.0,56,10.0,24.0,10,48,10,24
10.0,50,10.0,24.0,10,79,10,24
10.0,48,10.0,24.0,10,41,10,24
10.0,48,10.0,24.0,10,24,10,24
10.0,51,10.0,24.0,10,62,10,24
10.0,63,10.0,24.0,10,28,10,24
10.0,44,10.0,24.0,10,44,10,24
10.0,42,10.0,24.0,10,61,10,24
10.0,25,11.0,24.0,10,40,10,24
10.0,58,10.0,24.0,11,52,10,24
10.0,29,10.0,24.0,10,65,10,24
10.0,44,10.0,24.0,10,39,10,24
10.0,54,10.0,24.0,10,40,10,24
10.0,48,10.0,24.0,10,40,10,24
10.0,35,10.0,24.0,10,33,10,24
10.0,37,10.0,24.0,10,60,10,24
10.0,47,10.0,24.0,10,50,10,24
10.0,35,10.0,24.0,10,38,10,24
10.0,46,10.0,24.0,10,69,10,24
10.0,42,10.0,24.0,10,31,10,24
10.0,60,10.0,24.0,10,46,10,24
10.0,42,10.0,24.0,10,57,10,24
10.0,59,10.0,24.0,10,58,10,24
10.0,40,10.0,24.0,10,43,10,24
10.0,49,10.0,24.0,10,25,10,24
10.0,29,10.0,24.0,10,58,10,24
10.0,31,10.0,24.0,10,70,10,24
10.0,47,13.0,24.0,10,61,10,24
10.0,50,10.0,24.0,10,49,10,24
10.0,40,10.0,24.0,10,54,10,24
10.0,45,10.0,24.0,10,31,10,24
10.0,61,10.0,24.0,10,57,10,24
10.0,44,10.0,24.0,10,56,10,24
10.0,51,10.0,24.0,10,63,10,24
10.0,51,10.0,24.0,10,31,10,24
10.0,61,10.0,24.0,10,31,10,24
10.0,44,10.0,24.0,10,55,10,24
10.0,41,10.0,24.0,10,50,10,24
10.0,67,10.0,24.0,10,42,10,24
10.0,50,10.0,24.0,10,47,10,24
10.0,40,10.0,24.0,10,56,10,24
10.0,28,10.0,24.0,10,53,10,24
10.0,66,10.0,24.0,10,45,10,24
10.0,36,10.0,24.0,10,29,10,24
10.0,46,10.0,24.0,10,53,10,24
10.0,49,10.0,24.0,10,41,10,24
10.0,55,10.0,24.0,10,65,10,24
10.0,52,10.0,24.0,10,38,10,24
10.0,43,10.0,24.0,10,46,10,24
10.0,30,10.0,24.0,10,45,10,24
10.0,49,10.0,24.0,10,46,10,24
10.0,54,10.0,24.0,10,56,11,24
10.0,50,10.0,25.0,10,47,10,24
10.0,48,10.0,24.0,10,50,10,24
10.0,32,10.0,24.0,10,38,10,24
10.0,49,10.0,24.0,10,63,10,24
10.0,53,10.0,24.0,10,25,10,24
10.0,41,10.0,24.0,10,50,10,24
10.0,43,10.0,25.0,10,25,10,24
10.0,45,10.0,24.0,10,51,10,24
10.0,60,10.0,24.0,10,37,10,24
10.0,47,10.0,24.0,10,24,10,24
10.0,29,10.0,24.0,10,27,10,24
10.0,45,11.0,24.0,10,51,10,24
10.0,63,10.0,24.0,10,29,10,24
10.0,26,10.0,24.0,10,35,10,24
