(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.008064516129032,48.23232323232323,10.0,24.014112903225808,10.006535947712418,56.286026200873366,10.006535947712418,24.00653594771242
0.007999479708636839,121.29350066319763,0.0,0.013913729188345476,0.006493229099918837,218.60159512595104,0.006493229099918836,0.006493229099918837
0.08943981053555983,11.01333285900311,0.0,0.11795647158314577,0.08058057520220886,14.785181606120062,0.08058057520220885,0.08058057520220886
10.0,26,10.0,24.0,10,60,10.0,24
10.0,48,10.0,24.0,10,62,10,24
10.0,57,10.0,24.0,10,59,10,24
10.0,49,10.0,24.0,10,59,10,24
10.0,57,10.0,24.0,10,48,10,24
10.0,44,10.0,24.0,10,58,10,24
10.0,59,10.0,24.0,10,59,10,24
10.0,54,10.0,24.0,10,59,10,24
10.0,51,10.0,24.0,10,47,10,24
10.0,25,10.0,24.0,10,56,10,24
10.0,45,10.0,24.0,10,54,10,24
10.0,56,10.0,24.0,10,40,10,24
10.0,49,10.0,24.0,10,61,10,24
10.0,50,10.0,24.0,10,55,10,24
10.0,36,10.0,24.0,10,69,10,24
10.0,61,10.0,24.0,10,59,10,24
10.0,34,10.0,24.0,10,56,10,24
10.0,60,10.0,24.0,10,59,10,24
10.0,54,10.0,24.0,10,61,10,24
10.0,56,10.0,25.0,10,39,10,24
10.0,50,10.0,24.0,10,69,10,24
10.0,48,10.0,24.0,10,65,10,24
10.0,60,10.0,24.0,10,69,10,24
10.0,70,10.0,24.0,10,62,10,24
10.0,53,10.0,24.0,10,67,10,24
10.0,63,10.0,24.0,10,63,10,24
10.0,47,10.0,24.0,10,71,10,24
10.0,39,10.0,24.0,10,70,10,24
10.0,51,10.0,24.0,10,42,10,24
10.0,63,10.0,24.0,10,33,10,24
10.0,61,10.0,24.0,10,70,10,25
10.0,46,10.0,24.0,10,77,10,24
10.0,51,10.0,24.0,10,52,10,24
10.0,54,10.0,24.0,10,60,10,24
10.0,51,10.0,24.0,10,60,10,24
10.0,56,10.0,24.0,10,64,10,24
10.0,41,10.0,24.0,10,35,10,24
10.0,56,10.0,24.0,10,48,10,24
10.0,31,10.0,24.0,10,63,10,24
10.0,37,10.0,24.0,10,68,10,24
10.0,38,10.0,24.0,10,45,10,24
10.0,50,10.0,24.0,10,66,10,24
10.0,53,10.0,24.0,10,59,10,24
10.0,54,10.0,24.0,10,58,10,24
10.0,43,10.0,24.0,10,47,10,24
10.0,42,10.0,24.0,10,52,10,24
10.0,43,10.0,24.0,10,51,10,24
10.0,32,10.0,24.0,10,50,10,24
10.0,40,10.0,24.0,10,42,10,24
10.0,47,10.0,25.0,10,57,10,24
10.0,51,10.0,24.0,10,61,10,24
10.0,44,10.0,24.0,10,40,10,24
10.0,46,10.0,24.0,10,43,10,24
10.0,25,10.0,24.0,10,59,10,24
10.0,46,10.0,24.0,10,58,10,24
10.0,42,10.0,24.0,10,49,10,24
10.0,43,10.0,24.0,10,56,10,24
10.0,46,10.0,24.0,10,50,10,24
10.0,53,10.0,24.0,10,66,10,24
10.0,41,10.0,24.0,10,57,10,24
10.0,53,10.0,24.0,10,56,10,24
10.0,37,10.0,24.0,10,54,10,24
10.0,44,10.0,24.0,10,47,10,24
10.0,40,10.0,24.0,10,55,10,24
