step_time,total_stopped,step_wait_time,accumulated_wait_time,gneJ00_passed,gneJ9_passed
64.0,8,8.0,150.0,8,5
65.0,8,8.0,158.0,8,5
66.0,8,8.0,166.0,8,5
67.0,9,9.0,175.0,8,5
68.0,9,9.0,184.0,8,5
69.0,10,10.0,194.0,8,5
70.0,10,10.0,204.0,8,5
71.0,10,10.0,214.0,8,5
72.0,10,10.0,224.0,8,5
73.0,12,12.0,236.0,8,5
74.0,12,12.0,248.0,8,5
75.0,13,13.0,261.0,8,5
76.0,9,9.0,270.0,8,5
77.0,5,6.0,276.0,8,5
78.0,5,5.0,281.0,8,5
79.0,5,5.0,286.0,8,5
80.0,5,5.0,291.0,9,7
81.0,6,6.0,297.0,10,7
82.0,6,6.0,303.0,10,7
83.0,6,7.0,310.0,11,8
84.0,6,6.0,316.0,11,9
85.0,8,8.0,324.0,12,9
86.0,9,9.0,333.0,12,9
87.0,11,12.0,345.0,12,9
88.0,10,10.0,355.0,13,9
89.0,9,9.0,364.0,13,10
90.0,10,10.0,374.0,13,10
91.0,12,12.0,386.0,13,10
92.0,14,14.0,400.0,13,10
93.0,15,15.0,415.0,13,10
94.0,15,15.0,430.0,13,10
95.0,18,18.0,448.0,13,10
96.0,18,18.0,466.0,13,11
97.0,18,18.0,484.0,13,11
98.0,20,20.0,504.0,14,11
99.0,20,20.0,524.0,14,11
100.0,22,22.0,546.0,14,11
101.0,23,23.0,569.0,14,11
102.0,24,24.0,593.0,14,11
103.0,24,24.0,617.0,14,11
104.0,26,26.0,643.0,14,11
105.0,25,25.0,668.0,14,11
106.0,25,25.0,693.0,14,11
107.0,25,25.0,718.0,14,12
108.0,25,25.0,743.0,14,13
109.0,27,27.0,770.0,14,13
110.0,27,27.0,797.0,15,13
111.0,27,27.0,824.0,15,13
112.0,28,28.0,852.0,15,13
113.0,28,28.0,880.0,15,13
114.0,28,28.0,908.0,15,13
115.0,29,29.0,937.0,15,13
116.0,28,28.0,965.0,16,13
117.0,29,29.0,994.0,16,13
118.0,30,30.0,1024.0,16,13
119.0,31,31.0,1055.0,16,13
120.0,33,33.0,1088.0,16,13
121.0,31,31.0,1119.0,16,13
122.0,28,28.0,1147.0,16,13
123.0,25,25.0,1172.0,16,13
124.0,23,24.0,1196.0,17,14
125.0,20,20.0,1216.0,18,15
126.0,17,17.0,1233.0,19,15
127.0,17,17.0,1250.0,19,15
128.0,14,14.0,1264.0,20,15
129.0,11,11.0,1275.0,21,16
130.0,13,13.0,1288.0,21,17
131.0,12,12.0,1300.0,22,17
132.0,10,10.0,1310.0,23,19
133.0,9,9.0,1319.0,23,19
134.0,10,10.0,1329.0,24,20
135.0,9,9.0,1338.0,25,21
136.0,9,9.0,1347.0,25,21
137.0,9,9.0,1356.0,26,22
138.0,10,10.0,1366.0,26,22
139.0,9,9.0,1375.0,26,23
140.0,7,7.0,1382.0,27,23
141.0,7,10.0,1392.0,27,24
142.0,8,8.0,1400.0,27,25
143.0,7,7.0,1407.0,28,26
144.0,8,8.0,1415.0,28,26
145.0,8,8.0,1423.0,28,27
146.0,8,8.0,1431.0,29,27
147.0,8,8.0,1439.0,29,28
148.0,9,9.0,1448.0,29,28
149.0,10,10.0,1458.0,30,28
150.0,10,10.0,1468.0,30,29
151.0,11,11.0,1479.0,31,29
152.0,11,13.0,1492.0,31,29
153.0,11,11.0,1503.0,31,30
154.0,11,11.0,1514.0,32,30
155.0,11,11.0,1525.0,32,30
156.0,11,11.0,1536.0,32,30
157.0,11,11.0,1547.0,33,30
158.0,11,13.0,1560.0,33,30
159.0,11,11.0,1571.0,33,30
160.0,11,11.0,1582.0,34,30
161.0,11,12.0,1594.0,34,30
162.0,11,11.0,1605.0,35,31
163.0,11,11.0,1616.0,36,31
164.0,11,11.0,1627.0,36,31
165.0,11,11.0,1638.0,36,31
166.0,11,11.0,1649.0,37,31
167.0,11,11.0,1660.0,37,31
168.0,12,12.0,1672.0,37,31
169.0,13,13.0,1685.0,37,33
170.0,12,12.0,1697.0,37,33
171.0,14,14.0,1711.0,37,33
172.0,14,14.0,1725.0,38,33
173.0,15,15.0,1740.0,38,34
174.0,14,14.0,1754.0,38,34
175.0,14,14.0,1768.0,39,34
176.0,15,15.0,1783.0,39,36
177.0,16,17.0,1800.0,40,36
178.0,18,18.0,1818.0,40,36
179.0,15,15.0,1833.0,40,37
180.0,14,14.0,1847.0,40,37
181.0,13,13.0,1860.0,41,37
182.0,12,12.0,1872.0,42,37
183.0,13,13.0,1885.0,42,37
184.0,14,14.0,1899.0,42,37
185.0,13,13.0,1912.0,44,37
186.0,15,15.0,1927.0,44,37
187.0,17,17.0,1944.0,44,37
188.0,17,17.0,1961.0,45,37
189.0,19,19.0,1980.0,45,37
190.0,19,19.0,1999.0,46,37
191.0,23,23.0,2022.0,46,37
192.0,23,23.0,2045.0,46,37
193.0,25,25.0,2070.0,46,37
194.0,21,21.0,2091.0,46,37
195.0,21,21.0,2112.0,46,37
196.0,17,17.0,2129.0,46,37
197.0,17,17.0,2146.0,47,38
198.0,19,19.0,2165.0,47,39
199.0,19,19.0,2184.0,48,39
200.0,20,20.0,2204.0,49,40
201.0,20,20.0,2224.0,49,41
202.0,22,22.0,2246.0,49,41
203.0,20,20.0,2266.0,49,41
204.0,22,22.0,2288.0,50,42
205.0,23,23.0,2311.0,51,43
206.0,27,27.0,2338.0,51,43
207.0,25,25.0,2363.0,52,43
208.0,26,26.0,2389.0,52,44
209.0,29,29.0,2418.0,52,44
210.0,31,31.0,2449.0,53,44
211.0,32,32.0,2481.0,53,44
212.0,33,33.0,2514.0,53,44
213.0,33,33.0,2547.0,53,44
214.0,34,34.0,2581.0,53,44
215.0,37,37.0,2618.0,53,44
216.0,34,34.0,2652.0,53,44
217.0,38,38.0,2690.0,53,44
218.0,38,38.0,2728.0,53,44
219.0,40,40.0,2768.0,53,44
220.0,39,39.0,2807.0,53,44
221.0,42,42.0,2849.0,53,44
222.0,40,40.0,2889.0,53,44
223.0,40,40.0,2929.0,53,44
224.0,40,40.0,2969.0,53,44
225.0,39,39.0,3008.0,53,44
226.0,41,42.0,3050.0,53,44
227.0,41,41.0,3091.0,53,45
228.0,41,41.0,3132.0,54,45
229.0,43,43.0,3175.0,54,45
230.0,42,42.0,3217.0,54,45
231.0,44,44.0,3261.0,55,45
232.0,43,43.0,3304.0,55,45
233.0,43,43.0,3347.0,55,45
234.0,44,44.0,3391.0,56,45
235.0,45,45.0,3436.0,56,45
236.0,46,46.0,3482.0,56,45
237.0,45,45.0,3527.0,56,45
238.0,47,47.0,3574.0,56,45
239.0,44,44.0,3618.0,56,45
240.0,40,40.0,3658.0,56,45
241.0,39,39.0,3697.0,56,45
242.0,36,36.0,3733.0,56,45
243.0,35,35.0,3768.0,58,46
244.0,32,32.0,3800.0,58,47
245.0,31,31.0,3831.0,58,48
246.0,27,27.0,3858.0,60,48
247.0,26,26.0,3884.0,60,49
248.0,24,24.0,3908.0,60,50
249.0,24,24.0,3932.0,61,51
250.0,22,22.0,3954.0,62,52
251.0,21,21.0,3975.0,62,52
252.0,19,19.0,3994.0,62,53
253.0,19,19.0,4013.0,64,54
254.0,18,18.0,4031.0,64,54
255.0,14,14.0,4045.0,65,55
256.0,13,13.0,4058.0,66,56
257.0,12,27.0,4085.0,66,56
258.0,11,11.0,4096.0,66,57
259.0,11,11.0,4107.0,67,58
260.0,10,10.0,4117.0,67,58
261.0,10,10.0,4127.0,69,59
262.0,11,11.0,4138.0,69,60
263.0,10,10.0,4148.0,70,61
264.0,10,10.0,4158.0,71,61
265.0,10,10.0,4168.0,71,62
266.0,10,10.0,4178.0,72,62
267.0,10,10.0,4188.0,73,62
268.0,12,26.0,4214.0,73,64
269.0,11,11.0,4225.0,75,64
270.0,12,12.0,4237.0,75,64
271.0,13,13.0,4250.0,76,65
272.0,13,13.0,4263.0,77,65
273.0,14,14.0,4277.0,77,66
274.0,14,14.0,4291.0,79,67
275.0,14,14.0,4305.0,79,67
276.0,14,14.0,4319.0,80,68
277.0,14,22.0,4341.0,80,68
278.0,14,14.0,4355.0,80,68
279.0,15,15.0,4370.0,81,68
280.0,14,17.0,4387.0,81,69
281.0,15,15.0,4402.0,81,69
282.0,16,16.0,4418.0,83,69
283.0,16,22.0,4440.0,83,71
284.0,16,16.0,4456.0,83,71
285.0,16,16.0,4472.0,84,72
286.0,16,16.0,4488.0,84,72
287.0,16,18.0,4506.0,84,72
288.0,16,16.0,4522.0,85,72
289.0,16,18.0,4540.0,85,72
290.0,16,16.0,4556.0,86,72
291.0,16,16.0,4572.0,87,72
292.0,16,16.0,4588.0,88,72
293.0,16,19.0,4607.0,88,73
294.0,16,16.0,4623.0,89,74
295.0,18,18.0,4641.0,90,74
296.0,18,19.0,4660.0,90,75
297.0,18,19.0,4679.0,90,75
298.0,18,18.0,4697.0,91,75
299.0,16,16.0,4713.0,91,75
300.0,17,17.0,4730.0,91,75
301.0,17,17.0,4747.0,92,75
302.0,17,17.0,4764.0,93,75
303.0,18,18.0,4782.0,93,75
304.0,20,20.0,4802.0,94,75
305.0,20,20.0,4822.0,94,75
306.0,23,23.0,4845.0,95,75
307.0,23,23.0,4868.0,95,75
308.0,24,24.0,4892.0,95,75
309.0,24,24.0,4916.0,95,75
310.0,24,24.0,4940.0,95,75
311.0,25,25.0,4965.0,96,75
312.0,27,28.0,4993.0,96,75
313.0,25,25.0,5018.0,96,75
314.0,21,21.0,5039.0,96,75
315.0,20,20.0,5059.0,96,75
316.0,22,22.0,5081.0,97,76
317.0,21,21.0,5102.0,97,77
318.0,23,23.0,5125.0,98,77
319.0,24,24.0,5149.0,99,77
320.0,26,26.0,5175.0,99,78
321.0,29,29.0,5204.0,99,79
322.0,27,28.0,5232.0,99,79
323.0,30,30.0,5262.0,100,80
324.0,32,32.0,5294.0,101,80
325.0,31,31.0,5325.0,101,81
326.0,34,34.0,5359.0,102,81
327.0,36,36.0,5395.0,103,81
328.0,36,36.0,5431.0,103,81
329.0,37,37.0,5468.0,103,82
330.0,39,39.0,5507.0,103,82
331.0,40,40.0,5547.0,103,82
332.0,42,42.0,5589.0,103,82
333.0,42,42.0,5631.0,103,82
334.0,42,42.0,5673.0,103,82
335.0,44,44.0,5717.0,103,82
336.0,44,44.0,5761.0,103,82
337.0,46,46.0,5807.0,103,82
338.0,45,45.0,5852.0,103,82
339.0,42,42.0,5894.0,103,82
340.0,42,42.0,5936.0,103,82
341.0,41,41.0,5977.0,103,82
342.0,40,40.0,6017.0,104,82
343.0,41,41.0,6058.0,104,84
344.0,42,42.0,6100.0,105,84
345.0,44,44.0,6144.0,105,85
346.0,44,44.0,6188.0,105,86
347.0,44,44.0,6232.0,105,86
348.0,44,44.0,6276.0,105,86
349.0,44,44.0,6320.0,105,87
350.0,45,45.0,6365.0,105,87
351.0,42,42.0,6407.0,105,87
352.0,38,38.0,6445.0,105,87
353.0,35,35.0,6480.0,105,87
354.0,32,32.0,6512.0,106,87
355.0,30,30.0,6542.0,106,88
356.0,27,27.0,6569.0,107,88
357.0,25,25.0,6594.0,108,90
358.0,24,24.0,6618.0,109,90
359.0,25,25.0,6643.0,109,91
360.0,21,21.0,6664.0,110,92
361.0,20,20.0,6684.0,111,92
362.0,18,18.0,6702.0,111,94
363.0,17,17.0,6719.0,112,94
364.0,14,14.0,6733.0,113,95
365.0,13,13.0,6746.0,114,95
366.0,11,11.0,6757.0,114,96
367.0,11,11.0,6768.0,116,97
368.0,10,10.0,6778.0,116,98
369.0,13,13.0,6791.0,116,99
370.0,10,34.0,6825.0,117,99
371.0,9,9.0,6834.0,117,100
372.0,9,9.0,6843.0,118,101
373.0,7,7.0,6850.0,119,101
374.0,8,8.0,6858.0,119,102
375.0,7,7.0,6865.0,120,103
376.0,7,7.0,6872.0,121,103
377.0,7,8.0,6880.0,121,104
378.0,7,7.0,6887.0,123,105
379.0,7,26.0,6913.0,123,106
380.0,8,8.0,6921.0,123,106
381.0,7,7.0,6928.0,124,106
382.0,7,34.0,6962.0,124,107
383.0,7,24.0,6986.0,124,107
384.0,7,7.0,6993.0,125,108
385.0,7,7.0,7000.0,125,108
386.0,7,49.0,7049.0,126,108
387.0,7,7.0,7056.0,126,109
388.0,7,7.0,7063.0,126,109
389.0,9,9.0,7072.0,127,110
390.0,9,46.0,7118.0,127,111
391.0,10,10.0,7128.0,127,111
392.0,11,11.0,7139.0,128,111
393.0,11,44.0,7183.0,128,111
394.0,12,12.0,7195.0,128,111
395.0,12,12.0,7207.0,129,112
396.0,12,12.0,7219.0,129,113
397.0,12,19.0,7238.0,130,113
398.0,12,12.0,7250.0,130,114
399.0,12,15.0,7265.0,130,114
400.0,13,13.0,7278.0,131,114
401.0,13,13.0,7291.0,131,115
402.0,13,13.0,7304.0,131,115
403.0,14,14.0,7318.0,132,115
404.0,14,14.0,7332.0,132,115
405.0,14,15.0,7347.0,133,115
406.0,15,15.0,7362.0,134,116
407.0,15,15.0,7377.0,134,116
408.0,15,15.0,7392.0,135,116
409.0,15,15.0,7407.0,136,116
410.0,15,15.0,7422.0,136,116
411.0,16,17.0,7439.0,138,116
412.0,16,16.0,7455.0,138,116
413.0,16,16.0,7471.0,139,116
414.0,17,17.0,7488.0,140,116
415.0,17,17.0,7505.0,140,116
416.0,17,17.0,7522.0,141,116
417.0,21,21.0,7543.0,141,116
418.0,21,21.0,7564.0,142,116
419.0,21,21.0,7585.0,143,116
420.0,21,21.0,7606.0,143,116
421.0,21,21.0,7627.0,143,116
422.0,18,18.0,7645.0,145,116
423.0,17,17.0,7662.0,145,116
424.0,18,18.0,7680.0,147,116
425.0,20,20.0,7700.0,147,117
426.0,20,20.0,7720.0,147,117
427.0,19,19.0,7739.0,149,119
428.0,18,18.0,7757.0,149,119
429.0,18,18.0,7775.0,149,120
430.0,19,19.0,7794.0,149,121
431.0,20,20.0,7814.0,150,121
432.0,19,19.0,7833.0,150,122
433.0,21,21.0,7854.0,151,122
434.0,21,21.0,7875.0,151,122
435.0,23,23.0,7898.0,152,122
436.0,24,24.0,7922.0,152,122
437.0,25,25.0,7947.0,152,122
438.0,24,24.0,7971.0,152,122
439.0,24,24.0,7995.0,152,122
440.0,22,22.0,8017.0,152,122
441.0,21,21.0,8038.0,152,122
442.0,22,22.0,8060.0,152,122
443.0,24,24.0,8084.0,154,122
444.0,24,24.0,8108.0,154,123
445.0,26,26.0,8134.0,154,123
446.0,27,27.0,8161.0,156,123
447.0,26,26.0,8187.0,156,123
448.0,26,26.0,8213.0,158,123
449.0,28,28.0,8241.0,158,123
450.0,27,27.0,8268.0,158,124
451.0,28,28.0,8296.0,158,125
452.0,30,30.0,8326.0,159,125
453.0,29,29.0,8355.0,159,125
454.0,30,30.0,8385.0,159,126
455.0,30,30.0,8415.0,159,126
456.0,30,30.0,8445.0,159,127
457.0,32,32.0,8477.0,159,127
458.0,31,31.0,8508.0,159,127
459.0,31,31.0,8539.0,159,128
460.0,29,29.0,8568.0,159,128
461.0,28,28.0,8596.0,159,128
462.0,27,27.0,8623.0,159,128
463.0,27,27.0,8650.0,159,130
464.0,27,27.0,8677.0,160,130
465.0,23,23.0,8700.0,160,131
466.0,23,23.0,8723.0,160,132
467.0,21,21.0,8744.0,160,133
468.0,22,22.0,8766.0,161,134
469.0,20,20.0,8786.0,161,134
470.0,21,21.0,8807.0,162,135
471.0,19,19.0,8826.0,162,135
472.0,20,20.0,8846.0,162,136
473.0,19,19.0,8865.0,162,137
474.0,20,20.0,8885.0,162,137
475.0,19,19.0,8904.0,162,137
476.0,19,19.0,8923.0,163,139
477.0,17,38.0,8961.0,163,139
478.0,16,16.0,8977.0,163,140
479.0,13,13.0,8990.0,163,141
480.0,13,13.0,9003.0,164,142
481.0,11,11.0,9014.0,165,142
482.0,13,13.0,9027.0,165,143
483.0,12,12.0,9039.0,167,144
484.0,12,12.0,9051.0,167,144
485.0,10,10.0,9061.0,167,145
486.0,12,12.0,9073.0,169,146
487.0,11,11.0,9084.0,169,146
488.0,10,10.0,9094.0,170,146
489.0,9,9.0,9103.0,170,147
490.0,10,10.0,9113.0,170,147
491.0,10,33.0,9146.0,170,147
492.0,8,8.0,9154.0,170,149
493.0,7,7.0,9161.0,171,149
494.0,8,8.0,9169.0,171,149
495.0,8,28.0,9197.0,171,150
496.0,8,8.0,9205.0,172,150
497.0,9,30.0,9235.0,172,150
498.0,8,8.0,9243.0,172,151
499.0,9,9.0,9252.0,173,151
500.0,8,27.0,9279.0,173,152
501.0,9,9.0,9288.0,174,153
502.0,8,8.0,9296.0,174,153
503.0,8,8.0,9304.0,174,154
504.0,8,26.0,9330.0,175,154
505.0,8,8.0,9338.0,175,154
506.0,8,25.0,9363.0,175,155
507.0,8,9.0,9372.0,176,155
508.0,9,24.0,9396.0,176,155
509.0,10,10.0,9406.0,176,156
510.0,10,10.0,9416.0,178,157
511.0,11,11.0,9427.0,178,158
512.0,11,26.0,9453.0,178,158
513.0,11,11.0,9464.0,180,158
514.0,12,12.0,9476.0,180,159
515.0,11,28.0,9504.0,182,159
516.0,11,11.0,9515.0,182,160
517.0,12,27.0,9542.0,182,160
518.0,12,12.0,9554.0,184,160
519.0,12,12.0,9566.0,184,161
520.0,12,29.0,9595.0,184,161
521.0,12,12.0,9607.0,186,162
522.0,12,29.0,9636.0,186,163
523.0,12,12.0,9648.0,186,163
524.0,13,13.0,9661.0,188,163
525.0,12,28.0,9689.0,188,164
526.0,12,12.0,9701.0,189,164
527.0,13,13.0,9714.0,190,165
528.0,13,14.0,9728.0,190,165
529.0,14,14.0,9742.0,192,165
530.0,12,13.0,9755.0,192,167
531.0,11,11.0,9766.0,192,167
532.0,11,11.0,9777.0,192,167
533.0,12,14.0,9791.0,193,167
534.0,13,13.0,9804.0,194,167
535.0,14,14.0,9818.0,194,167
536.0,14,14.0,9832.0,194,167
537.0,17,17.0,9849.0,196,168
538.0,16,18.0,9867.0,196,168
539.0,18,18.0,9885.0,197,168
540.0,18,18.0,9903.0,197,168
541.0,18,19.0,9922.0,198,168
542.0,18,18.0,9940.0,198,168
543.0,17,17.0,9957.0,198,168
544.0,17,18.0,9975.0,198,168
545.0,17,17.0,9992.0,199,168
546.0,19,19.0,10011.0,200,168
547.0,19,19.0,10030.0,200,168
548.0,20,20.0,10050.0,200,168
549.0,21,21.0,10071.0,201,168
550.0,20,20.0,10091.0,202,168
551.0,16,16.0,10107.0,202,168
552.0,17,17.0,10124.0,203,168
553.0,17,17.0,10141.0,203,169
554.0,17,17.0,10158.0,203,170
555.0,18,18.0,10176.0,203,170
556.0,18,18.0,10194.0,203,170
557.0,19,19.0,10213.0,203,172
558.0,19,19.0,10232.0,203,172
559.0,19,19.0,10251.0,203,173
560.0,20,20.0,10271.0,203,174
561.0,21,21.0,10292.0,203,174
562.0,22,22.0,10314.0,203,174
563.0,24,24.0,10338.0,203,174
564.0,22,22.0,10360.0,203,175
565.0,26,26.0,10386.0,203,175
566.0,26,26.0,10412.0,203,175
567.0,27,27.0,10439.0,203,175
568.0,27,27.0,10466.0,203,175
569.0,30,30.0,10496.0,204,175
570.0,31,31.0,10527.0,204,175
571.0,31,31.0,10558.0,205,175
572.0,31,31.0,10589.0,205,175
573.0,32,32.0,10621.0,205,176
574.0,33,33.0,10654.0,205,176
575.0,35,35.0,10689.0,205,176
576.0,33,33.0,10722.0,205,176
577.0,33,33.0,10755.0,205,176
578.0,32,32.0,10787.0,205,176
579.0,33,33.0,10820.0,205,177
580.0,31,31.0,10851.0,205,178
581.0,30,30.0,10881.0,205,178
582.0,30,30.0,10911.0,205,178
583.0,29,29.0,10940.0,207,179
584.0,29,29.0,10969.0,207,179
585.0,28,28.0,10997.0,208,179
586.0,30,30.0,11027.0,208,180
587.0,28,28.0,11055.0,209,180
588.0,25,25.0,11080.0,210,180
589.0,22,22.0,11102.0,211,180
590.0,20,20.0,11122.0,211,180
591.0,19,19.0,11141.0,211,180
592.0,19,19.0,11160.0,212,181
593.0,17,17.0,11177.0,213,182
594.0,13,13.0,11190.0,213,182
595.0,11,11.0,11201.0,214,182
596.0,11,11.0,11212.0,215,183
597.0,9,9.0,11221.0,215,184
598.0,8,8.0,11229.0,217,184
599.0,8,8.0,11237.0,217,185
600.0,8,8.0,11245.0,218,186
601.0,9,9.0,11254.0,218,186
602.0,8,8.0,11262.0,218,188
603.0,7,7.0,11269.0,219,188
604.0,8,8.0,11277.0,219,188
605.0,7,7.0,11284.0,219,190
606.0,8,8.0,11292.0,220,190
607.0,8,31.0,11323.0,220,190
608.0,8,8.0,11331.0,220,192
609.0,10,10.0,11341.0,220,192
610.0,8,8.0,11349.0,221,193
611.0,9,9.0,11358.0,221,193
612.0,8,8.0,11366.0,222,195
613.0,8,8.0,11374.0,222,195
614.0,7,7.0,11381.0,222,196
615.0,7,7.0,11388.0,223,197
616.0,7,8.0,11396.0,223,197
617.0,7,7.0,11403.0,223,197
618.0,7,7.0,11410.0,224,199
619.0,7,7.0,11417.0,224,199
620.0,7,7.0,11424.0,224,200
621.0,7,32.0,11456.0,225,201
622.0,7,8.0,11464.0,225,201
623.0,7,7.0,11471.0,225,202
624.0,7,29.0,11500.0,226,202
625.0,7,7.0,11507.0,226,202
626.0,8,9.0,11516.0,226,203
627.0,9,30.0,11546.0,227,204
628.0,10,10.0,11556.0,227,204
629.0,9,9.0,11565.0,227,205
630.0,10,30.0,11595.0,228,205
631.0,11,11.0,11606.0,228,205
632.0,11,31.0,11637.0,228,206
633.0,9,9.0,11646.0,229,206
634.0,8,8.0,11654.0,230,206
635.0,8,26.0,11680.0,230,207
636.0,8,8.0,11688.0,230,207
637.0,9,9.0,11697.0,231,207
638.0,11,14.0,11711.0,232,208
639.0,12,12.0,11723.0,232,208
640.0,12,13.0,11736.0,233,209
641.0,12,12.0,11748.0,233,209
642.0,12,12.0,11760.0,233,209
643.0,13,13.0,11773.0,233,209
644.0,12,12.0,11785.0,233,209
645.0,12,15.0,11800.0,233,209
646.0,12,12.0,11812.0,233,209
647.0,11,12.0,11824.0,233,209
648.0,12,12.0,11836.0,233,210
649.0,12,12.0,11848.0,235,211
650.0,13,13.0,11861.0,235,211
651.0,14,15.0,11876.0,236,211
652.0,15,15.0,11891.0,236,212
653.0,15,15.0,11906.0,237,212
654.0,15,15.0,11921.0,237,212
655.0,15,15.0,11936.0,238,212
656.0,15,15.0,11951.0,238,212
657.0,15,15.0,11966.0,238,212
658.0,18,18.0,11984.0,239,212
659.0,17,17.0,12001.0,239,212
660.0,19,19.0,12020.0,239,212
661.0,21,21.0,12041.0,239,212
662.0,24,24.0,12065.0,239,212
663.0,23,23.0,12088.0,239,212
664.0,24,24.0,12112.0,239,212
665.0,23,23.0,12135.0,239,212
666.0,21,21.0,12156.0,239,212
667.0,24,24.0,12180.0,239,212
668.0,22,22.0,12202.0,239,214
669.0,24,24.0,12226.0,239,214
670.0,25,25.0,12251.0,239,215
671.0,24,24.0,12275.0,239,215
672.0,24,24.0,12299.0,239,216
673.0,25,25.0,12324.0,239,216
674.0,25,25.0,12349.0,239,216
675.0,27,27.0,12376.0,240,218
676.0,30,30.0,12406.0,240,218
677.0,29,29.0,12435.0,240,218
678.0,31,31.0,12466.0,241,218
679.0,33,33.0,12499.0,241,218
680.0,34,34.0,12533.0,241,218
681.0,35,35.0,12568.0,241,218
682.0,36,36.0,12604.0,241,218
683.0,34,34.0,12638.0,241,218
684.0,35,35.0,12673.0,241,219
685.0,35,35.0,12708.0,241,219
686.0,35,35.0,12743.0,243,219
687.0,36,36.0,12779.0,243,219
688.0,35,35.0,12814.0,243,219
689.0,32,32.0,12846.0,245,219
690.0,30,30.0,12876.0,245,219
691.0,30,30.0,12906.0,246,219
692.0,29,29.0,12935.0,247,219
693.0,29,29.0,12964.0,247,219
694.0,27,27.0,12991.0,247,220
695.0,27,27.0,13018.0,248,221
696.0,26,26.0,13044.0,249,221
697.0,28,28.0,13072.0,250,222
698.0,26,26.0,13098.0,250,223
699.0,26,26.0,13124.0,251,224
700.0,25,25.0,13149.0,252,224
701.0,24,24.0,13173.0,253,224
702.0,24,24.0,13197.0,253,224
703.0,24,24.0,13221.0,254,224
704.0,21,21.0,13242.0,255,224
705.0,21,21.0,13263.0,255,224
706.0,19,19.0,13282.0,257,225
707.0,18,18.0,13300.0,257,226
708.0,15,15.0,13315.0,257,226
709.0,14,14.0,13329.0,259,228
710.0,13,13.0,13342.0,259,228
711.0,12,12.0,13354.0,260,228
712.0,11,11.0,13365.0,261,230
713.0,12,12.0,13377.0,261,230
714.0,13,13.0,13390.0,262,230
715.0,11,11.0,13401.0,263,232
716.0,11,11.0,13412.0,263,232
717.0,11,11.0,13423.0,265,232
718.0,10,10.0,13433.0,265,234
719.0,11,11.0,13444.0,265,234
720.0,9,9.0,13453.0,266,235
721.0,12,31.0,13484.0,266,236
722.0,12,12.0,13496.0,266,236
723.0,9,9.0,13505.0,266,237
724.0,8,8.0,13513.0,266,238
725.0,8,8.0,13521.0,267,238
726.0,8,8.0,13529.0,268,240
727.0,9,9.0,13538.0,268,240
728.0,9,9.0,13547.0,268,240
729.0,9,9.0,13556.0,269,241
730.0,9,10.0,13566.0,269,241
731.0,9,9.0,13575.0,269,241
732.0,10,30.0,13605.0,270,242
733.0,10,10.0,13615.0,270,242
734.0,8,8.0,13623.0,270,243
735.0,5,24.0,13647.0,270,244
736.0,6,6.0,13653.0,270,244
737.0,7,7.0,13660.0,271,245
738.0,7,27.0,13687.0,272,246
