step_time,total_stopped,step_wait_time,accumulated_wait_time,gneJ00_passed,gneJ9_passed
426.0,41,41.0,7671.0,133,115
427.0,40,40.0,7711.0,134,116
428.0,42,42.0,7753.0,134,116
429.0,43,43.0,7796.0,134,117
430.0,43,43.0,7839.0,134,117
431.0,45,45.0,7884.0,134,117
432.0,46,46.0,7930.0,134,117
433.0,42,42.0,7972.0,134,117
434.0,37,37.0,8009.0,134,117
435.0,36,36.0,8045.0,134,117
436.0,32,32.0,8077.0,135,117
437.0,29,29.0,8106.0,136,118
438.0,26,26.0,8132.0,136,118
439.0,24,24.0,8156.0,137,119
440.0,21,21.0,8177.0,138,120
441.0,18,18.0,8195.0,139,121
442.0,16,16.0,8211.0,140,121
443.0,13,13.0,8224.0,140,122
444.0,14,14.0,8238.0,141,123
445.0,13,13.0,8251.0,142,123
446.0,12,12.0,8263.0,142,124
447.0,11,11.0,8274.0,143,124
448.0,9,9.0,8283.0,144,125
449.0,12,12.0,8295.0,144,126
450.0,13,13.0,8308.0,146,127
451.0,12,33.0,8341.0,146,128
452.0,11,32.0,8373.0,147,128
453.0,10,10.0,8383.0,148,129
454.0,8,8.0,8391.0,148,130
455.0,9,9.0,8400.0,149,131
456.0,9,9.0,8409.0,150,131
457.0,8,8.0,8417.0,150,132
458.0,8,8.0,8425.0,151,133
459.0,8,8.0,8433.0,151,133
460.0,7,7.0,8440.0,151,134
461.0,6,6.0,8446.0,151,135
462.0,7,31.0,8477.0,153,135
463.0,7,7.0,8484.0,153,135
464.0,7,7.0,8491.0,153,136
465.0,8,8.0,8499.0,154,136
466.0,8,8.0,8507.0,154,136
467.0,9,59.0,8566.0,154,136
468.0,10,10.0,8576.0,154,136
469.0,9,9.0,8585.0,154,136
470.0,10,31.0,8616.0,154,136
471.0,9,35.0,8651.0,154,136
472.0,8,8.0,8659.0,154,136
473.0,9,9.0,8668.0,154,136
474.0,9,33.0,8701.0,154,136
475.0,10,29.0,8730.0,155,136
476.0,11,11.0,8741.0,156,136
477.0,9,9.0,8750.0,156,136
478.0,9,9.0,8759.0,158,136
479.0,10,10.0,8769.0,158,136
480.0,11,27.0,8796.0,158,137
481.0,13,13.0,8809.0,158,138
482.0,12,12.0,8821.0,158,139
483.0,13,13.0,8834.0,158,140
484.0,15,15.0,8849.0,158,140
485.0,16,25.0,8874.0,158,140
486.0,21,21.0,8895.0,158,140
487.0,22,22.0,8917.0,158,140
488.0,21,21.0,8938.0,158,140
489.0,24,24.0,8962.0,158,140
490.0,26,32.0,8994.0,158,140
491.0,26,26.0,9020.0,158,140
492.0,28,29.0,9049.0,158,140
493.0,29,29.0,9078.0,159,140
494.0,32,32.0,9110.0,159,141
495.0,31,31.0,9141.0,159,141
496.0,33,33.0,9174.0,159,141
497.0,34,34.0,9208.0,159,141
498.0,35,35.0,9243.0,159,141
499.0,37,37.0,9280.0,159,141
500.0,37,37.0,9317.0,159,141
501.0,38,38.0,9355.0,159,141
502.0,38,38.0,9393.0,159,141
503.0,37,37.0,9430.0,159,142
504.0,35,35.0,9465.0,159,142
505.0,35,35.0,9500.0,159,142
506.0,37,37.0,9537.0,159,142
507.0,38,38.0,9575.0,159,144
508.0,39,39.0,9614.0,159,144
509.0,41,41.0,9655.0,159,145
510.0,41,41.0,9696.0,159,145
511.0,38,38.0,9734.0,159,146
512.0,39,39.0,9773.0,159,146
513.0,38,38.0,9811.0,160,146
514.0,36,36.0,9847.0,161,146
515.0,37,37.0,9884.0,161,146
516.0,35,35.0,9919.0,162,146
517.0,31,31.0,9950.0,162,146
518.0,28,28.0,9978.0,163,146
519.0,24,24.0,10002.0,164,146
520.0,20,20.0,10022.0,164,147
521.0,20,20.0,10042.0,166,148
522.0,19,19.0,10061.0,166,149
523.0,17,17.0,10078.0,167,149
524.0,15,15.0,10093.0,167,150
525.0,14,14.0,10107.0,168,151
526.0,13,13.0,10120.0,169,151
527.0,11,11.0,10131.0,170,152
528.0,12,12.0,10143.0,170,153
529.0,10,10.0,10153.0,171,153
530.0,9,42.0,10195.0,172,154
531.0,11,11.0,10206.0,172,155
532.0,10,10.0,10216.0,173,156
533.0,9,9.0,10225.0,174,156
534.0,9,9.0,10234.0,175,157
535.0,11,11.0,10245.0,175,158
536.0,9,9.0,10254.0,176,158
537.0,7,7.0,10261.0,177,160
538.0,7,7.0,10268.0,177,160
539.0,6,6.0,10274.0,177,161
540.0,6,6.0,10280.0,179,162
541.0,6,6.0,10286.0,179,162
542.0,8,8.0,10294.0,180,163
543.0,8,39.0,10333.0,180,164
544.0,8,8.0,10341.0,180,164
545.0,8,8.0,10349.0,181,164
546.0,9,32.0,10381.0,181,164
547.0,10,10.0,10391.0,181,164
548.0,10,10.0,10401.0,181,164
549.0,10,34.0,10435.0,181,164
550.0,9,9.0,10444.0,181,164
551.0,10,10.0,10454.0,181,164
552.0,10,10.0,10464.0,181,164
553.0,10,36.0,10500.0,181,164
554.0,11,11.0,10511.0,182,164
555.0,13,13.0,10524.0,183,164
556.0,14,40.0,10564.0,183,164
557.0,16,16.0,10580.0,183,164
558.0,13,13.0,10593.0,184,164
559.0,14,39.0,10632.0,184,164
560.0,15,15.0,10647.0,184,164
561.0,15,15.0,10662.0,184,165
562.0,19,43.0,10705.0,185,165
563.0,17,17.0,10722.0,185,166
564.0,16,16.0,10738.0,185,166
565.0,19,44.0,10782.0,185,166
566.0,21,21.0,10803.0,185,167
567.0,21,21.0,10824.0,185,168
568.0,23,23.0,10847.0,186,168
569.0,25,25.0,10872.0,186,168
570.0,25,48.0,10920.0,186,168
571.0,26,26.0,10946.0,186,168
572.0,29,29.0,10975.0,186,168
573.0,28,28.0,11003.0,186,168
574.0,29,29.0,11032.0,186,168
575.0,32,32.0,11064.0,186,168
576.0,31,31.0,11095.0,186,168
577.0,34,34.0,11129.0,186,168
578.0,34,34.0,11163.0,186,168
579.0,36,36.0,11199.0,187,168
580.0,36,36.0,11235.0,187,168
581.0,36,36.0,11271.0,187,168
582.0,37,37.0,11308.0,187,168
583.0,39,39.0,11347.0,187,168
584.0,40,40.0,11387.0,187,168
585.0,39,39.0,11426.0,187,168
586.0,40,40.0,11466.0,187,168
587.0,40,40.0,11506.0,187,169
588.0,37,37.0,11543.0,187,169
589.0,37,37.0,11580.0,187,169
590.0,35,35.0,11615.0,187,170
591.0,33,33.0,11648.0,189,170
592.0,31,31.0,11679.0,189,170
593.0,32,32.0,11711.0,189,170
594.0,30,30.0,11741.0,191,170
595.0,30,30.0,11771.0,191,170
596.0,30,30.0,11801.0,192,170
597.0,28,28.0,11829.0,193,170
598.0,26,26.0,11855.0,193,171
599.0,27,27.0,11882.0,193,171
600.0,23,23.0,11905.0,194,171
601.0,20,20.0,11925.0,195,171
602.0,20,20.0,11945.0,195,172
603.0,18,18.0,11963.0,196,172
604.0,17,17.0,11980.0,197,173
605.0,17,17.0,11997.0,197,174
606.0,16,16.0,12013.0,197,174
607.0,13,13.0,12026.0,198,176
608.0,14,67.0,12093.0,199,176
609.0,14,14.0,12107.0,199,177
610.0,14,14.0,12121.0,201,178
611.0,12,12.0,12133.0,201,178
612.0,12,12.0,12145.0,202,179
613.0,10,10.0,12155.0,203,180
614.0,8,8.0,12163.0,203,181
615.0,7,7.0,12170.0,203,181
616.0,7,7.0,12177.0,203,182
617.0,6,6.0,12183.0,205,183
618.0,7,7.0,12190.0,205,183
619.0,8,59.0,12249.0,205,184
620.0,7,7.0,12256.0,205,184
621.0,7,59.0,12315.0,205,185
622.0,8,8.0,12323.0,205,186
623.0,8,8.0,12331.0,205,186
624.0,10,62.0,12393.0,205,187
625.0,9,9.0,12402.0,205,188
626.0,8,8.0,12410.0,206,189
627.0,8,8.0,12418.0,206,189
628.0,9,56.0,12474.0,206,189
629.0,12,12.0,12486.0,208,189
630.0,12,12.0,12498.0,208,189
631.0,13,13.0,12511.0,208,189
632.0,13,59.0,12570.0,209,189
633.0,14,14.0,12584.0,209,189
634.0,16,16.0,12600.0,209,189
635.0,17,17.0,12617.0,209,189
636.0,19,62.0,12679.0,209,189
637.0,20,20.0,12699.0,209,189
638.0,18,18.0,12717.0,209,189
639.0,18,18.0,12735.0,210,189
640.0,19,63.0,12798.0,210,189
641.0,22,22.0,12820.0,210,190
642.0,21,21.0,12841.0,210,191
643.0,22,22.0,12863.0,210,191
644.0,23,47.0,12910.0,210,192
645.0,23,23.0,12933.0,210,193
646.0,24,24.0,12957.0,210,193
647.0,23,23.0,12980.0,210,193
648.0,24,24.0,13004.0,210,193
649.0,27,28.0,13032.0,210,193
650.0,26,26.0,13058.0,210,193
651.0,29,29.0,13087.0,210,193
652.0,29,29.0,13116.0,211,193
653.0,29,29.0,13145.0,211,193
654.0,30,30.0,13175.0,211,193
655.0,30,30.0,13205.0,211,193
656.0,31,31.0,13236.0,212,194
657.0,35,35.0,13271.0,212,194
658.0,36,36.0,13307.0,212,194
659.0,34,34.0,13341.0,212,194
660.0,35,35.0,13376.0,212,194
661.0,36,36.0,13412.0,212,194
662.0,36,36.0,13448.0,212,194
663.0,38,38.0,13486.0,212,194
664.0,38,38.0,13524.0,212,194
665.0,36,36.0,13560.0,212,194
666.0,33,33.0,13593.0,212,194
667.0,32,32.0,13625.0,212,195
668.0,33,33.0,13658.0,212,195
669.0,32,32.0,13690.0,214,196
670.0,31,31.0,13721.0,214,196
671.0,29,29.0,13750.0,214,197
672.0,28,28.0,13778.0,215,197
673.0,27,27.0,13805.0,216,197
674.0,27,27.0,13832.0,216,197
675.0,30,30.0,13862.0,216,198
676.0,26,26.0,13888.0,218,198
677.0,23,23.0,13911.0,218,198
678.0,22,22.0,13933.0,219,198
679.0,21,21.0,13954.0,220,199
680.0,20,20.0,13974.0,220,200
681.0,17,17.0,13991.0,220,200
682.0,17,17.0,14008.0,222,200
683.0,16,16.0,14024.0,222,201
684.0,15,15.0,14039.0,222,202
685.0,14,14.0,14053.0,223,203
686.0,12,12.0,14065.0,224,203
687.0,11,11.0,14076.0,225,204
688.0,12,71.0,14147.0,225,205
689.0,10,10.0,14157.0,226,205
690.0,11,11.0,14168.0,227,207
691.0,8,8.0,14176.0,228,207
692.0,7,7.0,14183.0,228,208
693.0,7,7.0,14190.0,229,209
694.0,7,7.0,14197.0,229,209
695.0,7,7.0,14204.0,230,211
696.0,6,6.0,14210.0,230,211
697.0,7,7.0,14217.0,230,211
698.0,6,61.0,14278.0,231,212
699.0,8,8.0,14286.0,231,213
700.0,10,10.0,14296.0,231,213
701.0,10,10.0,14306.0,231,214
702.0,10,66.0,14372.0,231,215
703.0,9,9.0,14381.0,231,215
704.0,9,9.0,14390.0,231,215
705.0,9,9.0,14399.0,231,215
706.0,10,65.0,14464.0,231,215
707.0,10,10.0,14474.0,233,215
708.0,11,66.0,14540.0,233,215
709.0,13,13.0,14553.0,233,215
710.0,13,13.0,14566.0,234,215
711.0,14,14.0,14580.0,234,215
712.0,13,61.0,14641.0,234,215
713.0,15,15.0,14656.0,234,215
714.0,18,18.0,14674.0,234,215
715.0,14,14.0,14688.0,234,215
716.0,14,14.0,14702.0,234,215
717.0,16,61.0,14763.0,234,215
718.0,18,18.0,14781.0,235,216
719.0,19,19.0,14800.0,235,217
720.0,18,18.0,14818.0,235,217
721.0,19,63.0,14881.0,235,218
722.0,20,20.0,14901.0,235,219
723.0,20,20.0,14921.0,235,219
724.0,20,20.0,14941.0,235,219
725.0,22,22.0,14963.0,235,219
726.0,26,26.0,14989.0,235,219
727.0,26,77.0,15066.0,235,219
728.0,30,30.0,15096.0,235,219
729.0,30,30.0,15126.0,235,219
730.0,29,29.0,15155.0,235,219
731.0,32,32.0,15187.0,235,219
732.0,33,33.0,15220.0,235,219
733.0,34,34.0,15254.0,236,219
