step_time,total_stopped,step_wait_time,accumulated_wait_time,gneJ00_passed,gneJ9_passed
125.0,16,16.0,1087448.0,17,16
126.0,14,14.0,1087462.0,17,17
127.0,12,12.0,1087474.0,19,17
128.0,13,-42.0,1087432.0,19,18
129.0,12,12.0,1087444.0,19,18
130.0,9,9.0,1087453.0,21,20
131.0,9,-40.0,1087413.0,21,20
132.0,10,10.0,1087423.0,23,20
133.0,11,-109.0,1087314.0,23,21
134.0,12,12.0,1087326.0,23,22
135.0,10,-62.0,1087264.0,24,23
136.0,9,-38.0,1087226.0,24,23
137.0,8,8.0,1087234.0,24,25
138.0,8,8.0,1087242.0,24,25
139.0,10,10.0,1087252.0,25,25
140.0,7,7.0,1087259.0,25,25
141.0,8,-41.0,1087218.0,25,26
142.0,8,8.0,1087226.0,25,26
143.0,8,8.0,1087234.0,26,26
144.0,6,6.0,1087240.0,26,27
145.0,7,7.0,1087247.0,27,27
146.0,8,8.0,1087255.0,27,27
147.0,8,8.0,1087263.0,27,27
148.0,8,8.0,1087271.0,27,28
149.0,11,11.0,1087282.0,28,28
150.0,11,-37.0,1087245.0,28,28
151.0,11,11.0,1087256.0,28,29
152.0,11,11.0,1087267.0,29,29
153.0,11,11.0,1087278.0,29,29
154.0,11,11.0,1087289.0,29,29
155.0,11,-27.0,1087262.0,30,29
156.0,11,11.0,1087273.0,30,29
157.0,11,11.0,1087284.0,30,29
158.0,11,11.0,1087295.0,31,29
159.0,11,-87.0,1087208.0,31,29
160.0,11,-9.0,1087199.0,31,30
161.0,11,-10.0,1087189.0,32,30
162.0,11,-23.0,1087166.0,32,30
163.0,11,4.0,1087170.0,33,30
164.0,11,11.0,1087181.0,33,30
165.0,11,-23.0,1087158.0,33,30
166.0,11,-104.0,1087054.0,34,30
167.0,11,11.0,1087065.0,34,30
168.0,11,-22.0,1087043.0,34,30
169.0,11,11.0,1087054.0,35,31
170.0,11,11.0,1087065.0,35,32
171.0,11,-62.0,1087003.0,36,32
172.0,11,-28.0,1086975.0,36,32
173.0,11,11.0,1086986.0,36,32
174.0,13,13.0,1086999.0,38,33
175.0,14,-40.0,1086959.0,38,33
176.0,13,-33.0,1086926.0,38,34
177.0,14,14.0,1086940.0,40,34
178.0,15,15.0,1086955.0,40,34
179.0,13,-39.0,1086916.0,41,35
180.0,13,13.0,1086929.0,41,35
181.0,14,14.0,1086943.0,41,35
182.0,10,-41.0,1086902.0,42,35
183.0,10,10.0,1086912.0,43,35
184.0,13,-32.0,1086880.0,43,35
185.0,12,12.0,1086892.0,44,35
186.0,14,-25.0,1086867.0,44,35
187.0,17,-27.0,1086840.0,45,35
188.0,16,16.0,1086856.0,45,35
189.0,16,16.0,1086872.0,46,35
190.0,20,20.0,1086892.0,46,35
191.0,20,20.0,1086912.0,46,35
192.0,21,-70.0,1086842.0,47,35
193.0,20,20.0,1086862.0,47,35
194.0,18,18.0,1086880.0,47,35
195.0,16,3.0,1086883.0,47,35
196.0,15,-21.0,1086862.0,47,35
197.0,15,15.0,1086877.0,47,37
198.0,15,15.0,1086892.0,48,37
199.0,16,16.0,1086908.0,48,38
200.0,17,17.0,1086925.0,50,39
201.0,18,18.0,1086943.0,50,39
202.0,21,21.0,1086964.0,51,40
203.0,22,-55.0,1086909.0,51,41
204.0,21,-4.0,1086905.0,52,41
205.0,25,25.0,1086930.0,52,41
206.0,24,24.0,1086954.0,52,42
207.0,27,27.0,1086981.0,53,42
208.0,26,-45.0,1086936.0,53,42
209.0,27,27.0,1086963.0,53,42
210.0,30,30.0,1086993.0,53,42
211.0,31,31.0,1087024.0,54,42
212.0,31,31.0,1087055.0,54,42
213.0,31,31.0,1087086.0,54,42
214.0,35,-34.0,1087052.0,54,42
215.0,34,34.0,1087086.0,54,42
216.0,36,-32.0,1087054.0,54,42
217.0,36,36.0,1087090.0,54,42
218.0,37,37.0,1087127.0,54,42
219.0,37,37.0,1087164.0,54,42
220.0,38,-22.0,1087142.0,54,42
221.0,38,-24.0,1087118.0,54,42
222.0,39,39.0,1087157.0,54,42
223.0,38,38.0,1087195.0,54,42
224.0,36,36.0,1087231.0,54,42
225.0,39,-38.0,1087193.0,54,42
226.0,39,-143.0,1087050.0,54,42
227.0,39,-19.0,1087031.0,55,43
228.0,41,41.0,1087072.0,55,43
229.0,40,40.0,1087112.0,55,43
230.0,41,-31.0,1087081.0,55,43
231.0,43,43.0,1087124.0,56,43
232.0,42,-7.0,1087117.0,56,43
233.0,43,-72.0,1087045.0,56,43
234.0,43,43.0,1087088.0,56,43
235.0,43,43.0,1087131.0,56,44
236.0,43,43.0,1087174.0,56,44
237.0,43,43.0,1087217.0,56,44
238.0,44,44.0,1087261.0,56,45
239.0,40,3.0,1087264.0,56,45
240.0,37,37.0,1087301.0,56,45
241.0,36,36.0,1087337.0,56,45
242.0,32,32.0,1087369.0,56,46
243.0,30,30.0,1087399.0,57,46
244.0,30,30.0,1087429.0,58,46
245.0,28,28.0,1087457.0,59,48
246.0,29,29.0,1087486.0,59,48
247.0,25,25.0,1087511.0,60,48
248.0,20,-18.0,1087493.0,61,49
249.0,20,20.0,1087513.0,61,50
250.0,18,18.0,1087531.0,62,50
251.0,18,18.0,1087549.0,63,51
252.0,19,19.0,1087568.0,63,52
253.0,16,16.0,1087584.0,64,52
254.0,15,-56.0,1087528.0,64,53
255.0,13,-64.0,1087464.0,65,54
256.0,12,12.0,1087476.0,66,54
257.0,13,-33.0,1087443.0,66,55
258.0,11,-27.0,1087416.0,66,56
259.0,9,-40.0,1087376.0,67,56
260.0,8,-20.0,1087356.0,68,57
261.0,8,8.0,1087364.0,69,57
262.0,9,9.0,1087373.0,70,59
263.0,9,9.0,1087382.0,70,59
264.0,8,-28.0,1087354.0,71,59
265.0,9,9.0,1087363.0,72,61
266.0,8,8.0,1087371.0,72,61
267.0,9,-27.0,1087344.0,72,62
268.0,8,8.0,1087352.0,73,63
269.0,10,10.0,1087362.0,73,63
270.0,8,-26.0,1087336.0,74,65
271.0,10,10.0,1087346.0,74,65
272.0,11,11.0,1087357.0,74,65
273.0,11,11.0,1087368.0,74,67
274.0,11,-14.0,1087354.0,75,67
275.0,12,-21.0,1087333.0,75,67
276.0,12,12.0,1087345.0,75,68
277.0,12,12.0,1087357.0,75,68
278.0,13,13.0,1087370.0,76,68
279.0,13,13.0,1087383.0,76,69
280.0,14,14.0,1087397.0,76,69
281.0,13,-12.0,1087385.0,77,69
282.0,14,14.0,1087399.0,77,71
283.0,14,14.0,1087413.0,78,71
284.0,14,-54.0,1087359.0,78,71
285.0,14,-67.0,1087292.0,78,72
286.0,14,14.0,1087306.0,79,73
287.0,14,14.0,1087320.0,79,73
288.0,14,-57.0,1087263.0,80,73
289.0,14,-19.0,1087244.0,80,74
290.0,14,14.0,1087258.0,80,74
291.0,14,21.0,1087279.0,80,75
292.0,14,14.0,1087293.0,81,75
293.0,14,-128.0,1087165.0,81,75
294.0,14,14.0,1087179.0,81,76
295.0,14,14.0,1087193.0,81,76
296.0,14,-49.0,1087144.0,81,76
297.0,15,15.0,1087159.0,82,77
298.0,12,-49.0,1087110.0,82,78
299.0,12,12.0,1087122.0,82,78
300.0,13,13.0,1087135.0,83,78
301.0,13,-52.0,1087083.0,84,78
302.0,12,12.0,1087095.0,84,78
303.0,15,-27.0,1087068.0,84,78
304.0,14,-43.0,1087025.0,85,78
305.0,16,16.0,1087041.0,85,78
306.0,17,-67.0,1086974.0,85,78
307.0,17,17.0,1086991.0,86,78
308.0,21,-58.0,1086933.0,86,78
309.0,20,20.0,1086953.0,86,78
310.0,21,21.0,1086974.0,86,78
311.0,23,-104.0,1086870.0,86,78
312.0,22,22.0,1086892.0,87,78
313.0,24,24.0,1086916.0,87,78
314.0,17,-99.0,1086817.0,87,78
315.0,16,-82.0,1086735.0,87,78
316.0,18,3.0,1086738.0,89,80
317.0,18,18.0,1086756.0,89,80
318.0,19,-86.0,1086670.0,89,81
319.0,21,21.0,1086691.0,91,81
320.0,23,23.0,1086714.0,91,82
321.0,23,23.0,1086737.0,91,82
322.0,24,-75.0,1086662.0,92,83
323.0,25,-16.0,1086646.0,93,84
324.0,26,26.0,1086672.0,93,84
325.0,27,27.0,1086699.0,93,84
326.0,29,29.0,1086728.0,94,85
327.0,32,-63.0,1086665.0,94,85
328.0,31,31.0,1086696.0,94,85
329.0,34,34.0,1086730.0,94,85
330.0,36,36.0,1086766.0,94,85
331.0,36,3.0,1086769.0,94,85
332.0,37,37.0,1086806.0,94,85
333.0,39,-47.0,1086759.0,94,85
334.0,41,41.0,1086800.0,94,85
335.0,42,42.0,1086842.0,94,85
336.0,42,42.0,1086884.0,94,85
337.0,46,22.0,1086906.0,94,85
338.0,47,47.0,1086953.0,94,85
339.0,45,45.0,1086998.0,94,85
340.0,43,43.0,1087041.0,94,85
341.0,43,5.0,1087046.0,94,85
342.0,43,43.0,1087089.0,94,86
343.0,45,3.0,1087092.0,95,87
344.0,45,45.0,1087137.0,95,88
345.0,46,-17.0,1087120.0,95,88
346.0,46,10.0,1087130.0,95,88
347.0,48,27.0,1087157.0,95,90
348.0,47,11.0,1087168.0,95,90
349.0,48,48.0,1087216.0,95,90
350.0,48,48.0,1087264.0,95,90
351.0,44,44.0,1087308.0,95,91
352.0,40,40.0,1087348.0,95,91
353.0,38,38.0,1087386.0,95,91
354.0,35,35.0,1087421.0,95,92
355.0,33,33.0,1087454.0,97,93
356.0,32,32.0,1087486.0,97,93
357.0,27,27.0,1087513.0,97,94
358.0,25,8.0,1087521.0,98,95
359.0,26,26.0,1087547.0,99,95
360.0,25,25.0,1087572.0,99,96
361.0,22,22.0,1087594.0,100,97
362.0,21,21.0,1087615.0,101,98
363.0,19,19.0,1087634.0,101,98
364.0,15,15.0,1087649.0,102,99
365.0,16,16.0,1087665.0,102,99
366.0,15,15.0,1087680.0,103,101
367.0,14,0.0,1087680.0,103,101
368.0,12,12.0,1087692.0,105,102
369.0,11,11.0,1087703.0,105,103
370.0,10,10.0,1087713.0,106,104
371.0,10,-48.0,1087665.0,107,105
372.0,10,10.0,1087675.0,107,105
373.0,9,9.0,1087684.0,109,106
374.0,7,-61.0,1087623.0,109,107
375.0,7,-19.0,1087604.0,109,107
376.0,7,1.0,1087605.0,111,107
377.0,7,7.0,1087612.0,111,108
378.0,7,7.0,1087619.0,111,109
379.0,8,8.0,1087627.0,113,109
380.0,7,7.0,1087634.0,113,109
381.0,7,7.0,1087641.0,113,110
382.0,7,7.0,1087648.0,113,110
383.0,7,7.0,1087655.0,114,110
384.0,7,-62.0,1087593.0,114,111
385.0,7,-55.0,1087538.0,116,112
386.0,7,7.0,1087545.0,116,112
387.0,7,7.0,1087552.0,116,113
388.0,8,-30.0,1087522.0,118,113
389.0,8,8.0,1087530.0,118,113
390.0,10,10.0,1087540.0,118,114
391.0,10,-49.0,1087491.0,120,114
392.0,10,-33.0,1087458.0,120,114
393.0,11,11.0,1087469.0,121,114
394.0,10,10.0,1087479.0,121,114
395.0,11,-98.0,1087381.0,122,115
396.0,11,11.0,1087392.0,123,116
397.0,11,11.0,1087403.0,123,116
398.0,11,-89.0,1087314.0,124,116
399.0,11,11.0,1087325.0,125,117
400.0,12,-86.0,1087239.0,126,117
401.0,12,12.0,1087251.0,127,117
402.0,12,12.0,1087263.0,127,118
403.0,12,-126.0,1087137.0,128,118
404.0,12,12.0,1087149.0,129,118
405.0,12,18.0,1087167.0,129,118
406.0,12,12.0,1087179.0,130,118
407.0,12,-89.0,1087090.0,131,118
408.0,12,-80.0,1087010.0,131,118
409.0,12,12.0,1087022.0,132,118
410.0,11,11.0,1087033.0,133,119
411.0,10,-135.0,1086898.0,133,119
412.0,10,-32.0,1086866.0,133,119
413.0,10,-39.0,1086827.0,133,121
414.0,10,10.0,1086837.0,134,121
415.0,10,-95.0,1086742.0,134,122
416.0,11,11.0,1086753.0,134,122
417.0,14,14.0,1086767.0,134,122
418.0,15,15.0,1086782.0,135,123
419.0,16,-106.0,1086676.0,135,123
420.0,16,16.0,1086692.0,136,123
421.0,16,16.0,1086708.0,136,125
422.0,15,-86.0,1086622.0,136,125
423.0,13,13.0,1086635.0,136,126
424.0,13,15.0,1086650.0,136,126
425.0,14,14.0,1086664.0,137,126
426.0,16,16.0,1086680.0,138,126
427.0,16,-124.0,1086556.0,138,126
428.0,17,17.0,1086573.0,139,126
429.0,17,-1.0,1086572.0,140,127
430.0,18,-121.0,1086451.0,140,127
431.0,19,19.0,1086470.0,141,127
432.0,18,-114.0,1086356.0,142,127
433.0,19,-8.0,1086348.0,142,128
434.0,19,19.0,1086367.0,142,128
435.0,20,-125.0,1086242.0,142,128
436.0,21,-51.0,1086191.0,142,128
437.0,20,-33.0,1086158.0,142,128
438.0,22,22.0,1086180.0,142,128
439.0,22,-117.0,1086063.0,142,128
440.0,23,23.0,1086086.0,142,128
441.0,24,11.0,1086097.0,142,128
442.0,24,24.0,1086121.0,142,128
443.0,26,26.0,1086147.0,142,128
444.0,30,-102.0,1086045.0,142,128
445.0,30,30.0,1086075.0,143,128
446.0,30,15.0,1086090.0,143,128
447.0,31,21.0,1086111.0,143,128
448.0,30,12.0,1086123.0,143,128
449.0,29,-94.0,1086029.0,143,128
450.0,26,26.0,1086055.0,143,128
451.0,27,27.0,1086082.0,144,129
452.0,25,25.0,1086107.0,144,129
453.0,26,26.0,1086133.0,144,129
454.0,27,27.0,1086160.0,145,131
455.0,29,29.0,1086189.0,145,131
456.0,31,31.0,1086220.0,145,132
457.0,33,33.0,1086253.0,146,133
458.0,34,34.0,1086287.0,146,133
459.0,33,33.0,1086320.0,146,134
460.0,34,-36.0,1086284.0,146,135
461.0,34,34.0,1086318.0,146,135
462.0,32,32.0,1086350.0,146,135
463.0,31,31.0,1086381.0,146,136
464.0,30,-28.0,1086353.0,148,136
465.0,31,31.0,1086384.0,148,136
466.0,32,32.0,1086416.0,149,136
467.0,32,32.0,1086448.0,150,136
468.0,28,-20.0,1086428.0,150,136
469.0,27,27.0,1086455.0,151,136
470.0,27,27.0,1086482.0,152,136
471.0,25,25.0,1086507.0,152,136
472.0,26,26.0,1086533.0,153,136
473.0,26,26.0,1086559.0,153,136
474.0,22,22.0,1086581.0,155,136
475.0,22,22.0,1086603.0,155,136
476.0,19,19.0,1086622.0,156,136
477.0,22,-27.0,1086595.0,157,137
478.0,21,21.0,1086616.0,158,137
479.0,21,21.0,1086637.0,159,138
480.0,19,19.0,1086656.0,159,138
481.0,19,-121.0,1086535.0,160,138
482.0,21,21.0,1086556.0,161,138
483.0,22,22.0,1086578.0,161,139
484.0,21,21.0,1086599.0,162,139
485.0,21,-21.0,1086578.0,163,140
486.0,21,21.0,1086599.0,163,140
487.0,18,18.0,1086617.0,164,140
488.0,16,16.0,1086633.0,165,140
489.0,15,15.0,1086648.0,165,141
490.0,15,15.0,1086663.0,166,141
491.0,13,-116.0,1086547.0,167,142
492.0,11,11.0,1086558.0,167,143
493.0,11,-19.0,1086539.0,167,143
494.0,10,10.0,1086549.0,167,145
495.0,9,9.0,1086558.0,168,145
496.0,9,-209.0,1086349.0,168,145
497.0,9,-32.0,1086317.0,169,146
498.0,9,21.0,1086338.0,169,147
499.0,9,9.0,1086347.0,169,147
500.0,9,9.0,1086356.0,170,149
501.0,9,-145.0,1086211.0,170,149
502.0,9,9.0,1086220.0,170,149
503.0,9,-112.0,1086108.0,170,151
504.0,9,9.0,1086117.0,171,151
505.0,7,-124.0,1085993.0,171,151
506.0,6,6.0,1085999.0,172,152
507.0,7,7.0,1086006.0,172,153
508.0,7,-125.0,1085881.0,172,153
509.0,9,9.0,1085890.0,173,154
510.0,8,8.0,1085898.0,174,155
511.0,8,8.0,1085906.0,174,155
512.0,9,-128.0,1085778.0,174,156
513.0,9,-4.0,1085774.0,175,157
514.0,9,-17.0,1085757.0,175,157
515.0,10,10.0,1085767.0,175,159
516.0,9,-126.0,1085641.0,175,159
517.0,8,-2.0,1085639.0,176,160
518.0,7,7.0,1085646.0,176,160
519.0,8,-221.0,1085425.0,176,160
520.0,7,7.0,1085432.0,177,160
521.0,7,7.0,1085439.0,178,161
522.0,9,9.0,1085448.0,178,161
523.0,8,-163.0,1085285.0,179,161
524.0,9,9.0,1085294.0,180,162
525.0,9,9.0,1085303.0,180,163
526.0,10,-162.0,1085141.0,180,164
527.0,10,-20.0,1085121.0,180,164
528.0,12,-48.0,1085073.0,180,165
529.0,13,-201.0,1084872.0,180,165
530.0,13,13.0,1084885.0,181,165
531.0,13,13.0,1084898.0,181,166
532.0,15,15.0,1084913.0,181,166
533.0,16,-162.0,1084751.0,181,166
534.0,17,17.0,1084768.0,181,167
535.0,18,18.0,1084786.0,181,167
536.0,18,18.0,1084804.0,181,167
537.0,18,18.0,1084822.0,181,168
538.0,19,-207.0,1084615.0,181,168
539.0,19,19.0,1084634.0,182,168
540.0,20,20.0,1084654.0,182,170
541.0,21,21.0,1084675.0,182,170
542.0,21,21.0,1084696.0,182,170
543.0,22,22.0,1084718.0,182,171
544.0,21,21.0,1084739.0,182,171
545.0,22,-143.0,1084596.0,182,172
546.0,23,23.0,1084619.0,183,172
547.0,24,-24.0,1084595.0,183,172
548.0,25,25.0,1084620.0,183,174
549.0,23,23.0,1084643.0,184,174
550.0,25,25.0,1084668.0,184,174
551.0,25,25.0,1084693.0,184,175
552.0,24,24.0,1084717.0,184,175
553.0,25,25.0,1084742.0,184,175
554.0,25,25.0,1084767.0,184,176
555.0,24,24.0,1084791.0,184,176
556.0,22,22.0,1084813.0,184,176
557.0,22,22.0,1084835.0,184,178
558.0,20,-12.0,1084823.0,185,178
559.0,19,19.0,1084842.0,186,178
560.0,19,19.0,1084861.0,187,179
561.0,18,18.0,1084879.0,187,179
562.0,18,18.0,1084897.0,188,179
563.0,16,16.0,1084913.0,189,179
564.0,16,-10.0,1084903.0,189,179
565.0,19,19.0,1084922.0,190,179
566.0,17,17.0,1084939.0,191,179
567.0,16,16.0,1084955.0,191,179
568.0,17,17.0,1084972.0,192,179
569.0,17,17.0,1084989.0,193,179
570.0,19,19.0,1085008.0,193,179
571.0,16,16.0,1085024.0,194,179
572.0,15,15.0,1085039.0,195,179
573.0,14,14.0,1085053.0,195,179
574.0,13,-10.0,1085043.0,197,180
575.0,11,11.0,1085054.0,197,180
576.0,11,-177.0,1084877.0,197,181
577.0,11,11.0,1084888.0,198,181
578.0,12,12.0,1084900.0,199,183
579.0,12,12.0,1084912.0,199,183
580.0,13,13.0,1084925.0,201,185
581.0,12,12.0,1084937.0,201,185
582.0,12,0.0,1084937.0,202,186
583.0,12,12.0,1084949.0,203,186
584.0,12,12.0,1084961.0,203,186
585.0,12,12.0,1084973.0,205,186
586.0,12,-234.0,1084739.0,205,186
587.0,12,-6.0,1084733.0,205,186
588.0,12,12.0,1084745.0,207,186
589.0,12,12.0,1084757.0,207,186
590.0,13,13.0,1084770.0,207,186
591.0,13,-13.0,1084757.0,209,186
592.0,12,12.0,1084769.0,209,186
593.0,13,-8.0,1084761.0,210,186
594.0,13,29.0,1084790.0,210,186
595.0,14,14.0,1084804.0,210,186
596.0,15,15.0,1084819.0,211,187
597.0,12,26.0,1084845.0,211,187
598.0,12,12.0,1084857.0,212,187
599.0,11,11.0,1084868.0,213,187
600.0,11,-19.0,1084849.0,213,188
601.0,10,10.0,1084859.0,214,188
602.0,11,11.0,1084870.0,214,189
603.0,10,19.0,1084889.0,214,189
604.0,12,12.0,1084901.0,214,189
605.0,13,19.0,1084920.0,215,190
606.0,14,14.0,1084934.0,215,190
607.0,15,15.0,1084949.0,216,190
608.0,14,14.0,1084963.0,216,191
609.0,9,15.0,1084978.0,216,191
610.0,9,-205.0,1084773.0,216,191
611.0,8,8.0,1084781.0,217,191
612.0,10,10.0,1084791.0,218,192
613.0,11,-157.0,1084634.0,218,193
614.0,10,0.0,1084634.0,218,193
615.0,9,-248.0,1084386.0,220,194
616.0,10,10.0,1084396.0,220,194
617.0,10,10.0,1084406.0,220,196
618.0,11,11.0,1084417.0,220,196
619.0,10,-147.0,1084270.0,220,196
620.0,8,-52.0,1084218.0,220,197
621.0,6,6.0,1084224.0,220,198
622.0,7,-170.0,1084054.0,220,198
623.0,7,7.0,1084061.0,221,199
624.0,7,-51.0,1084010.0,222,200
625.0,8,8.0,1084018.0,222,200
626.0,8,8.0,1084026.0,223,201
627.0,11,-158.0,1083868.0,223,202
628.0,10,-48.0,1083820.0,224,202
629.0,10,10.0,1083830.0,224,203
630.0,11,-156.0,1083674.0,224,204
631.0,12,12.0,1083686.0,225,204
632.0,13,13.0,1083699.0,225,205
633.0,14,14.0,1083713.0,225,206
634.0,14,-193.0,1083520.0,225,207
635.0,15,15.0,1083535.0,225,208
636.0,14,14.0,1083549.0,225,208
637.0,15,-191.0,1083358.0,226,209
638.0,15,15.0,1083373.0,226,209
639.0,15,-28.0,1083345.0,226,210
640.0,16,16.0,1083361.0,226,211
641.0,17,17.0,1083378.0,226,211
642.0,18,18.0,1083396.0,226,211
643.0,19,19.0,1083415.0,226,212
644.0,19,19.0,1083434.0,226,212
645.0,20,-43.0,1083391.0,226,212
646.0,19,19.0,1083410.0,226,213
647.0,18,18.0,1083428.0,226,213
648.0,19,19.0,1083447.0,226,214
649.0,20,20.0,1083467.0,226,214
650.0,20,20.0,1083487.0,227,214
651.0,19,19.0,1083506.0,227,214
652.0,20,-1.0,1083505.0,227,214
653.0,21,21.0,1083526.0,227,214
654.0,20,20.0,1083546.0,228,214
655.0,22,22.0,1083568.0,228,214
656.0,23,23.0,1083591.0,228,214
657.0,24,24.0,1083615.0,229,214
658.0,23,23.0,1083638.0,229,214
659.0,23,23.0,1083661.0,229,214
660.0,22,22.0,1083683.0,229,214
661.0,19,1.0,1083684.0,229,214
662.0,21,-4.0,1083680.0,230,214
663.0,21,21.0,1083701.0,231,215
664.0,18,-16.0,1083685.0,231,216
665.0,18,3.0,1083688.0,232,216
666.0,18,18.0,1083706.0,233,217
667.0,20,20.0,1083726.0,233,218
668.0,18,18.0,1083744.0,233,218
669.0,18,18.0,1083762.0,234,218
670.0,19,19.0,1083781.0,235,218
671.0,19,-38.0,1083743.0,235,218
672.0,21,21.0,1083764.0,236,218
673.0,19,19.0,1083783.0,237,218
674.0,19,-29.0,1083754.0,237,219
675.0,21,21.0,1083775.0,238,219
676.0,19,-7.0,1083768.0,239,219
677.0,19,3.0,1083771.0,240,219
678.0,19,19.0,1083790.0,241,219
679.0,18,12.0,1083802.0,241,219
680.0,18,18.0,1083820.0,242,219
681.0,20,-30.0,1083790.0,243,219
682.0,18,41.0,1083831.0,243,219
683.0,20,20.0,1083851.0,244,219
684.0,20,20.0,1083871.0,244,219
685.0,19,19.0,1083890.0,245,219
