departed,travel_time
10808.0,45.0
10806.0,50.0
10813.0,43.0
10810.0,50.0
10819.0,47.0
10824.0,46.0
10828.0,45.0
10817.0,58.0
10826.0,147.0
10833.0,140.0
10837.0,137.0
10841.0,136.0
10850.0,128.0
10848.0,131.0
10830.0,150.0
10857.0,124.0
10861.0,120.0
10844.0,138.0
10864.0,119.0
10875.0,109.0
10870.0,115.0
10855.0,132.0
10859.0,130.0
10872.0,120.0
10879.0,119.0
10890.0,108.0
10881.0,120.0
10895.0,106.0
10877.0,125.0
10888.0,115.0
10903.0,100.0
10884.0,120.0
10908.0,97.0
10899.0,107.0
10897.0,110.0
10892.0,116.0
10912.0,97.0
10901.0,109.0
10910.0,101.0
10906.0,107.0
10928.0,85.0
10915.0,99.0
10917.0,99.0
10923.0,94.0
10932.0,87.0
10926.0,96.0
10919.0,104.0
10937.0,87.0
10930.0,95.0
10974.0,55.0
10979.0,53.0
10935.0,98.0
10977.0,58.0
10983.0,52.0
10992.0,43.0
10986.0,51.0
10990.0,47.0
10997.0,45.0
10999.0,45.0
11005.0,46.0
11001.0,53.0
11008.0,47.0
11014.0,139.0
11017.0,136.0
11010.0,144.0
11021.0,135.0
11028.0,129.0
11012.0,147.0
11034.0,125.0
11048.0,111.0
11032.0,128.0
11025.0,138.0
11050.0,113.0
11039.0,125.0
11037.0,128.0
11045.0,121.0
11041.0,127.0
11052.0,120.0
11056.0,127.0
11061.0,126.0
11054.0,134.0
11063.0,126.0
11072.0,118.0
11059.0,132.0
11074.0,118.0
11079.0,113.0
11068.0,126.0
11085.0,109.0
11076.0,120.0
11090.0,106.0
11101.0,97.0
11081.0,118.0
11103.0,97.0
11087.0,114.0
11094.0,107.0
11099.0,103.0
11105.0,98.0
11092.0,112.0
11107.0,100.0
11096.0,113.0
11116.0,93.0
11112.0,98.0
11163.0,47.0
11110.0,102.0
11156.0,57.0
11161.0,52.0
11154.0,61.0
11167.0,49.0
11114.0,103.0
11172.0,45.0
11165.0,53.0
11170.0,50.0
11174.0,48.0
11176.0,47.0
11183.0,46.0
11178.0,52.0
11185.0,47.0
11196.0,134.0
11189.0,143.0
11201.0,133.0
11192.0,143.0
11207.0,129.0
11203.0,135.0
11181.0,158.0
11212.0,127.0
11214.0,126.0
11187.0,154.0
11221.0,121.0
11198.0,145.0
11218.0,127.0
11225.0,120.0
11209.0,137.0
11234.0,114.0
11232.0,117.0
11227.0,129.0
11243.0,124.0
11256.0,113.0
11238.0,132.0
11260.0,112.0
11236.0,137.0
11247.0,127.0
11252.0,123.0
11263.0,112.0
11269.0,106.0
11265.0,112.0
11267.0,110.0
11272.0,107.0
11274.0,105.0
11254.0,126.0
11278.0,103.0
11276.0,107.0
11287.0,96.0
11283.0,101.0
11280.0,106.0
11291.0,95.0
11296.0,90.0
11334.0,52.0
11285.0,103.0
11303.0,85.0
11336.0,53.0
11294.0,96.0
11289.0,105.0
11345.0,49.0
11340.0,56.0
11351.0,45.0
11298.0,100.0
11347.0,51.0
11342.0,57.0
11349.0,50.0
11354.0,48.0
11358.0,53.0
11365.0,47.0
11360.0,54.0
11369.0,46.0
11362.0,55.0
11367.0,145.0
11376.0,137.0
11378.0,138.0
11385.0,131.0
11371.0,147.0
11380.0,138.0
11391.0,129.0
11382.0,139.0
11387.0,134.0
11398.0,124.0
11389.0,134.0
11393.0,130.0
11409.0,115.0
11402.0,124.0
11396.0,133.0
11411.0,118.0
11405.0,126.0
11422.0,123.0
11416.0,131.0
11436.0,112.0
11420.0,129.0
11427.0,122.0
11429.0,122.0
11431.0,120.0
11444.0,108.0
11433.0,120.0
11440.0,113.0
11438.0,117.0
11449.0,106.0
11451.0,104.0
11458.0,99.0
11442.0,116.0
11453.0,105.0
11462.0,98.0
11469.0,91.0
11447.0,115.0
11456.0,107.0
11464.0,100.0
11467.0,98.0
11473.0,92.0
11478.0,87.0
11471.0,96.0
11520.0,48.0
11475.0,95.0
11518.0,52.0
11511.0,62.0
11522.0,53.0
11529.0,46.0
11531.0,45.0
11526.0,51.0
11524.0,54.0
11535.0,46.0
11533.0,49.0
11538.0,48.0
11544.0,47.0
11540.0,53.0
11562.0,130.0
11549.0,146.0
11566.0,130.0
11573.0,123.0
11546.0,153.0
11553.0,147.0
11555.0,145.0
11577.0,123.0
11560.0,141.0
11591.0,111.0
11564.0,139.0
11569.0,135.0
11595.0,109.0
11575.0,130.0
11580.0,127.0
11584.0,123.0
11593.0,116.0
11586.0,124.0
11589.0,121.0
11600.0,131.0
11597.0,136.0
11604.0,129.0
11622.0,111.0
11613.0,122.0
11617.0,118.0
11624.0,111.0
11626.0,111.0
11608.0,130.0
11620.0,118.0
11628.0,112.0
11637.0,103.0
11642.0,98.0
11640.0,102.0
11651.0,91.0
11611.0,133.0
11648.0,97.0
11655.0,90.0
11631.0,115.0
11644.0,103.0
11659.0,88.0
11646.0,103.0
11657.0,93.0
11695.0,55.0
11653.0,98.0
11699.0,53.0
11708.0,44.0
11666.0,88.0
11704.0,50.0
11710.0,48.0
11715.0,47.0
11717.0,46.0
11713.0,51.0
11728.0,45.0
11719.0,55.0
11722.0,52.0
11739.0,131.0
11733.0,140.0
11753.0,120.0
11726.0,149.0
11744.0,133.0
11761.0,116.0
11735.0,144.0
11748.0,132.0
11764.0,116.0
11742.0,139.0
11755.0,127.0
11773.0,110.0
11750.0,134.0
11757.0,129.0
11768.0,119.0
11766.0,125.0
11775.0,118.0
11777.0,130.0
11779.0,128.0
11790.0,119.0
11781.0,129.0
11786.0,124.0
11784.0,129.0
11799.0,114.0
11795.0,120.0
11812.0,103.0
11792.0,124.0
11808.0,109.0
11815.0,102.0
11788.0,131.0
11819.0,101.0
11806.0,115.0
11810.0,111.0
11804.0,118.0
11824.0,98.0
11826.0,98.0
11817.0,108.0
11835.0,91.0
11830.0,97.0
11877.0,51.0
11828.0,101.0
11839.0,90.0
11888.0,43.0
11832.0,100.0
11879.0,53.0
11886.0,47.0
11837.0,97.0
11872.0,62.0
11894.0,43.0
11890.0,48.0
11883.0,60.0
11899.0,44.0
11897.0,52.0
11901.0,49.0
11908.0,45.0
11917.0,134.0
11906.0,148.0
11926.0,129.0
11910.0,146.0
11919.0,137.0
11928.0,130.0
11912.0,147.0
11932.0,127.0
11923.0,138.0
11937.0,124.0
11941.0,121.0
11934.0,130.0
11943.0,121.0
11948.0,117.0
11939.0,127.0
11950.0,117.0
11945.0,123.0
11954.0,115.0
11957.0,130.0
11961.0,128.0
11963.0,126.0
11972.0,121.0
11974.0,120.0
11981.0,114.0
11983.0,113.0
11968.0,130.0
11988.0,110.0
11977.0,122.0
11985.0,114.0
11994.0,107.0
12008.0,94.0
11979.0,125.0
11996.0,108.0
11999.0,106.0
12010.0,95.0
12019.0,88.0
12001.0,107.0
12005.0,103.0
12021.0,89.0
12012.0,99.0
12014.0,97.0
12054.0,57.0
12023.0,90.0
12028.0,85.0
12016.0,99.0
12056.0,60.0
12070.0,46.0
12061.0,56.0
12065.0,54.0
12067.0,55.0
12072.0,50.0
12076.0,48.0
12083.0,45.0
12078.0,52.0
12085.0,47.0
12081.0,54.0
12092.0,136.0
12094.0,138.0
12103.0,130.0
12090.0,144.0
12096.0,140.0
12107.0,129.0
12105.0,132.0
12110.0,128.0
12116.0,124.0
12101.0,140.0
12112.0,129.0
12129.0,114.0
12114.0,130.0
12118.0,128.0
12123.0,123.0
12125.0,123.0
12134.0,115.0
12132.0,122.0
12136.0,130.0
12143.0,125.0
12141.0,129.0
12147.0,124.0
12149.0,123.0
12152.0,121.0
12145.0,129.0
12154.0,121.0
12156.0,120.0
12161.0,115.0
12163.0,114.0
12165.0,113.0
12176.0,103.0
12158.0,122.0
12174.0,107.0
12167.0,115.0
12169.0,113.0
12172.0,111.0
12178.0,105.0
12185.0,101.0
12180.0,107.0
12187.0,100.0
12194.0,94.0
12183.0,106.0
12243.0,46.0
12192.0,99.0
12189.0,103.0
12234.0,59.0
12238.0,55.0
12240.0,54.0
12245.0,50.0
12249.0,49.0
12254.0,46.0
12251.0,50.0
12260.0,46.0
12256.0,51.0
12263.0,44.0
12267.0,46.0
12271.0,142.0
12269.0,145.0
12276.0,138.0
12278.0,137.0
12285.0,131.0
12282.0,135.0
12296.0,121.0
12294.0,124.0
12289.0,131.0
12298.0,122.0
12305.0,115.0
12291.0,132.0
12311.0,112.0
12309.0,115.0
12302.0,123.0
12316.0,112.0
12325.0,117.0
12313.0,133.0
12322.0,124.0
12333.0,114.0
12331.0,118.0
12336.0,113.0
12318.0,132.0
12345.0,106.0
12329.0,125.0
12347.0,108.0
12340.0,116.0
12353.0,103.0
12342.0,115.0
12369.0,89.0
12351.0,108.0
12378.0,84.0
12356.0,107.0
12373.0,91.0
12360.0,105.0
12382.0,83.0
12367.0,100.0
12371.0,96.0
12387.0,80.0
12415.0,53.0
12376.0,93.0
12380.0,90.0
12384.0,87.0
12427.0,44.0
12418.0,54.0
12422.0,53.0
12424.0,51.0
12429.0,48.0
12431.0,48.0
12433.0,49.0
12435.0,50.0
12438.0,55.0
12447.0,46.0
12453.0,140.0
12462.0,132.0
12449.0,147.0
12455.0,141.0
12469.0,129.0
12442.0,157.0
12460.0,139.0
12489.0,112.0
12458.0,144.0
12478.0,124.0
12444.0,159.0
12475.0,129.0
12466.0,139.0
12482.0,124.0
12484.0,122.0
12493.0,114.0
12491.0,118.0
12486.0,126.0
12500.0,125.0
12495.0,132.0
12502.0,126.0
12504.0,125.0
12509.0,121.0
12506.0,125.0
12513.0,118.0
12511.0,121.0
12515.0,118.0
12517.0,117.0
12526.0,108.0
12533.0,103.0
12522.0,115.0
12535.0,103.0
12544.0,95.0
12520.0,120.0
12531.0,109.0
12529.0,113.0
12524.0,119.0
12553.0,90.0
12537.0,108.0
12540.0,105.0
12604.0,41.0
12551.0,96.0
12542.0,106.0
12606.0,42.0
12546.0,104.0
12548.0,102.0
12595.0,57.0
12611.0,42.0
12602.0,54.0
12613.0,43.0
12615.0,48.0
12617.0,48.0
12622.0,45.0
12626.0,43.0
12624.0,48.0
12633.0,137.0
12628.0,147.0
12644.0,131.0
12637.0,139.0
12655.0,121.0
12631.0,146.0
12662.0,116.0
12646.0,133.0
12639.0,141.0
12668.0,113.0
12653.0,129.0
12657.0,125.0
12664.0,121.0
12666.0,119.0
12675.0,113.0
12670.0,119.0
12673.0,118.0
12679.0,124.0
12682.0,124.0
12690.0,118.0
12686.0,123.0
12693.0,116.0
12713.0,97.0
12688.0,124.0
12695.0,117.0
12701.0,112.0
12704.0,110.0
12717.0,97.0
12721.0,94.0
12706.0,110.0
12715.0,101.0
12730.0,88.0
12719.0,100.0
12710.0,110.0
12735.0,86.0
12726.0,96.0
12739.0,85.0
12775.0,49.0
12744.0,83.0
12746.0,81.0
12724.0,104.0
12728.0,102.0
12737.0,93.0
12733.0,100.0
12779.0,55.0
12781.0,54.0
12783.0,55.0
12792.0,46.0
12795.0,46.0
12797.0,44.0
12786.0,56.0
12803.0,46.0
12799.0,54.0
12810.0,142.0
12815.0,137.0
12821.0,134.0
12826.0,130.0
12808.0,149.0
12828.0,130.0
12832.0,126.0
12812.0,147.0
12817.0,145.0
12834.0,128.0
12837.0,125.0
12823.0,141.0
12843.0,121.0
12850.0,114.0
12839.0,129.0
12846.0,125.0
12848.0,123.0
12854.0,121.0
12881.0,110.0
12863.0,129.0
12857.0,136.0
12861.0,132.0
12868.0,126.0
12866.0,129.0
12877.0,121.0
12870.0,129.0
12879.0,120.0
12890.0,109.0
12874.0,127.0
12883.0,118.0
12894.0,107.0
12905.0,99.0
12888.0,117.0
12897.0,108.0
12885.0,121.0
12899.0,107.0
12901.0,106.0
12917.0,90.0
12903.0,105.0
12921.0,88.0
12961.0,49.0
12908.0,103.0
12910.0,101.0
12965.0,47.0
12912.0,102.0
12919.0,96.0
12954.0,61.0
12968.0,48.0
12970.0,49.0
12972.0,47.0
12979.0,44.0
12974.0,50.0
12976.0,53.0
12990.0,41.0
12983.0,50.0
12992.0,140.0
13003.0,129.0
12999.0,136.0
13005.0,130.0
12985.0,151.0
12996.0,141.0
13018.0,121.0
13027.0,112.0
13014.0,127.0
13030.0,112.0
13010.0,134.0
13016.0,128.0
13032.0,113.0
13025.0,121.0
13021.0,126.0
13036.0,127.0
13047.0,117.0
13038.0,127.0
13041.0,125.0
13050.0,117.0
13043.0,126.0
13061.0,108.0
13063.0,107.0
13052.0,119.0
13065.0,106.0
13069.0,104.0
13072.0,102.0
13056.0,119.0
13076.0,100.0
13081.0,95.0
13078.0,100.0
13087.0,91.0
13085.0,94.0
13089.0,91.0
13101.0,80.0
13092.0,90.0
13096.0,86.0
13098.0,86.0
13134.0,50.0
13103.0,82.0
13107.0,80.0
13109.0,79.0
13138.0,57.0
13140.0,55.0
13145.0,50.0
13143.0,54.0
13147.0,51.0
13149.0,51.0
13152.0,48.0
13158.0,48.0
13171.0,36.0
13156.0,52.0
13160.0,49.0
13163.0,49.0
13169.0,43.0
13167.0,48.0
13174.0,137.0
13189.0,123.0
13178.0,136.0
13185.0,130.0
13183.0,135.0
13194.0,125.0
13191.0,129.0
13214.0,107.0
13205.0,117.0
13180.0,143.0
13203.0,120.0
13211.0,114.0
13196.0,130.0
13200.0,129.0
13207.0,124.0
13225.0,120.0
13234.0,112.0
13242.0,106.0
13218.0,131.0
13238.0,111.0
13222.0,129.0
13236.0,115.0
13240.0,112.0
13227.0,126.0
13247.0,107.0
13258.0,96.0
13231.0,125.0
13249.0,107.0
13260.0,97.0
13245.0,113.0
13267.0,92.0
13282.0,77.0
13254.0,107.0
13273.0,88.0
13276.0,86.0
13265.0,98.0
13251.0,113.0
13269.0,97.0
13287.0,79.0
13285.0,83.0
13280.0,89.0
13313.0,56.0
13318.0,53.0
13324.0,50.0
13322.0,54.0
13327.0,51.0
13329.0,52.0
13333.0,58.0
13336.0,55.0
13349.0,42.0
13340.0,54.0
13342.0,52.0
13344.0,50.0
13353.0,136.0
13358.0,133.0
13351.0,144.0
13364.0,131.0
13347.0,149.0
13355.0,141.0
13375.0,122.0
13360.0,139.0
13367.0,132.0
13378.0,122.0
13369.0,134.0
13371.0,132.0
13387.0,116.0
13382.0,123.0
13384.0,121.0
13389.0,119.0
13393.0,115.0
13395.0,115.0
13398.0,127.0
13406.0,119.0
13409.0,121.0
13411.0,119.0
13413.0,119.0
13418.0,116.0
13420.0,114.0
13400.0,135.0
13431.0,105.0
13404.0,133.0
13422.0,115.0
13435.0,103.0
13429.0,110.0
13415.0,125.0
13438.0,103.0
13424.0,118.0
13449.0,94.0
13440.0,104.0
13460.0,85.0
13444.0,103.0
13433.0,115.0
13497.0,51.0
13453.0,96.0
13442.0,108.0
13495.0,56.0
13493.0,59.0
13446.0,107.0
13451.0,104.0
13502.0,53.0
13504.0,51.0
13457.0,100.0
13511.0,48.0
13513.0,46.0
13508.0,52.0
13515.0,47.0
13520.0,43.0
13522.0,45.0
13524.0,43.0
13526.0,48.0
13533.0,136.0
13535.0,138.0
13544.0,129.0
13531.0,143.0
13542.0,135.0
13537.0,142.0
13557.0,123.0
13566.0,114.0
13548.0,134.0
13551.0,131.0
13546.0,138.0
13568.0,116.0
13555.0,130.0
13553.0,133.0
13559.0,128.0
13562.0,126.0
13575.0,114.0
13571.0,120.0
13564.0,129.0
13577.0,129.0
13582.0,127.0
13590.0,119.0
13584.0,128.0
13595.0,117.0
13586.0,127.0
13593.0,122.0
13615.0,100.0
13588.0,129.0
13602.0,115.0
13622.0,95.0
13599.0,120.0
13635.0,85.0
13597.0,124.0
13606.0,115.0
13639.0,83.0
13610.0,113.0
13619.0,104.0
13626.0,99.0
13613.0,113.0
13624.0,102.0
13628.0,100.0
13637.0,91.0
13675.0,53.0
13673.0,57.0
13679.0,51.0
13681.0,50.0
13630.0,103.0
13633.0,100.0
13677.0,56.0
13686.0,50.0
13684.0,53.0
