departed,travel_time
12268.0,182.0
12291.0,160.0
12242.0,211.0
12258.0,195.0
12273.0,183.0
12248.0,209.0
12283.0,174.0
12277.0,182.0
12252.0,209.0
12299.0,163.0
12255.0,208.0
12275.0,188.0
12293.0,172.0
12264.0,202.0
12271.0,196.0
12280.0,188.0
12303.0,167.0
12306.0,165.0
12323.0,152.0
12326.0,152.0
12332.0,146.0
12336.0,145.0
12352.0,132.0
12345.0,142.0
12314.0,174.0
12339.0,150.0
12403.0,88.0
12317.0,175.0
12368.0,124.0
12418.0,76.0
12405.0,92.0
12524.0,106.0
12528.0,106.0
12527.0,110.0
12531.0,107.0
12514.0,126.0
12535.0,105.0
12537.0,105.0
12538.0,104.0
12533.0,110.0
12540.0,105.0
12541.0,104.0
12543.0,104.0
12547.0,104.0
12550.0,102.0
12544.0,111.0
12556.0,101.0
12310.0,348.0
12553.0,105.0
12557.0,104.0
12316.0,346.0
12560.0,103.0
12562.0,101.0
12566.0,97.0
12567.0,98.0
12572.0,97.0
12573.0,96.0
12319.0,351.0
12569.0,102.0
12575.0,96.0
12327.0,348.0
12582.0,94.0
12579.0,98.0
12585.0,93.0
12588.0,91.0
12586.0,96.0
12592.0,91.0
12595.0,89.0
12601.0,85.0
12606.0,80.0
12598.0,90.0
12605.0,83.0
12621.0,67.0
12603.0,88.0
12611.0,80.0
12608.0,84.0
12614.0,79.0
12624.0,70.0
12618.0,176.0
12619.0,176.0
12622.0,173.0
12632.0,165.0
12625.0,173.0
12629.0,169.0
12642.0,158.0
12634.0,168.0
12635.0,167.0
12651.0,151.0
12644.0,160.0
12638.0,167.0
12663.0,142.0
12647.0,160.0
12657.0,150.0
12654.0,156.0
12666.0,144.0
12658.0,158.0
12670.0,147.0
12660.0,158.0
12676.0,144.0
12679.0,143.0
12673.0,151.0
12668.0,157.0
12667.0,159.0
12650.0,177.0
12674.0,155.0
12640.0,190.0
12683.0,147.0
12686.0,146.0
12687.0,145.0
12689.0,143.0
12692.0,143.0
12699.0,138.0
12696.0,143.0
12703.0,136.0
12330.0,510.0
12702.0,142.0
12333.0,512.0
12707.0,138.0
12710.0,137.0
12340.0,509.0
12697.0,153.0
12715.0,135.0
12706.0,146.0
12716.0,136.0
12718.0,134.0
12351.0,502.0
12722.0,132.0
12731.0,123.0
12719.0,136.0
12726.0,132.0
12358.0,501.0
12723.0,136.0
12725.0,136.0
12742.0,119.0
12728.0,134.0
12735.0,129.0
12759.0,106.0
12748.0,118.0
12752.0,116.0
12729.0,141.0
12778.0,92.0
12761.0,110.0
12739.0,134.0
12745.0,128.0
12733.0,143.0
12749.0,226.0
12765.0,212.0
12798.0,179.0
12791.0,188.0
12780.0,200.0
12736.0,245.0
12755.0,226.0
12758.0,224.0
12764.0,219.0
12741.0,244.0
12768.0,218.0
12744.0,244.0
12754.0,234.0
12794.0,194.0
12767.0,223.0
12774.0,217.0
12777.0,216.0
12783.0,212.0
12787.0,210.0
12813.0,184.0
12796.0,203.0
12804.0,196.0
12784.0,218.0
12788.0,214.0
12800.0,203.0
12814.0,191.0
12809.0,199.0
12819.0,189.0
12803.0,207.0
12846.0,164.0
12852.0,158.0
12827.0,184.0
12823.0,190.0
12833.0,180.0
12826.0,188.0
12871.0,146.0
12859.0,160.0
12346.0,674.0
12864.0,157.0
12858.0,164.0
12875.0,149.0
12372.0,654.0
12878.0,149.0
12872.0,156.0
12408.0,621.0
12835.0,194.0
12881.0,148.0
12868.0,163.0
12874.0,157.0
12885.0,146.0
12379.0,653.0
12887.0,147.0
12861.0,175.0
12897.0,139.0
12890.0,148.0
12903.0,136.0
12882.0,158.0
12891.0,150.0
12900.0,141.0
12888.0,154.0
12908.0,136.0
12914.0,130.0
12911.0,135.0
12940.0,106.0
12894.0,154.0
12927.0,123.0
12895.0,158.0
12917.0,136.0
12952.0,101.0
12924.0,231.0
12931.0,226.0
12973.0,184.0
12946.0,213.0
12983.0,176.0
12898.0,263.0
12960.0,201.0
12920.0,242.0
12913.0,250.0
12934.0,230.0
12968.0,196.0
12916.0,250.0
12944.0,222.0
12976.0,190.0
12939.0,229.0
12959.0,210.0
12921.0,249.0
12956.0,216.0
12986.0,187.0
12942.0,233.0
12950.0,229.0
12965.0,214.0
12978.0,201.0
12953.0,227.0
12988.0,193.0
12957.0,225.0
13030.0,153.0
12995.0,189.0
12963.0,222.0
13004.0,182.0
12998.0,191.0
13031.0,159.0
13011.0,180.0
12982.0,212.0
13017.0,177.0
12979.0,216.0
13037.0,160.0
13038.0,160.0
12394.0,805.0
12972.0,228.0
13005.0,196.0
13047.0,154.0
13034.0,169.0
13059.0,145.0
12991.0,214.0
