step_time,step_stopped,step_wait_time,accumulated_wait_time
13860.0,3,126.0,349213.0
13861.0,2,126.0,349339.0
13862.0,2,128.0,349467.0
13863.0,2,130.0,349597.0
13864.0,1,125.0,349722.0
13865.0,0,119.0,349841.0
13866.0,4,119.0,349960.0
13867.0,3,115.0,350075.0
13868.0,2,114.0,350189.0
13869.0,0,108.0,350297.0
13870.0,3,109.0,350406.0
13871.0,2,106.0,350512.0
13872.0,6,106.0,350618.0
13873.0,3,104.0,350722.0
13874.0,0,100.0,350822.0
13875.0,3,101.0,350923.0
13876.0,4,100.0,351023.0
13877.0,0,96.0,351119.0
13878.0,5,97.0,351216.0
13879.0,6,98.0,351314.0
13880.0,4,98.0,351412.0
13881.0,5,97.0,351509.0
13882.0,5,99.0,351608.0
13883.0,5,100.0,351708.0
13884.0,2,98.0,351806.0
13885.0,5,99.0,351905.0
13886.0,4,97.0,352002.0
13887.0,3,94.0,352096.0
13888.0,5,94.0,352190.0
13889.0,5,94.0,352284.0
13890.0,5,93.0,352377.0
13891.0,1,87.0,352464.0
13892.0,4,86.0,352550.0
13893.0,4,86.0,352636.0
13894.0,3,84.0,352720.0
13895.0,3,82.0,352802.0
13896.0,4,80.0,352882.0
13897.0,5,80.0,352962.0
13898.0,8,83.0,353045.0
13899.0,3,81.0,353126.0
13900.0,5,81.0,353207.0
13901.0,3,77.0,353284.0
13902.0,3,73.0,353357.0
13903.0,7,72.0,353429.0
13904.0,5,72.0,353501.0
13905.0,5,68.0,353569.0
13906.0,2,58.0,353627.0
13907.0,9,61.0,353688.0
13908.0,3,52.0,353740.0
13909.0,7,51.0,353791.0
13910.0,8,50.0,353841.0
13911.0,3,44.0,353885.0
13912.0,3,42.0,353927.0
13913.0,5,40.0,353967.0
13914.0,9,44.0,354011.0
13915.0,5,43.0,354054.0
13916.0,2,40.0,354094.0
13917.0,5,40.0,354134.0
13918.0,3,39.0,354173.0
13919.0,0,37.0,354210.0
13920.0,5,40.0,354250.0
13921.0,3,39.0,354289.0
13922.0,2,38.0,354327.0
13923.0,3,39.0,354366.0
13924.0,4,42.0,354408.0
13925.0,3,43.0,354451.0
13926.0,2,42.0,354493.0
13927.0,5,45.0,354538.0
13928.0,0,44.0,354582.0
13929.0,2,45.0,354627.0
13930.0,5,50.0,354677.0
13931.0,0,48.0,354725.0
13932.0,3,50.0,354775.0
13933.0,3,52.0,354827.0
13934.0,3,54.0,354881.0
13935.0,2,56.0,354937.0
13936.0,1,56.0,354993.0
13937.0,2,58.0,355051.0
13938.0,2,59.0,355110.0
13939.0,2,59.0,355169.0
13940.0,2,57.0,355226.0
13941.0,3,59.0,355285.0
13942.0,0,57.0,355342.0
13943.0,2,57.0,355399.0
13944.0,3,60.0,355459.0
13945.0,2,58.0,355517.0
13946.0,4,59.0,355576.0
13947.0,3,59.0,355635.0
13948.0,4,59.0,355694.0
13949.0,7,62.0,355756.0
13950.0,1,55.0,355811.0
13951.0,6,57.0,355868.0
13952.0,3,54.0,355922.0
13953.0,2,51.0,355973.0
13954.0,4,52.0,356025.0
13955.0,6,54.0,356079.0
13956.0,6,58.0,356137.0
13957.0,4,56.0,356193.0
13958.0,6,54.0,356247.0
13959.0,5,57.0,356304.0
13960.0,7,59.0,356363.0
13961.0,3,58.0,356421.0
13962.0,5,60.0,356481.0
13963.0,6,64.0,356545.0
13964.0,5,67.0,356612.0
13965.0,3,68.0,356680.0
13966.0,4,70.0,356750.0
13967.0,2,70.0,356820.0
13968.0,4,73.0,356893.0
13969.0,4,76.0,356969.0
13970.0,4,80.0,357049.0
13971.0,6,85.0,357134.0
13972.0,4,87.0,357221.0
13973.0,3,90.0,357311.0
13974.0,3,93.0,357404.0
13975.0,4,97.0,357501.0
13976.0,5,99.0,357600.0
13977.0,3,100.0,357700.0
13978.0,5,104.0,357804.0
13979.0,3,106.0,357910.0
13980.0,1,105.0,358015.0
13981.0,3,106.0,358121.0
13982.0,6,110.0,358231.0
13983.0,5,112.0,358343.0
13984.0,4,115.0,358458.0
13985.0,4,118.0,358576.0
13986.0,2,119.0,358695.0
13987.0,4,121.0,358816.0
13988.0,5,125.0,358941.0
13989.0,1,124.0,359065.0
13990.0,5,129.0,359194.0
13991.0,3,131.0,359325.0
13992.0,4,134.0,359459.0
13993.0,2,134.0,359593.0
13994.0,5,138.0,359731.0
13995.0,2,137.0,359868.0
13996.0,4,140.0,360008.0
13997.0,3,142.0,360150.0
13998.0,2,144.0,360294.0
13999.0,1,145.0,360439.0
14000.0,3,148.0,360587.0
14001.0,0,148.0,360735.0
14002.0,1,149.0,360884.0
14003.0,2,151.0,361035.0
14004.0,0,151.0,361186.0
14005.0,1,152.0,361338.0
14006.0,1,153.0,361491.0
14007.0,1,154.0,361645.0
14008.0,3,157.0,361802.0
14009.0,2,159.0,361961.0
14010.0,2,160.0,362121.0
14011.0,3,156.0,362277.0
14012.0,1,151.0,362428.0
14013.0,1,145.0,362573.0
14014.0,0,140.0,362713.0
14015.0,1,136.0,362849.0
14016.0,2,130.0,362979.0
14017.0,4,127.0,363106.0
14018.0,2,124.0,363230.0
14019.0,0,118.0,363348.0
14020.0,5,119.0,363467.0
14021.0,4,114.0,363581.0
14022.0,2,109.0,363690.0
14023.0,3,109.0,363799.0
14024.0,6,110.0,363909.0
14025.0,3,106.0,364015.0
14026.0,9,109.0,364124.0
14027.0,4,106.0,364230.0
14028.0,0,100.0,364330.0
14029.0,5,105.0,364435.0
14030.0,3,105.0,364540.0
14031.0,3,106.0,364646.0
14032.0,1,104.0,364750.0
14033.0,0,104.0,364854.0
14034.0,3,107.0,364961.0
14035.0,1,107.0,365068.0
14036.0,3,108.0,365176.0
14037.0,1,107.0,365283.0
14038.0,1,108.0,365391.0
14039.0,3,110.0,365501.0
14040.0,3,110.0,365611.0
14041.0,5,114.0,365725.0
14042.0,4,117.0,365842.0
14043.0,3,120.0,365962.0
14044.0,2,115.0,366077.0
14045.0,1,110.0,366187.0
14046.0,3,108.0,366295.0
14047.0,2,103.0,366398.0
14048.0,4,103.0,366501.0
14049.0,0,98.0,366599.0
14050.0,5,98.0,366697.0
14051.0,3,96.0,366793.0
14052.0,3,94.0,366887.0
14053.0,4,92.0,366979.0
14054.0,6,93.0,367072.0
14055.0,1,91.0,367163.0
14056.0,3,91.0,367254.0
14057.0,3,91.0,367345.0
14058.0,6,93.0,367438.0
14059.0,6,93.0,367531.0
14060.0,3,91.0,367622.0
14061.0,7,95.0,367717.0
14062.0,4,93.0,367810.0
14063.0,4,94.0,367904.0
14064.0,2,89.0,367993.0
14065.0,5,90.0,368083.0
14066.0,4,90.0,368173.0
14067.0,3,87.0,368260.0
14068.0,5,85.0,368345.0
14069.0,6,85.0,368430.0
14070.0,2,83.0,368513.0
14071.0,3,82.0,368595.0
14072.0,3,80.0,368675.0
14073.0,5,78.0,368753.0
14074.0,5,78.0,368831.0
14075.0,7,79.0,368910.0
14076.0,2,73.0,368983.0
14077.0,6,74.0,369057.0
14078.0,5,71.0,369128.0
14079.0,6,70.0,369198.0
14080.0,4,69.0,369267.0
14081.0,5,67.0,369334.0
14082.0,6,64.0,369398.0
14083.0,3,59.0,369457.0
14084.0,5,58.0,369515.0
14085.0,3,55.0,369570.0
14086.0,5,55.0,369625.0
14087.0,3,50.0,369675.0
14088.0,4,47.0,369722.0
14089.0,4,46.0,369768.0
14090.0,4,42.0,369810.0
14091.0,7,44.0,369854.0
14092.0,2,38.0,369892.0
14093.0,8,40.0,369932.0
14094.0,5,36.0,369968.0
14095.0,6,39.0,370007.0
14096.0,7,39.0,370046.0
14097.0,3,36.0,370082.0
14098.0,4,36.0,370118.0
14099.0,2,35.0,370153.0
14100.0,6,40.0,370193.0
14101.0,3,38.0,370231.0
14102.0,2,37.0,370268.0
14103.0,1,37.0,370305.0
14104.0,4,41.0,370346.0
14105.0,1,41.0,370387.0
14106.0,2,42.0,370429.0
14107.0,3,42.0,370471.0
14108.0,7,48.0,370519.0
14109.0,0,46.0,370565.0
14110.0,2,47.0,370612.0
14111.0,2,49.0,370661.0
14112.0,3,50.0,370711.0
14113.0,5,55.0,370766.0
14114.0,1,56.0,370822.0
14115.0,1,57.0,370879.0
14116.0,0,56.0,370935.0
14117.0,1,57.0,370992.0
14118.0,1,57.0,371049.0
14119.0,1,56.0,371105.0
14120.0,4,58.0,371163.0
14121.0,2,58.0,371221.0
14122.0,1,56.0,371277.0
14123.0,2,57.0,371334.0
14124.0,2,55.0,371389.0
14125.0,4,57.0,371446.0
14126.0,2,56.0,371502.0
14127.0,3,57.0,371559.0
14128.0,1,57.0,371616.0
14129.0,5,58.0,371674.0
14130.0,4,54.0,371728.0
14131.0,6,55.0,371783.0
14132.0,7,57.0,371840.0
14133.0,6,55.0,371895.0
14134.0,4,56.0,371951.0
14135.0,4,56.0,372007.0
14136.0,3,56.0,372063.0
14137.0,6,56.0,372119.0
14138.0,7,57.0,372176.0
14139.0,3,56.0,372232.0
14140.0,12,64.0,372296.0
14141.0,3,58.0,372354.0
14142.0,3,59.0,372413.0
14143.0,6,63.0,372476.0
14144.0,4,63.0,372539.0
14145.0,3,63.0,372602.0
14146.0,7,69.0,372671.0
14147.0,7,75.0,372746.0
14148.0,4,76.0,372822.0
14149.0,5,78.0,372900.0
14150.0,3,78.0,372978.0
14151.0,7,85.0,373063.0
14152.0,3,86.0,373149.0
14153.0,5,90.0,373239.0
14154.0,2,90.0,373329.0
14155.0,5,93.0,373422.0
14156.0,3,95.0,373517.0
14157.0,1,95.0,373612.0
14158.0,5,99.0,373711.0
14159.0,4,101.0,373812.0
14160.0,5,104.0,373916.0
14161.0,3,105.0,374021.0
14162.0,2,107.0,374128.0
14163.0,2,108.0,374236.0
14164.0,4,111.0,374347.0
14165.0,0,108.0,374455.0
14166.0,6,113.0,374568.0
14167.0,6,117.0,374685.0
14168.0,5,119.0,374804.0
14169.0,1,118.0,374922.0
14170.0,3,119.0,375041.0
14171.0,1,118.0,375159.0
14172.0,5,122.0,375281.0
14173.0,1,120.0,375401.0
14174.0,2,122.0,375523.0
14175.0,1,121.0,375644.0
14176.0,7,128.0,375772.0
14177.0,1,124.0,375896.0
14178.0,7,131.0,376027.0
14179.0,2,133.0,376160.0
14180.0,4,135.0,376295.0
14181.0,3,135.0,376430.0
14182.0,4,139.0,376569.0
14183.0,2,139.0,376708.0
14184.0,2,140.0,376848.0
14185.0,1,140.0,376988.0
14186.0,5,144.0,377132.0
14187.0,4,148.0,377280.0
14188.0,2,148.0,377428.0
14189.0,4,151.0,377579.0
14190.0,0,150.0,377729.0
14191.0,4,148.0,377877.0
14192.0,1,142.0,378019.0
14193.0,4,140.0,378159.0
14194.0,1,137.0,378296.0
14195.0,1,132.0,378428.0
14196.0,2,129.0,378557.0
14197.0,1,125.0,378682.0
14198.0,4,123.0,378805.0
14199.0,3,115.0,378920.0
14200.0,8,116.0,379036.0
14201.0,3,109.0,379145.0
14202.0,7,111.0,379256.0
14203.0,1,105.0,379361.0
14204.0,4,107.0,379468.0
14205.0,3,105.0,379573.0
14206.0,2,100.0,379673.0
14207.0,0,96.0,379769.0
14208.0,1,96.0,379865.0
14209.0,3,97.0,379962.0
14210.0,3,97.0,380059.0
14211.0,3,96.0,380155.0
14212.0,3,98.0,380253.0
14213.0,3,99.0,380352.0
14214.0,5,104.0,380456.0
14215.0,1,102.0,380558.0
14216.0,2,103.0,380661.0
14217.0,2,104.0,380765.0
14218.0,2,106.0,380871.0
14219.0,2,107.0,380978.0
14220.0,1,107.0,381085.0
14221.0,3,110.0,381195.0
14222.0,1,111.0,381306.0
14223.0,0,110.0,381416.0
14224.0,4,107.0,381523.0
14225.0,2,102.0,381625.0
14226.0,0,97.0,381722.0
14227.0,3,97.0,381819.0
14228.0,3,92.0,381911.0
14229.0,4,90.0,382001.0
14230.0,1,86.0,382087.0
14231.0,1,82.0,382169.0
14232.0,8,84.0,382253.0
14233.0,6,84.0,382337.0
14234.0,3,80.0,382417.0
14235.0,1,77.0,382494.0
14236.0,4,77.0,382571.0
14237.0,2,76.0,382647.0
14238.0,3,77.0,382724.0
14239.0,3,77.0,382801.0
14240.0,4,78.0,382879.0
14241.0,4,78.0,382957.0
14242.0,0,75.0,383032.0
14243.0,5,77.0,383109.0
14244.0,3,76.0,383185.0
14245.0,5,77.0,383262.0
14246.0,3,73.0,383335.0
14247.0,5,73.0,383408.0
14248.0,2,69.0,383477.0
14249.0,0,64.0,383541.0
14250.0,4,64.0,383605.0
14251.0,3,60.0,383665.0
14252.0,7,62.0,383727.0
14253.0,6,63.0,383790.0
14254.0,2,59.0,383849.0
14255.0,4,58.0,383907.0
14256.0,5,58.0,383965.0
14257.0,4,55.0,384020.0
14258.0,4,56.0,384076.0
14259.0,5,54.0,384130.0
14260.0,4,53.0,384183.0
14261.0,3,49.0,384232.0
14262.0,2,47.0,384279.0
14263.0,3,46.0,384325.0
14264.0,3,48.0,384373.0
14265.0,1,45.0,384418.0
14266.0,5,43.0,384461.0
14267.0,2,39.0,384500.0
14268.0,4,38.0,384538.0
14269.0,3,35.0,384573.0
14270.0,5,34.0,384607.0
14271.0,7,34.0,384641.0
14272.0,2,31.0,384672.0
14273.0,3,33.0,384705.0
14274.0,0,30.0,384735.0
14275.0,4,34.0,384769.0
14276.0,1,32.0,384801.0
14277.0,1,32.0,384833.0
14278.0,1,33.0,384866.0
14279.0,0,32.0,384898.0
14280.0,2,34.0,384932.0
14281.0,2,35.0,384967.0
14282.0,1,33.0,385000.0
14283.0,1,33.0,385033.0
14284.0,2,35.0,385068.0
14285.0,2,36.0,385104.0
14286.0,1,36.0,385140.0
14287.0,0,35.0,385175.0
14288.0,1,36.0,385211.0
14289.0,1,37.0,385248.0
14290.0,0,37.0,385285.0
14291.0,2,39.0,385324.0
14292.0,2,41.0,385365.0
14293.0,1,42.0,385407.0
14294.0,7,49.0,385456.0
14295.0,1,47.0,385503.0
14296.0,2,49.0,385552.0
14297.0,2,51.0,385603.0
14298.0,1,51.0,385654.0
14299.0,2,50.0,385704.0
14300.0,3,50.0,385754.0
14301.0,2,51.0,385805.0
14302.0,3,52.0,385857.0
14303.0,2,51.0,385908.0
14304.0,5,53.0,385961.0
14305.0,0,51.0,386012.0
14306.0,4,54.0,386066.0
14307.0,2,53.0,386119.0
14308.0,3,52.0,386171.0
14309.0,1,50.0,386221.0
14310.0,3,48.0,386269.0
14311.0,2,45.0,386314.0
14312.0,3,45.0,386359.0
14313.0,6,46.0,386405.0
14314.0,3,45.0,386450.0
14315.0,4,44.0,386494.0
14316.0,4,42.0,386536.0
14317.0,5,43.0,386579.0
14318.0,7,46.0,386625.0
14319.0,5,48.0,386673.0
14320.0,3,48.0,386721.0
14321.0,5,51.0,386772.0
14322.0,5,53.0,386825.0
14323.0,4,56.0,386881.0
14324.0,4,60.0,386941.0
14325.0,4,61.0,387002.0
14326.0,6,65.0,387067.0
14327.0,2,64.0,387131.0
14328.0,9,72.0,387203.0
14329.0,1,68.0,387271.0
14330.0,8,76.0,387347.0
14331.0,4,78.0,387425.0
14332.0,3,81.0,387506.0
14333.0,6,86.0,387592.0
14334.0,2,86.0,387678.0
14335.0,2,86.0,387764.0
14336.0,4,90.0,387854.0
14337.0,2,91.0,387945.0
14338.0,7,98.0,388043.0
14339.0,2,97.0,388140.0
14340.0,7,103.0,388243.0
14341.0,5,107.0,388350.0
14342.0,2,107.0,388457.0
14343.0,3,108.0,388565.0
14344.0,2,110.0,388675.0
14345.0,4,112.0,388787.0
14346.0,4,114.0,388901.0
14347.0,2,116.0,389017.0
14348.0,1,116.0,389133.0
14349.0,5,121.0,389254.0
14350.0,2,122.0,389376.0
14351.0,4,124.0,389500.0
14352.0,3,127.0,389627.0
14353.0,0,126.0,389753.0
14354.0,3,128.0,389881.0
14355.0,5,133.0,390014.0
14356.0,1,130.0,390144.0
14357.0,3,130.0,390274.0
14358.0,1,131.0,390405.0
14359.0,3,134.0,390539.0
14360.0,1,135.0,390674.0
14361.0,5,140.0,390814.0
14362.0,5,142.0,390956.0
14363.0,4,144.0,391100.0
14364.0,4,146.0,391246.0
14365.0,4,148.0,391394.0
14366.0,2,150.0,391544.0
14367.0,3,152.0,391696.0
14368.0,1,151.0,391847.0
14369.0,1,152.0,391999.0
14370.0,3,155.0,392154.0
14371.0,2,150.0,392304.0
14372.0,0,142.0,392446.0
14373.0,4,139.0,392585.0
14374.0,1,131.0,392716.0
14375.0,2,128.0,392844.0
14376.0,3,124.0,392968.0
14377.0,2,119.0,393087.0
14378.0,4,116.0,393203.0
14379.0,4,112.0,393315.0
14380.0,7,112.0,393427.0
14381.0,6,108.0,393535.0
14382.0,4,104.0,393639.0
14383.0,2,102.0,393741.0
14384.0,3,101.0,393842.0
14385.0,4,98.0,393940.0
14386.0,3,96.0,394036.0
14387.0,4,97.0,394133.0
14388.0,3,96.0,394229.0
14389.0,4,95.0,394324.0
14390.0,2,95.0,394419.0
14391.0,0,95.0,394514.0
14392.0,1,95.0,394609.0
14393.0,1,96.0,394705.0
14394.0,2,97.0,394802.0
14395.0,1,98.0,394900.0
14396.0,1,98.0,394998.0
14397.0,4,101.0,395099.0
14398.0,2,101.0,395200.0
14399.0,2,102.0,395302.0
14400.0,1,101.0,395403.0
14401.0,2,103.0,395506.0
14402.0,3,106.0,395612.0
14403.0,3,108.0,395720.0
14404.0,4,106.0,395826.0
14405.0,2,100.0,395926.0
14406.0,3,97.0,396023.0
14407.0,2,95.0,396118.0
14408.0,3,93.0,396211.0
14409.0,2,89.0,396300.0
14410.0,1,86.0,396386.0
14411.0,3,86.0,396472.0
14412.0,4,85.0,396557.0
14413.0,1,79.0,396636.0
14414.0,4,82.0,396718.0
14415.0,4,83.0,396801.0
14416.0,2,81.0,396882.0
14417.0,2,81.0,396963.0
14418.0,2,79.0,397042.0
14419.0,5,80.0,397122.0
14420.0,4,80.0,397202.0
14421.0,4,80.0,397282.0
14422.0,2,79.0,397361.0
14423.0,7,83.0,397444.0
14424.0,5,84.0,397528.0
14425.0,2,82.0,397610.0
14426.0,6,83.0,397693.0
14427.0,3,79.0,397772.0
14428.0,5,79.0,397851.0
14429.0,5,76.0,397927.0
14430.0,3,76.0,398003.0
14431.0,5,77.0,398080.0
14432.0,3,75.0,398155.0
14433.0,1,73.0,398228.0
14434.0,4,72.0,398300.0
14435.0,4,72.0,398372.0
14436.0,6,73.0,398445.0
14437.0,4,73.0,398518.0
14438.0,4,70.0,398588.0
14439.0,5,70.0,398658.0
14440.0,7,71.0,398729.0
14441.0,4,68.0,398797.0
14442.0,4,65.0,398862.0
14443.0,8,69.0,398931.0
14444.0,5,68.0,398999.0
14445.0,7,67.0,399066.0
14446.0,3,58.0,399124.0
14447.0,2,51.0,399175.0
14448.0,2,48.0,399223.0
14449.0,4,48.0,399271.0
14450.0,6,46.0,399317.0
14451.0,3,44.0,399361.0
14452.0,2,44.0,399405.0
14453.0,1,41.0,399446.0
14454.0,4,41.0,399487.0
14455.0,4,40.0,399527.0
14456.0,3,38.0,399565.0
14457.0,4,38.0,399603.0
14458.0,3,37.0,399640.0
14459.0,3,39.0,399679.0
14460.0,1,35.0,399714.0
14461.0,1,35.0,399749.0
14462.0,2,35.0,399784.0
14463.0,3,37.0,399821.0
14464.0,1,36.0,399857.0
14465.0,5,38.0,399895.0
14466.0,4,40.0,399935.0
14467.0,2,40.0,399975.0
14468.0,2,41.0,400016.0
14469.0,0,40.0,400056.0
14470.0,6,45.0,400101.0
14471.0,1,45.0,400146.0
14472.0,3,47.0,400193.0
14473.0,1,46.0,400239.0
14474.0,4,50.0,400289.0
14475.0,2,51.0,400340.0
14476.0,1,52.0,400392.0
14477.0,3,55.0,400447.0
14478.0,2,56.0,400503.0
14479.0,0,53.0,400556.0
14480.0,0,50.0,400606.0
14481.0,0,48.0,400654.0
14482.0,2,49.0,400703.0
14483.0,1,48.0,400751.0
14484.0,3,49.0,400800.0
14485.0,4,51.0,400851.0
14486.0,4,52.0,400903.0
14487.0,3,52.0,400955.0
14488.0,6,55.0,401010.0
14489.0,5,56.0,401066.0
14490.0,3,53.0,401119.0
14491.0,5,56.0,401175.0
14492.0,3,53.0,401228.0
14493.0,5,52.0,401280.0
14494.0,4,47.0,401327.0
14495.0,6,48.0,401375.0
14496.0,4,47.0,401422.0
14497.0,7,49.0,401471.0
14498.0,3,50.0,401521.0
14499.0,3,51.0,401572.0
14500.0,6,55.0,401627.0
14501.0,5,56.0,401683.0
14502.0,7,60.0,401743.0
14503.0,2,59.0,401802.0
14504.0,7,65.0,401867.0
14505.0,4,66.0,401933.0
14506.0,8,71.0,402004.0
14507.0,5,73.0,402077.0
14508.0,4,74.0,402151.0
14509.0,5,76.0,402227.0
14510.0,5,79.0,402306.0
14511.0,6,84.0,402390.0
14512.0,3,86.0,402476.0
14513.0,4,88.0,402564.0
14514.0,5,92.0,402656.0
14515.0,1,91.0,402747.0
14516.0,3,94.0,402841.0
14517.0,7,99.0,402940.0
14518.0,6,100.0,403040.0
14519.0,7,104.0,403144.0
14520.0,7,109.0,403253.0
14521.0,5,112.0,403365.0
14522.0,2,112.0,403477.0
14523.0,5,116.0,403593.0
14524.0,2,114.0,403707.0
14525.0,7,120.0,403827.0
14526.0,4,120.0,403947.0
14527.0,8,128.0,404075.0
14528.0,4,129.0,404204.0
14529.0,4,130.0,404334.0
14530.0,6,134.0,404468.0
14531.0,3,132.0,404600.0
14532.0,7,138.0,404738.0
14533.0,1,137.0,404875.0
14534.0,3,139.0,405014.0
14535.0,2,139.0,405153.0
14536.0,5,144.0,405297.0
14537.0,3,146.0,405443.0
14538.0,2,148.0,405591.0
14539.0,0,146.0,405737.0
14540.0,6,152.0,405889.0
14541.0,2,149.0,406038.0
14542.0,2,151.0,406189.0
14543.0,3,152.0,406341.0
14544.0,0,151.0,406492.0
14545.0,1,152.0,406644.0
14546.0,0,152.0,406796.0
14547.0,3,155.0,406951.0
14548.0,3,156.0,407107.0
14549.0,4,158.0,407265.0
14550.0,4,160.0,407425.0
14551.0,3,155.0,407580.0
14552.0,1,148.0,407728.0
14553.0,4,148.0,407876.0
14554.0,4,145.0,408021.0
14555.0,0,138.0,408159.0
14556.0,1,134.0,408293.0
14557.0,4,134.0,408427.0
14558.0,5,133.0,408560.0
14559.0,1,124.0,408684.0
14560.0,7,125.0,408809.0
14561.0,3,123.0,408932.0
14562.0,2,118.0,409050.0
14563.0,6,116.0,409166.0
14564.0,3,110.0,409276.0
14565.0,5,108.0,409384.0
14566.0,3,107.0,409491.0
14567.0,5,108.0,409599.0
14568.0,4,107.0,409706.0
14569.0,2,102.0,409808.0
14570.0,2,102.0,409910.0
14571.0,2,100.0,410010.0
14572.0,5,104.0,410114.0
14573.0,2,102.0,410216.0
14574.0,3,102.0,410318.0
14575.0,2,101.0,410419.0
14576.0,3,103.0,410522.0
14577.0,2,103.0,410625.0
14578.0,3,105.0,410730.0
14579.0,2,106.0,410836.0
14580.0,6,111.0,410947.0
14581.0,1,110.0,411057.0
14582.0,4,112.0,411169.0
14583.0,3,110.0,411279.0
14584.0,2,106.0,411385.0
14585.0,2,100.0,411485.0
14586.0,5,97.0,411582.0
14587.0,3,93.0,411675.0
14588.0,6,96.0,411771.0
14589.0,6,96.0,411867.0
14590.0,0,85.0,411952.0
14591.0,6,89.0,412041.0
14592.0,5,88.0,412129.0
14593.0,5,87.0,412216.0
14594.0,5,89.0,412305.0
14595.0,5,88.0,412393.0
14596.0,3,87.0,412480.0
14597.0,4,88.0,412568.0
14598.0,4,89.0,412657.0
14599.0,3,88.0,412745.0
14600.0,3,85.0,412830.0
14601.0,6,86.0,412916.0
14602.0,5,85.0,413001.0
14603.0,5,86.0,413087.0
14604.0,2,84.0,413171.0
14605.0,8,88.0,413259.0
14606.0,1,83.0,413342.0
14607.0,5,86.0,413428.0
14608.0,5,87.0,413515.0
14609.0,4,86.0,413601.0
14610.0,1,81.0,413682.0
14611.0,6,85.0,413767.0
14612.0,4,84.0,413851.0
14613.0,2,80.0,413931.0
14614.0,6,81.0,414012.0
14615.0,3,80.0,414092.0
14616.0,8,85.0,414177.0
14617.0,2,78.0,414255.0
14618.0,2,78.0,414333.0
14619.0,1,76.0,414409.0
14620.0,3,77.0,414486.0
14621.0,4,77.0,414563.0
14622.0,3,73.0,414636.0
14623.0,5,75.0,414711.0
14624.0,2,75.0,414786.0
14625.0,4,73.0,414859.0
14626.0,3,65.0,414924.0
14627.0,3,62.0,414986.0
14628.0,3,62.0,415048.0
14629.0,4,61.0,415109.0
14630.0,6,59.0,415168.0
14631.0,1,55.0,415223.0
14632.0,6,54.0,415277.0
14633.0,3,49.0,415326.0
14634.0,6,48.0,415374.0
14635.0,6,48.0,415422.0
14636.0,5,45.0,415467.0
14637.0,2,44.0,415511.0
14638.0,2,44.0,415555.0
14639.0,4,47.0,415602.0
14640.0,2,47.0,415649.0
14641.0,2,47.0,415696.0
14642.0,2,47.0,415743.0
14643.0,2,47.0,415790.0
14644.0,3,49.0,415839.0
14645.0,2,51.0,415890.0
14646.0,0,49.0,415939.0
14647.0,1,50.0,415989.0
14648.0,3,53.0,416042.0
14649.0,1,53.0,416095.0
14650.0,4,57.0,416152.0
14651.0,2,59.0,416211.0
14652.0,0,58.0,416269.0
14653.0,6,64.0,416333.0
14654.0,1,62.0,416395.0
14655.0,2,63.0,416458.0
14656.0,2,65.0,416523.0
14657.0,1,66.0,416589.0
14658.0,1,67.0,416656.0
14659.0,4,69.0,416725.0
14660.0,0,65.0,416790.0
14661.0,4,65.0,416855.0
14662.0,3,64.0,416919.0
14663.0,4,68.0,416987.0
14664.0,3,67.0,417054.0
14665.0,3,65.0,417119.0
14666.0,4,66.0,417185.0
14667.0,5,69.0,417254.0
14668.0,1,64.0,417318.0
14669.0,2,63.0,417381.0
14670.0,3,59.0,417440.0
14671.0,4,59.0,417499.0
14672.0,5,59.0,417558.0
14673.0,8,61.0,417619.0
14674.0,3,58.0,417677.0
14675.0,8,61.0,417738.0
14676.0,5,58.0,417796.0
14677.0,5,56.0,417852.0
14678.0,9,62.0,417914.0
14679.0,7,63.0,417977.0
14680.0,5,62.0,418039.0
14681.0,9,65.0,418104.0
14682.0,8,66.0,418170.0
14683.0,5,66.0,418236.0
14684.0,8,71.0,418307.0
14685.0,6,71.0,418378.0
14686.0,9,77.0,418455.0
14687.0,3,72.0,418527.0
14688.0,7,76.0,418603.0
14689.0,5,78.0,418681.0
14690.0,8,83.0,418764.0
14691.0,5,84.0,418848.0
14692.0,8,90.0,418938.0
14693.0,6,92.0,419030.0
14694.0,5,95.0,419125.0
14695.0,2,97.0,419222.0
14696.0,4,100.0,419322.0
14697.0,7,106.0,419428.0
14698.0,1,103.0,419531.0
14699.0,6,109.0,419640.0
14700.0,1,110.0,419750.0
14701.0,2,112.0,419862.0
14702.0,3,114.0,419976.0
14703.0,5,117.0,420093.0
14704.0,4,119.0,420212.0
14705.0,5,122.0,420334.0
14706.0,1,123.0,420457.0
14707.0,3,126.0,420583.0
14708.0,1,126.0,420709.0
14709.0,2,128.0,420837.0
14710.0,6,133.0,420970.0
14711.0,4,136.0,421106.0
14712.0,4,139.0,421245.0
14713.0,3,139.0,421384.0
14714.0,7,141.0,421525.0
14715.0,7,143.0,421668.0
14716.0,3,146.0,421814.0
14717.0,2,148.0,421962.0
14718.0,1,148.0,422110.0
14719.0,3,149.0,422259.0
14720.0,4,152.0,422411.0
14721.0,2,152.0,422563.0
14722.0,2,151.0,422714.0
14723.0,2,152.0,422866.0
14724.0,1,153.0,423019.0
14725.0,3,154.0,423173.0
14726.0,3,155.0,423328.0
14727.0,4,159.0,423487.0
14728.0,1,158.0,423645.0
14729.0,5,163.0,423808.0
14730.0,0,161.0,423969.0
14731.0,2,155.0,424124.0
14732.0,3,149.0,424273.0
