step_time,step_stopped,step_wait_time,accumulated_wait_time,gneJ00_passed,gneJ9_passed
301.0,0,2065.0,2065.0,94,83
302.0,1,17.0,2082.0,94,84
303.0,2,19.0,2101.0,94,85
304.0,0,18.0,2119.0,95,85
305.0,2,20.0,2139.0,95,86
306.0,1,20.0,2159.0,96,86
307.0,0,19.0,2178.0,96,87
308.0,2,21.0,2199.0,96,87
309.0,2,23.0,2222.0,96,87
310.0,3,26.0,2248.0,96,88
311.0,0,25.0,2273.0,96,88
312.0,2,27.0,2300.0,96,88
313.0,2,26.0,2326.0,96,88
314.0,2,27.0,2353.0,96,89
315.0,1,25.0,2378.0,97,89
316.0,0,24.0,2402.0,97,89
317.0,4,28.0,2430.0,97,91
318.0,2,29.0,2459.0,97,91
319.0,0,29.0,2488.0,97,92
320.0,2,30.0,2518.0,97,93
321.0,2,31.0,2549.0,97,93
322.0,1,32.0,2581.0,97,93
323.0,1,33.0,2614.0,97,95
324.0,3,35.0,2649.0,98,95
325.0,2,36.0,2685.0,98,95
326.0,2,36.0,2721.0,98,95
327.0,4,38.0,2759.0,98,95
328.0,3,36.0,2795.0,98,95
329.0,1,34.0,2829.0,98,96
330.0,3,35.0,2864.0,98,96
331.0,3,37.0,2901.0,99,96
332.0,0,36.0,2937.0,99,96
333.0,3,38.0,2975.0,101,96
334.0,2,39.0,3014.0,101,96
335.0,2,40.0,3054.0,102,96
336.0,2,41.0,3095.0,103,96
337.0,3,43.0,3138.0,103,96
338.0,3,44.0,3182.0,103,96
339.0,2,44.0,3226.0,103,96
340.0,2,42.0,3268.0,104,96
341.0,0,40.0,3308.0,104,96
342.0,2,40.0,3348.0,104,98
343.0,3,42.0,3390.0,105,98
344.0,3,44.0,3434.0,105,99
345.0,0,43.0,3477.0,105,100
346.0,1,44.0,3521.0,105,100
347.0,1,45.0,3566.0,105,100
348.0,2,46.0,3612.0,106,101
349.0,1,46.0,3658.0,106,101
350.0,3,49.0,3707.0,106,101
351.0,2,47.0,3754.0,106,101
352.0,0,45.0,3799.0,106,101
353.0,1,44.0,3843.0,106,101
354.0,2,42.0,3885.0,106,101
355.0,0,40.0,3925.0,106,103
356.0,2,41.0,3966.0,106,103
357.0,0,38.0,4004.0,107,104
358.0,2,40.0,4044.0,108,105
359.0,2,41.0,4085.0,108,105
360.0,1,41.0,4126.0,110,106
361.0,2,41.0,4167.0,110,106
362.0,3,42.0,4209.0,110,107
363.0,2,42.0,4251.0,111,108
364.0,3,44.0,4295.0,111,108
365.0,1,44.0,4339.0,111,109
366.0,0,41.0,4380.0,111,110
367.0,1,41.0,4421.0,111,110
368.0,1,39.0,4460.0,111,110
369.0,2,37.0,4497.0,112,112
370.0,1,35.0,4532.0,112,112
371.0,1,33.0,4565.0,113,113
372.0,3,32.0,4597.0,114,114
373.0,3,32.0,4629.0,114,114
374.0,0,26.0,4655.0,115,115
375.0,3,27.0,4682.0,115,116
376.0,3,27.0,4709.0,116,116
377.0,1,22.0,4731.0,117,117
378.0,3,22.0,4753.0,117,118
379.0,3,21.0,4774.0,118,118
380.0,2,19.0,4793.0,119,119
381.0,1,17.0,4810.0,119,120
382.0,2,17.0,4827.0,120,120
383.0,1,13.0,4840.0,121,120
384.0,4,17.0,4857.0,122,121
385.0,1,16.0,4873.0,123,121
386.0,2,16.0,4889.0,123,123
387.0,1,12.0,4901.0,125,123
388.0,2,12.0,4913.0,125,123
389.0,3,12.0,4925.0,125,123
390.0,3,13.0,4938.0,126,125
391.0,1,11.0,4949.0,127,125
392.0,4,14.0,4963.0,127,125
393.0,1,12.0,4975.0,128,126
394.0,1,12.0,4987.0,129,126
395.0,0,11.0,4998.0,129,126
396.0,1,12.0,5010.0,131,126
397.0,2,13.0,5023.0,131,126
398.0,3,15.0,5038.0,131,126
399.0,1,13.0,5051.0,133,126
400.0,2,12.0,5063.0,133,126
401.0,1,10.0,5073.0,133,126
402.0,1,11.0,5084.0,135,126
403.0,0,10.0,5094.0,135,127
404.0,1,11.0,5105.0,135,128
405.0,1,12.0,5117.0,137,128
406.0,1,13.0,5130.0,137,128
407.0,0,12.0,5142.0,139,129
408.0,0,12.0,5154.0,139,130
409.0,0,12.0,5166.0,139,130
410.0,2,14.0,5180.0,139,130
411.0,1,14.0,5194.0,140,130
412.0,1,15.0,5209.0,140,130
413.0,0,15.0,5224.0,141,130
414.0,1,15.0,5239.0,142,130
415.0,2,17.0,5256.0,143,131
416.0,1,17.0,5273.0,143,131
417.0,3,19.0,5292.0,144,131
418.0,1,19.0,5311.0,145,131
419.0,0,19.0,5330.0,146,132
420.0,4,23.0,5353.0,146,132
421.0,0,23.0,5376.0,147,132
422.0,1,24.0,5400.0,148,132
423.0,1,25.0,5425.0,149,132
424.0,0,24.0,5449.0,149,132
425.0,1,25.0,5474.0,150,132
426.0,3,27.0,5501.0,151,132
427.0,0,26.0,5527.0,152,132
428.0,0,25.0,5552.0,152,132
429.0,0,24.0,5576.0,153,133
430.0,2,25.0,5601.0,154,133
431.0,0,24.0,5625.0,154,133
432.0,1,25.0,5650.0,155,133
433.0,2,26.0,5676.0,155,134
434.0,1,27.0,5703.0,155,134
435.0,0,27.0,5730.0,156,134
436.0,3,30.0,5760.0,156,135
437.0,0,28.0,5788.0,157,135
438.0,1,27.0,5815.0,157,135
439.0,3,29.0,5844.0,157,135
440.0,2,29.0,5873.0,157,135
441.0,2,29.0,5902.0,157,136
442.0,1,27.0,5929.0,157,137
443.0,1,25.0,5954.0,157,137
444.0,1,25.0,5979.0,158,138
445.0,2,25.0,6004.0,158,138
446.0,1,22.0,6026.0,158,140
447.0,1,22.0,6048.0,158,140
448.0,4,24.0,6072.0,158,140
449.0,2,24.0,6096.0,159,142
450.0,1,23.0,6119.0,159,142
451.0,1,23.0,6142.0,159,143
452.0,3,25.0,6167.0,159,144
453.0,3,27.0,6194.0,160,144
454.0,0,25.0,6219.0,161,144
455.0,2,27.0,6246.0,161,146
456.0,1,25.0,6271.0,162,146
457.0,2,24.0,6295.0,162,146
458.0,5,26.0,6321.0,162,148
459.0,0,21.0,6342.0,162,148
460.0,1,20.0,6362.0,163,150
461.0,1,21.0,6383.0,164,150
462.0,3,23.0,6406.0,164,151
463.0,2,23.0,6429.0,165,152
464.0,0,19.0,6448.0,166,152
465.0,0,18.0,6466.0,166,153
466.0,2,19.0,6485.0,166,153
467.0,1,20.0,6505.0,167,154
468.0,5,24.0,6529.0,168,155
469.0,1,22.0,6551.0,168,155
470.0,0,20.0,6571.0,169,155
471.0,3,22.0,6593.0,169,156
472.0,2,20.0,6613.0,169,156
473.0,1,20.0,6633.0,169,156
474.0,3,21.0,6654.0,170,156
475.0,4,23.0,6677.0,170,158
476.0,2,23.0,6700.0,170,158
477.0,3,23.0,6723.0,170,158
478.0,4,23.0,6746.0,170,159
479.0,2,23.0,6769.0,170,159
480.0,0,20.0,6789.0,170,160
481.0,3,23.0,6812.0,170,160
482.0,2,23.0,6835.0,170,160
483.0,2,22.0,6857.0,170,161
484.0,1,20.0,6877.0,170,161
485.0,2,21.0,6898.0,170,161
486.0,2,21.0,6919.0,171,162
487.0,3,23.0,6942.0,172,163
488.0,1,22.0,6964.0,172,163
489.0,1,23.0,6987.0,173,164
490.0,0,21.0,7008.0,173,164
491.0,2,23.0,7031.0,173,165
492.0,1,22.0,7053.0,174,165
493.0,2,23.0,7076.0,174,165
494.0,2,24.0,7100.0,174,166
495.0,2,23.0,7123.0,174,166
496.0,0,21.0,7144.0,174,167
497.0,3,23.0,7167.0,174,168
498.0,0,20.0,7187.0,174,168
499.0,0,18.0,7205.0,176,169
500.0,2,18.0,7223.0,176,169
501.0,0,15.0,7238.0,176,169
502.0,2,17.0,7255.0,177,169
503.0,0,15.0,7270.0,177,170
504.0,2,16.0,7286.0,178,171
505.0,1,17.0,7303.0,179,171
506.0,4,18.0,7321.0,179,172
507.0,1,17.0,7338.0,180,173
508.0,2,18.0,7356.0,180,173
509.0,3,21.0,7377.0,180,173
510.0,1,20.0,7397.0,182,174
511.0,1,17.0,7414.0,182,174
512.0,0,15.0,7429.0,183,174
513.0,1,13.0,7442.0,184,174
514.0,4,16.0,7458.0,184,175
515.0,1,15.0,7473.0,185,175
516.0,0,14.0,7487.0,186,175
517.0,1,14.0,7501.0,187,177
518.0,2,15.0,7516.0,187,177
519.0,1,16.0,7532.0,188,178
520.0,0,15.0,7547.0,189,178
521.0,1,16.0,7563.0,189,178
522.0,0,16.0,7579.0,190,179
523.0,3,19.0,7598.0,191,179
524.0,1,19.0,7617.0,191,179
525.0,2,21.0,7638.0,193,179
526.0,0,20.0,7658.0,193,179
527.0,1,21.0,7679.0,193,179
