step_time,step_stopped,step_wait_time,accumulated_wait_time,gneJ00_passed,gneJ9_passed
301.0,0,1678.0,1678.0,94,84
302.0,2,17.0,1695.0,95,85
303.0,1,17.0,1712.0,95,86
304.0,0,16.0,1728.0,95,86
305.0,1,17.0,1745.0,96,86
306.0,2,19.0,1764.0,96,87
307.0,2,20.0,1784.0,96,87
308.0,1,21.0,1805.0,97,87
309.0,1,22.0,1827.0,97,87
310.0,1,23.0,1850.0,97,87
311.0,0,22.0,1872.0,97,87
312.0,1,23.0,1895.0,97,87
313.0,2,21.0,1916.0,98,87
314.0,3,20.0,1936.0,98,87
315.0,2,18.0,1954.0,98,87
316.0,3,20.0,1974.0,100,87
317.0,2,21.0,1995.0,100,89
318.0,1,20.0,2015.0,101,89
319.0,3,23.0,2038.0,102,89
320.0,3,26.0,2064.0,102,91
321.0,2,26.0,2090.0,103,91
322.0,2,27.0,2117.0,103,91
323.0,2,29.0,2146.0,104,93
324.0,1,28.0,2174.0,104,93
325.0,3,31.0,2205.0,105,93
326.0,0,30.0,2235.0,105,94
327.0,5,34.0,2269.0,105,94
328.0,2,34.0,2303.0,105,94
329.0,1,33.0,2336.0,105,94
330.0,3,36.0,2372.0,105,94
331.0,1,37.0,2409.0,105,94
332.0,3,40.0,2449.0,105,94
333.0,0,39.0,2488.0,105,94
334.0,2,41.0,2529.0,105,94
335.0,3,42.0,2571.0,105,94
336.0,2,44.0,2615.0,105,94
337.0,1,45.0,2660.0,105,94
338.0,0,45.0,2705.0,105,94
339.0,1,43.0,2748.0,105,94
340.0,1,41.0,2789.0,105,94
341.0,2,42.0,2831.0,105,94
342.0,1,40.0,2871.0,105,96
343.0,2,41.0,2912.0,107,96
344.0,1,42.0,2954.0,107,98
345.0,0,42.0,2996.0,108,98
346.0,2,44.0,3040.0,108,98
347.0,0,43.0,3083.0,108,99
348.0,1,44.0,3127.0,108,99
349.0,0,43.0,3170.0,108,99
350.0,2,45.0,3215.0,108,100
351.0,2,43.0,3258.0,108,100
352.0,1,39.0,3297.0,108,100
353.0,0,36.0,3333.0,109,100
354.0,2,34.0,3367.0,109,101
355.0,5,36.0,3403.0,110,101
