(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.0,57.596858638743456,11.46875,24.015625,10.014354066985646,49.91826923076923,10.014354066985646,24.00956937799043
0.0,353.49716290671853,9.9052734375,0.015380859375,0.01414802774661752,203.9596662352071,0.01414802774661752,0.009477804995306883
0.0,18.801520228607007,3.1472644371739724,0.12401959270615269,0.11894548224551246,14.281444823098505,0.11894548224551246,0.09735401889653494
10,66,10.0,24,10.0,58,10.0,24.0
10,26,11,24,10.0,51,10.0,24.0
10,34,10,24,10.0,41,10.0,24.0
10,58,10,24,10.0,43,10.0,24.0
10,69,12,24,10.0,44,10.0,24.0
10,56,16,24,10.0,46,10.0,24.0
10,52,10,24,10.0,39,10.0,24.0
10,55,15,24,10.0,43,10.0,24.0
10,45,19,24,10.0,42,10.0,24.0
10,47,10,24,10.0,41,10.0,24.0
10,61,14,24,10.0,40,10.0,24.0
10,33,11,24,10.0,28,10.0,24.0
10,30,10,24,10.0,41,10.0,24.0
10,67,16,24,10.0,38,10.0,24.0
10,63,10,24,10.0,42,10.0,24.0
10,64,17,24,10.0,34,10.0,24.0
10,64,18,24,10.0,40,10.0,24.0
10,55,19,24,10.0,39,10.0,24.0
10,55,21,24,10.0,41,10.0,24.0
10,62,20,24,10.0,47,10.0,24.0
10,59,18,24,10.0,46,10.0,24.0
10,63,21,24,10.0,40,10.0,24.0
10,63,18,24,10.0,32,10.0,24.0
10,44,22,24,10.0,37,10.0,24.0
10,38,24,24,10.0,31,10.0,24.0
10,47,14,24,10.0,41,10.0,24.0
10,53,19,24,10.0,46,10.0,24.0
10,37,13,24,10.0,42,10.0,24.0
10,27,10,24,10.0,49,10.0,24.0
10,44,10,24,10.0,41,10.0,24.0
10,75,10,24,10.0,41,10.0,25.0
10,80,11,24,10.0,40,10.0,24.0
10,90,10,24,10.0,37,10.0,24.0
10,82,10,24,10.0,34,10.0,24.0
10,80,10,24,10.0,34,10.0,24.0
10,77,10,24,10.0,29,10.0,24.0
10,75,10,24,10.0,36,10.0,24.0
10,84,10,24,10.0,48,10.0,24.0
10,76,10,24,10.0,49,10.0,24.0
10,78,10,24,10.0,54,10.0,24.0
