step_time,step_stopped,step_wait_time,accumulated_wait_time,gneJ00_passed,gneJ9_passed
301.0,1,1488.0,1488.0,80,90
302.0,0,14.0,1502.0,80,91
303.0,2,15.0,1517.0,80,91
304.0,1,16.0,1533.0,80,91
305.0,1,16.0,1549.0,80,92
306.0,2,18.0,1567.0,80,92
307.0,2,20.0,1587.0,80,92
308.0,0,19.0,1606.0,80,92
309.0,1,20.0,1626.0,80,92
310.0,2,22.0,1648.0,80,92
311.0,2,23.0,1671.0,80,92
312.0,1,23.0,1694.0,80,92
313.0,3,22.0,1716.0,80,92
314.0,1,17.0,1733.0,80,92
315.0,0,17.0,1750.0,80,92
316.0,3,18.0,1768.0,82,92
317.0,3,21.0,1789.0,82,94
318.0,2,23.0,1812.0,83,94
319.0,1,23.0,1835.0,84,95
320.0,0,21.0,1856.0,84,96
321.0,3,24.0,1880.0,85,96
322.0,3,24.0,1904.0,85,97
323.0,4,28.0,1932.0,86,98
324.0,1,28.0,1960.0,86,98
325.0,1,28.0,1988.0,86,98
326.0,4,32.0,2020.0,87,98
327.0,1,29.0,2049.0,87,98
328.0,4,32.0,2081.0,87,98
329.0,1,32.0,2113.0,87,98
330.0,3,35.0,2148.0,87,98
331.0,0,34.0,2182.0,87,99
332.0,4,38.0,2220.0,87,99
333.0,0,38.0,2258.0,87,99
334.0,0,38.0,2296.0,87,99
335.0,1,39.0,2335.0,87,99
336.0,2,41.0,2376.0,87,99
337.0,2,42.0,2418.0,87,99
338.0,1,42.0,2460.0,87,99
339.0,2,41.0,2501.0,87,99
340.0,0,39.0,2540.0,87,99
341.0,0,39.0,2579.0,87,99
342.0,2,41.0,2620.0,88,99
343.0,1,41.0,2661.0,89,100
344.0,2,42.0,2703.0,89,100
345.0,2,43.0,2746.0,90,100
346.0,1,44.0,2790.0,90,100
347.0,2,46.0,2836.0,90,100
348.0,1,46.0,2882.0,90,100
349.0,1,47.0,2929.0,90,100
350.0,1,48.0,2977.0,90,100
351.0,1,44.0,3021.0,90,100
352.0,3,44.0,3065.0,90,100
353.0,0,38.0,3103.0,90,100
354.0,3,38.0,3141.0,91,100
355.0,2,36.0,3177.0,92,101
356.0,2,35.0,3212.0,92,102
357.0,2,33.0,3245.0,93,103
358.0,2,32.0,3277.0,94,103
359.0,1,28.0,3305.0,94,105
360.0,4,32.0,3337.0,95,105
361.0,1,28.0,3365.0,96,105
362.0,0,27.0,3392.0,97,106
363.0,2,27.0,3419.0,97,106
364.0,1,24.0,3443.0,97,107
365.0,0,20.0,3463.0,98,108
366.0,0,18.0,3481.0,99,109
367.0,1,17.0,3498.0,99,109
368.0,0,16.0,3514.0,101,110
369.0,0,14.0,3528.0,101,111
370.0,3,16.0,3544.0,101,111
371.0,3,17.0,3561.0,103,112
372.0,0,15.0,3576.0,103,113
373.0,2,14.0,3590.0,103,113
374.0,1,12.0,3602.0,105,114
375.0,1,13.0,3615.0,105,115
376.0,1,11.0,3626.0,107,115
377.0,0,9.0,3635.0,107,115
378.0,1,8.0,3643.0,107,117
379.0,3,10.0,3653.0,109,117
380.0,1,9.0,3662.0,109,119
381.0,0,9.0,3671.0,109,119
382.0,1,10.0,3681.0,109,119
383.0,1,10.0,3691.0,110,121
384.0,1,10.0,3701.0,110,121
385.0,0,9.0,3710.0,110,121
386.0,0,9.0,3719.0,110,122
387.0,2,11.0,3730.0,112,122
388.0,2,12.0,3742.0,112,122
389.0,1,10.0,3752.0,112,122
390.0,0,8.0,3760.0,113,122
391.0,1,8.0,3768.0,113,122
392.0,2,9.0,3777.0,114,122
393.0,1,9.0,3786.0,114,124
394.0,1,9.0,3795.0,114,124
395.0,1,10.0,3805.0,115,124
396.0,1,11.0,3816.0,115,126
397.0,0,11.0,3827.0,115,126
398.0,0,11.0,3838.0,116,126
399.0,1,11.0,3849.0,117,126
400.0,2,12.0,3861.0,117,126
401.0,1,10.0,3871.0,118,126
402.0,2,10.0,3881.0,118,126
