(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.16425120772947,50.699029126213595,10.1256038647343,24.014492753623188,10.422535211267606,47.413145539906104,10.02803738317757,24.014084507042252
1.8087703330299418,345.41427090206423,0.2934024131251605,0.014282713715605962,4.694703431858758,281.7072450351562,0.045942877107170925,0.013886133703630234
1.3449053249318117,18.58532407309768,0.5416663300641461,0.11951030798891768,2.1667264321687587,16.784136708069205,0.2143428960968171,0.11783944035691206
10,64,10.0,24,10,41,10.0,25
10,56,10,24,10,32,10.0,24
10,58,10,24,10,58,10.0,24
10,38,10,24,10,28,10.0,25
10,39,10,24,10,46,10.0,24
10,38,13,24,10,32,10.0,24
10,34,10,24,10,45,10.0,24
10,45,12,24,10,34,10.0,24
10,30,10,24,10,26,10.0,24
10,39,10,24,10,38,10.0,24
10,37,12,24,10,49,10.0,24
10,39,10,24,10,43,10.0,24
10,41,13,24,10,33,10.0,24
10,40,10,24,10,41,10.0,24
10,29,10,24,10,39,10.0,24
10,41,10,24,10,37,10.0,24
10,38,10,24,10,33,10.0,24
10,36,10,24,10,43,10.0,24
10,36,10,24,10,33,10.0,24
10,30,10,24,10,27,10.0,24
10,28,10,24,10,41,10.0,24
10,44,10,24,10,38,10.0,24
10,36,10,24,10,29,10.0,24
10,33,14,24,10,35,10.0,24
10,35,10,24,10,33,10.0,24
10,40,10,24,10,46,10.0,24
10,28,10,24,10,40,10.0,24
10,33,10,24,10,29,10.0,24
10,34,10,24,10,30,10.0,24
10,35,12,24,10,46,10.0,24
10,43,10,24,10,38,10.0,24
10,32,13,24,10,44,10.0,24
10,45,10,24,10,28,10.0,24
10,28,11,24,10,29,10.0,24
10,38,10,24,10,42,10.0,24
10,33,11,24,10,28,10.0,24
10,44,10,24,10,31,10.0,24
10,61,10,24,10,55,10.0,24
10,46,10,24,10,33,10.0,24
10,65,10,24,10,81,10.0,24
10,56,10,24,10,28,10.0,24
10,43,10,24,10,74,10.0,24
10,38,10,24,10,31,10.0,24
10,36,10,24,10,54,10.0,24
10,79,10,24,10,49,10.0,24
10,24,10,24,10,47,10.0,24
10,87,10,24,10,58,10.0,24
10,100,10,24,10,39,10.0,24
10,69,10,24,10,82,10.0,24
10,69,10,24,10,37,10.0,24
10,65,10,24,10,41,10.0,24
10,100,10,24,10,56,10.0,24
10,73,10,24,10,55,10.0,24
10,33,10,24,10,68,10.0,24
10,87,10,24,10,86,10.0,24
10,56,10,25,10,51,10.0,24
10,63,10,24,10,31,10.0,24
10,63,10,24,10,39,10.0,24
10,61,10,24,10,60,10.0,24
10,37,10,24,10,50,10.0,24
10,52,10,24,10,59,10.0,24
10,29,10,24,10,65,10.0,24
10,68,10,24,10,53,10.0,24
10,71,10,24,10,49,10.0,24
10,84,10,24,10,27,10.0,24
10,72,10,24,10,67,10.0,24
10,89,10,24,10,53,10.0,24
10,62,10,24,10,75,10.0,24
10,44,10,24,10,74,10.0,24
10,53,10,24,10,26,10.0,24
10,38,10,24,10,49,10.0,24
10,56,10,24,10,27,10.0,24
10,45,10,24,10,58,10.0,24
10,65,10,24,10,24,10.0,24
10,62,10,24,10,40,10.0,24
10,60,10,24,10,26,10.0,24
10,34,10,24,10,59,10.0,24
10,49,10,24,10,47,10.0,24
10,87,10,24,10,59,10.0,24
10,72,10,25,10,32,10.0,24
10,51,10,24,10,85,10.0,24
10,69,10,24,10,47,10.0,24
10,45,10,24,10,59,10.0,24
10,52,10,24,10,73,10.0,24
10,45,10,24,10,62,10.0,24
10,42,10,24,10,50,10.0,24
10,66,10,24,10,46,10.0,24
10,24,10,24,10,49,10.0,24
10,77,10,24,10,63,10.0,24
10,45,10,24,10,48,10.0,24
10,55,10,24,10,45,10.0,25
10,50,10,24,10,62,10.0,24
11,56,10,24,10,24,10.0,24
10,48,10,24,10,70,10.0,24
10,30,10,24,10,52,10.0,24
10,70,10,24,10,58,10.0,24
10,38,10,24,10,49,10.0,24
10,54,10,24,10,52,10.0,24
10,46,10,24,10,46,10.0,24
10,64,10,25,10,25,10.0,24
10,50,10,24,10,68,10.0,24
10,32,10,24,10,54,10.0,24
10,59,10,24,10,50,10.0,24
10,47,10,24,10,42,10.0,24
10,58,10,24,10,59,10.0,24
10,53,10,24,10,56,10.0,24
10,44,10,24,10,29,10.0,24
10,36,10,24,10,57,10.0,24
10,32,10,24,10,35,10.0,24
10,39,10,24,10,71,10.0,24
10,37,10,24,10,30,10.0,24
10,39,10,24,10,32,10.0,24
10,34,10,24,10,39,10.0,24
10,43,10,24,11,41,10.0,24
10,31,10,24,10,29,10.0,24
10,29,10,24,10,43,10.0,24
10,39,10,24,10,25,10.0,24
10,42,10,24,10,47,10.0,24
10,27,10,24,10,25,10.0,24
10,49,11,24,10,30,10.0,24
10,31,10,24,10,55,10.0,24
10,40,10,24,10,36,11.0,24
10,37,10,24,10,44,10.0,24
10,34,10,24,10,29,10.0,24
10,34,10,24,10,32,10.0,24
10,31,10,24,10,40,10.0,24
10,33,10,24,10,31,10.0,24
10,32,10,24,10,32,10.0,24
10,34,10,24,10,31,10.0,24
10,31,12,24,10,27,10.0,24
10,45,10,24,10,40,10.0,24
10,33,10,24,10,34,10.0,24
10,28,10,24,10,28,10.0,24
10,33,10,24,10,32,10.0,24
10,37,10,24,10,29,10.0,24
10,30,10,24,10,32,10.0,24
10,46,10,24,10,43,10.0,24
10,37,10,24,10,24,10.0,24
10,39,10,24,10,32,10.0,24
10,30,11,24,10,32,10.0,24
10,32,10,24,10,37,10.0,24
10,31,10,24,10,33,10.0,24
10,33,11,24,10,48,10.0,24
10,47,10,24,10,39,10.0,24
10,85,10,24,10,24,10.0,24
10,31,10,24,10,34,10.0,24
10,100,10,24,10,28,10.0,24
10,83,10,24,10,36,10.0,24
10,55,10,24,10,47,10.0,24
10,68,10,24,11,54,10.0,24
12,65,10,24,10,50,10.0,24
10,100,10,24,10,89,10.0,24
11,78,10,24,10,49,10.0,24
25,100,10,24,10,47,10.0,24
10,100,10,24,13,56,10.0,24
12,48,10,24,11,76,10.0,24
10,30,10,24,11,37,10.0,24
10,61,10,24,10,95,10.0,24
10,66,10,24,24,62,10.0,24
22,100,10,24,25,28,10.0,24
10,81,10,24,10,100,10.0,24
10,100,10,24,10,61,10.0,24
10,80,10,24,10,29,11.0,24
10,79,10,24,15,30,10.0,24
10,74,10,24,10,36,12.0,24
10,100,10,24,25,95,10.0,24
10,25,10,24,10,83,10.0,24
10,72,10,24,10,90,12.0,24
10,75,10,24,10,83,10.0,24
10,31,10,24,19,64,10.0,24
10,81,10,24,23,62,10.0,24
10,67,10,24,20,83,10.0,24
10,49,10,24,10,66,10.0,24
10,46,10,24,10,30,10.0,24
10,54,10,24,10,69,10.0,24
10,54,10,24,10,100,10.0,24
10,50,10,24,10,44,10.0,24
10,51,10,24,10,58,10.0,24
10,51,10,24,10,57,10.0,24
10,61,10,24,10,71,10.0,24
10,44,10,24,12,55,10.0,24
10,44,10,24,10,58,10.0,24
10,35,10,24,10,55,10.0,24
10,52,10,24,10,46,10.0,24
10,52,10,24,10,31,10.0,24
10,52,10,24,10,76,10.0,24
10,51,10,24,10,28,10.0,24
10,50,10,24,10,72,10.0,24
10,25,10,24,10,46,10.0,24
10,53,10,24,10,39,10.0,24
10,46,10,24,10,30,10.0,24
10,54,10,24,10,76,10.0,24
11,46,10,24,10,49,10.0,24
10,40,10,24,10,53,10.0,24
10,49,10,24,10,51,10.0,24
10,54,10,24,10,31,10.0,24
10,51,10,24,10,47,10.0,24
10,62,10,24,10,50,10.0,24
10,47,10,24,10,52,10.0,24
10,48,10,24,10,50,10.0,24
10,63,10,24,10,41,10.0,24
10,63,10,24,10,52,10.0,24
10,43,10,24,10,51,10.0,24
10,71,10,24,10,52,10.0,24
10,40,10,24,10,55,10.0,24
10,53,10,24,10,53,10.0,24
10,,10,24,10,57,10.0,24
,,,,10,59,10.0,24
,,,,10,44,10.0,24
,,,,10,53,10.0,24
,,,,10,52,10.0,24
,,,,10,59,10.0,24
,,,,10,47,10.0,24
,,,,,,10.0,
