(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.010204081632653,56.16923076923077,10.683673469387756,24.010204081632654,10.00952380952381,49.17142857142857,10.066350710900474,24.00473933649289
0.010099958350687215,351.5354635108481,2.2672844648063304,0.010099958350687213,0.009433106575963721,194.90394557823132,0.1377776779497316,0.004716875182498147
0.10049854899791943,18.749279013094025,1.5057504656503782,0.10049854899791943,0.09712418121129116,13.960800320118876,0.37118415638296254,0.06867951064544758
10,65,10.0,24,10,68,10.0,24.0
10,27,10,24,10,60,10.0,24.0
10,50,10,24,10,57,10.0,24.0
10,77,10,24,10,48,10.0,24.0
10,80,10,24,10,52,10.0,24.0
10,77,10,24,10,57,10.0,24.0
10,63,10,25,10,55,10.0,24.0
10,58,10,24,10,36,10.0,24.0
10,82,10,24,10,62,10.0,24.0
10,82,10,24,10,65,10.0,24.0
10,83,10,24,10,59,10.0,24.0
10,91,10,24,10,66,10.0,24.0
10,77,10,24,10,76,10.0,24.0
10,72,10,24,10,50,10.0,24.0
10,82,10,24,10,56,10.0,24.0
10,95,10,24,10,50,10.0,24.0
10,67,10,24,10,51,10.0,24.0
10,63,10,24,10,67,10.0,24.0
10,80,10,24,10,45,10.0,24.0
10,79,10,24,10,45,10.0,24.0
10,71,10,24,10,50,10.0,24.0
10,56,10,24,10,66,10.0,24.0
11,80,10,24,10,55,10.0,24.0
10,74,10,24,10,55,10.0,24.0
10,31,10,24,10,75,10.0,24.0
10,57,10,24,10,32,10.0,24.0
10,57,10,24,10,62,10.0,24.0
10,75,10,24,10,62,10.0,24.0
10,51,10,24,10,49,10.0,24.0
10,45,10,24,10,50,10.0,24.0
10,64,10,24,10,57,10.0,24.0
10,41,10,24,10,54,10.0,24.0
10,50,10,24,10,50,11.0,24.0
10,61,10,24,10,54,10.0,24.0
10,63,10,24,10,26,10.0,24.0
10,61,10,24,10,48,10.0,24.0
10,54,10,24,10,30,10.0,24.0
10,62,10,24,10,48,10.0,24.0
10,71,10,24,10,60,10.0,24.0
10,49,10,24,10,34,10.0,24.0
10,62,10,24,10,67,10.0,24.0
10,60,10,24,10,61,10.0,24.0
10,25,10,24,10,56,10.0,24.0
10,72,10,24,10,56,10.0,24.0
10,55,10,24,10,58,10.0,24.0
10,57,10,24,10,54,10.0,24.0
10,50,10,24,10,56,10.0,24.0
10,35,10,24,10,27,10.0,24.0
10,40,10,24,10,66,10.0,24.0
10,26,10,24,10,61,10.0,24.0
10,70,12,24,10,53,10.0,24.0
10,37,10,24,10,53,10.0,24.0
10,72,10,24,10,39,10.0,24.0
10,49,10,24,10,45,10.0,24.0
10,28,10,24,10,30,10.0,24.0
10,79,10,24,10,62,10.0,24.0
10,74,10,24,10,52,10.0,24.0
10,84,10,24,10,30,10.0,24.0
10,52,10,24,10,64,11.0,24.0
10,62,10,24,10,52,10.0,24.0
10,31,10,24,10,73,10.0,24.0
10,49,10,24,10,50,10.0,24.0
10,52,10,24,10,66,10.0,24.0
10,48,10,24,10,51,10.0,24.0
10,44,10,24,10,51,10.0,24.0
10,40,12,24,10,54,10.0,24.0
10,47,11,24,10,37,10.0,24.0
10,47,10,24,10,59,10.0,24.0
10,39,10,24,10,48,10.0,24.0
10,47,10,24,10,50,10.0,24.0
10,28,10,24,10,49,10.0,24.0
10,49,10,24,10,35,10.0,24.0
10,46,10,24,10,51,10.0,24.0
10,37,10,24,10,45,10.0,24.0
10,45,10,24,10,35,10.0,24.0
10,40,13,24,10,43,10.0,24.0
10,45,10,24,11,55,10.0,24.0
11,41,10,24,10,54,10.0,24.0
10,36,11,24,10,40,10.0,24.0
10,38,11,24,10,27,10.0,24.0
10,35,12,24,10,37,10.0,24.0
10,43,11,24,10,44,10.0,24.0
10,39,10,24,10,37,10.0,24.0
10,35,10,24,10,33,10.0,24.0
10,34,10,24,10,38,10.0,24.0
10,36,10,25,10,37,10.0,24.0
10,34,10,24,10,35,10.0,24.0
10,38,11,24,10,33,10.0,24.0
10,30,10,24,10,26,10.0,24.0
10,37,11,24,10,38,10.0,24.0
10,33,10,24,10,36,10.0,24.0
10,34,10,24,10,37,10.0,24.0
10,37,10,24,10,32,10.0,24.0
10,33,10,24,10,35,10.0,24.0
10,50,10,24,10,34,10.0,24.0
10,51,10,24,10,35,10.0,24.0
10,31,10,24,10,24,10.0,24.0
10,45,10,24,10,36,10.0,24.0
10,38,10,24,10,28,10.0,24.0
10,38,10,24,10,32,10.0,24.0
10,47,10,24,10,25,10.0,24.0
10,66,10,24,10,38,10.0,24.0
10,48,10,24,10,39,10.0,24.0
10,25,10,24,10,32,10.0,24.0
10,53,10,24,10,49,10.0,24.0
10,58,10,24,10,36,10.0,24.0
10,64,10,24,10,38,10.0,24.0
10,63,10,24,10,41,10.0,24.0
10,64,10,24,10,69,10.0,24.0
10,58,10,24,10,52,10.0,24.0
10,46,10,24,10,40,10.0,24.0
10,64,10,24,10,46,10.0,24.0
10,53,10,24,10,45,10.0,24.0
10,51,10,24,10,52,10.0,24.0
10,70,10,24,10,51,10.0,24.0
10,67,10,24,10,51,10.0,24.0
10,66,10,24,10,45,10.0,24.0
10,27,10,24,10,31,10.0,24.0
10,77,10,24,10,40,10.0,24.0
10,27,10,24,10,34,10.0,24.0
10,68,10,24,10,28,10.0,24.0
10,74,10,24,10,65,10.0,24.0
10,73,10,24,10,45,10.0,24.0
10,75,10,24,10,43,10.0,24.0
10,32,10,24,10,49,10.0,24.0
10,87,10,24,10,37,10.0,24.0
10,93,10,24,10,53,10.0,24.0
10,91,10,24,10,46,10.0,24.0
10,100,10,24,10,62,10.0,24.0
10,96,10,24,10,54,10.0,24.0
10,62,10,24,10,25,10.0,24.0
10,95,10,24,10,79,10.0,24.0
10,58,10,24,10,80,10.0,24.0
10,34,10,24,10,48,10.0,24.0
10,64,10,24,10,43,10.0,24.0
10,55,10,24,10,52,10.0,24.0
10,60,10,24,10,41,10.0,24.0
10,97,10,24,10,51,10.0,24.0
10,80,10,24,10,37,12.0,24.0
10,39,10,24,10,90,10.0,24.0
10,81,10,24,10,90,10.0,24.0
10,51,10,24,10,60,10.0,24.0
10,61,10,24,10,74,10.0,24.0
10,92,10,24,10,39,10.0,24.0
10,47,10,24,10,65,10.0,24.0
10,48,10,24,10,61,10.0,24.0
10,37,10,24,10,25,10.0,24.0
10,50,10,24,10,52,11.0,24.0
10,66,10,24,10,54,13.0,24.0
10,27,10,24,10,42,10.0,24.0
10,100,10,24,10,63,10.0,24.0
10,89,10,24,10,72,10.0,24.0
10,44,10,24,10,48,10.0,24.0
10,28,13,24,10,55,10.0,24.0
10,57,14,24,10,58,10.0,24.0
10,69,10,24,10,59,10.0,24.0
10,61,10,24,10,65,10.0,24.0
10,37,10,24,10,44,10.0,25.0
10,77,10,24,10,53,10.0,24.0
10,56,10,24,10,45,10.0,24.0
10,86,10,24,10,26,10.0,24.0
10,75,10,24,10,90,11.0,24.0
10,65,10,24,10,65,13.0,24.0
10,38,10,24,10,86,10.0,24.0
10,97,13,24,10,39,10.0,24.0
10,66,14,24,10,63,10.0,24.0
10,59,13,24,10,66,10.0,24.0
10,80,12,24,10,46,10.0,24.0
10,48,15,24,10,60,10.0,24.0
10,69,17,24,10,77,10.0,24.0
10,32,14,24,10,60,10.0,24.0
10,73,15,24,10,68,10.0,24.0
10,71,10,24,10,73,10.0,24.0
10,51,11,24,10,49,10.0,24.0
10,26,13,24,10,45,10.0,24.0
10,28,14,24,10,100,10.0,24.0
10,84,14,24,10,50,12.0,24.0
10,63,14,24,10,42,10.0,24.0
10,27,12,24,10,32,10.0,24.0
10,49,14,24,10,30,10.0,24.0
10,74,12,24,10,73,10.0,24.0
10,44,12,24,10,45,10.0,24.0
10,67,15,24,10,50,10.0,24.0
10,39,15,24,10,37,10.0,24.0
10,49,14,24,10,45,10.0,24.0
10,61,15,24,10,50,10.0,24.0
10,40,14,24,10,51,10.0,24.0
10,40,15,24,10,43,10.0,24.0
10,42,17,24,10,39,10.0,24.0
10,39,12,24,10,42,10.0,24.0
10,39,11,24,10,49,10.0,24.0
10,44,15,24,10,45,10.0,24.0
10,47,13,24,10,38,10.0,24.0
10,72,13,24,10,34,10.0,24.0
10,52,10,24,10,49,10.0,24.0
10,,14,24,10,51,10.0,24.0
,,,,10,42,10.0,24.0
,,,,10,51,10.0,24.0
,,,,11,36,10.0,24.0
,,,,10,49,10.0,24.0
,,,,10,43,10.0,24.0
,,,,10,43,10.0,24.0
,,,,10,38,10.0,24.0
,,,,10,42,10.0,24.0
,,,,10,35,10.0,24.0
,,,,10,38,10.0,24.0
,,,,10,39,10.0,24.0
,,,,10,31,10.0,24.0
,,,,10,39,10.0,24.0
,,,,10,42,10.0,24.0
,,,,,,10.0,24.0
