(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.020942408376964,59.32631578947368,10.3717277486911,24.0,10.02051282051282,56.83589743589744,10.158163265306122,24.005102040816325
0.020503823908335845,395.34614958448753,1.7518708368739893,0.0,0.020092044707429323,398.0346088099935,0.31682111620158276,0.005076009995835069
0.14319156367724967,19.883313345227137,1.3235825765225189,0.0,0.14174640985728465,19.95080471585027,0.5628686491550073,0.07124612267229052
10,27,10.0,24,10,41,10.0,24.0
10,40,10,24,10,43,10.0,24.0
10,41,10,24,10,25,10.0,24.0
10,39,10,24,10,42,10.0,24.0
10,42,10,24,10,39,10.0,24.0
10,43,10,24,10,43,10.0,24.0
10,49,10,24,10,39,10.0,24.0
10,32,10,24,10,46,10.0,24.0
10,47,10,24,10,49,10.0,24.0
10,47,10,24,10,49,10.0,24.0
10,49,10,24,10,45,10.0,24.0
10,47,10,24,10,52,10.0,24.0
10,48,10,24,10,56,10.0,24.0
10,43,10,24,10,57,10.0,24.0
10,46,10,24,10,52,10.0,24.0
10,48,10,24,10,57,10.0,24.0
10,24,10,24,10,53,10.0,24.0
10,52,10,24,10,45,10.0,24.0
10,53,10,24,10,47,10.0,24.0
10,56,10,24,10,60,10.0,24.0
10,26,10,24,10,59,10.0,24.0
10,57,10,24,10,61,10.0,24.0
10,56,10,24,10,62,10.0,24.0
10,55,10,24,10,58,10.0,24.0
10,41,10,24,10,78,10.0,24.0
10,59,10,24,10,34,10.0,24.0
10,65,10,24,10,67,10.0,24.0
10,28,10,24,10,84,10.0,24.0
10,66,10,24,10,74,10.0,24.0
10,71,10,24,10,64,10.0,24.0
10,25,10,24,10,87,10.0,24.0
10,90,10,24,10,52,10.0,24.0
10,92,10,24,10,44,10.0,24.0
10,87,10,24,10,84,10.0,24.0
10,50,10,24,10,28,10.0,24.0
10,48,10,24,10,63,10.0,24.0
10,24,10,24,10,35,10.0,24.0
10,100,10,24,10,69,10.0,24.0
