step_time,step_stopped,step_wait_time,accumulated_wait_time,gneJ00_passed,gneJ9_passed
301.0,0,1760.0,1760.0,97,90
302.0,1,16.0,1776.0,97,90
303.0,2,18.0,1794.0,98,90
304.0,0,17.0,1811.0,98,90
305.0,1,18.0,1829.0,98,91
306.0,1,19.0,1848.0,99,91
307.0,1,20.0,1868.0,99,91
308.0,1,21.0,1889.0,99,92
309.0,2,23.0,1912.0,99,92
310.0,1,24.0,1936.0,99,92
311.0,0,24.0,1960.0,100,92
312.0,1,25.0,1985.0,100,92
313.0,2,23.0,2008.0,100,92
314.0,2,20.0,2028.0,100,93
315.0,2,19.0,2047.0,100,93
316.0,1,19.0,2066.0,101,94
317.0,2,21.0,2087.0,102,94
318.0,1,21.0,2108.0,102,95
319.0,2,23.0,2131.0,103,95
320.0,0,23.0,2154.0,104,96
321.0,1,24.0,2178.0,104,97
322.0,1,25.0,2203.0,104,98
323.0,1,26.0,2229.0,105,98
324.0,0,26.0,2255.0,105,99
325.0,0,26.0,2281.0,107,100
326.0,3,29.0,2310.0,107,100
327.0,1,29.0,2339.0,107,100
328.0,1,29.0,2368.0,107,100
329.0,4,33.0,2401.0,107,100
330.0,0,31.0,2432.0,107,100
331.0,2,33.0,2465.0,107,100
332.0,3,36.0,2501.0,107,100
333.0,1,37.0,2538.0,107,100
334.0,1,37.0,2575.0,107,100
335.0,3,39.0,2614.0,107,100
336.0,0,38.0,2652.0,107,100
337.0,0,38.0,2690.0,107,100
338.0,1,39.0,2729.0,107,100
339.0,1,37.0,2766.0,107,100
340.0,2,38.0,2804.0,107,100
341.0,3,40.0,2844.0,107,100
342.0,0,39.0,2883.0,107,101
343.0,2,40.0,2923.0,109,101
344.0,3,41.0,2964.0,109,101
345.0,2,42.0,3006.0,109,101
346.0,2,43.0,3049.0,109,102
347.0,1,43.0,3092.0,109,102
348.0,1,44.0,3136.0,109,102
349.0,2,45.0,3181.0,109,102
350.0,2,47.0,3228.0,109,103
351.0,0,42.0,3270.0,109,103
352.0,2,41.0,3311.0,109,103
353.0,1,38.0,3349.0,109,103
354.0,2,36.0,3385.0,110,104
355.0,1,34.0,3419.0,111,105
356.0,2,32.0,3451.0,111,105
357.0,3,30.0,3481.0,112,105
358.0,1,27.0,3508.0,113,107
359.0,4,28.0,3536.0,113,107
