step_time,step_stopped,step_wait_time,accumulated_wait_time,gneJ00_passed,gneJ9_passed
301.0,2,1370.0,1370.0,81,94
302.0,1,13.0,1383.0,81,94
303.0,1,14.0,1397.0,81,94
304.0,0,13.0,1410.0,81,95
305.0,2,15.0,1425.0,81,96
306.0,0,15.0,1440.0,81,97
307.0,4,19.0,1459.0,81,97
308.0,0,18.0,1477.0,81,97
309.0,2,19.0,1496.0,81,97
310.0,2,19.0,1515.0,81,97
311.0,2,20.0,1535.0,81,97
312.0,2,21.0,1556.0,81,97
313.0,4,20.0,1576.0,81,97
314.0,3,17.0,1593.0,81,97
315.0,2,15.0,1608.0,81,97
316.0,2,14.0,1622.0,81,97
317.0,7,21.0,1643.0,83,98
318.0,1,18.0,1661.0,83,99
319.0,3,19.0,1680.0,83,99
320.0,4,22.0,1702.0,85,100
321.0,0,20.0,1722.0,85,101
322.0,5,25.0,1747.0,85,101
323.0,0,22.0,1769.0,86,102
324.0,3,25.0,1794.0,86,103
325.0,2,26.0,1820.0,87,103
326.0,0,25.0,1845.0,87,104
327.0,1,26.0,1871.0,87,104
328.0,1,27.0,1898.0,88,104
329.0,1,27.0,1925.0,88,104
330.0,2,29.0,1954.0,88,104
331.0,3,31.0,1985.0,88,104
332.0,1,32.0,2017.0,88,104
333.0,3,35.0,2052.0,88,104
334.0,1,35.0,2087.0,88,104
335.0,1,33.0,2120.0,88,104
336.0,1,34.0,2154.0,88,104
337.0,1,35.0,2189.0,88,104
338.0,2,37.0,2226.0,88,104
339.0,3,38.0,2264.0,88,104
340.0,2,37.0,2301.0,88,104
341.0,0,36.0,2337.0,88,104
342.0,2,38.0,2375.0,89,104
343.0,3,41.0,2416.0,89,104
344.0,0,40.0,2456.0,89,104
345.0,2,42.0,2498.0,89,104
346.0,1,42.0,2540.0,89,104
347.0,1,43.0,2583.0,90,104
348.0,0,43.0,2626.0,90,104
349.0,0,43.0,2669.0,90,104
350.0,1,44.0,2713.0,90,104
351.0,1,42.0,2755.0,90,104
352.0,1,39.0,2794.0,90,104
353.0,0,35.0,2829.0,90,104
354.0,1,32.0,2861.0,91,105
355.0,2,33.0,2894.0,92,106
356.0,2,31.0,2925.0,93,106
357.0,0,27.0,2952.0,94,108
358.0,3,29.0,2981.0,94,108
359.0,1,25.0,3006.0,95,108
360.0,0,23.0,3029.0,96,109
361.0,2,22.0,3051.0,97,110
362.0,1,20.0,3071.0,97,110
363.0,1,20.0,3091.0,98,110
364.0,0,18.0,3109.0,98,112
365.0,2,18.0,3127.0,100,112
366.0,1,16.0,3143.0,100,112
367.0,1,15.0,3158.0,100,113
368.0,0,13.0,3171.0,101,114
369.0,1,13.0,3184.0,102,115
370.0,1,11.0,3195.0,103,115
371.0,1,11.0,3206.0,103,116
372.0,2,11.0,3217.0,105,117
373.0,3,11.0,3228.0,105,117
374.0,0,7.0,3235.0,106,118
375.0,2,9.0,3244.0,107,119
376.0,1,8.0,3252.0,107,120
377.0,2,10.0,3262.0,108,120
378.0,3,10.0,3272.0,108,120
379.0,2,9.0,3281.0,109,121
380.0,0,9.0,3290.0,110,121
381.0,0,9.0,3299.0,110,121
382.0,0,9.0,3308.0,110,122
383.0,1,10.0,3318.0,111,122
384.0,0,9.0,3327.0,112,122
385.0,1,10.0,3337.0,113,123
386.0,0,10.0,3347.0,113,123
387.0,0,10.0,3357.0,113,123
388.0,1,11.0,3368.0,114,124
389.0,1,11.0,3379.0,114,124
390.0,0,11.0,3390.0,115,124
391.0,2,13.0,3403.0,115,124
392.0,0,13.0,3416.0,115,125
393.0,1,13.0,3429.0,116,125
394.0,2,14.0,3443.0,116,126
395.0,0,13.0,3456.0,116,127
396.0,1,14.0,3470.0,116,127
397.0,1,15.0,3485.0,118,128
398.0,0,14.0,3499.0,118,129
399.0,1,15.0,3514.0,118,129
400.0,0,15.0,3529.0,118,129
401.0,0,15.0,3544.0,118,130
402.0,1,16.0,3560.0,118,130
403.0,0,16.0,3576.0,118,130
404.0,0,16.0,3592.0,118,130
405.0,0,16.0,3608.0,118,130
406.0,1,17.0,3625.0,118,131
407.0,0,17.0,3642.0,118,131
408.0,0,17.0,3659.0,118,132
409.0,0,15.0,3674.0,118,132
410.0,0,14.0,3688.0,118,132
411.0,1,14.0,3702.0,118,133
412.0,0,13.0,3715.0,119,134
413.0,1,14.0,3729.0,119,134
414.0,0,13.0,3742.0,121,135
415.0,2,15.0,3757.0,121,136
416.0,0,14.0,3771.0,121,136
417.0,0,14.0,3785.0,122,138
418.0,5,19.0,3804.0,122,138
419.0,1,16.0,3820.0,123,138
420.0,1,17.0,3837.0,123,140
421.0,3,20.0,3857.0,123,140
422.0,1,21.0,3878.0,123,141
423.0,0,20.0,3898.0,123,142
424.0,0,20.0,3918.0,123,142
425.0,2,22.0,3940.0,123,144
426.0,2,23.0,3963.0,124,144
427.0,2,22.0,3985.0,124,144
428.0,2,22.0,4007.0,124,144
429.0,2,21.0,4028.0,124,144
430.0,1,21.0,4049.0,124,145
