(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.098445595854923,57.09375,11.145077720207254,24.16580310880829,10.004761904761905,49.15714285714286,10.09478672985782,24.042857142857144
1.2079250449676497,338.9912109375,3.8235120405916936,0.7186233187468118,0.0047392290249433115,226.64673469387753,0.16163158958693646,0.14578231292517008
1.0990564339321478,18.411713959800156,1.9553802803014286,0.8477165320711941,0.06884205854667125,15.054791087686256,0.40203431394215156,0.3818145006743066
10,35,10.0,24,10,50,10.0,24
10,46,11,24,10,37,10.0,24
10,62,11,24,10,51,10.0,24
10,68,13,24,10,58,10.0,24
10,65,10,24,10,57,10.0,24
10,67,13,24,10,68,10.0,24
10,27,13,24,10,38,10.0,24
10,53,13,24,10,24,12.0,24
10,37,13,24,10,34,11.0,24
10,45,13,24,10,45,10.0,24
10,27,13,24,10,57,10.0,24
10,58,11,24,10,34,10.0,24
10,54,11,24,10,33,11.0,24
10,31,12,24,10,49,10.0,24
11,64,14,24,10,36,10.0,24
10,65,13,24,10,37,10.0,24
10,84,11,24,10,25,10.0,24
10,39,13,24,10,54,11.0,24
10,31,14,24,10,39,10.0,24
10,56,12,24,10,37,10.0,24
10,59,10,24,10,45,10.0,24
10,59,13,24,10,32,10.0,24
10,40,15,24,10,38,10.0,24
10,25,17,24,10,38,10.0,24
10,50,16,24,10,59,10.0,24
10,31,14,24,10,33,10.0,24
10,52,16,24,10,58,10.0,24
10,39,14,24,10,26,10.0,24
10,75,12,24,10,45,10.0,24
10,58,13,24,10,29,10.0,24
10,29,15,24,10,33,10.0,24
10,45,15,24,10,28,10.0,24
10,97,16,24,10,41,10.0,24
10,86,10,24,10,31,10.0,24
10,63,10,24,10,37,10.0,24
10,100,10,24,10,47,10.0,24
10,100,10,24,10,26,10.0,24
10,58,10,24,10,53,10.0,24
10,100,10,24,10,68,10.0,24
10,82,10,24,10,74,10.0,24
10,85,10,24,10,70,10.0,24
10,72,10,24,10,84,10.0,24
10,70,10,24,10,56,10.0,24
10,83,10,24,10,71,10.0,24
10,66,10,24,10,70,10.0,24
10,48,10,24,10,64,10.0,24
10,76,10,24,10,57,10.0,24
10,84,10,24,10,24,10.0,24
10,64,10,24,10,57,10.0,24
10,63,10,24,10,30,10.0,24
10,65,10,24,10,45,10.0,24
10,86,10,24,10,66,10.0,24
10,57,10,24,10,64,10.0,24
10,60,10,24,10,55,10.0,24
10,40,10,24,10,56,10.0,24
10,55,10,24,10,71,10.0,24
10,56,10,24,10,60,10.0,24
10,69,11,24,10,59,10.0,24
10,60,10,24,10,59,10.0,24
10,70,10,24,10,45,10.0,24
10,69,10,24,10,45,10.0,24
10,44,10,24,10,30,10.0,24
10,51,10,24,10,41,10.0,24
10,47,10,24,10,56,10.0,24
10,58,10,24,10,60,10.0,24
10,45,10,24,10,55,10.0,24
10,46,10,24,10,24,10.0,24
10,44,10,24,10,49,10.0,24
10,44,10,24,10,60,10.0,24
10,62,10,24,10,48,10.0,24
10,44,10,24,10,44,10.0,24
10,57,10,24,10,57,10.0,24
10,44,10,24,10,53,10.0,24
10,52,10,24,10,48,10.0,24
10,41,10,24,10,50,10.0,24
10,52,10,24,10,49,10.0,24
10,36,10,24,10,49,10.0,24
10,53,10,24,10,45,10.0,24
10,40,10,24,10,49,10.0,24
10,42,10,24,10,51,10.0,24
10,52,10,24,10,56,10.0,24
10,48,10,24,10,49,10.0,24
10,56,10,24,10,27,10.0,24
10,46,10,24,10,49,10.0,24
10,53,10,26,10,51,10.0,24
10,42,10,24,10,31,10.0,24
10,41,10,24,10,49,10.0,24
10,59,10,24,10,57,10.0,24
10,49,10,24,10,51,10.0,24
10,57,10,24,10,46,10.0,24
10,46,10,24,10,49,10.0,24
10,55,10,24,10,27,10.0,24
10,43,10,24,10,58,10.0,24
10,58,10,24,10,55,10.0,24
10,47,10,24,10,55,10.0,24
10,42,10,24,10,35,10.0,24
10,42,10,24,10,60,10.0,24
10,27,11,24,10,57,10.0,24
10,43,10,24,10,60,10.0,24
10,51,10,24,10,48,10.0,24
10,56,11,24,10,50,10.0,24
10,52,12,24,10,26,10.0,24
10,46,11,24,10,61,10.0,24
10,41,13,24,10,54,10.0,24
10,43,12,24,10,54,10.0,24
10,49,12,24,10,24,10.0,24
10,51,11,25,10,45,12.0,24
10,79,12,24,10,45,10.0,24
10,35,11,24,10,49,10.0,24
10,54,12,24,10,59,10.0,24
10,60,12,24,11,51,10.0,24
10,52,12,24,10,43,10.0,24
10,72,12,24,10,41,10.0,24
10,49,14,24,10,32,10.0,24
10,75,13,24,10,26,10.0,24
10,47,14,24,10,30,10.0,24
10,71,17,24,10,59,10.0,24
10,29,17,24,10,41,10.0,24
10,43,19,24,10,67,10.0,24
10,46,17,24,10,53,10.0,24
10,52,16,24,10,27,10.0,24
10,57,15,24,10,28,10.0,24
10,60,11,24,10,57,10.0,24
10,52,14,24,10,38,10.0,24
10,51,15,24,10,50,11.0,24
10,43,16,24,10,31,11.0,24
10,32,17,24,10,70,11.0,24
10,64,15,24,10,49,10.0,24
10,33,15,24,10,51,10.0,24
10,31,14,24,10,35,13.0,24
10,38,12,24,10,28,12.0,24
10,100,11,31,10,51,10.0,24
25,100,10,24,10,42,10.0,24
10,100,10,24,10,29,10.0,24
13,86,10,29,10,26,10.0,24
10,65,10,28,10,50,10.0,24
10,100,10,29,10,31,10.0,24
10,100,10,24,10,38,10.0,24
10,100,10,24,10,42,10.0,24
10,66,10,24,10,30,10.0,24
10,63,10,24,10,25,10.0,24
10,100,10,26,10,36,10.0,24
10,100,10,26,10,28,10.0,24
10,32,10,24,10,28,10.0,24
10,100,10,28,10,30,10.0,24
10,71,10,24,10,39,10.0,24
10,53,10,24,10,93,10.0,24
10,96,10,24,10,87,10.0,24
10,100,10,24,10,100,10.0,24
10,42,10,24,10,74,10.0,24
10,88,10,24,10,80,12.0,24
10,33,10,24,10,86,12.0,24
10,84,10,24,10,55,10.0,24
10,91,10,24,10,63,10.0,24
10,56,10,24,10,24,10.0,29
10,74,10,24,10,80,10.0,24
10,35,10,24,10,86,10.0,24
10,88,10,24,10,68,10.0,25
10,56,10,24,10,86,10.0,24
10,50,10,24,10,24,10.0,24
10,47,10,24,10,66,10.0,24
10,57,10,24,10,64,10.0,24
10,25,10,24,10,49,10.0,24
10,56,10,24,10,56,10.0,24
10,52,10,24,10,62,10.0,24
10,62,10,24,10,52,10.0,24
10,52,10,24,10,53,10.0,24
10,50,10,24,10,25,10.0,24
10,55,10,24,10,55,10.0,24
10,51,10,24,10,75,10.0,25
10,39,10,24,10,64,10.0,24
10,53,10,24,10,37,10.0,24
10,61,10,24,10,77,11.0,24
10,49,10,24,10,62,10.0,24
10,44,10,24,10,25,10.0,24
10,53,10,24,10,54,10.0,24
10,41,10,24,10,46,10.0,24
10,52,10,24,10,47,10.0,24
10,50,10,24,10,30,10.0,24
10,40,10,24,10,65,10.0,24
10,48,11,24,10,34,10.0,24
10,65,11,24,10,49,10.0,26
10,62,11,24,10,51,10.0,24
10,47,10,24,10,62,10.0,24
10,55,10,24,10,56,10.0,24
10,56,10,24,10,52,10.0,24
10,60,10,24,10,58,10.0,24
10,59,10,24,10,49,10.0,24
10,47,10,24,10,43,10.0,24
10,64,11,24,10,58,10.0,24
10,42,10,24,10,54,10.0,24
10,57,10,24,10,46,10.0,24
10,,10,24,10,49,10.0,24
,,,,10,54,10.0,24
,,,,10,45,10.0,24
,,,,10,51,10.0,24
,,,,10,48,10.0,24
,,,,10,42,10.0,24
,,,,10,51,10.0,24
,,,,10,53,10.0,24
,,,,10,41,10.0,24
,,,,10,54,10.0,24
,,,,10,66,10.0,24
,,,,10,59,10.0,24
,,,,10,55,10.0,24
,,,,10,58,10.0,24
,,,,10,44,10.0,24
,,,,10,66,10.0,24
,,,,10,50,10.0,24
,,,,10,56,10.0,24
,,,,,,10.0,
