(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.010416666666666,57.7434554973822,11.130208333333334,24.182291666666668,10.208955223880597,52.44,11.164179104477611,24.383084577114428
0.010308159722222222,511.77188125325523,5.707004123263888,0.4198947482638887,2.891661097497588,483.7164,8.714338753991237,1.4900621271750703
0.1015291077584267,22.622375676600704,2.3889336791262936,0.6479928612754069,1.7004884879050455,21.993553600998634,2.952005886510262,1.220681009590577
10,61,10.0,24,10.0,74,10.0,24.0
10,48,10,24,10.0,68,10.0,24.0
10,72,10,24,10.0,65,10.0,24.0
10,67,10,24,10.0,62,10.0,24.0
10,39,10,24,10.0,64,10.0,24.0
10,33,10,24,10.0,50,10.0,24.0
10,67,10,24,10.0,56,10.0,24.0
10,67,10,24,10.0,56,10.0,24.0
10,59,10,24,10.0,44,10.0,24.0
10,65,10,24,10.0,51,10.0,24.0
10,41,10,24,10.0,27,10.0,24.0
10,68,10,24,10.0,31,10.0,24.0
10,60,10,24,10.0,51,10.0,24.0
10,46,10,24,10.0,54,10.0,24.0
10,60,10,24,10.0,54,10.0,24.0
10,65,10,24,10.0,49,10.0,24.0
10,62,10,24,10.0,55,10.0,24.0
10,57,10,24,10.0,52,10.0,24.0
10,65,10,24,10.0,60,10.0,24.0
10,72,10,24,10.0,34,10.0,24.0
10,36,10,24,10.0,60,10.0,24.0
10,71,10,24,10.0,73,10.0,24.0
10,63,10,24,10.0,48,10.0,25.0
10,69,10,24,10.0,69,10.0,24.0
10,62,10,24,10.0,58,10.0,24.0
10,70,10,24,10.0,57,10.0,24.0
10,80,10,24,10.0,50,10.0,24.0
10,48,10,24,10.0,53,10.0,24.0
10,61,10,24,10.0,29,10.0,24.0
10,56,10,24,10.0,55,10.0,24.0
10,43,10,24,10.0,53,10.0,24.0
10,52,10,24,10.0,43,10.0,24.0
10,27,10,24,10.0,24,10.0,24.0
10,73,10,24,10.0,55,10.0,24.0
10,53,10,24,10.0,35,10.0,24.0
10,54,10,24,10.0,32,10.0,24.0
10,56,10,24,10.0,41,10.0,24.0
10,49,10,24,10.0,65,10.0,24.0
10,50,10,24,10.0,68,10.0,24.0
10,56,10,24,10.0,55,10.0,24.0
10,70,10,24,10.0,53,10.0,24.0
10,50,10,24,10.0,52,10.0,24.0
10,47,10,24,10.0,51,10.0,24.0
10,67,10,24,10.0,55,10.0,24.0
10,50,10,24,10.0,55,10.0,24.0
10,47,10,24,10.0,48,10.0,24.0
10,44,10,24,10.0,49,10.0,24.0
10,57,10,24,10.0,34,10.0,24.0
10,51,10,24,10.0,37,10.0,24.0
10,36,10,24,10.0,28,10.0,24.0
10,46,10,24,10.0,29,10.0,24.0
10,43,10,24,10.0,80,10.0,24.0
10,58,10,24,10.0,55,10.0,24.0
10,42,10,24,10.0,43,10.0,24.0
10,41,10,24,10.0,50,10.0,24.0
10,48,10,24,10.0,39,10.0,24.0
10,51,10,24,10.0,57,10.0,24.0
10,57,10,24,10.0,48,10.0,24.0
10,41,10,24,10.0,52,10.0,24.0
10,57,10,24,10.0,34,11.0,24.0
10,48,10,24,10.0,52,10.0,24.0
10,45,10,25,10.0,58,10.0,24.0
10,29,10,24,10.0,52,10.0,24.0
10,56,10,24,10.0,48,10.0,24.0
10,54,10,26,10.0,43,10.0,27.0
10,57,10,24,10.0,51,10.0,24.0
10,62,10,24,10.0,58,10.0,24.0
10,42,11,24,10.0,61,10.0,24.0
10,41,12,24,10.0,74,10.0,24.0
10,32,10,24,10.0,49,10.0,26.0
10,38,10,24,10.0,58,10.0,24.0
10,33,10,24,10.0,40,10.0,24.0
