step_time,step_stopped,step_wait_time,accumulated_wait_time,gneJ00_passed,gneJ9_passed
301.0,0,1210.0,1210.0,79,92
302.0,2,14.0,1224.0,79,92
303.0,1,14.0,1238.0,79,92
304.0,0,14.0,1252.0,79,92
305.0,2,16.0,1268.0,79,93
306.0,1,16.0,1284.0,79,93
307.0,2,18.0,1302.0,79,93
308.0,1,18.0,1320.0,79,94
309.0,0,18.0,1338.0,79,94
310.0,1,18.0,1356.0,79,94
311.0,2,20.0,1376.0,79,94
312.0,1,21.0,1397.0,79,94
313.0,0,16.0,1413.0,79,94
314.0,1,14.0,1427.0,79,94
315.0,2,14.0,1441.0,79,94
316.0,6,17.0,1458.0,80,95
317.0,1,14.0,1472.0,81,95
318.0,1,14.0,1486.0,81,96
319.0,3,17.0,1503.0,82,97
320.0,1,18.0,1521.0,82,97
321.0,0,18.0,1539.0,83,97
322.0,1,19.0,1558.0,83,99
323.0,2,21.0,1579.0,85,99
324.0,2,23.0,1602.0,85,99
325.0,1,23.0,1625.0,85,100
326.0,3,26.0,1651.0,85,100
327.0,2,27.0,1678.0,85,101
328.0,0,26.0,1704.0,85,101
329.0,2,28.0,1732.0,85,101
330.0,1,28.0,1760.0,86,101
331.0,2,30.0,1790.0,86,101
332.0,3,33.0,1823.0,86,101
333.0,2,33.0,1856.0,86,101
334.0,2,34.0,1890.0,86,101
335.0,4,37.0,1927.0,86,101
336.0,2,37.0,1964.0,86,101
337.0,2,38.0,2002.0,86,101
338.0,0,37.0,2039.0,86,101
339.0,3,37.0,2076.0,86,101
340.0,2,37.0,2113.0,86,101
341.0,3,39.0,2152.0,86,102
342.0,2,38.0,2190.0,87,102
343.0,4,41.0,2231.0,88,102
344.0,1,39.0,2270.0,88,103
345.0,2,40.0,2310.0,89,103
346.0,2,41.0,2351.0,89,103
347.0,3,43.0,2394.0,89,103
348.0,0,43.0,2437.0,89,103
349.0,2,45.0,2482.0,89,103
350.0,1,45.0,2527.0,89,103
351.0,1,41.0,2568.0,89,103
352.0,3,40.0,2608.0,89,103
