(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.0,51.7192118226601,10.46078431372549,24.083333333333332,10.103286384976526,47.53051643192488,10.070093457943925,24.131455399061032
0.0,280.45810381227403,1.4445405613225681,0.2724673202614379,0.22407370671603954,167.99554762062203,0.32686260808804257,0.611827459278362
0.0,16.74688340594375,1.201890411527843,0.5219840229944187,0.4733642431743652,12.961309641414406,0.5717189939892172,0.7821940036067536
10,64,10.0,24,10,48,10.0,24
10,56,10,24,10,39,10.0,24
10,38,10,24,10,78,10.0,24
10,66,10,24,10,45,10.0,24
10,57,10,24,10,66,10.0,24
10,62,10,24,10,49,10.0,24
10,24,10,24,10,66,10.0,24
10,47,10,24,10,48,10.0,24
10,69,10,24,10,91,10.0,24
10,63,10,24,10,68,10.0,24
10,30,10,24,10,38,10.0,24
10,67,10,24,10,65,10.0,24
10,24,10,24,10,25,10.0,24
10,68,10,24,10,38,10.0,24
10,33,10,24,10,50,17.0,24
10,49,10,24,10,60,10.0,24
10,70,10,24,10,42,10.0,24
10,40,10,25,10,65,10.0,24
10,54,10,24,10,58,10.0,24
10,75,10,24,10,68,10.0,24
10,58,10,24,10,56,10.0,24
10,66,10,24,10,62,10.0,24
10,56,10,24,10,60,10.0,24
10,40,10,24,10,45,10.0,24
10,54,10,24,10,55,10.0,24
10,41,10,24,10,45,10.0,24
10,55,10,24,10,44,10.0,24
10,46,10,24,10,26,10.0,24
10,24,10,24,10,46,10.0,24
10,57,10,24,10,42,11.0,24
10,61,10,24,10,74,10.0,24
10,24,10,24,10,25,10.0,24
10,35,10,24,10,42,10.0,24
10,58,10,24,10,50,10.0,24
10,45,10,24,10,39,10.0,24
10,49,10,24,10,53,10.0,24
10,45,10,24,10,51,10.0,24
10,48,11,24,10,48,10.0,24
10,46,10,24,10,47,10.0,24
10,48,10,24,10,54,10.0,24
10,45,13,24,10,41,10.0,24
10,49,11,24,10,48,10.0,24
10,24,12,24,10,36,10.0,24
10,66,16,24,10,37,10.0,24
10,49,12,24,10,35,10.0,24
10,65,14,24,10,45,10.0,24
10,52,10,24,10,57,10.0,24
10,25,11,24,10,35,10.0,24
10,45,11,24,10,37,10.0,24
10,55,11,24,10,43,10.0,24
10,59,10,24,10,26,10.0,24
10,54,10,24,10,55,10.0,24
10,35,10,24,10,34,10.0,24
10,51,12,24,10,61,10.0,24
10,40,15,24,10,31,10.0,24
10,43,10,24,10,50,10.0,24
10,44,11,24,10,42,10.0,24
10,42,10,24,10,44,10.0,24
10,39,10,24,10,36,10.0,25
10,35,12,24,10,40,10.0,24
10,44,11,24,10,52,10.0,24
10,41,12,24,10,30,10.0,24
10,32,12,24,10,41,10.0,24
10,42,13,24,10,32,10.0,24
10,35,11,24,10,35,10.0,24
10,39,10,24,11,37,10.0,24
10,39,10,24,10,38,10.0,24
10,31,10,24,10,29,10.0,24
10,41,11,24,10,35,10.0,24
10,81,10,24,10,51,10.0,24
10,78,10,24,10,46,10.0,24
10,54,10,24,10,31,10.0,24
10,27,10,24,10,58,10.0,24
10,78,10,24,10,82,10.0,24
10,79,10,24,10,68,10.0,24
10,53,10,24,10,35,10.0,24
10,80,10,24,10,65,10.0,24
10,63,10,24,10,59,10.0,24
10,62,10,24,10,49,10.0,24
10,82,10,24,10,53,10.0,24
10,66,10,24,10,27,10.0,24
10,74,10,24,10,55,10.0,24
10,66,10,24,10,27,10.0,24
10,70,10,24,10,70,10.0,24
10,77,10,24,10,60,10.0,24
10,72,10,24,10,34,10.0,24
10,82,10,24,10,43,10.0,24
10,73,10,24,10,49,10.0,24
10,71,10,24,10,52,10.0,24
10,68,10,24,10,26,10.0,24
10,67,10,24,10,63,10.0,24
10,56,10,24,10,59,10.0,24
10,53,10,24,10,46,10.0,24
10,81,10,24,10,64,10.0,24
10,26,10,24,10,57,10.0,24
10,38,10,24,10,41,10.0,24
10,73,10,24,10,67,10.0,24
10,75,10,24,10,67,10.0,24
10,47,10,24,10,53,10.0,24
10,27,10,24,10,49,10.0,24
10,57,10,24,10,42,10.0,24
10,26,10,24,10,32,10.0,24
10,67,10,24,10,58,10.0,24
10,28,10,24,10,72,10.0,24
10,51,10,24,10,53,10.0,24
10,42,10,24,10,53,10.0,24
10,37,10,24,10,32,10.0,24
10,41,10,24,10,59,10.0,24
10,55,10,24,10,27,10.0,24
10,70,10,24,10,58,10.0,24
10,38,10,24,10,44,10.0,24
10,73,10,24,10,41,10.0,24
10,44,10,24,10,39,10.0,24
10,25,10,24,10,43,11.0,24
10,59,10,24,10,40,10.0,24
10,33,10,24,10,42,10.0,24
10,43,10,24,10,43,10.0,24
10,46,10,24,10,63,10.0,24
10,40,10,24,10,45,10.0,24
10,44,10,24,10,39,10.0,24
10,41,10,24,10,50,10.0,24
10,26,10,24,10,33,10.0,24
10,53,10,24,10,48,10.0,24
10,44,10,24,10,42,10.0,24
10,53,10,24,10,48,10.0,24
10,68,10,24,10,24,10.0,24
10,39,10,24,10,41,10.0,24
10,52,10,24,10,46,10.0,24
10,58,10,24,10,41,10.0,24
10,67,10,24,10,44,10.0,24
10,53,10,24,10,50,10.0,24
10,48,10,25,10,38,10.0,24
10,43,10,24,10,67,10.0,24
10,36,10,24,10,54,10.0,24
10,43,10,24,10,63,10.0,24
10,30,10,24,10,56,10.0,24
10,33,10,24,10,55,10.0,24
10,46,10,24,10,57,10.0,24
10,40,10,24,10,35,10.0,24
10,38,17,24,10,52,10.0,24
10,44,14,24,10,45,10.0,24
10,43,10,24,10,45,10.0,24
10,39,12,24,10,63,10.0,24
10,39,12,24,10,42,10.0,24
10,48,10,24,10,42,10.0,24
10,45,10,24,11,40,10.0,24
10,40,10,26,10,42,10.0,26
10,42,10,24,10,38,10.0,26
10,52,15,24,10,39,10.0,24
10,36,12,27,11,48,10.0,24
10,34,10,30,14,35,10.0,24
10,31,10,26,11,42,10.0,26
10,47,11,24,13,44,10.0,30
10,30,10,24,10,32,10.0,24
10,55,10,24,12,41,10.0,24
10,51,10,24,11,31,10.0,24
10,34,10,24,13,43,10.0,24
10,54,14,24,12,46,10.0,24
10,43,10,24,11,37,10.0,24
10,42,10,24,10,57,10.0,32
10,42,12,24,10,50,10.0,24
10,44,13,24,10,36,10.0,28
10,48,16,24,11,43,10.0,24
10,42,12,24,10,47,10.0,24
10,41,14,24,10,39,10.0,26
10,35,14,25,10,56,10.0,24
10,29,11,24,10,47,10.0,24
10,29,10,24,10,33,10.0,24
10,42,10,24,10,43,10.0,24
10,38,10,24,10,32,10.0,24
10,51,10,24,10,24,10.0,24
10,34,12,24,10,26,10.0,24
10,69,10,24,10,25,10.0,24
10,39,10,24,10,33,10.0,24
10,64,10,24,10,28,10.0,24
10,34,10,24,10,32,10.0,24
10,86,10,24,10,42,10.0,24
10,60,10,24,10,35,10.0,24
10,50,10,24,10,48,10.0,24
10,72,10,24,10,32,10.0,25
10,60,10,24,10,60,10.0,24
10,69,10,24,10,66,10.0,24
10,63,10,24,10,72,10.0,24
10,71,10,24,10,43,10.0,24
10,86,10,24,10,62,10.0,24
10,84,10,24,10,53,10.0,24
10,64,10,24,10,60,10.0,24
