(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.014563106796116,51.09268292682927,10.504854368932039,24.04854368932039,10.070422535211268,47.570754716981135,10.225352112676056,24.1924882629108
0.01435102271656141,334.327995240928,1.9198793477236304,0.08502215100386465,0.24386695761422994,226.22612584549663,0.43747933611056017,1.6108355925852453
0.1197957541675055,18.284638231065113,1.3855971087309724,0.2915855809258487,0.4938288748283457,15.040815331806206,0.6614222071495334,1.2691869809390754
10,61,10.0,24,10.0,48,10.0,24.0
10,40,10,24,10.0,42,10.0,24.0
10,51,10,24,10.0,57,10.0,24.0
10,50,10,24,10.0,46,10.0,24.0
10,56,10,24,10.0,56,10.0,24.0
10,53,10,24,10.0,46,10.0,24.0
10,51,10,24,10.0,62,10.0,24.0
10,33,10,24,10.0,41,10.0,24.0
10,60,10,24,10.0,47,10.0,24.0
10,58,10,24,10.0,56,10.0,24.0
10,53,10,24,10.0,56,10.0,24.0
10,55,10,24,10.0,24,10.0,24.0
11,43,10,24,10.0,66,10.0,24.0
10,56,10,24,10.0,49,10.0,24.0
10,50,10,24,10.0,54,10.0,24.0
10,51,10,24,10.0,53,10.0,24.0
10,51,10,24,10.0,57,10.0,24.0
10,47,10,24,10.0,54,10.0,24.0
10,27,10,24,10.0,40,10.0,24.0
10,39,10,24,10.0,32,10.0,24.0
10,59,10,24,10.0,44,10.0,24.0
10,55,10,24,10.0,34,11.0,24.0
10,48,10,24,10.0,56,10.0,24.0
10,51,10,24,10.0,55,10.0,24.0
10,27,10,24,10.0,55,10.0,24.0
10,41,10,24,10.0,44,10.0,24.0
10,45,10,24,10.0,37,10.0,24.0
10,71,10,24,10.0,50,10.0,24.0
10,48,10,24,10.0,62,10.0,24.0
10,36,10,24,10.0,59,10.0,24.0
10,42,10,24,10.0,44,10.0,24.0
10,56,10,24,10.0,40,10.0,24.0
