(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.014563106796116,51.00970873786408,10.231884057971014,24.019417475728154,10.014084507042254,47.629107981220656,10.257009345794392,24.004694835680752
0.014351022716561409,321.6406824394382,0.4196597353497166,0.019040437364501835,0.01388613370363023,188.9093874672133,0.6675910559874226,0.004672794198681921
0.11979575416750549,17.934343657893873,0.6478114967717975,0.13798709129662035,0.11783944035691205,13.744431143820151,0.817062455377447,0.06835783933596731
10,38,10.0,24,10,69,10.0,24
10,84,10,24,10,37,10.0,24
10,35,10,24,10,79,10.0,24
10,55,10,24,10,79,10.0,24
10,70,10,24,10,43,10.0,24
10,60,10,24,10,27,10.0,24
10,33,10,24,10,69,10.0,24
10,73,10,24,10,67,10.0,24
10,55,10,24,10,85,10.0,24
10,64,10,24,10,52,10.0,24
10,36,10,24,10,33,10.0,24
10,58,10,24,10,27,10.0,24
10,38,10,24,10,75,10.0,24
10,44,10,24,10,51,10.0,24
10,33,10,24,10,24,10.0,24
10,40,10,24,10,59,10.0,24
10,97,10,24,10,80,10.0,24
10,60,10,24,10,72,10.0,24
10,53,10,24,10,52,10.0,24
10,64,10,24,10,50,10.0,24
10,44,10,24,10,55,10.0,24
10,31,10,24,10,35,10.0,24
10,35,10,24,10,44,10.0,24
10,90,10,24,10,51,10.0,24
10,59,10,24,10,56,10.0,24
10,41,10,24,10,74,11.0,24
10,40,10,24,10,41,10.0,24
10,32,10,24,10,40,10.0,24
10,74,10,24,10,56,10.0,24
10,57,10,24,10,66,10.0,24
10,50,10,24,10,51,10.0,24
10,61,10,24,10,57,10.0,24
10,45,10,24,10,46,10.0,24
10,51,10,24,10,47,10.0,24
10,41,10,24,10,37,10.0,24
10,28,10,24,10,36,10.0,24
10,47,10,24,10,47,11.0,24
10,39,10,24,10,33,10.0,24
10,42,10,24,10,43,10.0,24
10,32,10,24,10,34,10.0,24
10,34,10,24,10,38,10.0,24
10,33,10,24,10,35,10.0,24
10,38,10,24,10,30,10.0,24
10,36,10,24,10,40,10.0,24
10,45,10,24,10,44,10.0,24
10,40,10,24,10,47,10.0,24
10,38,10,24,10,26,10.0,24
10,31,10,24,10,42,10.0,24
10,38,10,24,10,36,10.0,24
10,40,10,24,10,39,10.0,24
10,38,10,24,10,34,10.0,24
10,37,10,24,10,31,10.0,24
10,41,11,24,10,34,10.0,24
10,37,10,24,10,39,10.0,24
10,36,10,24,10,41,10.0,24
10,26,10,24,10,30,10.0,24
10,37,10,24,10,29,10.0,24
10,34,10,24,10,42,10.0,24
10,36,10,24,10,40,10.0,24
10,39,10,24,10,38,10.0,24
10,31,11,24,10,28,10.0,24
10,39,10,24,10,38,10.0,24
10,29,11,24,10,28,10.0,24
10,29,10,24,10,45,10.0,24
10,43,11,24,10,43,10.0,24
10,33,10,24,10,37,10.0,24
10,27,10,24,10,29,10.0,24
11,47,10,24,10,47,10.0,24
10,48,10,24,10,37,10.0,24
10,43,10,24,11,48,10.0,24
10,47,10,24,10,50,10.0,24
10,62,10,24,10,51,10.0,24
10,54,10,24,10,62,10.0,24
10,33,10,24,10,55,10.0,24
10,74,10,24,10,31,11.0,24
10,100,10,24,10,54,10.0,24
10,59,10,24,10,64,10.0,24
10,68,10,24,10,66,10.0,24
10,71,10,24,10,72,10.0,24
10,100,10,24,10,26,10.0,24
10,51,10,24,10,57,11.0,24
10,100,10,24,10,73,11.0,24
10,88,10,24,10,35,12.0,24
10,100,10,25,10,42,11.0,24
10,100,10,24,10,55,10.0,24
10,36,10,24,10,70,11.0,24
10,31,10,24,10,71,10.0,24
10,41,10,24,10,29,10.0,24
10,43,10,24,10,64,13.0,24
10,100,10,24,10,64,10.0,24
10,100,10,24,10,67,12.0,24
10,30,10,24,11,25,11.0,24
10,38,10,24,10,71,10.0,24
10,26,10,24,10,61,10.0,24
10,100,10,24,10,59,11.0,24
10,97,10,24,10,52,10.0,24
10,68,10,24,10,53,11.0,24
10,69,10,24,10,38,11.0,24
10,63,10,24,10,54,10.0,24
10,77,10,24,10,51,10.0,24
10,100,10,24,10,57,10.0,24
10,64,10,24,10,73,10.0,24
10,53,10,24,10,48,10.0,24
10,40,10,24,10,61,10.0,24
11,55,10,24,10,43,10.0,24
10,52,10,24,10,30,10.0,24
10,58,10,24,10,55,10.0,24
10,62,10,24,10,58,10.0,24
10,42,10,25,10,56,10.0,24
10,62,10,24,10,25,10.0,24
10,52,10,24,10,25,10.0,24
10,57,10,24,10,75,10.0,24
10,45,10,24,10,65,10.0,24
10,51,10,24,10,64,10.0,24
10,52,11,24,10,50,10.0,24
10,39,10,24,10,66,10.0,24
10,56,10,24,10,63,11.0,24
10,46,10,24,10,40,10.0,24
10,51,10,24,10,72,10.0,24
10,50,10,24,10,39,10.0,24
