(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.451754385964913,39.31140350877193,10.798245614035087,24.842105263157894,10.58590308370044,39.48898678414097,10.960352422907489,24.766519823788546
2.9932863958140965,371.4688173284088,3.8364881502000614,27.466297322253016,2.3924003958935742,359.606706902909,4.95437520619457,26.469716082206126
1.7301116714865825,19.273526333507547,1.9586955225864129,5.240829831453509,1.5467386320557117,18.963298945671585,2.2258425834264584,5.144872795532084
11.0,26.0,11.0,24.0,10,24,12.0,28
10.0,24.0,10.0,26.0,20,24,10,28
10.0,24.0,13.0,27.0,11,24,10,24
11.0,24.0,10.0,25.0,10,25,14,24
10.0,25.0,10.0,24.0,10,24,11,25
11.0,30.0,10.0,24.0,12,26,11,25
10.0,25.0,10.0,25.0,14,24,10,26
11.0,24.0,11.0,24.0,10,24,11,24
11.0,25.0,12.0,24.0,10,26,10,24
12.0,24.0,10.0,24.0,11,24,10,24
10.0,25.0,11.0,24.0,10,24,12,26
10.0,24.0,11.0,24.0,11,24,11,25
10.0,24.0,12.0,26.0,10,24,10,24
12.0,26.0,10.0,24.0,10,24,15,25
10.0,24.0,10.0,25.0,10,26,18,25
10.0,25.0,12.0,24.0,12,24,11,24
10.0,24.0,12.0,25.0,12,25,10,26
10.0,25.0,10.0,25.0,14,30,12,25
10.0,24.0,11.0,24.0,10,24,13,24
10.0,24.0,11.0,24.0,10,27,10,24
10.0,24.0,10.0,25.0,11,26,10,25
10.0,24.0,10.0,24.0,11,27,14,25
11.0,26.0,11.0,29.0,10,24,11,25
10.0,25.0,10.0,24.0,11,25,11,25
15.0,26.0,10.0,24.0,10,29,10,26
10.0,24.0,10.0,26.0,18,25,14,25
12.0,28.0,14.0,25.0,12,24,16,24
13.0,24.0,13.0,26.0,10,26,10,24
10.0,28.0,11.0,25.0,16,27,10,26
10.0,24.0,11.0,25.0,16,27,12,24
10.0,26.0,11.0,24.0,12,24,10,24
11.0,25.0,10.0,26.0,13,24,12,24
12.0,25.0,10.0,26.0,12,26,16,24
10.0,24.0,12.0,24.0,14,25,10,24
10.0,25.0,11.0,24.0,10,24,10,25
11.0,24.0,10.0,28.0,13,24,10,26
12.0,25.0,10.0,26.0,10,25,11,24
11.0,26.0,13.0,24.0,14,26,10,29
11.0,25.0,10.0,25.0,12,26,10,25
10.0,28.0,12.0,28.0,11,26,13,24
15.0,25.0,10.0,24.0,10,24,12,24
10.0,24.0,10.0,24.0,13,24,13,24
10.0,24.0,13.0,26.0,11,25,10,25
10.0,26.0,10.0,25.0,10,27,11,24
10.0,24.0,11.0,24.0,10,28,11,27
10.0,24.0,11.0,25.0,11,24,10,24
10.0,25.0,12.0,25.0,10,33,11,25
10.0,24.0,10.0,25.0,10,26,11,24
10.0,27.0,10.0,24.0,10,25,10,24
11.0,26.0,10.0,24.0,11,27,10,24
10.0,24.0,10.0,24.0,11,24,10,26
10.0,25.0,10.0,24.0,10,25,12,24
10.0,25.0,10.0,24.0,10,24,10,24
10.0,29.0,10.0,24.0,10,24,10,25
10.0,25.0,17.0,25.0,10,25,10,24
13.0,28.0,10.0,24.0,16,28,10,29
10.0,24.0,11.0,25.0,21,28,13,25
12.0,24.0,17.0,26.0,11,25,11,24
12.0,25.0,13.0,24.0,12,33,11,25
10.0,24.0,17.0,28.0,12,24,12,28
10.0,27.0,10.0,26.0,10,29,14,24
13.0,24.0,11.0,30.0,12,32,13,28
17.0,24.0,11.0,25.0,12,24,11,24
12.0,27.0,14.0,31.0,10,25,18,25
10.0,28.0,21.0,24.0,10,25,10,27
