(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.03,53.9,10.348258706467663,24.00995024875622,10.009756097560976,51.4264705882353,10.482926829268292,24.004878048780487
0.029100000000000004,514.05,0.41602930620529194,0.009851241305908271,0.009660916121356335,424.78380911188003,1.83995240928019,0.004854253420582987
0.17058722109231983,22.67267077342235,0.6450033381349991,0.09925341961820898,0.09828995941273114,20.610284061892017,1.3564484543395632,0.06967247247358879
10,69,10.0,24,10.0,54,10.0,24.0
10,24,10,24,10.0,57,10.0,24.0
10,26,10,24,10.0,26,10.0,24.0
11,44,10,24,10.0,49,10.0,24.0
10,83,10,24,10.0,39,10.0,24.0
10,49,10,24,10.0,66,10.0,24.0
10,64,10,24,10.0,56,10.0,24.0
10,33,10,24,10.0,56,10.0,24.0
10,67,10,24,10.0,36,10.0,24.0
10,59,10,24,10.0,67,10.0,24.0
10,58,10,24,10.0,55,10.0,24.0
11,57,10,24,10.0,28,10.0,24.0
10,65,10,24,10.0,74,11.0,24.0
10,47,10,24,10.0,42,10.0,24.0
10,53,10,24,10.0,74,10.0,24.0
10,53,10,24,10.0,54,10.0,24.0
10,55,10,24,10.0,50,10.0,24.0
11,41,10,24,10.0,42,10.0,24.0
10,60,10,24,10.0,57,10.0,24.0
10,63,10,24,10.0,56,10.0,24.0
10,51,10,24,10.0,45,10.0,24.0
10,58,10,24,10.0,56,10.0,24.0
10,61,10,24,10.0,27,10.0,24.0
10,30,10,24,10.0,65,10.0,24.0
10,47,10,24,10.0,50,11.0,24.0
10,47,10,24,10.0,50,10.0,24.0
10,55,10,24,10.0,36,10.0,24.0
10,30,10,24,10.0,58,10.0,24.0
10,54,10,24,10.0,34,10.0,24.0
10,47,10,24,10.0,48,10.0,24.0
10,30,10,24,10.0,53,10.0,24.0
10,59,11,24,10.0,33,10.0,24.0
10,57,10,24,10.0,57,10.0,24.0
