step_time,step_stopped,step_wait_time,accumulated_wait_time,gneJ00_passed,gneJ9_passed
301.0,0,1461.0,1461.0,80,94
302.0,1,15.0,1476.0,80,94
303.0,2,17.0,1493.0,80,95
304.0,1,18.0,1511.0,80,95
305.0,0,18.0,1529.0,80,96
306.0,3,21.0,1550.0,80,96
307.0,1,21.0,1571.0,80,96
308.0,1,22.0,1593.0,80,96
309.0,1,23.0,1616.0,80,96
310.0,2,25.0,1641.0,80,96
311.0,1,24.0,1665.0,80,96
312.0,2,26.0,1691.0,80,96
313.0,3,23.0,1714.0,80,96
314.0,2,20.0,1734.0,80,96
315.0,3,19.0,1753.0,80,96
316.0,1,19.0,1772.0,81,96
317.0,3,22.0,1794.0,82,97
318.0,2,22.0,1816.0,82,98
319.0,2,24.0,1840.0,84,99
320.0,2,26.0,1866.0,84,100
321.0,0,25.0,1891.0,86,100
322.0,3,28.0,1919.0,86,101
323.0,1,28.0,1947.0,86,102
324.0,1,28.0,1975.0,86,102
325.0,4,32.0,2007.0,87,102
326.0,0,31.0,2038.0,87,103
327.0,1,32.0,2070.0,87,103
328.0,1,33.0,2103.0,87,103
329.0,1,34.0,2137.0,87,103
330.0,2,36.0,2173.0,87,103
331.0,1,37.0,2210.0,87,103
332.0,1,37.0,2247.0,87,103
333.0,2,38.0,2285.0,87,103
334.0,0,38.0,2323.0,87,103
335.0,0,38.0,2361.0,87,103
336.0,1,39.0,2400.0,87,103
337.0,0,39.0,2439.0,87,103
338.0,3,42.0,2481.0,87,103
339.0,1,38.0,2519.0,87,103
340.0,3,39.0,2558.0,87,103
341.0,1,39.0,2597.0,87,103
342.0,1,40.0,2637.0,88,104
343.0,0,39.0,2676.0,89,104
344.0,1,40.0,2716.0,89,104
345.0,2,42.0,2758.0,90,104
346.0,1,43.0,2801.0,90,104
347.0,1,43.0,2844.0,90,104
348.0,4,45.0,2889.0,90,104
349.0,2,46.0,2935.0,90,104
350.0,0,44.0,2979.0,90,104
351.0,1,41.0,3020.0,90,104
352.0,4,43.0,3063.0,90,104
353.0,0,39.0,3102.0,90,104
354.0,0,36.0,3138.0,90,105
355.0,2,34.0,3172.0,92,105
356.0,0,30.0,3202.0,92,107
357.0,1,27.0,3229.0,92,107
358.0,0,25.0,3254.0,93,108
