(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.005,54.05527638190955,10.655,24.015,10.009615384615385,50.34615384615385,10.009615384615385,24.004807692307693
0.004975000000000003,489.9718188934622,1.9959749999999992,0.014775,0.00952292899408284,304.05325443786984,0.01913831360946746,0.004784578402366864
0.07053367989832944,22.13530706571432,1.412789793281364,0.12155245781143217,0.09758549581819442,17.437122883029467,0.13834129394171307,0.06917064697085654
10,97,10.0,24,10.0,55.0,10.0,24.0
10,50,10,24,10.0,60.0,10.0,24.0
10,40,15,24,10.0,82.0,10.0,24.0
10,67,14,24,10.0,41.0,10.0,24.0
10,54,10,24,10.0,33.0,10.0,24.0
10,63,12,24,10.0,50.0,10.0,24.0
10,58,15,24,10.0,25.0,10.0,24.0
10,53,12,24,10.0,74.0,10.0,24.0
10,38,12,24,10.0,32.0,10.0,24.0
10,51,14,24,10.0,54.0,10.0,24.0
10,61,14,24,10.0,41.0,10.0,24.0
10,49,14,24,10.0,33.0,10.0,24.0
10,48,14,24,10.0,48.0,10.0,24.0
10,51,16,24,10.0,49.0,10.0,24.0
11,26,13,24,10.0,47.0,10.0,24.0
10,66,17,24,10.0,28.0,10.0,24.0
10,54,14,24,10.0,54.0,10.0,24.0
10,24,15,24,10.0,37.0,10.0,24.0
10,88,14,24,10.0,59.0,10.0,24.0
10,69,12,24,10.0,40.0,10.0,24.0
10,33,10,24,10.0,43.0,10.0,24.0
10,25,13,24,10.0,24.0,10.0,24.0
10,28,16,24,10.0,49.0,10.0,24.0
10,36,11,24,10.0,38.0,10.0,24.0
10,35,15,24,10.0,32.0,10.0,24.0
10,60,14,24,10.0,40.0,10.0,24.0
10,38,13,24,10.0,38.0,10.0,24.0
10,46,13,24,10.0,36.0,10.0,24.0
10,51,10,24,10.0,39.0,10.0,24.0
10,31,12,24,10.0,57.0,10.0,24.0
10,44,14,24,10.0,24.0,10.0,24.0
10,32,13,24,10.0,33.0,10.0,24.0
10,87,13,24,10.0,42.0,10.0,24.0
10,100,10,24,10.0,38.0,10.0,24.0
10,37,10,24,10.0,42.0,10.0,24.0
10,82,10,24,10.0,25.0,10.0,24.0
10,88,10,24,10.0,78.0,10.0,24.0
10,66,10,24,10.0,68.0,10.0,24.0
10,100,10,24,10.0,48.0,10.0,24.0
10,100,10,24,10.0,53.0,10.0,24.0
10,100,10,24,10.0,95.0,10.0,24.0
10,100,10,24,10.0,99.0,10.0,24.0
10,41,10,24,10.0,41.0,10.0,24.0
10,37,10,24,10.0,31.0,10.0,24.0
10,97,11,24,10.0,34.0,10.0,24.0
10,100,10,24,10.0,100.0,10.0,24.0
10,100,10,24,10.0,45.0,10.0,24.0
10,42,10,24,10.0,100.0,10.0,24.0
10,79,10,24,10.0,77.0,10.0,24.0
10,24,10,24,10.0,80.0,10.0,24.0
10,100,10,24,10.0,28.0,10.0,24.0
10,100,10,24,10.0,72.0,10.0,24.0
10,79,10,24,10.0,80.0,10.0,24.0
10,100,10,24,10.0,59.0,10.0,24.0
10,28,10,24,10.0,53.0,10.0,24.0
10,28,10,24,10.0,39.0,10.0,24.0
10,37,10,24,10.0,63.0,10.0,24.0
10,96,10,24,10.0,66.0,10.0,24.0
10,60,10,24,10.0,84.0,10.0,24.0
10,30,10,24,10.0,46.0,10.0,24.0
10,87,10,24,10.0,25.0,10.0,24.0
10,46,10,24,10.0,32.0,10.0,24.0
10,56,10,24,10.0,75.0,10.0,24.0
10,48,10,24,10.0,75.0,10.0,24.0
10,29,10,24,10.0,69.0,10.0,24.0
10,24,11,24,10.0,76.0,10.0,24.0
10,70,10,24,10.0,61.0,10.0,24.0
10,64,10,24,10.0,78.0,10.0,24.0
10,45,10,24,10.0,58.0,10.0,24.0
10,60,10,24,10.0,56.0,10.0,24.0
10,36,10,24,10.0,37.0,10.0,24.0
10,69,10,25,10.0,33.0,10.0,24.0
10,48,10,24,10.0,61.0,10.0,24.0
10,41,10,24,10.0,64.0,10.0,24.0
10,58,10,24,10.0,51.0,10.0,24.0
10,53,10,24,10.0,59.0,10.0,24.0
10,48,10,24,10.0,25.0,10.0,24.0
10,45,10,24,10.0,69.0,10.0,24.0
10,62,10,24,10.0,35.0,10.0,24.0
10,52,10,24,10.0,63.0,10.0,24.0
10,48,10,24,10.0,64.0,10.0,24.0
10,56,10,24,10.0,36.0,10.0,24.0
10,41,10,24,10.0,48.0,10.0,24.0
10,43,10,24,10.0,61.0,10.0,24.0
10,49,10,24,10.0,61.0,10.0,24.0
10,57,10,24,10.0,56.0,10.0,24.0
10,43,10,25,10.0,47.0,10.0,24.0
10,50,10,24,10.0,26.0,10.0,24.0
10,65,10,24,10.0,64.0,10.0,24.0
10,57,10,24,10.0,38.0,10.0,24.0
10,35,10,24,10.0,42.0,10.0,24.0
10,39,10,24,10.0,38.0,10.0,24.0
10,47,10,24,10.0,62.0,10.0,24.0
10,44,10,24,10.0,28.0,10.0,24.0
10,57,10,24,10.0,46.0,10.0,24.0
10,41,10,24,10.0,53.0,10.0,24.0
10,49,10,24,10.0,56.0,10.0,24.0
10,54,10,24,10.0,47.0,10.0,24.0
10,42,10,24,10.0,50.0,10.0,24.0
10,56,10,24,10.0,60.0,10.0,24.0
10,32,10,24,10.0,57.0,10.0,24.0
10,24,10,24,10.0,52.0,10.0,24.0
10,38,10,24,10.0,52.0,10.0,24.0
10,43,10,24,10.0,51.0,10.0,24.0
10,38,10,24,10.0,44.0,10.0,24.0
10,40,10,24,10.0,48.0,10.0,24.0
10,31,11,24,10.0,39.0,10.0,24.0
10,34,10,24,10.0,28.0,10.0,24.0
10,37,10,24,10.0,36.0,10.0,24.0
10,40,10,24,10.0,46.0,10.0,24.0
10,42,10,24,10.0,37.0,10.0,24.0
10,46,10,24,10.0,43.0,10.0,24.0
10,39,11,24,10.0,35.0,10.0,24.0
10,38,10,24,10.0,34.0,10.0,24.0
10,36,11,24,11.0,33.0,10.0,24.0
10,31,10,24,10.0,41.0,10.0,24.0
10,33,11,24,10.0,41.0,10.0,24.0
10,38,11,24,10.0,43.0,10.0,24.0
10,37,12,24,10.0,30.0,10.0,24.0
10,37,12,24,10.0,32.0,10.0,24.0
10,28,12,24,10.0,26.0,10.0,24.0
10,36,12,24,10.0,29.0,10.0,24.0
10,33,10,24,10.0,38.0,10.0,24.0
10,37,10,24,10.0,31.0,10.0,24.0
10,36,12,24,10.0,37.0,10.0,24.0
10,37,10,24,10.0,39.0,10.0,24.0
10,40,10,24,10.0,27.0,10.0,24.0
10,27,10,24,10.0,38.0,10.0,24.0
10,43,11,24,10.0,38.0,10.0,24.0
10,35,10,24,10.0,37.0,10.0,24.0
10,38,10,24,10.0,36.0,10.0,24.0
10,37,11,24,10.0,38.0,10.0,24.0
10,39,11,24,10.0,40.0,10.0,24.0
10,38,11,24,10.0,35.0,10.0,24.0
10,24,13,24,10.0,33.0,10.0,24.0
10,26,11,24,10.0,36.0,10.0,24.0
10,66,12,24,10.0,36.0,10.0,24.0
10,29,10,24,10.0,43.0,10.0,24.0
10,59,10,24,10.0,39.0,10.0,24.0
10,72,10,24,10.0,36.0,10.0,24.0
10,68,10,24,10.0,40.0,10.0,24.0
10,63,10,24,10.0,37.0,10.0,24.0
10,68,10,24,10.0,44.0,10.0,24.0
10,46,10,24,10.0,51.0,10.0,24.0
