step_time,step_stopped,step_wait_time,accumulated_wait_time,gneJ00_passed,gneJ9_passed
301.0,1,1577.0,1577.0,80,91
302.0,0,14.0,1591.0,80,91
303.0,0,14.0,1605.0,80,92
304.0,2,16.0,1621.0,80,92
305.0,0,15.0,1636.0,80,92
306.0,1,16.0,1652.0,80,92
307.0,2,18.0,1670.0,80,92
308.0,3,21.0,1691.0,80,93
309.0,1,20.0,1711.0,80,93
310.0,2,22.0,1733.0,80,94
311.0,3,24.0,1757.0,80,94
312.0,2,24.0,1781.0,80,94
313.0,2,20.0,1801.0,80,94
314.0,4,19.0,1820.0,80,94
315.0,2,16.0,1836.0,80,94
316.0,0,15.0,1851.0,81,96
317.0,3,18.0,1869.0,82,96
318.0,1,19.0,1888.0,82,98
319.0,2,21.0,1909.0,84,98
320.0,3,24.0,1933.0,84,98
321.0,1,23.0,1956.0,86,100
322.0,2,25.0,1981.0,86,100
323.0,2,26.0,2007.0,86,100
324.0,1,27.0,2034.0,86,100
325.0,4,31.0,2065.0,86,100
326.0,0,29.0,2094.0,86,100
327.0,2,31.0,2125.0,87,100
328.0,2,32.0,2157.0,87,100
329.0,1,33.0,2190.0,87,100
330.0,2,34.0,2224.0,87,100
331.0,2,35.0,2259.0,87,101
332.0,1,36.0,2295.0,87,101
333.0,1,36.0,2331.0,87,101
334.0,0,35.0,2366.0,87,101
335.0,3,38.0,2404.0,87,101
336.0,2,39.0,2443.0,87,101
337.0,0,39.0,2482.0,87,101
338.0,1,40.0,2522.0,87,101
339.0,1,38.0,2560.0,87,101
340.0,2,38.0,2598.0,87,101
341.0,1,39.0,2637.0,87,102
342.0,3,42.0,2679.0,89,102
343.0,1,41.0,2720.0,89,102
344.0,2,42.0,2762.0,89,102
345.0,1,42.0,2804.0,90,102
346.0,2,43.0,2847.0,90,102
347.0,2,45.0,2892.0,90,102
348.0,1,45.0,2937.0,90,102
349.0,3,47.0,2984.0,90,102
350.0,2,47.0,3031.0,90,102
351.0,2,44.0,3075.0,90,102
352.0,1,41.0,3116.0,90,102
353.0,0,38.0,3154.0,90,102
354.0,2,37.0,3191.0,90,103
355.0,3,37.0,3228.0,92,104
356.0,0,35.0,3263.0,92,104
357.0,1,32.0,3295.0,93,104
358.0,3,30.0,3325.0,94,106
359.0,2,32.0,3357.0,94,106
360.0,1,28.0,3385.0,94,106
361.0,1,26.0,3411.0,95,108
362.0,1,26.0,3437.0,96,108
363.0,2,25.0,3462.0,97,110
364.0,0,23.0,3485.0,97,110
365.0,1,22.0,3507.0,98,111
366.0,2,21.0,3528.0,99,112
367.0,2,19.0,3547.0,100,112
368.0,0,16.0,3563.0,100,113
369.0,1,15.0,3578.0,101,114
370.0,3,15.0,3593.0,101,115
371.0,1,14.0,3607.0,103,115
372.0,4,15.0,3622.0,103,115
373.0,2,13.0,3635.0,103,117
374.0,1,12.0,3647.0,104,117
375.0,4,13.0,3660.0,105,118
376.0,1,11.0,3671.0,105,119
377.0,2,10.0,3681.0,107,120
378.0,2,9.0,3690.0,107,120
379.0,2,10.0,3700.0,107,121
380.0,1,9.0,3709.0,108,121
381.0,2,10.0,3719.0,108,123
382.0,0,9.0,3728.0,109,123
383.0,1,10.0,3738.0,109,124
384.0,1,10.0,3748.0,109,125
385.0,1,10.0,3758.0,110,125
386.0,0,9.0,3767.0,110,125
387.0,0,9.0,3776.0,112,126
388.0,1,10.0,3786.0,112,126
389.0,0,10.0,3796.0,112,126
390.0,1,11.0,3807.0,113,127
391.0,1,12.0,3819.0,113,127
392.0,0,11.0,3830.0,113,127
393.0,2,13.0,3843.0,114,128
394.0,0,13.0,3856.0,114,128
395.0,1,13.0,3869.0,115,128
396.0,1,13.0,3882.0,116,130
397.0,0,13.0,3895.0,116,130
398.0,0,13.0,3908.0,116,131
399.0,0,13.0,3921.0,117,131
400.0,0,13.0,3934.0,117,131
401.0,0,13.0,3947.0,118,132
402.0,0,13.0,3960.0,118,132
403.0,0,13.0,3973.0,118,132
404.0,0,13.0,3986.0,118,133
405.0,0,13.0,3999.0,119,133
406.0,1,14.0,4013.0,120,134
407.0,0,14.0,4027.0,120,135
408.0,0,14.0,4041.0,121,136
409.0,0,14.0,4055.0,121,136
410.0,0,14.0,4069.0,122,137
411.0,0,14.0,4083.0,122,138
412.0,0,14.0,4097.0,122,138
413.0,0,14.0,4111.0,123,139
414.0,0,14.0,4125.0,124,140
415.0,2,16.0,4141.0,125,140
416.0,0,15.0,4156.0,125,141
417.0,0,15.0,4171.0,125,142
418.0,1,16.0,4187.0,126,142
419.0,0,16.0,4203.0,126,143
420.0,0,16.0,4219.0,127,144
421.0,1,17.0,4236.0,127,144
422.0,1,18.0,4254.0,128,144
423.0,0,18.0,4272.0,129,146
424.0,1,19.0,4291.0,129,146
425.0,0,18.0,4309.0,129,147
426.0,2,20.0,4329.0,130,148
427.0,0,19.0,4348.0,130,148
428.0,1,20.0,4368.0,130,148
429.0,0,20.0,4388.0,131,149
430.0,0,20.0,4408.0,131,149
431.0,0,20.0,4428.0,133,150
432.0,0,18.0,4446.0,133,150
433.0,0,16.0,4462.0,133,150
434.0,0,15.0,4477.0,134,150
435.0,0,15.0,4492.0,134,152
436.0,0,15.0,4507.0,134,152
437.0,0,15.0,4522.0,135,152
438.0,1,16.0,4538.0,136,153
439.0,1,17.0,4555.0,136,154
440.0,0,16.0,4571.0,136,155
441.0,0,16.0,4587.0,136,155
442.0,1,17.0,4604.0,137,156
443.0,0,17.0,4621.0,137,156
444.0,0,15.0,4636.0,137,156
445.0,1,14.0,4650.0,138,156
446.0,0,12.0,4662.0,138,156
447.0,0,12.0,4674.0,138,156
448.0,1,13.0,4687.0,139,158
449.0,2,14.0,4701.0,139,158
450.0,2,16.0,4717.0,140,158
451.0,0,15.0,4732.0,141,159
452.0,1,16.0,4748.0,141,160
453.0,0,16.0,4764.0,141,160
454.0,1,17.0,4781.0,141,161
455.0,0,17.0,4798.0,141,162
456.0,2,19.0,4817.0,141,162
457.0,0,17.0,4834.0,141,164
458.0,4,21.0,4855.0,141,164
459.0,0,19.0,4874.0,141,164
460.0,3,21.0,4895.0,141,164
461.0,2,21.0,4916.0,141,164
462.0,2,23.0,4939.0,141,164
463.0,0,22.0,4961.0,141,164
464.0,5,27.0,4988.0,141,164
465.0,1,23.0,5011.0,141,164
466.0,3,23.0,5034.0,141,164
467.0,1,21.0,5055.0,141,164
468.0,3,22.0,5077.0,141,164
469.0,0,21.0,5098.0,143,164
470.0,2,23.0,5121.0,143,164
471.0,0,23.0,5144.0,143,164
472.0,2,25.0,5169.0,144,164
473.0,0,25.0,5194.0,144,164
474.0,0,24.0,5218.0,145,164
475.0,2,26.0,5244.0,146,164
476.0,4,29.0,5273.0,146,164
477.0,2,31.0,5304.0,147,164
478.0,1,31.0,5335.0,148,164
479.0,3,34.0,5369.0,149,164
480.0,1,33.0,5402.0,150,164
481.0,1,33.0,5435.0,150,164
482.0,2,32.0,5467.0,150,164
483.0,1,30.0,5497.0,150,164
484.0,2,30.0,5527.0,150,164
485.0,0,28.0,5555.0,150,166
486.0,2,27.0,5582.0,150,166
487.0,1,27.0,5609.0,150,166
488.0,3,29.0,5638.0,150,167
489.0,0,28.0,5666.0,150,167
490.0,0,26.0,5692.0,150,168
491.0,1,25.0,5717.0,150,169
492.0,1,24.0,5741.0,150,169
493.0,0,21.0,5762.0,150,171
494.0,1,21.0,5783.0,152,171
495.0,1,21.0,5804.0,152,173
496.0,2,22.0,5826.0,152,173
497.0,0,22.0,5848.0,154,173
498.0,0,21.0,5869.0,154,175
499.0,1,21.0,5890.0,155,175
500.0,1,21.0,5911.0,155,175
501.0,0,21.0,5932.0,155,177
502.0,0,20.0,5952.0,156,177
503.0,0,18.0,5970.0,157,177
504.0,0,16.0,5986.0,157,178
505.0,3,18.0,6004.0,157,178
506.0,1,16.0,6020.0,158,179
507.0,2,17.0,6037.0,159,179
508.0,1,15.0,6052.0,159,179
509.0,1,15.0,6067.0,160,180
510.0,0,14.0,6081.0,161,180
511.0,2,14.0,6095.0,161,180
512.0,1,14.0,6109.0,162,180
513.0,0,13.0,6122.0,163,181
514.0,0,11.0,6133.0,163,181
515.0,0,11.0,6144.0,164,181
516.0,0,10.0,6154.0,165,182
517.0,0,9.0,6163.0,165,182
518.0,0,9.0,6172.0,167,182
519.0,0,9.0,6181.0,167,182
520.0,0,9.0,6190.0,167,183
521.0,0,9.0,6199.0,169,183
522.0,1,10.0,6209.0,169,183
523.0,0,10.0,6219.0,170,184
524.0,0,10.0,6229.0,171,184
525.0,0,10.0,6239.0,171,184
526.0,0,10.0,6249.0,172,185
527.0,0,10.0,6259.0,173,185
528.0,0,10.0,6269.0,173,186
529.0,0,10.0,6279.0,173,186
530.0,0,10.0,6289.0,175,186
531.0,0,10.0,6299.0,175,187
532.0,0,10.0,6309.0,175,187
533.0,0,10.0,6319.0,176,187
534.0,0,10.0,6329.0,176,188
535.0,2,12.0,6341.0,177,188
536.0,0,11.0,6352.0,177,188
537.0,0,11.0,6363.0,177,189
538.0,2,13.0,6376.0,178,189
539.0,0,12.0,6388.0,178,189
540.0,2,13.0,6401.0,178,190
541.0,1,14.0,6415.0,179,190
542.0,0,14.0,6429.0,179,190
543.0,0,14.0,6443.0,179,190
544.0,0,12.0,6455.0,179,191
545.0,1,12.0,6467.0,179,191
546.0,0,11.0,6478.0,180,191
547.0,0,11.0,6489.0,180,192
548.0,0,11.0,6500.0,181,193
549.0,0,11.0,6511.0,181,193
550.0,0,11.0,6522.0,181,194
551.0,0,11.0,6533.0,181,194
552.0,0,11.0,6544.0,182,194
553.0,0,11.0,6555.0,182,195
554.0,2,13.0,6568.0,183,196
555.0,0,11.0,6579.0,184,196
556.0,1,10.0,6589.0,184,196
557.0,2,11.0,6600.0,185,196
558.0,0,11.0,6611.0,185,196
559.0,2,11.0,6622.0,185,196
560.0,1,11.0,6633.0,186,198
561.0,1,12.0,6645.0,186,198
562.0,0,12.0,6657.0,188,198
563.0,0,12.0,6669.0,188,199
564.0,1,13.0,6682.0,188,200
565.0,0,13.0,6695.0,189,200
566.0,2,15.0,6710.0,189,201
567.0,1,16.0,6726.0,190,201
568.0,2,17.0,6743.0,190,201
569.0,1,17.0,6760.0,190,201
570.0,0,16.0,6776.0,190,201
571.0,1,17.0,6793.0,191,203
572.0,3,20.0,6813.0,191,203
573.0,1,19.0,6832.0,191,203
574.0,0,18.0,6850.0,193,203
575.0,3,21.0,6871.0,193,203
576.0,0,20.0,6891.0,193,203
577.0,1,20.0,6911.0,193,203
578.0,3,23.0,6934.0,193,203
579.0,0,22.0,6956.0,193,203
580.0,0,22.0,6978.0,193,203
581.0,0,22.0,7000.0,193,203
582.0,3,24.0,7024.0,193,203
583.0,1,24.0,7048.0,193,203
584.0,2,25.0,7073.0,193,203
585.0,1,25.0,7098.0,193,204
586.0,2,25.0,7123.0,193,204
587.0,1,23.0,7146.0,193,204
588.0,3,24.0,7170.0,193,205
589.0,1,24.0,7194.0,193,205
590.0,1,25.0,7219.0,195,205
591.0,1,25.0,7244.0,195,205
592.0,0,25.0,7269.0,195,205
593.0,3,28.0,7297.0,196,205
594.0,2,27.0,7324.0,196,205
595.0,2,27.0,7351.0,198,205
596.0,1,27.0,7378.0,198,205
597.0,1,26.0,7404.0,198,205
598.0,0,25.0,7429.0,199,207
599.0,3,26.0,7455.0,199,207
600.0,1,26.0,7481.0,199,208
601.0,3,27.0,7508.0,201,208
602.0,1,24.0,7532.0,201,209
603.0,4,27.0,7559.0,201,210
604.0,1,22.0,7581.0,201,210
605.0,2,23.0,7604.0,201,210
606.0,3,24.0,7628.0,201,212
607.0,1,22.0,7650.0,201,212
608.0,1,20.0,7670.0,201,213
609.0,3,23.0,7693.0,201,214
610.0,2,23.0,7716.0,201,214
611.0,0,20.0,7736.0,201,215
612.0,2,20.0,7756.0,201,215
613.0,0,15.0,7771.0,201,215
614.0,1,15.0,7786.0,201,217
615.0,1,16.0,7802.0,201,217
616.0,0,16.0,7818.0,202,217
617.0,0,16.0,7834.0,203,219
618.0,0,16.0,7850.0,203,219
619.0,0,16.0,7866.0,204,220
620.0,1,17.0,7883.0,205,221
621.0,0,17.0,7900.0,205,221
622.0,0,17.0,7917.0,205,222
623.0,0,17.0,7934.0,205,222
624.0,0,15.0,7949.0,206,224
625.0,0,13.0,7962.0,206,224
626.0,0,11.0,7973.0,206,226
627.0,0,9.0,7982.0,208,226
628.0,0,8.0,7990.0,208,226
629.0,1,8.0,7998.0,208,228
630.0,1,9.0,8007.0,209,228
631.0,1,9.0,8016.0,210,228
632.0,2,9.0,8025.0,211,229
633.0,0,8.0,8033.0,211,229
634.0,1,9.0,8042.0,212,230
635.0,0,8.0,8050.0,212,230
636.0,0,8.0,8058.0,213,230
637.0,0,8.0,8066.0,214,231
638.0,0,8.0,8074.0,215,231
639.0,1,9.0,8083.0,216,231
640.0,0,9.0,8092.0,216,232
641.0,1,10.0,8102.0,217,232
642.0,0,9.0,8111.0,218,232
643.0,1,10.0,8121.0,218,233
644.0,0,9.0,8130.0,219,233
645.0,1,10.0,8140.0,219,233
646.0,0,10.0,8150.0,219,234
647.0,0,10.0,8160.0,221,234
648.0,0,10.0,8170.0,221,234
649.0,0,10.0,8180.0,221,235
650.0,0,10.0,8190.0,221,235
651.0,0,10.0,8200.0,222,235
652.0,0,10.0,8210.0,222,236
653.0,0,10.0,8220.0,224,236
654.0,0,10.0,8230.0,224,236
655.0,0,10.0,8240.0,224,237
656.0,0,10.0,8250.0,225,237
657.0,0,10.0,8260.0,225,237
658.0,1,11.0,8271.0,226,237
659.0,1,12.0,8283.0,226,237
660.0,0,12.0,8295.0,227,237
661.0,0,11.0,8306.0,227,238
662.0,1,12.0,8318.0,227,238
663.0,0,12.0,8330.0,228,239
664.0,1,13.0,8343.0,228,239
665.0,0,13.0,8356.0,228,239
666.0,0,13.0,8369.0,229,239
667.0,0,11.0,8380.0,230,239
668.0,0,10.0,8390.0,231,239
669.0,0,9.0,8399.0,231,239
670.0,0,8.0,8407.0,231,240
671.0,0,8.0,8415.0,232,241
672.0,0,8.0,8423.0,232,241
673.0,1,9.0,8432.0,233,242
674.0,0,9.0,8441.0,234,242
675.0,1,10.0,8451.0,234,242
676.0,0,10.0,8461.0,235,243
677.0,1,11.0,8472.0,235,243
678.0,1,11.0,8483.0,235,243
679.0,1,10.0,8493.0,236,244
680.0,1,9.0,8502.0,236,244
681.0,0,6.0,8508.0,236,244
682.0,1,7.0,8515.0,236,246
683.0,0,7.0,8522.0,236,246
684.0,2,9.0,8531.0,236,247
685.0,0,9.0,8540.0,236,248
686.0,1,8.0,8548.0,236,248
687.0,0,8.0,8556.0,236,249
688.0,3,10.0,8566.0,236,249
689.0,1,11.0,8577.0,236,250
690.0,3,13.0,8590.0,237,250
691.0,0,12.0,8602.0,237,250
692.0,3,15.0,8617.0,237,251
693.0,2,15.0,8632.0,237,251
694.0,1,16.0,8648.0,238,251
695.0,2,17.0,8665.0,238,251
696.0,1,16.0,8681.0,238,251
697.0,1,16.0,8697.0,239,251
698.0,1,17.0,8714.0,239,251
699.0,0,16.0,8730.0,239,251
700.0,2,18.0,8748.0,240,251
701.0,3,20.0,8768.0,240,251
702.0,0,20.0,8788.0,242,251
703.0,1,21.0,8809.0,242,251
704.0,2,22.0,8831.0,242,251
705.0,0,22.0,8853.0,242,251
706.0,0,22.0,8875.0,243,251
707.0,1,23.0,8898.0,244,251
708.0,1,24.0,8922.0,244,251
709.0,0,24.0,8946.0,245,251
710.0,1,25.0,8971.0,245,251
711.0,0,24.0,8995.0,245,251
712.0,1,25.0,9020.0,246,251
713.0,3,28.0,9048.0,246,251
714.0,1,28.0,9076.0,246,251
715.0,2,28.0,9104.0,247,251
716.0,2,30.0,9134.0,247,251
717.0,1,28.0,9162.0,247,251
718.0,3,29.0,9191.0,248,251
719.0,0,28.0,9219.0,248,251
720.0,3,30.0,9249.0,249,252
721.0,0,29.0,9278.0,250,252
722.0,1,26.0,9304.0,250,253
723.0,1,26.0,9330.0,250,254
724.0,0,25.0,9355.0,250,254
725.0,0,23.0,9378.0,250,255
726.0,0,21.0,9399.0,250,256
727.0,1,21.0,9420.0,250,256
728.0,1,19.0,9439.0,250,257
729.0,2,20.0,9459.0,250,258
730.0,1,18.0,9477.0,250,259
731.0,0,17.0,9494.0,250,259
732.0,2,18.0,9512.0,250,259
733.0,1,18.0,9530.0,250,261
734.0,2,14.0,9544.0,250,261
735.0,3,13.0,9557.0,250,262
736.0,1,9.0,9566.0,250,263
737.0,1,9.0,9575.0,250,263
738.0,1,9.0,9584.0,251,264
739.0,1,10.0,9594.0,252,264
740.0,1,10.0,9604.0,252,265
741.0,0,10.0,9614.0,254,266
742.0,0,10.0,9624.0,254,267
743.0,0,10.0,9634.0,254,268
744.0,0,10.0,9644.0,255,268
745.0,0,10.0,9654.0,256,269
746.0,0,10.0,9664.0,256,270
747.0,2,12.0,9676.0,257,270
748.0,0,10.0,9686.0,257,271
749.0,0,9.0,9695.0,258,271
750.0,1,10.0,9705.0,259,271
751.0,0,9.0,9714.0,259,272
752.0,1,10.0,9724.0,259,273
753.0,1,11.0,9735.0,259,273
754.0,1,12.0,9747.0,259,273
755.0,3,15.0,9762.0,259,274
756.0,1,15.0,9777.0,259,274
757.0,1,16.0,9793.0,259,274
758.0,0,15.0,9808.0,259,274
759.0,1,16.0,9824.0,259,274
760.0,1,13.0,9837.0,259,274
761.0,1,12.0,9849.0,259,274
762.0,1,12.0,9861.0,259,274
763.0,1,12.0,9873.0,260,275
764.0,3,14.0,9887.0,261,276
765.0,0,14.0,9901.0,261,276
766.0,1,15.0,9916.0,261,276
767.0,1,16.0,9932.0,261,277
768.0,1,16.0,9948.0,262,278
769.0,4,19.0,9967.0,262,278
770.0,2,20.0,9987.0,262,278
771.0,0,19.0,10006.0,262,278
772.0,1,18.0,10024.0,262,278
773.0,2,19.0,10043.0,262,278
774.0,1,18.0,10061.0,262,278
775.0,1,18.0,10079.0,263,278
776.0,1,18.0,10097.0,264,279
777.0,1,17.0,10114.0,264,279
778.0,1,18.0,10132.0,265,279
779.0,1,17.0,10149.0,266,279
780.0,3,19.0,10168.0,266,279
781.0,2,19.0,10187.0,266,279
782.0,0,17.0,10204.0,268,280
783.0,0,17.0,10221.0,268,280
784.0,4,21.0,10242.0,269,280
785.0,1,21.0,10263.0,270,280
786.0,2,23.0,10286.0,270,280
787.0,0,22.0,10308.0,271,280
788.0,1,23.0,10331.0,271,280
789.0,0,22.0,10353.0,272,280
790.0,1,23.0,10376.0,273,280
791.0,0,23.0,10399.0,274,280
792.0,0,23.0,10422.0,274,280
793.0,2,25.0,10447.0,275,280
794.0,0,23.0,10470.0,276,280
795.0,1,24.0,10494.0,277,280
796.0,1,25.0,10519.0,278,280
797.0,1,24.0,10543.0,278,280
798.0,2,24.0,10567.0,278,280
799.0,1,22.0,10589.0,278,280
800.0,1,20.0,10609.0,279,280
801.0,1,19.0,10628.0,280,282
802.0,0,18.0,10646.0,281,282
803.0,1,18.0,10664.0,281,283
804.0,0,17.0,10681.0,281,284
805.0,4,20.0,10701.0,281,284
806.0,0,16.0,10717.0,281,285
807.0,4,19.0,10736.0,281,286
808.0,0,19.0,10755.0,281,286
809.0,0,18.0,10773.0,282,286
810.0,0,17.0,10790.0,282,287
811.0,0,17.0,10807.0,282,288
812.0,0,16.0,10823.0,282,288
813.0,3,18.0,10841.0,282,289
814.0,0,16.0,10857.0,282,289
815.0,0,15.0,10872.0,282,290
816.0,1,15.0,10887.0,283,291
817.0,1,16.0,10903.0,283,291
818.0,1,16.0,10919.0,283,292
819.0,1,15.0,10934.0,283,292
820.0,2,15.0,10949.0,283,294
821.0,1,15.0,10964.0,283,294
822.0,1,14.0,10978.0,283,296
823.0,0,13.0,10991.0,284,296
824.0,1,13.0,11004.0,284,296
825.0,2,15.0,11019.0,284,297
826.0,0,12.0,11031.0,284,298
827.0,1,13.0,11044.0,284,298
828.0,1,13.0,11057.0,284,300
829.0,0,12.0,11069.0,284,300
830.0,0,12.0,11081.0,284,301
831.0,2,14.0,11095.0,284,301
832.0,1,13.0,11108.0,284,301
833.0,3,15.0,11123.0,284,302
834.0,0,12.0,11135.0,284,303
835.0,1,13.0,11148.0,285,303
836.0,1,13.0,11161.0,285,304
837.0,1,14.0,11175.0,285,304
838.0,2,15.0,11190.0,285,304
839.0,0,13.0,11203.0,285,305
840.0,2,14.0,11217.0,285,305
841.0,2,15.0,11232.0,285,305
842.0,1,15.0,11247.0,285,307
843.0,0,15.0,11262.0,285,307
844.0,0,14.0,11276.0,286,308
845.0,0,14.0,11290.0,287,308
846.0,0,14.0,11304.0,287,309
847.0,1,15.0,11319.0,287,310
848.0,1,16.0,11335.0,287,310
849.0,0,15.0,11350.0,288,311
850.0,0,15.0,11365.0,288,312
851.0,0,15.0,11380.0,289,312
852.0,0,15.0,11395.0,289,313
853.0,0,15.0,11410.0,289,313
854.0,0,15.0,11425.0,290,314
855.0,0,15.0,11440.0,290,314
856.0,0,15.0,11455.0,292,315
857.0,0,15.0,11470.0,292,315
858.0,2,17.0,11487.0,292,316
859.0,1,16.0,11503.0,292,317
860.0,0,16.0,11519.0,292,317
861.0,1,17.0,11536.0,293,318
862.0,0,16.0,11552.0,293,318
863.0,2,18.0,11570.0,293,318
864.0,0,18.0,11588.0,294,319
865.0,1,19.0,11607.0,294,319
866.0,1,20.0,11627.0,294,319
867.0,0,20.0,11647.0,295,320
868.0,0,18.0,11665.0,296,320
869.0,1,17.0,11682.0,296,320
870.0,1,17.0,11699.0,296,320
871.0,1,17.0,11716.0,296,321
872.0,0,17.0,11733.0,297,321
873.0,0,17.0,11750.0,297,322
874.0,0,17.0,11767.0,297,323
875.0,0,17.0,11784.0,297,323
876.0,0,17.0,11801.0,297,324
877.0,0,17.0,11818.0,297,324
878.0,0,17.0,11835.0,297,325
879.0,1,18.0,11853.0,297,325
880.0,0,16.0,11869.0,297,325
881.0,0,14.0,11883.0,297,325
882.0,4,18.0,11901.0,297,325
883.0,0,16.0,11917.0,297,325
884.0,3,19.0,11936.0,297,327
885.0,0,18.0,11954.0,297,327
886.0,5,21.0,11975.0,297,328
887.0,0,16.0,11991.0,297,329
888.0,0,14.0,12005.0,297,330
889.0,2,16.0,12021.0,297,330
890.0,2,17.0,12038.0,298,330
891.0,3,20.0,12058.0,299,330
892.0,2,21.0,12079.0,299,330
893.0,1,20.0,12099.0,300,331
894.0,1,21.0,12120.0,301,331
895.0,0,21.0,12141.0,301,331
896.0,1,22.0,12163.0,302,332
897.0,1,23.0,12186.0,302,332
898.0,0,22.0,12208.0,303,332
899.0,2,24.0,12232.0,303,332
900.0,1,25.0,12257.0,305,332
901.0,3,28.0,12285.0,305,332
902.0,1,28.0,12313.0,305,332
903.0,0,28.0,12341.0,306,332
904.0,3,31.0,12372.0,306,332
905.0,2,31.0,12403.0,306,332
906.0,1,29.0,12432.0,306,332
907.0,3,32.0,12464.0,306,332
908.0,1,32.0,12496.0,306,332
909.0,2,34.0,12530.0,306,333
910.0,0,33.0,12563.0,306,333
911.0,2,35.0,12598.0,306,333
912.0,1,36.0,12634.0,306,333
913.0,3,37.0,12671.0,306,333
914.0,0,36.0,12707.0,306,333
915.0,0,35.0,12742.0,306,333
916.0,2,37.0,12779.0,306,333
917.0,2,37.0,12816.0,307,333
918.0,2,35.0,12851.0,308,333
919.0,3,36.0,12887.0,308,333
920.0,0,33.0,12920.0,309,333
921.0,1,33.0,12953.0,309,333
922.0,2,33.0,12986.0,309,335
923.0,1,33.0,13019.0,310,335
924.0,0,31.0,13050.0,310,336
925.0,1,29.0,13079.0,311,337
926.0,0,26.0,13105.0,311,337
927.0,1,25.0,13130.0,311,338
928.0,0,22.0,13152.0,311,339
929.0,4,23.0,13175.0,313,339
930.0,3,24.0,13199.0,313,341
931.0,2,22.0,13221.0,314,341
932.0,2,24.0,13245.0,315,341
933.0,3,24.0,13269.0,315,343
934.0,1,21.0,13290.0,316,343
935.0,1,20.0,13310.0,317,343
936.0,0,17.0,13327.0,317,344
937.0,1,16.0,13343.0,318,344
938.0,1,16.0,13359.0,319,344
939.0,2,16.0,13375.0,319,345
940.0,2,16.0,13391.0,320,345
941.0,0,15.0,13406.0,321,345
942.0,0,13.0,13419.0,321,345
943.0,1,12.0,13431.0,322,346
944.0,1,11.0,13442.0,323,346
945.0,2,13.0,13455.0,323,347
946.0,0,10.0,13465.0,324,347
947.0,0,10.0,13475.0,324,347
948.0,0,10.0,13485.0,325,348
949.0,0,10.0,13495.0,326,348
950.0,0,10.0,13505.0,326,349
951.0,0,10.0,13515.0,328,349
952.0,0,8.0,13523.0,328,349
953.0,2,9.0,13532.0,328,349
954.0,0,7.0,13539.0,329,349
955.0,0,7.0,13546.0,330,349
956.0,0,7.0,13553.0,330,350
957.0,2,9.0,13562.0,331,351
958.0,1,9.0,13571.0,331,352
959.0,0,9.0,13580.0,331,352
960.0,1,10.0,13590.0,332,352
961.0,1,11.0,13601.0,333,352
962.0,0,11.0,13612.0,333,352
963.0,4,14.0,13626.0,334,353
964.0,1,12.0,13638.0,334,353
965.0,1,12.0,13650.0,334,353
966.0,0,11.0,13661.0,335,353
967.0,1,12.0,13673.0,335,353
968.0,0,12.0,13685.0,336,355
969.0,1,13.0,13698.0,337,355
970.0,0,13.0,13711.0,337,357
971.0,0,13.0,13724.0,337,357
972.0,1,14.0,13738.0,337,357
973.0,0,14.0,13752.0,337,357
974.0,1,15.0,13767.0,337,357
975.0,1,15.0,13782.0,337,357
976.0,1,15.0,13797.0,338,357
977.0,2,17.0,13814.0,338,357
978.0,1,17.0,13831.0,338,357
979.0,2,18.0,13849.0,338,357
980.0,1,17.0,13866.0,338,357
981.0,1,17.0,13883.0,338,357
982.0,2,19.0,13902.0,338,357
983.0,0,18.0,13920.0,338,357
984.0,2,20.0,13940.0,339,357
985.0,2,22.0,13962.0,339,357
986.0,0,21.0,13983.0,339,357
987.0,0,21.0,14004.0,340,357
988.0,1,22.0,14026.0,340,357
989.0,2,24.0,14050.0,341,357
990.0,1,24.0,14074.0,342,358
991.0,0,23.0,14097.0,342,358
992.0,2,25.0,14122.0,342,358
993.0,3,27.0,14149.0,343,358
994.0,0,26.0,14175.0,343,359
995.0,2,28.0,14203.0,343,359
996.0,0,28.0,14231.0,344,359
997.0,1,28.0,14259.0,345,359
998.0,2,29.0,14288.0,345,359
999.0,2,31.0,14319.0,346,360
1000.0,3,32.0,14351.0,346,360
1001.0,1,31.0,14382.0,346,360
1002.0,2,32.0,14414.0,347,360
1003.0,3,33.0,14447.0,347,360
1004.0,1,31.0,14478.0,347,360
1005.0,1,30.0,14508.0,349,361
1006.0,1,29.0,14537.0,349,361
1007.0,1,29.0,14566.0,349,362
1008.0,1,28.0,14594.0,350,363
1009.0,0,27.0,14621.0,350,363
1010.0,3,28.0,14649.0,350,363
1011.0,4,28.0,14677.0,350,365
1012.0,3,29.0,14706.0,350,365
1013.0,3,28.0,14734.0,350,366
1014.0,1,26.0,14760.0,350,366
1015.0,2,24.0,14784.0,350,366
1016.0,3,25.0,14809.0,350,368
1017.0,3,25.0,14834.0,350,368
1018.0,4,26.0,14860.0,350,369
1019.0,4,27.0,14887.0,350,370
1020.0,2,26.0,14913.0,350,370
1021.0,1,22.0,14935.0,350,370
