(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.014423076923077,49.690821256038646,10.663461538461538,24.028846153846153,10.01834862385321,45.288990825688074,10.278538812785389,24.009174311926607
0.014215051775147924,304.16527806949983,1.9348187869822486,0.03762943786982247,0.01801195185590438,201.25134668798924,0.6849732073976773,0.009090143927278844
0.11922689199651194,17.44033480382472,1.3909776371251439,0.19398308655607702,0.13420861319566782,14.1863084235466,0.8276310817010665,0.09534224628819506
10,60,10.0,24,10,50,10.0,24
10,46,10,24,10,46,10.0,24
10,46,10,24,10,51,10.0,24
10,63,10,24,10,35,10.0,24
10,24,10,24,10,58,10.0,24
10,67,11,24,10,45,10.0,24
10,54,10,24,10,60,10.0,24
10,52,10,24,10,24,10.0,24
10,31,10,24,10,53,10.0,24
10,55,10,24,10,46,10.0,24
10,37,10,24,10,44,10.0,24
10,66,10,24,10,43,10.0,24
10,49,10,24,10,32,10.0,24
10,100,10,24,10,24,10.0,24
10,33,12,24,10,46,10.0,24
10,38,13,24,10,53,10.0,24
10,90,13,24,10,34,10.0,24
10,28,12,24,10,65,10.0,24
10,39,12,24,10,35,10.0,24
10,70,11,24,10,35,10.0,24
11,62,10,24,10,54,10.0,24
10,72,10,24,10,27,10.0,24
10,31,10,24,10,38,10.0,24
10,43,10,24,10,37,10.0,24
10,62,12,24,10,27,10.0,24
10,57,12,24,10,63,11.0,24
10,69,10,24,10,60,10.0,24
10,41,12,24,10,52,10.0,24
10,65,10,24,10,65,10.0,24
10,67,13,24,10,73,10.0,24
10,66,10,24,10,74,10.0,24
10,59,10,24,10,68,10.0,24
10,41,10,24,10,38,10.0,24
10,52,10,24,10,33,10.0,24
10,50,10,24,10,58,10.0,24
10,38,11,24,10,58,10.0,24
10,46,15,24,10,57,10.0,24
10,35,10,24,10,40,10.0,24
10,33,10,24,10,30,10.0,24
10,45,11,24,10,62,10.0,24
10,48,10,24,10,42,10.0,24
10,32,10,24,10,31,10.0,24
10,33,11,24,10,40,10.0,24
10,37,11,24,10,32,10.0,24
10,40,13,24,10,29,10.0,24
10,31,11,24,10,34,10.0,24
10,31,12,24,10,41,10.0,24
10,41,10,24,10,32,10.0,24
10,32,10,24,10,27,10.0,24
10,38,10,24,10,47,10.0,24
10,61,11,24,10,28,10.0,24
10,44,11,24,10,35,10.0,24
10,50,14,24,10,31,10.0,24
10,45,14,24,10,28,10.0,24
10,38,11,24,10,47,10.0,24
10,39,11,24,10,37,10.0,24
10,30,11,24,10,41,10.0,24
10,36,11,24,10,43,10.0,24
10,29,13,24,10,55,10.0,24
10,46,13,24,10,29,10.0,24
10,29,10,24,10,48,10.0,24
10,56,11,24,10,32,10.0,24
10,37,12,24,10,39,10.0,24
10,41,10,24,10,29,10.0,24
10,42,10,24,10,41,10.0,24
10,28,10,24,10,33,10.0,24
10,45,14,24,10,34,10.0,24
10,24,13,24,10,32,10.0,24
10,32,14,24,10,31,10.0,24
10,54,18,24,10,36,10.0,24
10,56,16,24,10,25,10.0,24
10,72,10,24,10,31,10.0,24
10,34,10,24,10,28,10.0,24
10,70,10,24,10,53,10.0,24
10,66,10,24,11,39,10.0,24
10,73,10,24,10,45,10.0,24
10,69,10,24,10,45,10.0,24
10,58,10,24,10,75,10.0,24
10,41,10,24,10,67,10.0,24
10,86,10,24,10,62,10.0,24
10,67,10,24,10,66,10.0,24
10,96,10,24,10,47,12.0,24
10,60,10,24,10,64,12.0,25
10,50,10,24,10,66,10.0,24
10,76,10,24,10,49,11.0,24
10,81,10,24,10,41,10.0,24
10,100,10,24,10,67,10.0,24
10,53,10,24,10,74,11.0,24
10,92,10,24,10,69,10.0,24
10,34,10,24,10,69,10.0,24
10,57,10,24,10,62,10.0,24
10,46,10,24,10,94,10.0,24
10,31,10,24,10,52,10.0,24
10,46,10,24,10,79,10.0,24
10,80,10,24,10,56,10.0,24
10,56,10,24,10,35,10.0,24
10,70,10,24,10,24,10.0,24
10,77,10,24,10,53,10.0,24
10,44,10,24,10,59,11.0,24
10,38,10,24,10,84,10.0,24
10,69,10,24,10,57,10.0,24
10,50,10,24,10,65,10.0,24
10,42,10,24,10,57,10.0,24
10,47,10,24,10,43,10.0,24
10,59,10,24,10,31,10.0,24
10,41,10,25,10,56,14.0,24
10,58,10,24,10,47,13.0,24
10,68,10,24,10,48,11.0,24
10,49,10,24,10,40,10.0,24
10,36,10,24,10,48,10.0,24
10,24,10,24,10,60,10.0,24
10,40,10,24,10,40,10.0,24
10,43,10,24,10,57,10.0,24
10,49,10,24,10,26,10.0,24
10,47,10,24,11,50,10.0,24
10,43,10,24,10,42,10.0,24
10,46,10,24,10,32,10.0,24
10,71,10,24,10,31,10.0,24
10,59,10,24,10,48,10.0,24
10,51,10,24,10,49,10.0,24
10,59,10,24,10,49,10.0,25
10,39,10,24,10,47,10.0,24
10,62,10,24,11,31,10.0,24
10,26,11,24,11,42,10.0,24
10,56,14,24,10,41,10.0,24
10,54,10,24,10,47,10.0,24
10,43,10,24,10,61,10.0,24
10,100,10,24,10,42,10.0,24
10,86,10,24,10,62,10.0,24
10,48,10,24,10,32,10.0,24
10,31,10,24,10,55,10.0,24
10,59,14,24,10,37,10.0,24
10,61,10,24,10,49,10.0,24
10,30,10,24,10,56,10.0,24
10,33,10,24,10,45,10.0,24
10,74,10,24,10,64,10.0,24
10,27,10,24,10,37,10.0,24
10,34,14,24,10,61,10.0,24
10,31,12,24,10,25,10.0,24
10,49,10,24,10,29,10.0,24
10,42,10,24,10,36,10.0,24
10,38,12,24,10,34,10.0,24
11,31,11,24,10,62,10.0,24
10,39,12,24,10,30,10.0,24
10,31,10,24,10,72,10.0,24
10,33,13,24,10,39,10.0,24
10,36,10,24,10,28,10.0,24
10,33,10,25,10,38,10.0,24
10,32,11,24,10,32,10.0,24
10,35,11,24,10,27,10.0,24
10,25,10,24,10,51,10.0,24
10,36,10,24,10,29,10.0,24
10,40,11,24,10,45,10.0,24
10,36,10,24,10,31,10.0,24
10,34,10,24,10,28,10.0,24
10,32,10,24,10,28,10.0,24
10,31,10,24,10,45,10.0,24
10,37,13,24,10,26,10.0,24
10,32,10,24,10,36,10.0,24
10,34,10,24,10,29,10.0,24
10,37,10,24,10,33,11.0,24
10,36,10,24,10,43,10.0,24
10,32,10,24,10,40,10.0,24
10,34,10,24,10,25,10.0,24
10,39,10,24,10,36,10.0,24
10,35,10,25,10,25,10.0,24
10,31,10,24,10,42,10.0,24
10,29,10,24,10,33,10.0,24
10,42,12,24,10,48,10.0,24
10,30,12,24,10,26,10.0,24
10,42,10,24,10,32,10.0,24
10,32,10,24,10,31,10.0,24
10,62,18,24,10,34,10.0,24
10,49,10,24,10,25,10.0,24
10,24,14,24,10,28,10.0,24
10,37,14,24,10,37,10.0,24
10,48,13,24,10,24,10.0,24
10,83,10,24,10,30,10.0,24
10,56,10,24,10,41,10.0,24
10,64,10,24,10,31,10.0,24
11,80,10,24,10,26,10.0,24
10,55,10,24,10,37,10.0,24
10,60,10,24,10,29,10.0,24
10,45,10,24,10,44,10.0,24
10,25,10,24,10,41,10.0,24
10,60,10,24,10,35,10.0,24
10,84,10,24,10,34,10.0,24
10,57,10,24,10,40,10.0,24
10,58,10,24,10,69,10.0,24
10,66,10,24,10,69,10.0,24
10,54,10,24,10,44,11.0,24
10,71,10,24,10,54,12.0,24
10,51,10,24,10,58,13.0,24
10,81,10,24,10,56,13.0,24
10,67,10,24,10,48,15.0,24
10,78,10,24,10,57,10.0,24
10,37,10,24,10,49,12.0,24
10,70,10,24,10,52,13.0,24
10,74,10,24,10,52,13.0,24
10,46,10,24,10,61,13.0,24
10,66,10,24,10,54,11.0,24
10,75,10,24,10,48,14.0,24
10,75,10,24,10,57,10.0,24
10,69,10,24,10,52,10.0,24
10,70,10,24,10,52,11.0,24
10,34,10,24,10,46,10.0,24
10,25,10,25,10,50,10.0,24
10,,10,26,10,53,14.0,24
,,,,10,65,12.0,24
,,,,10,57,12.0,24
,,,,10,57,11.0,24
,,,,10,57,11.0,24
,,,,10,28,10.0,24
,,,,10,70,10.0,24
,,,,10,66,10.0,24
,,,,10,72,10.0,24
,,,,10,65,11.0,24
,,,,10,63,12.0,24
,,,,,,10.0,
