(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.019047619047619,49.119617224880386,10.480952380952381,24.00952380952381,10.033018867924529,47.85377358490566,10.584905660377359,24.004716981132077
0.02820861678004536,396.25841899223917,5.906780045351471,0.00943310657596372,0.03192862228551086,225.05880651477392,6.271092915628337,0.004694731221075118
0.16795421036712763,19.906240704669457,2.4303868098209125,0.09712418121129114,0.17868582004599823,15.001960089094155,2.504215029830373,0.06851810870912242
10,44,10.0,24,10.0,50.0,10.0,24.0
10,37,10,24,10.0,43.0,10.0,24.0
10,33,10,24,10.0,40.0,10.0,24.0
10,40,10,24,10.0,32.0,10.0,24.0
10,47,10,24,10.0,36.0,10.0,24.0
10,34,10,24,10.0,44.0,10.0,24.0
10,27,10,24,10.0,37.0,10.0,24.0
10,40,10,24,10.0,25.0,10.0,24.0
10,44,10,24,10.0,50.0,10.0,24.0
10,34,10,24,10.0,44.0,10.0,24.0
10,37,10,24,10.0,38.0,10.0,24.0
10,24,10,24,10.0,50.0,10.0,24.0
10,27,10,24,10.0,32.0,10.0,24.0
10,26,10,24,10.0,29.0,10.0,24.0
10,25,10,24,10.0,32.0,10.0,24.0
10,38,10,24,10.0,28.0,10.0,24.0
10,37,10,24,10.0,28.0,10.0,24.0
10,49,10,24,10.0,24.0,10.0,24.0
10,28,10,24,10.0,24.0,10.0,24.0
10,24,10,24,10.0,36.0,10.0,24.0
10,32,10,24,10.0,24.0,10.0,24.0
10,38,10,24,10.0,24.0,10.0,24.0
10,29,10,24,10.0,45.0,10.0,24.0
10,40,10,24,10.0,25.0,10.0,24.0
10,24,10,24,10.0,41.0,10.0,24.0
10,31,10,24,10.0,24.0,10.0,24.0
10,26,10,24,10.0,24.0,10.0,24.0
10,24,10,24,10.0,31.0,11.0,24.0
10,37,10,24,10.0,35.0,10.0,24.0
10,29,10,24,10.0,27.0,10.0,24.0
10,32,10,24,10.0,38.0,10.0,24.0
10,37,10,24,10.0,38.0,10.0,24.0
10,45,10,24,10.0,26.0,10.0,24.0
10,44,10,24,10.0,37.0,10.0,24.0
10,33,10,24,10.0,46.0,10.0,24.0
10,45,10,24,10.0,31.0,10.0,24.0
10,32,10,24,10.0,42.0,10.0,24.0
10,46,10,24,10.0,27.0,10.0,24.0
10,47,10,24,10.0,50.0,10.0,24.0
10,60,10,24,10.0,38.0,10.0,24.0
10,91,10,24,10.0,25.0,10.0,24.0
10,100,10,24,10.0,39.0,10.0,24.0
10,100,10,24,10.0,86.0,11.0,24.0
10,87,10,24,10.0,65.0,22.0,24.0
10,27,10,24,10.0,76.0,10.0,24.0
10,86,14,24,10.0,68.0,17.0,24.0
10,97,10,24,10.0,53.0,25.0,24.0
10,79,10,24,10.0,80.0,10.0,24.0
10,26,25,24,10.0,69.0,10.0,24.0
10,100,12,24,10.0,73.0,10.0,24.0
10,97,10,24,10.0,80.0,25.0,24.0
10,84,25,24,10.0,77.0,16.0,24.0
10,78,21,24,10.0,68.0,10.0,24.0
10,85,25,24,10.0,82.0,10.0,24.0
11,97,25,24,10.0,74.0,25.0,24.0
10,24,10,24,10.0,41.0,25.0,24.0
10,90,10,24,10.0,84.0,11.0,24.0
10,91,10,24,10.0,72.0,10.0,24.0
10,28,10,24,10.0,86.0,10.0,24.0
10,85,10,24,10.0,66.0,10.0,24.0
10,90,10,24,10.0,68.0,10.0,24.0
10,31,10,24,10.0,73.0,10.0,24.0
10,79,10,24,10.0,27.0,10.0,24.0
10,64,10,24,10.0,54.0,12.0,24.0
10,24,10,24,10.0,77.0,10.0,24.0
10,81,10,24,11.0,51.0,10.0,24.0
10,76,10,24,10.0,66.0,10.0,24.0
10,25,10,24,11.0,79.0,10.0,24.0
