(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.01015228426396,54.766497461928935,11.299492385786802,24.04568527918782,10.018779342723004,47.721698113207545,10.300469483568076,24.197183098591548
0.010049215388183153,432.1282176814656,7.549898219485173,0.0943595557731454,0.018426679009896623,359.9178310786757,1.3557274791156955,2.280367651920915
0.10024577491437309,20.787693900032913,2.74770781188342,0.30718000549050295,0.13574490417653484,18.971500496235812,1.1643571097887861,1.5100886238631543
10,56,10.0,24,10.0,41,10.0,24.0
10,42,13,24,10.0,32,10.0,24.0
10,51,10,24,10.0,32,10.0,24.0
10,38,11,24,10.0,40,10.0,24.0
10,42,10,24,10.0,44,10.0,24.0
10,36,10,24,10.0,40,10.0,24.0
10,46,10,24,10.0,47,10.0,24.0
10,37,10,24,10.0,31,10.0,24.0
10,36,11,24,10.0,29,10.0,24.0
10,30,11,24,10.0,33,10.0,24.0
10,29,10,24,10.0,28,10.0,24.0
11,31,13,24,10.0,36,10.0,24.0
10,33,12,24,10.0,34,10.0,24.0
10,31,10,24,10.0,29,10.0,24.0
10,31,12,24,10.0,24,10.0,24.0
10,34,11,24,10.0,31,10.0,24.0
10,33,10,24,10.0,34,10.0,24.0
10,29,10,24,10.0,35,10.0,24.0
10,35,10,24,10.0,24,10.0,24.0
10,37,13,24,10.0,41,10.0,24.0
10,33,10,24,10.0,29,10.0,24.0
10,35,12,24,10.0,28,10.0,24.0
10,35,12,24,10.0,41,10.0,24.0
10,30,10,24,10.0,26,10.0,24.0
10,47,12,24,10.0,42,10.0,24.0
10,30,12,24,10.0,29,10.0,24.0
10,38,11,24,10.0,41,10.0,24.0
10,69,16,24,10.0,27,10.0,24.0
10,53,12,24,10.0,37,10.0,24.0
10,29,15,24,10.0,49,10.0,24.0
10,37,16,24,10.0,31,10.0,24.0
10,49,16,24,10.0,35,10.0,24.0
10,37,19,24,10.0,52,10.0,24.0
10,66,14,24,10.0,24,10.0,24.0
10,63,14,24,10.0,32,10.0,24.0
10,42,19,24,10.0,27,10.0,24.0
10,51,21,24,10.0,52,10.0,24.0
10,91,10,24,10.0,33,10.0,24.0
10,100,10,24,10.0,49,11.0,24.0
10,60,10,24,10.0,34,10.0,24.0
10,97,10,24,10.0,55,10.0,24.0
10,100,10,24,10.0,69,10.0,24.0
10,100,10,24,10.0,50,13.0,24.0
10,36,10,24,10.0,89,20.0,24.0
10,100,10,24,10.0,68,13.0,24.0
10,100,10,24,10.0,93,13.0,24.0
10,100,10,26,10.0,96,13.0,25.0
10,24,10,25,10.0,95,13.0,26.0
10,100,10,27,10.0,35,10.0,24.0
10,66,10,24,10.0,100,13.0,27.0
10,68,10,24,10.0,96,14.0,28.0
11,88,10,24,10.0,92,10.0,45.0
10,55,10,24,10.0,100,13.0,24.0
10,100,10,26,10.0,61,10.0,24.0
10,100,10,24,10.0,76,11.0,24.0
10,100,10,24,10.0,83,12.0,24.0
10,24,10,24,10.0,82,11.0,27.0
10,45,10,24,10.0,100,12.0,24.0
10,76,10,24,10.0,30,13.0,26.0
10,100,10,24,10.0,100,19.0,24.0
10,57,10,24,10.0,38,10.0,24.0
