(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.0,56.06122448979592,10.33502538071066,24.01015228426396,10.009852216748769,52.26732673267327,10.482758620689655,24.1871921182266
0.0,562.7615576842982,0.8725295678837384,0.010049215388183156,0.009755150573903758,536.2552690912655,2.062510616612876,0.6940231502827052
0.0,23.722595930553176,0.9340929118046761,0.1002457749143731,0.09876816579193803,23.15718612205001,1.436144357859918,0.8330805184870819
10,51,10.0,24,10.0,51,10.0,24.0
10,46,10,24,10.0,51,11.0,24.0
10,42,10,24,10.0,26,10.0,24.0
10,43,11,24,10.0,56,10.0,24.0
10,55,10,24,10.0,59,10.0,24.0
10,38,12,24,10.0,43,10.0,24.0
10,39,10,24,10.0,42,10.0,24.0
10,39,10,24,10.0,32,10.0,24.0
10,45,12,24,10.0,38,10.0,24.0
10,46,11,24,10.0,24,10.0,24.0
10,28,10,24,10.0,58,10.0,24.0
10,35,12,24,10.0,24,10.0,24.0
10,40,10,24,10.0,38,10.0,24.0
10,67,10,24,10.0,37,10.0,24.0
10,43,10,24,10.0,41,10.0,24.0
10,31,11,24,10.0,30,10.0,24.0
10,40,10,24,10.0,40,10.0,24.0
10,36,10,24,10.0,24,10.0,24.0
10,43,11,24,10.0,47,10.0,24.0
10,44,10,24,10.0,30,10.0,24.0
10,46,10,24,10.0,49,10.0,24.0
10,33,10,24,10.0,47,10.0,24.0
10,46,11,24,10.0,35,10.0,24.0
10,38,11,24,10.0,28,10.0,24.0
10,36,10,24,10.0,34,10.0,24.0
10,61,11,24,10.0,26,10.0,24.0
10,63,11,24,10.0,40,10.0,24.0
10,34,13,24,10.0,34,10.0,24.0
10,32,15,24,10.0,41,10.0,24.0
10,37,15,24,10.0,77,10.0,24.0
10,48,14,24,10.0,29,10.0,24.0
10,37,14,24,10.0,43,10.0,24.0
10,38,13,24,10.0,35,10.0,24.0
10,41,14,24,10.0,45,10.0,24.0
10,41,10,24,10.0,48,10.0,24.0
10,81,12,24,10.0,24,10.0,24.0
10,69,10,24,10.0,70,10.0,24.0
10,97,10,24,10.0,24,10.0,24.0
10,100,10,24,10.0,80,10.0,24.0
10,96,10,24,10.0,87,10.0,24.0
10,27,10,24,10.0,96,10.0,24.0
10,100,10,24,10.0,73,12.0,24.0
10,90,10,24,10.0,78,10.0,24.0
10,90,10,24,10.0,53,11.0,24.0
10,61,10,24,10.0,35,10.0,24.0
10,100,10,24,10.0,100,10.0,24.0
10,51,10,24,10.0,52,10.0,24.0
10,43,10,24,10.0,28,13.0,24.0
10,97,10,24,10.0,31,10.0,24.0
10,87,10,24,10.0,26,10.0,24.0
10,100,10,24,10.0,26,10.0,24.0
10,50,10,24,10.0,100,10.0,25.0
10,77,10,24,10.0,85,12.0,24.0
10,94,10,24,10.0,29,13.0,24.0
10,100,10,24,10.0,81,10.0,24.0
10,52,10,24,10.0,55,11.0,24.0
10,25,10,24,10.0,80,10.0,24.0
10,86,10,24,10.0,78,10.0,24.0
10,100,10,24,10.0,49,10.0,24.0
10,100,10,24,10.0,60,10.0,24.0
10,82,10,24,10.0,79,10.0,24.0
10,78,10,24,10.0,88,10.0,24.0
10,68,10,24,10.0,60,10.0,24.0
10,50,10,24,10.0,48,10.0,24.0
10,45,10,24,10.0,88,10.0,24.0
10,71,10,24,10.0,70,11.0,25.0
10,30,10,24,10.0,93,10.0,24.0
10,33,10,24,10.0,58,12.0,24.0
10,88,10,24,10.0,66,10.0,24.0
10,68,10,24,10.0,50,10.0,24.0
10,51,10,24,10.0,47,10.0,24.0
10,60,10,24,10.0,47,10.0,24.0
10,59,10,24,10.0,42,10.0,24.0
10,36,10,24,10.0,46,10.0,24.0
10,66,10,25,10.0,100,10.0,24.0
10,65,10,24,10.0,54,10.0,24.0
10,46,10,24,10.0,30,10.0,24.0
10,64,10,24,10.0,35,10.0,24.0
10,53,10,24,10.0,54,10.0,24.0
10,60,10,24,10.0,36,10.0,24.0
10,55,10,24,10.0,62,10.0,24.0
10,39,11,24,10.0,36,10.0,24.0
10,65,10,24,10.0,62,10.0,24.0
10,51,10,24,10.0,26,10.0,24.0
10,39,10,24,10.0,74,10.0,24.0
10,66,10,24,10.0,55,10.0,24.0
10,44,10,24,10.0,54,10.0,24.0
10,52,10,24,10.0,43,10.0,24.0
10,47,11,24,10.0,61,10.0,24.0
10,58,10,24,10.0,52,10.0,24.0
10,43,10,24,10.0,43,10.0,24.0
10,25,10,24,10.0,62,10.0,24.0
