(TS : gneJ00  Phase : 0),(TS : gneJ00  Phase : 2),(TS : gneJ00  Phase : 4),(TS : gneJ00  Phase : 6),(TS : gneJ9  Phase : 0),(TS : gneJ9  Phase : 2),(TS : gneJ9  Phase : 4),(TS : gneJ9  Phase : 6)
10.004854368932039,50.68780487804878,10.898058252427184,24.024271844660195,10.0,46.95794392523364,10.43720930232558,24.018691588785046
0.004830804034310491,242.93668054729326,4.411937977189179,0.02368272221698558,0.0,210.5356144641453,2.376289886425094,0.018342213293737454
0.06950398574405997,15.586426163405557,2.100461372458246,0.153891917321819,0.0,14.509845432124537,1.5415219383534877,0.13543342753448076
10,72,10.0,24,10,73,10.0,24
10,52,10,24,10,46,10.0,25
10,84,10,24,10,65,10.0,24
10,76,10,24,10,50,10.0,24
10,66,10,24,10,64,10.0,24
10,38,10,25,10,52,10.0,24
10,71,10,24,10,41,10.0,24
10,59,11,24,10,66,10.0,24
10,68,10,24,10,73,10.0,24
10,26,10,24,10,85,10.0,24
10,39,10,24,10,25,10.0,24
10,84,10,24,10,43,10.0,24
10,83,10,24,10,83,10.0,24
10,57,10,24,10,44,10.0,24
10,29,10,24,10,71,10.0,24
10,77,10,24,10,62,10.0,24
10,62,10,25,10,38,10.0,24
10,65,10,24,10,68,10.0,24
10,58,10,24,10,59,10.0,24
10,44,10,24,10,30,10.0,24
10,71,10,24,10,64,10.0,24
10,56,10,24,10,27,10.0,24
10,34,10,24,10,85,10.0,24
10,70,10,24,10,55,10.0,24
10,48,10,24,10,57,10.0,24
10,74,10,24,10,49,10.0,24
10,63,10,24,10,47,10.0,24
10,91,10,24,10,43,10.0,24
10,61,10,24,10,76,10.0,24
10,41,10,24,10,29,10.0,24
10,43,10,24,10,51,10.0,24
10,44,10,24,10,45,10.0,24
10,36,10,24,10,44,10.0,24
10,52,10,24,10,25,10.0,24
10,49,10,24,10,54,10.0,24
10,46,10,24,10,52,10.0,24
10,54,10,24,10,56,10.0,24
10,42,10,24,10,43,10.0,24
10,49,10,24,10,50,10.0,24
10,52,10,24,10,47,10.0,24
10,50,10,24,10,47,10.0,24
10,43,10,24,10,53,10.0,25
10,56,10,24,10,50,10.0,24
10,55,10,24,10,47,10.0,24
10,44,10,24,10,51,10.0,24
10,56,10,24,10,40,10.0,24
10,50,10,24,10,62,10.0,24
10,53,10,24,10,52,10.0,24
10,40,10,24,10,53,10.0,24
10,61,10,24,10,57,10.0,24
10,58,10,24,10,52,10.0,24
10,43,10,24,10,57,10.0,24
10,25,10,24,10,61,10.0,24
10,49,10,24,10,46,10.0,24
10,73,10,24,10,26,10.0,24
10,52,10,24,10,56,10.0,24
10,58,10,24,10,69,10.0,24
10,46,10,24,10,47,10.0,24
10,53,10,24,10,50,10.0,24
10,31,10,24,10,46,10.0,24
10,30,10,24,10,55,10.0,24
10,81,10,24,10,32,10.0,24
10,35,10,24,10,31,10.0,24
10,68,10,24,10,77,10.0,24
10,55,10,24,10,44,10.0,24
10,34,10,24,10,62,10.0,24
10,53,10,24,10,50,10.0,24
10,41,10,24,10,40,10.0,24
10,56,10,24,10,52,10.0,24
10,34,11,24,10,39,10.0,24
10,39,10,24,10,39,10.0,24
10,36,12,24,10,32,10.0,24
10,53,11,24,10,41,10.0,24
10,33,13,24,10,37,10.0,24
10,29,11,24,10,24,10.0,24
10,29,10,24,10,32,10.0,24
10,49,10,24,10,27,10.0,24
10,54,10,24,10,41,10.0,24
10,54,10,24,10,28,10.0,24
10,43,12,24,10,35,10.0,24
10,64,16,24,10,68,10.0,24
10,54,11,24,10,52,10.0,24
10,47,13,24,10,39,10.0,24
10,30,13,24,10,61,10.0,24
11,52,13,24,10,47,10.0,24
10,34,14,24,10,35,10.0,24
10,49,10,24,10,33,10.0,24
10,31,10,24,10,27,10.0,24
10,42,12,24,10,49,10.0,24
10,40,10,24,10,24,10.0,24
10,41,10,24,10,51,10.0,24
10,39,11,24,10,25,10.0,24
10,33,10,24,10,51,10.0,24
10,32,10,24,10,39,10.0,24
10,32,11,24,10,38,10.0,24
10,28,10,24,10,35,10.0,24
10,39,11,24,10,35,10.0,24
10,34,10,24,10,38,10.0,24
10,34,10,24,10,34,10.0,24
10,36,10,24,10,24,10.0,24
10,49,10,24,10,36,10.0,24
10,39,10,24,10,26,10.0,24
10,34,10,24,10,50,10.0,24
