departed,travel_time
3324.0,104.0
3347.0,82.0
3335.0,100.0
3312.0,124.0
3359.0,79.0
3370.0,70.0
3382.0,61.0
3393.0,59.0
3405.0,55.0
3416.0,58.0
3428.0,51.0
3440.0,48.0
3486.0,106.0
3451.0,143.0
3463.0,133.0
3474.0,127.0
3497.0,111.0
3532.0,81.0
3509.0,105.0
3555.0,59.0
3521.0,95.0
3544.0,75.0
3567.0,52.0
3578.0,50.0
3590.0,45.0
3601.0,55.0
3618.0,54.0
3668.0,103.0
3635.0,137.0
3651.0,122.0
3684.0,102.0
3701.0,89.0
3734.0,60.0
3717.0,79.0
3750.0,58.0
3767.0,53.0
3783.0,57.0
3816.0,135.0
3800.0,154.0
3833.0,124.0
3849.0,123.0
3866.0,106.0
3882.0,90.0
3915.0,60.0
3899.0,78.0
3932.0,61.0
3948.0,51.0
3965.0,58.0
3981.0,48.0
3998.0,137.0
4014.0,122.0
4031.0,116.0
4097.0,52.0
4047.0,103.0
4064.0,92.0
4080.0,76.0
4113.0,48.0
4130.0,54.0
4146.0,54.0
4179.0,131.0
4196.0,115.0
4163.0,151.0
4229.0,97.0
4213.0,116.0
4246.0,88.0
4279.0,55.0
4262.0,73.0
4295.0,49.0
4312.0,65.0
4328.0,55.0
4378.0,115.0
4361.0,134.0
4345.0,152.0
4444.0,70.0
4411.0,105.0
4427.0,89.0
4394.0,123.0
4460.0,60.0
4477.0,54.0
4493.0,55.0
4510.0,50.0
4543.0,132.0
4526.0,152.0
4559.0,119.0
4576.0,110.0
4592.0,101.0
4625.0,68.0
4609.0,87.0
4642.0,56.0
4658.0,53.0
4675.0,54.0
4691.0,54.0
4724.0,128.0
4708.0,148.0
4741.0,117.0
4774.0,94.0
4757.0,113.0
4791.0,80.0
4807.0,66.0
4824.0,53.0
4840.0,55.0
4857.0,64.0
4873.0,63.0
4906.0,128.0
4890.0,146.0
4923.0,113.0
4956.0,94.0
4972.0,80.0
4989.0,63.0
5005.0,50.0
4939.0,120.0
5022.0,59.0
5038.0,53.0
5055.0,52.0
5088.0,125.0
5071.0,143.0
5104.0,112.0
5121.0,109.0
5137.0,96.0
5154.0,83.0
5170.0,69.0
5187.0,54.0
5203.0,52.0
5220.0,50.0
5236.0,58.0
5269.0,122.0
5253.0,140.0
5286.0,107.0
5302.0,101.0
5352.0,59.0
5335.0,77.0
5319.0,97.0
5368.0,52.0
5385.0,64.0
5402.0,53.0
5418.0,48.0
5451.0,122.0
5435.0,139.0
5468.0,109.0
5501.0,86.0
5484.0,106.0
5517.0,74.0
5534.0,62.0
5550.0,53.0
5567.0,53.0
5583.0,43.0
5600.0,50.0
5633.0,118.0
5649.0,104.0
5616.0,138.0
5666.0,106.0
5682.0,91.0
5699.0,76.0
5715.0,62.0
5732.0,58.0
5748.0,55.0
5765.0,53.0
5798.0,134.0
5781.0,154.0
5814.0,126.0
5831.0,118.0
5847.0,103.0
5880.0,71.0
5897.0,60.0
5864.0,96.0
5913.0,58.0
5930.0,45.0
5946.0,55.0
5963.0,150.0
5996.0,119.0
5980.0,136.0
6062.0,68.0
6029.0,103.0
6013.0,122.0
6046.0,90.0
6079.0,60.0
6095.0,49.0
6112.0,48.0
6128.0,55.0
6145.0,147.0
6161.0,131.0
6178.0,121.0
6194.0,111.0
6211.0,96.0
6244.0,69.0
6260.0,54.0
6227.0,91.0
6277.0,62.0
6293.0,54.0
6310.0,51.0
6343.0,131.0
6326.0,150.0
6359.0,118.0
6442.0,49.0
6409.0,84.0
6425.0,69.0
6376.0,120.0
6392.0,104.0
6458.0,45.0
6475.0,56.0
6491.0,49.0
6508.0,144.0
6541.0,111.0
6524.0,130.0
6607.0,61.0
6574.0,95.0
6558.0,117.0
6591.0,87.0
6624.0,54.0
6640.0,59.0
6657.0,48.0
6673.0,49.0
6706.0,126.0
6690.0,143.0
6723.0,116.0
6772.0,79.0
6739.0,114.0
6756.0,98.0
6789.0,67.0
6805.0,65.0
6822.0,55.0
6838.0,53.0
6855.0,60.0
6871.0,141.0
6904.0,108.0
6888.0,126.0
6921.0,110.0
6954.0,77.0
6970.0,61.0
6937.0,98.0
6987.0,59.0
7003.0,53.0
7020.0,57.0
7036.0,58.0
7086.0,105.0
7053.0,139.0
7069.0,124.0
7102.0,104.0
7152.0,61.0
7135.0,79.0
7119.0,97.0
7169.0,49.0
7185.0,52.0
7201.0,44.0
7217.0,49.0
7249.0,124.0
7233.0,141.0
7265.0,111.0
7329.0,62.0
7281.0,113.0
7313.0,83.0
7297.0,100.0
7345.0,64.0
7361.0,58.0
7377.0,60.0
7393.0,47.0
7441.0,108.0
7425.0,127.0
7409.0,147.0
7457.0,110.0
7473.0,97.0
7505.0,65.0
7521.0,52.0
7489.0,90.0
7537.0,51.0
7553.0,61.0
7569.0,52.0
7585.0,47.0
7601.0,131.0
7617.0,117.0
7649.0,106.0
7665.0,90.0
7697.0,58.0
7633.0,125.0
7681.0,79.0
7713.0,50.0
7729.0,65.0
7745.0,50.0
7761.0,42.0
7777.0,134.0
7793.0,120.0
7809.0,105.0
7841.0,85.0
7857.0,73.0
7873.0,59.0
7825.0,108.0
7889.0,48.0
7905.0,52.0
7921.0,49.0
7985.0,109.0
7953.0,143.0
7937.0,160.0
7969.0,129.0
8001.0,106.0
8017.0,94.0
8049.0,63.0
8033.0,81.0
8065.0,54.0
8081.0,56.0
8097.0,51.0
8113.0,50.0
8129.0,142.0
8145.0,128.0
8161.0,123.0
8177.0,114.0
8193.0,101.0
8225.0,73.0
8209.0,90.0
8241.0,58.0
8257.0,53.0
8273.0,58.0
8289.0,45.0
8305.0,147.0
8337.0,115.0
8321.0,135.0
8369.0,102.0
8401.0,71.0
8417.0,56.0
8353.0,121.0
8385.0,93.0
8433.0,52.0
8449.0,57.0
8465.0,50.0
8481.0,51.0
8513.0,121.0
8497.0,138.0
8529.0,117.0
8561.0,91.0
8577.0,75.0
8545.0,109.0
8609.0,53.0
8593.0,72.0
8625.0,59.0
8641.0,56.0
8657.0,52.0
8673.0,140.0
8705.0,111.0
8689.0,131.0
8737.0,90.0
8769.0,62.0
8785.0,52.0
8721.0,117.0
8753.0,85.0
8801.0,46.0
8817.0,49.0
8833.0,51.0
8849.0,143.0
8881.0,113.0
8865.0,131.0
8897.0,113.0
8929.0,83.0
8913.0,101.0
8945.0,69.0
8961.0,55.0
8977.0,58.0
8993.0,45.0
9009.0,51.0
9057.0,114.0
9025.0,147.0
9041.0,132.0
9073.0,115.0
9089.0,100.0
9105.0,90.0
9137.0,61.0
9153.0,51.0
9121.0,88.0
9169.0,50.0
9185.0,52.0
9201.0,43.0
9217.0,137.0
9233.0,121.0
9249.0,108.0
9265.0,111.0
9281.0,95.0
9297.0,81.0
9313.0,67.0
9329.0,52.0
9345.0,54.0
9361.0,53.0
9377.0,49.0
9393.0,137.0
9409.0,123.0
9425.0,111.0
9473.0,78.0
9441.0,113.0
9457.0,97.0
9489.0,67.0
9505.0,55.0
9521.0,47.0
9537.0,54.0
9553.0,52.0
9569.0,142.0
9585.0,128.0
9601.0,115.0
9617.0,113.0
9649.0,84.0
9633.0,103.0
9665.0,72.0
9681.0,57.0
9697.0,51.0
9713.0,50.0
9729.0,53.0
9745.0,47.0
9761.0,131.0
9777.0,118.0
9793.0,118.0
9809.0,103.0
9825.0,89.0
9841.0,73.0
9857.0,58.0
9873.0,45.0
9889.0,47.0
9905.0,46.0
9921.0,49.0
9953.0,120.0
9937.0,141.0
9969.0,109.0
9985.0,105.0
10001.0,89.0
10017.0,75.0
10033.0,65.0
10049.0,62.0
10065.0,56.0
10081.0,57.0
10097.0,50.0
10145.0,107.0
10113.0,140.0
10129.0,124.0
10177.0,92.0
10209.0,65.0
10161.0,114.0
10193.0,83.0
10225.0,57.0
10241.0,50.0
10257.0,58.0
10273.0,60.0
10289.0,146.0
10305.0,131.0
10321.0,117.0
10353.0,100.0
10401.0,56.0
10385.0,73.0
10369.0,90.0
10337.0,125.0
10417.0,55.0
10433.0,49.0
10449.0,57.0
10465.0,146.0
10497.0,120.0
10481.0,137.0
10513.0,113.0
10529.0,99.0
10577.0,53.0
10545.0,87.0
10561.0,79.0
10593.0,51.0
10609.0,61.0
10641.0,44.0
10625.0,65.0
10657.0,135.0
10673.0,122.0
10689.0,108.0
10721.0,87.0
10705.0,105.0
10737.0,75.0
10769.0,47.0
10753.0,66.0
10785.0,54.0
10801.0,47.0
10804.0,50.0
10813.0,43.0
10818.0,52.0
10815.0,57.0
10821.0,53.0
10832.0,141.0
10810.0,165.0
10837.0,138.0
10840.0,137.0
10829.0,149.0
10865.0,114.0
10849.0,131.0
10854.0,127.0
10862.0,120.0
10835.0,148.0
10807.0,177.0
10868.0,117.0
10824.0,163.0
10846.0,143.0
10857.0,134.0
10871.0,121.0
10876.0,121.0
10873.0,126.0
10879.0,120.0
10890.0,109.0
10882.0,119.0
10898.0,103.0
10887.0,115.0
10904.0,100.0
10893.0,114.0
10918.0,91.0
10901.0,110.0
10907.0,104.0
10923.0,89.0
10909.0,104.0
10915.0,98.0
10912.0,104.0
10929.0,87.0
10931.0,86.0
10940.0,78.0
10937.0,82.0
10926.0,94.0
10934.0,88.0
10945.0,77.0
10943.0,82.0
10948.0,77.0
10959.0,66.0
10951.0,76.0
10956.0,71.0
10954.0,77.0
10973.0,59.0
10967.0,66.0
10970.0,67.0
10981.0,57.0
10962.0,77.0
10976.0,64.0
10978.0,63.0
10984.0,57.0
10992.0,53.0
10987.0,60.0
10990.0,59.0
10998.0,53.0
11001.0,52.0
11012.0,139.0
11006.0,147.0
11017.0,138.0
11003.0,153.0
11023.0,133.0
11025.0,133.0
11009.0,150.0
11048.0,111.0
11034.0,126.0
11031.0,130.0
11020.0,142.0
11045.0,118.0
11050.0,114.0
11028.0,138.0
11039.0,129.0
11042.0,129.0
11059.0,120.0
11064.0,116.0
11072.0,110.0
11081.0,102.0
11056.0,128.0
11097.0,88.0
11067.0,119.0
11089.0,97.0
11106.0,81.0
11070.0,118.0
11084.0,104.0
11111.0,79.0
11075.0,116.0
11114.0,77.0
11100.0,92.0
11092.0,101.0
11122.0,71.0
11117.0,78.0
11108.0,88.0
11131.0,65.0
11147.0,52.0
11128.0,73.0
11125.0,78.0
11133.0,71.0
11139.0,67.0
11136.0,71.0
11155.0,53.0
11144.0,65.0
11153.0,58.0
11158.0,55.0
11150.0,70.0
11164.0,56.0
11169.0,53.0
11161.0,62.0
11172.0,53.0
11166.0,60.0
11178.0,50.0
11175.0,55.0
11194.0,135.0
11186.0,147.0
11202.0,133.0
11197.0,139.0
11211.0,126.0
11180.0,159.0
11213.0,127.0
11222.0,118.0
11189.0,153.0
11225.0,118.0
11205.0,139.0
11208.0,139.0
11219.0,131.0
11233.0,122.0
11241.0,115.0
11230.0,128.0
11247.0,113.0
11236.0,125.0
11244.0,117.0
11252.0,111.0
11258.0,107.0
11255.0,112.0
11263.0,105.0
11260.0,109.0
11266.0,105.0
11280.0,92.0
11269.0,104.0
11272.0,104.0
11277.0,100.0
11283.0,94.0
11294.0,87.0
11285.0,97.0
11291.0,92.0
11288.0,98.0
11299.0,87.0
11296.0,91.0
11307.0,82.0
11316.0,77.0
11305.0,89.0
11302.0,93.0
11313.0,82.0
11310.0,87.0
11327.0,70.0
11321.0,78.0
11330.0,69.0
11324.0,78.0
11332.0,70.0
11343.0,65.0
11338.0,74.0
11346.0,67.0
11341.0,73.0
11335.0,80.0
11363.0,148.0
11366.0,148.0
11352.0,163.0
11368.0,149.0
11349.0,169.0
11354.0,164.0
11357.0,163.0
11371.0,149.0
11360.0,161.0
11385.0,136.0
11377.0,146.0
11393.0,130.0
11374.0,150.0
11379.0,146.0
11396.0,129.0
11404.0,121.0
11388.0,139.0
11382.0,146.0
11399.0,131.0
11407.0,123.0
11410.0,134.0
11421.0,125.0
11418.0,129.0
11424.0,124.0
11432.0,116.0
11413.0,136.0
11440.0,110.0
11429.0,122.0
11426.0,126.0
11435.0,117.0
11446.0,106.0
11454.0,100.0
11443.0,112.0
11449.0,106.0
11457.0,100.0
11468.0,89.0
11451.0,107.0
11460.0,100.0
11471.0,89.0
11482.0,78.0
11465.0,97.0
11473.0,89.0
11490.0,73.0
11484.0,80.0
11476.0,89.0
11498.0,68.0
11487.0,80.0
11493.0,76.0
11512.0,59.0
11501.0,74.0
11518.0,57.0
11507.0,70.0
11520.0,57.0
11529.0,48.0
11515.0,64.0
11531.0,49.0
11523.0,59.0
11534.0,54.0
11545.0,47.0
11537.0,57.0
11540.0,55.0
11554.0,136.0
11548.0,143.0
11559.0,134.0
11543.0,151.0
11562.0,132.0
11576.0,120.0
11551.0,146.0
11578.0,120.0
11567.0,133.0
11581.0,120.0
11565.0,138.0
11570.0,134.0
11587.0,119.0
11573.0,136.0
11592.0,128.0
11590.0,132.0
11598.0,124.0
11595.0,129.0
11601.0,124.0
11614.0,111.0
11606.0,121.0
11628.0,99.0
11609.0,119.0
11620.0,109.0
11637.0,92.0
11612.0,118.0
11623.0,108.0
11617.0,115.0
11639.0,94.0
11631.0,103.0
11625.0,110.0
11650.0,86.0
11634.0,103.0
11648.0,89.0
11656.0,83.0
11642.0,98.0
11653.0,87.0
11645.0,98.0
11659.0,84.0
11664.0,82.0
11661.0,89.0
11672.0,79.0
11667.0,87.0
11670.0,86.0
11681.0,75.0
11675.0,82.0
11692.0,66.0
11686.0,73.0
11706.0,56.0
11689.0,74.0
11703.0,61.0
11678.0,87.0
11695.0,70.0
11684.0,83.0
11717.0,50.0
11711.0,57.0
11700.0,69.0
11722.0,50.0
11719.0,55.0
11714.0,61.0
11742.0,128.0
11733.0,140.0
11725.0,149.0
11750.0,124.0
11731.0,145.0
11755.0,123.0
11739.0,140.0
11736.0,145.0
11747.0,134.0
11764.0,118.0
11753.0,131.0
11761.0,123.0
11769.0,116.0
11758.0,128.0
11766.0,123.0
11789.0,109.0
11783.0,118.0
11778.0,125.0
11772.0,134.0
11797.0,110.0
11786.0,123.0
11808.0,101.0
11800.0,111.0
11794.0,118.0
11811.0,101.0
11816.0,97.0
11802.0,112.0
11822.0,92.0
11805.0,111.0
11836.0,80.0
11825.0,92.0
11813.0,106.0
11833.0,86.0
11827.0,93.0
11830.0,92.0
11847.0,75.0
11838.0,86.0
11855.0,70.0
11841.0,87.0
11866.0,63.0
11849.0,82.0
11872.0,59.0
11863.0,69.0
11858.0,75.0
11869.0,65.0
11888.0,48.0
11877.0,61.0
11883.0,57.0
11880.0,61.0
11894.0,50.0
11891.0,55.0
11899.0,54.0
11916.0,137.0
11902.0,152.0
11907.0,149.0
11910.0,147.0
11921.0,137.0
11927.0,131.0
11924.0,136.0
11919.0,142.0
11943.0,119.0
11952.0,110.0
11930.0,133.0
11935.0,130.0
11938.0,127.0
11946.0,121.0
11941.0,127.0
11949.0,121.0
11955.0,129.0
11963.0,121.0
11960.0,127.0
11988.0,99.0
11971.0,117.0
11968.0,122.0
11979.0,111.0
12002.0,88.0
11974.0,118.0
11990.0,102.0
12010.0,82.0
11982.0,112.0
12015.0,79.0
11993.0,102.0
11985.0,112.0
12013.0,84.0
12018.0,79.0
12004.0,95.0
12024.0,76.0
11999.0,102.0
12007.0,95.0
12049.0,56.0
12029.0,78.0
12035.0,74.0
12046.0,63.0
12054.0,58.0
12032.0,81.0
12040.0,73.0
12062.0,53.0
12037.0,79.0
12057.0,61.0
12068.0,56.0
12065.0,61.0
12071.0,55.0
12060.0,69.0
12073.0,56.0
12082.0,50.0
12079.0,55.0
12087.0,143.0
12084.0,147.0
12090.0,143.0
12098.0,136.0
12093.0,142.0
12096.0,140.0
12101.0,137.0
12107.0,132.0
12104.0,136.0
12115.0,126.0
12123.0,119.0
12112.0,131.0
12120.0,126.0
12129.0,119.0
12134.0,120.0
12143.0,113.0
12140.0,118.0
12148.0,111.0
12156.0,105.0
12145.0,117.0
12137.0,126.0
12151.0,113.0
12159.0,105.0
12154.0,112.0
12165.0,101.0
12162.0,106.0
12170.0,99.0
12184.0,89.0
12173.0,101.0
12178.0,96.0
12192.0,83.0
12181.0,95.0
12198.0,78.0
12190.0,88.0
12209.0,74.0
12201.0,84.0
12203.0,83.0
12206.0,81.0
12212.0,75.0
12214.0,75.0
12217.0,72.0
12220.0,70.0
12225.0,66.0
12231.0,61.0
12223.0,70.0
12242.0,54.0
12228.0,69.0
12234.0,63.0
12237.0,63.0
12250.0,53.0
12245.0,60.0
12253.0,54.0
12248.0,60.0
12256.0,53.0
12259.0,50.0
12270.0,140.0
12272.0,140.0
12264.0,149.0
12284.0,130.0
12278.0,137.0
12295.0,122.0
12286.0,132.0
12303.0,116.0
12267.0,153.0
12300.0,120.0
12289.0,132.0
12281.0,141.0
12308.0,114.0
12306.0,117.0
12292.0,133.0
12319.0,119.0
12317.0,122.0
12311.0,129.0
12328.0,113.0
12322.0,120.0
12314.0,130.0
12331.0,113.0
12333.0,111.0
12342.0,104.0
12325.0,123.0
12361.0,88.0
12336.0,114.0
12353.0,97.0
12344.0,108.0
12364.0,88.0
12369.0,83.0
12350.0,105.0
12358.0,97.0
12383.0,72.0
12375.0,82.0
12380.0,79.0
12372.0,88.0
12386.0,75.0
12378.0,84.0
12400.0,63.0
12405.0,61.0
12394.0,73.0
12389.0,80.0
12397.0,74.0
12408.0,63.0
12402.0,70.0
12413.0,60.0
12416.0,61.0
12422.0,57.0
12433.0,47.0
12411.0,72.0
12419.0,65.0
12430.0,54.0
12425.0,60.0
12438.0,55.0
12436.0,60.0
12452.0,140.0
12460.0,134.0
12441.0,154.0
12472.0,123.0
12444.0,152.0
12474.0,123.0
12455.0,143.0
12447.0,152.0
12480.0,119.0
12463.0,138.0
12458.0,144.0
12491.0,111.0
12469.0,134.0
12483.0,121.0
12466.0,139.0
12488.0,118.0
12477.0,131.0
12485.0,126.0
12505.0,120.0
12494.0,133.0
12524.0,103.0
12496.0,133.0
12502.0,127.0
12527.0,103.0
12508.0,123.0
12513.0,118.0
12532.0,99.0
12516.0,117.0
12521.0,113.0
12530.0,104.0
12519.0,117.0
12541.0,96.0
12549.0,88.0
12538.0,101.0
12557.0,82.0
12546.0,94.0
12552.0,89.0
12566.0,75.0
12543.0,100.0
12555.0,88.0
12560.0,84.0
12563.0,82.0
12568.0,78.0
12571.0,78.0
12577.0,72.0
12574.0,78.0
12582.0,70.0
12579.0,74.0
12590.0,64.0
12585.0,70.0
12593.0,63.0
12596.0,63.0
12599.0,60.0
12615.0,49.0
12604.0,61.0
12610.0,57.0
12602.0,68.0
12613.0,59.0
12607.0,66.0
12624.0,147.0
12629.0,145.0
12637.0,139.0
12621.0,156.0
12626.0,152.0
12632.0,147.0
12654.0,125.0
12635.0,145.0
12657.0,124.0
12618.0,164.0
12640.0,143.0
12646.0,138.0
12651.0,134.0
12649.0,138.0
12665.0,123.0
12660.0,130.0
12676.0,127.0
12668.0,136.0
12673.0,131.0
12682.0,123.0
12687.0,121.0
12679.0,130.0
12684.0,127.0
12690.0,121.0
12693.0,118.0
12696.0,118.0
12698.0,116.0
12701.0,113.0
12709.0,105.0
12704.0,112.0
12712.0,104.0
12729.0,88.0
12707.0,111.0
12718.0,101.0
12731.0,88.0
12726.0,95.0
12734.0,88.0
12740.0,82.0
12723.0,100.0
12745.0,79.0
12743.0,83.0
12715.0,113.0
12756.0,72.0
12754.0,75.0
12737.0,93.0
12751.0,81.0
12748.0,85.0
12770.0,65.0
12762.0,74.0
12759.0,78.0
12767.0,70.0
12776.0,65.0
12765.0,80.0
12773.0,72.0
12778.0,69.0
12781.0,66.0
12790.0,57.0
12784.0,64.0
12795.0,55.0
12801.0,49.0
12787.0,64.0
12792.0,62.0
12812.0,140.0
12806.0,148.0
12798.0,158.0
12814.0,142.0
12823.0,133.0
12820.0,138.0
12825.0,133.0
12831.0,127.0
12828.0,132.0
12834.0,126.0
12839.0,122.0
12837.0,125.0
12848.0,115.0
12845.0,119.0
12842.0,123.0
12853.0,126.0
12864.0,115.0
12856.0,126.0
12875.0,107.0
12859.0,124.0
12884.0,100.0
12867.0,118.0
12900.0,85.0
12870.0,117.0
12892.0,95.0
12895.0,92.0
12878.0,112.0
12886.0,106.0
12903.0,90.0
12881.0,114.0
12919.0,81.0
12925.0,76.0
12906.0,96.0
12908.0,94.0
12917.0,86.0
12928.0,75.0
12911.0,93.0
12933.0,71.0
12922.0,84.0
12944.0,62.0
12931.0,76.0
12939.0,69.0
12950.0,59.0
12958.0,54.0
12936.0,77.0
12947.0,67.0
12961.0,54.0
12953.0,63.0
12955.0,63.0
12942.0,78.0
12964.0,57.0
12972.0,49.0
12966.0,56.0
12978.0,45.0
12969.0,57.0
12975.0,51.0
12983.0,47.0
12980.0,54.0
12991.0,140.0
13000.0,132.0
12989.0,145.0
13011.0,123.0
12994.0,143.0
13014.0,124.0
13025.0,115.0
12997.0,144.0
13002.0,139.0
13008.0,135.0
13019.0,125.0
13016.0,130.0
13027.0,119.0
13022.0,127.0
13030.0,126.0
13036.0,123.0
13041.0,121.0
13044.0,119.0
13033.0,132.0
13049.0,116.0
13055.0,111.0
13038.0,129.0
13058.0,109.0
13061.0,108.0
13047.0,123.0
13063.0,109.0
13066.0,106.0
13069.0,104.0
13072.0,103.0
13074.0,101.0
13085.0,90.0
13077.0,101.0
13091.0,89.0
13080.0,102.0
13096.0,86.0
13094.0,89.0
13105.0,79.0
13083.0,102.0
13102.0,83.0
13099.0,88.0
13108.0,80.0
13113.0,75.0
13119.0,75.0
13121.0,74.0
13110.0,89.0
13116.0,83.0
13124.0,75.0
13135.0,66.0
13141.0,65.0
13138.0,70.0
13152.0,57.0
13127.0,87.0
13132.0,82.0
13149.0,65.0
13155.0,59.0
13143.0,72.0
13171.0,140.0
13160.0,153.0
13163.0,152.0
13166.0,149.0
13146.0,170.0
13174.0,143.0
13168.0,150.0
13157.0,162.0
13177.0,142.0
13188.0,132.0
13179.0,143.0
13182.0,141.0
13199.0,124.0
13190.0,135.0
13193.0,132.0
13202.0,125.0
13207.0,121.0
13210.0,130.0
13221.0,119.0
13224.0,118.0
13229.0,114.0
13232.0,112.0
13218.0,128.0
13237.0,109.0
13235.0,112.0
13213.0,135.0
13243.0,105.0
13240.0,110.0
13226.0,126.0
13249.0,104.0
13251.0,104.0
13246.0,110.0
13271.0,87.0
13254.0,105.0
13260.0,99.0
13282.0,78.0
13262.0,99.0
13268.0,94.0
13273.0,90.0
13276.0,87.0
13290.0,79.0
13296.0,74.0
13293.0,78.0
13284.0,88.0
13304.0,69.0
13298.0,77.0
13318.0,60.0
13309.0,70.0
13307.0,73.0
13329.0,52.0
13312.0,71.0
13315.0,68.0
13326.0,60.0
13331.0,57.0
13340.0,48.0
13343.0,46.0
13323.0,69.0
13337.0,55.0
13334.0,60.0
13359.0,130.0
13351.0,142.0
13362.0,132.0
13348.0,147.0
13356.0,141.0
13354.0,144.0
13370.0,128.0
