departed,travel_time
11307.0,228.0
11397.0,140.0
11358.0,180.0
11371.0,168.0
11436.0,103.0
11423.0,117.0
11384.0,157.0
11294.0,250.0
11449.0,96.0
11462.0,243.0
11488.0,219.0
11514.0,194.0
11475.0,237.0
11540.0,172.0
11501.0,212.0
11591.0,123.0
11527.0,188.0
11566.0,149.0
11578.0,139.0
11604.0,114.0
11617.0,102.0
11630.0,91.0
11695.0,191.0
11656.0,233.0
11734.0,155.0
11682.0,209.0
11669.0,223.0
11643.0,252.0
11721.0,174.0
11786.0,110.0
11760.0,138.0
11708.0,192.0
11747.0,155.0
11812.0,91.0
11773.0,131.0
11799.0,105.0
11876.0,196.0
11837.0,236.0
11850.0,223.0
11889.0,185.0
11825.0,250.0
11863.0,214.0
11902.0,175.0
11967.0,110.0
11941.0,138.0
11915.0,166.0
11954.0,127.0
11980.0,101.0
11993.0,92.0
12032.0,211.0
12045.0,200.0
12006.0,241.0
12084.0,164.0
12135.0,114.0
12071.0,180.0
12122.0,130.0
12058.0,195.0
12109.0,145.0
12096.0,160.0
12148.0,108.0
12161.0,95.0
12174.0,86.0
12239.0,185.0
12200.0,226.0
12187.0,240.0
12213.0,215.0
12265.0,165.0
12291.0,140.0
12226.0,206.0
12278.0,155.0
12317.0,116.0
12304.0,131.0
12330.0,105.0
12355.0,82.0
12343.0,95.0
12394.0,212.0
12381.0,228.0
12368.0,245.0
12472.0,142.0
12446.0,169.0
12511.0,105.0
12433.0,184.0
12407.0,211.0
12420.0,198.0
12498.0,124.0
12524.0,98.0
12485.0,139.0
12459.0,168.0
12550.0,234.0
12537.0,250.0
12576.0,214.0
12640.0,152.0
12653.0,140.0
12614.0,181.0
12666.0,129.0
12602.0,196.0
12563.0,236.0
12679.0,120.0
12589.0,211.0
12705.0,96.0
12627.0,175.0
12692.0,110.0
12718.0,249.0
12731.0,238.0
12744.0,225.0
12757.0,212.0
12770.0,201.0
12796.0,175.0
12822.0,150.0
12809.0,165.0
12848.0,126.0
12783.0,192.0
12835.0,142.0
12886.0,91.0
12873.0,109.0
12912.0,233.0
12990.0,158.0
13016.0,135.0
12925.0,227.0
12899.0,254.0
13042.0,112.0
12964.0,191.0
12977.0,180.0
13003.0,154.0
12938.0,220.0
13029.0,131.0
12951.0,210.0
13068.0,94.0
13055.0,108.0
13145.0,185.0
13094.0,237.0
13081.0,251.0
13107.0,225.0
13120.0,212.0
13197.0,136.0
13223.0,112.0
13158.0,178.0
13171.0,166.0
13132.0,206.0
13184.0,156.0
13210.0,130.0
13249.0,94.0
13314.0,192.0
13262.0,246.0
13275.0,235.0
13288.0,223.0
13340.0,173.0
13366.0,147.0
13353.0,162.0
13301.0,215.0
13379.0,137.0
13417.0,100.0
13430.0,87.0
13391.0,129.0
13404.0,117.0
13482.0,203.0
13443.0,247.0
13521.0,170.0
13456.0,237.0
13573.0,121.0
13534.0,161.0
13469.0,227.0
13560.0,136.0
13495.0,202.0
13547.0,153.0
13586.0,114.0
13599.0,101.0
13508.0,194.0
13612.0,93.0
13625.0,245.0
13638.0,232.0
13676.0,196.0
13663.0,210.0
13689.0,185.0
13728.0,147.0
13715.0,161.0
13650.0,227.0
13767.0,110.0
13741.0,139.0
13754.0,126.0
13780.0,105.0
13793.0,93.0
13819.0,226.0
13806.0,241.0
13845.0,203.0
13858.0,192.0
13832.0,219.0
13871.0,181.0
13884.0,168.0
13961.0,92.0
13922.0,132.0
13948.0,108.0
13909.0,149.0
13974.0,84.0
13897.0,166.0
13987.0,239.0
14000.0,228.0
14026.0,202.0
14065.0,165.0
14039.0,192.0
14052.0,181.0
14091.0,142.0
14013.0,222.0
14130.0,105.0
14078.0,159.0
14104.0,133.0
14117.0,122.0
14143.0,97.0
14156.0,90.0
14246.0,163.0
14233.0,177.0
14272.0,139.0
14168.0,244.0
14181.0,232.0
14207.0,206.0
14298.0,119.0
14285.0,133.0
14194.0,225.0
14259.0,161.0
14311.0,109.0
14220.0,201.0
14324.0,99.0
14337.0,253.0
14417.0,173.0
14350.0,241.0
14389.0,204.0
14432.0,161.0
14363.0,232.0
14448.0,147.0
14478.0,117.0
14376.0,221.0
14494.0,104.0
14463.0,136.0
14509.0,93.0
14525.0,244.0
14540.0,230.0
14586.0,185.0
14617.0,154.0
14632.0,141.0
14571.0,204.0
14663.0,112.0
14678.0,97.0
14602.0,175.0
14648.0,130.0
14694.0,87.0
14709.0,234.0
14725.0,221.0
14740.0,207.0
14771.0,177.0
14755.0,194.0
14817.0,134.0
14802.0,150.0
14786.0,167.0
14863.0,91.0
14832.0,124.0
14848.0,108.0
14878.0,250.0
14971.0,159.0
14940.0,191.0
14925.0,207.0
14909.0,224.0
14955.0,178.0
14894.0,241.0
15002.0,133.0
15032.0,103.0
15048.0,89.0
14986.0,153.0
15017.0,124.0
15078.0,226.0
15109.0,196.0
15140.0,168.0
15125.0,186.0
15155.0,158.0
15217.0,96.0
15171.0,144.0
15186.0,129.0
15232.0,85.0
15202.0,116.0
15094.0,225.0
15294.0,190.0
15263.0,223.0
15340.0,147.0
15325.0,164.0
15248.0,242.0
15309.0,181.0
15278.0,214.0
15355.0,137.0
15371.0,122.0
15386.0,108.0
15402.0,92.0
15432.0,229.0
15463.0,202.0
15448.0,219.0
15494.0,174.0
15478.0,191.0
15555.0,116.0
15571.0,101.0
15509.0,164.0
15586.0,88.0
15540.0,136.0
15525.0,153.0
15632.0,214.0
15648.0,199.0
15694.0,154.0
15678.0,172.0
15709.0,141.0
15602.0,250.0
15663.0,191.0
15755.0,99.0
15617.0,239.0
15725.0,131.0
15740.0,116.0
15771.0,86.0
15802.0,224.0
15832.0,195.0
15786.0,243.0
15817.0,213.0
15863.0,169.0
15848.0,185.0
15894.0,139.0
15878.0,157.0
15940.0,95.0
15909.0,127.0
15955.0,85.0
15971.0,235.0
16048.0,159.0
16109.0,100.0
15986.0,224.0
16032.0,178.0
16017.0,195.0
16063.0,150.0
16078.0,136.0
16094.0,122.0
16125.0,92.0
16002.0,216.0
16140.0,246.0
16186.0,200.0
16155.0,233.0
16202.0,188.0
16217.0,174.0
16248.0,145.0
16263.0,130.0
16171.0,223.0
16278.0,118.0
16294.0,103.0
16309.0,91.0
16232.0,172.0
16355.0,210.0
16340.0,227.0
16325.0,243.0
16386.0,183.0
16402.0,169.0
16371.0,201.0
16417.0,155.0
16448.0,126.0
16463.0,111.0
16478.0,97.0
16494.0,82.0
16509.0,236.0
16555.0,190.0
16602.0,145.0
16663.0,87.0
16525.0,226.0
16540.0,211.0
16586.0,165.0
16617.0,136.0
16632.0,121.0
16571.0,187.0
16648.0,115.0
16694.0,228.0
16678.0,249.0
16709.0,218.0
16725.0,204.0
16740.0,192.0
16802.0,130.0
16755.0,178.0
16817.0,117.0
16832.0,105.0
16771.0,167.0
16848.0,91.0
16863.0,240.0
16878.0,227.0
16940.0,167.0
16925.0,184.0
16986.0,123.0
16894.0,216.0
16909.0,202.0
17002.0,110.0
16955.0,158.0
16971.0,143.0
17017.0,100.0
17032.0,87.0
17048.0,240.0
17078.0,211.0
17109.0,182.0
17094.0,199.0
17063.0,231.0
17171.0,123.0
17186.0,109.0
17140.0,156.0
17155.0,141.0
17125.0,172.0
17202.0,97.0
17263.0,204.0
17340.0,130.0
17232.0,239.0
17355.0,118.0
17248.0,226.0
17278.0,197.0
17325.0,152.0
17217.0,262.0
17309.0,170.0
17371.0,109.0
17386.0,96.0
17402.0,240.0
17417.0,225.0
17448.0,194.0
17463.0,183.0
17494.0,152.0
17478.0,170.0
17432.0,217.0
17540.0,110.0
17509.0,142.0
17525.0,126.0
17555.0,97.0
17571.0,83.0
17586.0,236.0
17602.0,223.0
17617.0,208.0
17632.0,195.0
17663.0,166.0
17679.0,153.0
17694.0,138.0
17725.0,107.0
17740.0,96.0
17709.0,128.0
17755.0,84.0
17771.0,235.0
17802.0,206.0
17832.0,176.0
17786.0,223.0
17879.0,130.0
17863.0,148.0
17909.0,102.0
17848.0,164.0
17894.0,119.0
17925.0,88.0
17817.0,201.0
17955.0,228.0
17971.0,212.0
18020.0,165.0
17940.0,246.0
17986.0,201.0
18057.0,131.0
18093.0,96.0
18075.0,116.0
18038.0,156.0
18112.0,85.0
18185.0,176.0
18130.0,234.0
18204.0,161.0
18167.0,200.0
18222.0,146.0
18259.0,111.0
18148.0,224.0
18240.0,132.0
18277.0,97.0
18295.0,79.0
18332.0,208.0
18406.0,136.0
18369.0,177.0
18314.0,234.0
18350.0,199.0
18424.0,127.0
18442.0,109.0
18461.0,94.0
18387.0,169.0
18516.0,205.0
18479.0,244.0
18497.0,226.0
18534.0,191.0
18571.0,154.0
18608.0,120.0
18626.0,104.0
18553.0,178.0
18589.0,142.0
18644.0,90.0
18663.0,242.0
18681.0,225.0
18755.0,152.0
18773.0,135.0
18699.0,211.0
18736.0,174.0
18828.0,82.0
18791.0,120.0
18810.0,103.0
18718.0,199.0
18865.0,215.0
18938.0,144.0
18901.0,185.0
18920.0,166.0
18883.0,205.0
18993.0,97.0
18975.0,116.0
18957.0,136.0
19012.0,82.0
18846.0,252.0
19048.0,210.0
19030.0,233.0
19067.0,197.0
19104.0,162.0
19085.0,182.0
19140.0,127.0
19159.0,109.0
19122.0,147.0
19177.0,93.0
19232.0,208.0
19269.0,174.0
19195.0,250.0
19214.0,233.0
19306.0,143.0
19250.0,200.0
19287.0,164.0
19324.0,128.0
19342.0,111.0
19361.0,94.0
19397.0,223.0
19416.0,207.0
19434.0,189.0
19452.0,174.0
19526.0,100.0
19471.0,157.0
19508.0,120.0
19379.0,251.0
19489.0,144.0
19544.0,90.0
19636.0,167.0
19673.0,133.0
19655.0,152.0
19581.0,227.0
19599.0,211.0
19710.0,100.0
19563.0,248.0
19691.0,122.0
19728.0,88.0
19618.0,199.0
19765.0,216.0
19801.0,182.0
19746.0,238.0
19838.0,147.0
19783.0,203.0
19820.0,167.0
19875.0,113.0
19857.0,135.0
19893.0,104.0
19912.0,88.0
19930.0,235.0
19948.0,218.0
19967.0,199.0
20004.0,164.0
19985.0,184.0
20022.0,148.0
20040.0,131.0
20059.0,114.0
20095.0,80.0
20077.0,99.0
20150.0,195.0
20132.0,214.0
20114.0,234.0
20187.0,161.0
20224.0,125.0
20242.0,108.0
20169.0,182.0
20261.0,92.0
20206.0,149.0
20297.0,225.0
20334.0,188.0
20316.0,209.0
20279.0,247.0
20352.0,174.0
20389.0,139.0
20426.0,102.0
20371.0,158.0
20408.0,123.0
20444.0,90.0
20481.0,221.0
20499.0,205.0
20463.0,242.0
20573.0,134.0
20536.0,172.0
20518.0,192.0
20591.0,119.0
20555.0,157.0
20610.0,102.0
20628.0,86.0
20646.0,238.0
20683.0,201.0
20720.0,164.0
20665.0,220.0
20757.0,130.0
20701.0,187.0
20775.0,113.0
20738.0,151.0
20793.0,97.0
20812.0,82.0
20830.0,232.0
20867.0,195.0
20848.0,216.0
20885.0,180.0
20922.0,144.0
20977.0,91.0
20940.0,129.0
20959.0,111.0
20903.0,169.0
21069.0,173.0
21087.0,157.0
21032.0,213.0
21106.0,140.0
21014.0,233.0
21142.0,105.0
21124.0,125.0
21161.0,88.0
21050.0,205.0
21179.0,244.0
21197.0,226.0
21252.0,174.0
21234.0,194.0
21308.0,123.0
21289.0,143.0
21344.0,90.0
21363.0,239.0
21399.0,206.0
21491.0,115.0
21510.0,97.0
21418.0,190.0
21454.0,154.0
21473.0,137.0
21528.0,82.0
21546.0,237.0
21672.0,112.0
21565.0,220.0
21583.0,204.0
21619.0,168.0
21601.0,187.0
21707.0,82.0
21637.0,153.0
21654.0,136.0
21690.0,102.0
21743.0,222.0
21796.0,170.0
21760.0,209.0
21725.0,245.0
21849.0,121.0
21778.0,194.0
21831.0,142.0
21813.0,162.0
21866.0,109.0
21884.0,91.0
21901.0,242.0
21990.0,157.0
21937.0,213.0
22007.0,143.0
21919.0,232.0
22025.0,127.0
21954.0,200.0
22043.0,111.0
22060.0,96.0
21972.0,185.0
22096.0,227.0
22113.0,210.0
22078.0,249.0
22184.0,144.0
22149.0,181.0
22166.0,164.0
22131.0,201.0
22201.0,131.0
22237.0,98.0
22219.0,117.0
22254.0,84.0
22272.0,230.0
22290.0,218.0
22325.0,183.0
22343.0,165.0
22307.0,203.0
22360.0,150.0
22396.0,114.0
22378.0,135.0
22431.0,82.0
22413.0,103.0
22484.0,202.0
22466.0,222.0
22449.0,240.0
22519.0,170.0
22501.0,190.0
22537.0,154.0
22572.0,119.0
22607.0,86.0
22554.0,140.0
22590.0,104.0
22696.0,169.0
22643.0,224.0
22660.0,207.0
22749.0,119.0
22713.0,157.0
22766.0,104.0
22784.0,90.0
22819.0,221.0
22854.0,189.0
22801.0,243.0
22907.0,139.0
22872.0,177.0
22943.0,107.0
22837.0,214.0
22890.0,162.0
22925.0,127.0
22960.0,94.0
22996.0,225.0
23013.0,210.0
22978.0,248.0
23049.0,179.0
23066.0,164.0
23084.0,147.0
23101.0,131.0
23154.0,78.0
23031.0,202.0
23119.0,114.0
23137.0,98.0
23172.0,233.0
23190.0,217.0
23278.0,130.0
23225.0,184.0
23207.0,203.0
23313.0,97.0
23260.0,153.0
23296.0,117.0
23243.0,172.0
23331.0,84.0
23366.0,219.0
23349.0,237.0
23401.0,185.0
23384.0,203.0
23419.0,169.0
23437.0,151.0
23454.0,134.0
23472.0,119.0
23507.0,84.0
23490.0,104.0
23525.0,240.0
23596.0,170.0
23578.0,189.0
23560.0,209.0
23631.0,139.0
23613.0,158.0
23666.0,106.0
23543.0,230.0
23684.0,89.0
23649.0,126.0
23701.0,245.0
23772.0,174.0
23790.0,158.0
23719.0,230.0
23807.0,144.0
23825.0,127.0
23737.0,216.0
23843.0,112.0
23860.0,95.0
23966.0,160.0
23984.0,144.0
23878.0,251.0
23931.0,199.0
24037.0,93.0
23896.0,235.0
24001.0,130.0
24019.0,114.0
23949.0,186.0
24054.0,82.0
24090.0,213.0
24072.0,233.0
24143.0,162.0
24125.0,181.0
24107.0,201.0
24178.0,130.0
24196.0,113.0
24160.0,152.0
24213.0,101.0
24231.0,83.0
24284.0,201.0
24249.0,238.0
24319.0,168.0
24301.0,187.0
24266.0,223.0
24337.0,153.0
24372.0,119.0
24354.0,139.0
24390.0,103.0
24407.0,89.0
24496.0,168.0
24531.0,135.0
24425.0,242.0
24460.0,207.0
24443.0,227.0
24478.0,193.0
24549.0,122.0
24513.0,161.0
24566.0,108.0
24584.0,91.0
24601.0,240.0
24619.0,226.0
24637.0,211.0
24672.0,177.0
24654.0,196.0
24690.0,161.0
24707.0,145.0
24725.0,127.0
24760.0,93.0
24743.0,111.0
24778.0,250.0
24796.0,233.0
24813.0,218.0
24831.0,200.0
24849.0,182.0
24866.0,165.0
24901.0,132.0
24937.0,98.0
24884.0,152.0
24919.0,117.0
24954.0,86.0
25007.0,192.0
25043.0,160.0
24972.0,232.0
25025.0,180.0
25113.0,92.0
24990.0,217.0
25078.0,131.0
25060.0,150.0
25131.0,80.0
25166.0,219.0
25238.0,151.0
25201.0,189.0
25274.0,116.0
25292.0,99.0
25184.0,208.0
25310.0,84.0
25220.0,176.0
25328.0,233.0
25346.0,219.0
25382.0,185.0
25419.0,150.0
25473.0,96.0
25455.0,115.0
25400.0,171.0
25437.0,136.0
25364.0,211.0
25491.0,86.0
25509.0,234.0
25545.0,200.0
25618.0,127.0
25581.0,166.0
25527.0,223.0
25563.0,187.0
25599.0,153.0
25654.0,98.0
25672.0,80.0
25636.0,117.0
25726.0,199.0
25780.0,145.0
25690.0,236.0
25744.0,184.0
25817.0,113.0
25708.0,223.0
25762.0,170.0
25798.0,137.0
25835.0,100.0
25853.0,84.0
25925.0,182.0
25871.0,239.0
25907.0,204.0
25979.0,132.0
25961.0,154.0
25889.0,227.0
26016.0,100.0
26034.0,84.0
25943.0,178.0
26052.0,234.0
26070.0,217.0
26088.0,200.0
26124.0,164.0
26142.0,148.0
26160.0,130.0
26196.0,95.0
26106.0,186.0
26178.0,115.0
26269.0,195.0
26233.0,233.0
26215.0,252.0
26323.0,146.0
26251.0,219.0
26287.0,183.0
26341.0,130.0
26359.0,113.0
26305.0,169.0
26377.0,99.0
26414.0,226.0
26432.0,208.0
26395.0,251.0
26486.0,160.0
26468.0,179.0
26504.0,145.0
26450.0,200.0
26540.0,110.0
26558.0,94.0
26576.0,76.0
26522.0,131.0
26594.0,231.0
26631.0,194.0
26667.0,160.0
26613.0,215.0
26649.0,180.0
26721.0,109.0
26703.0,129.0
26775.0,230.0
26793.0,214.0
26812.0,196.0
26757.0,252.0
26830.0,179.0
26884.0,126.0
26866.0,146.0
26902.0,112.0
26848.0,171.0
26920.0,99.0
26938.0,246.0
27029.0,155.0
26992.0,194.0
26956.0,231.0
27083.0,105.0
27047.0,142.0
26974.0,216.0
27010.0,181.0
27065.0,126.0
27101.0,92.0
27119.0,241.0
27173.0,192.0
27191.0,174.0
27137.0,231.0
27155.0,213.0
27246.0,123.0
27228.0,142.0
27282.0,89.0
27209.0,163.0
27264.0,111.0
27300.0,245.0
27318.0,227.0
27354.0,191.0
27336.0,211.0
27408.0,140.0
27390.0,159.0
27463.0,87.0
27372.0,180.0
27445.0,107.0
27481.0,242.0
27517.0,208.0
27499.0,231.0
27553.0,177.0
27535.0,196.0
27607.0,125.0
27571.0,162.0
27644.0,90.0
27589.0,146.0
27626.0,109.0
27698.0,207.0
27716.0,189.0
27662.0,246.0
27770.0,138.0
27788.0,120.0
27680.0,230.0
27752.0,159.0
27825.0,87.0
27734.0,184.0
27806.0,112.0
27879.0,205.0
27861.0,225.0
27915.0,172.0
27843.0,245.0
28005.0,84.0
27933.0,157.0
27897.0,194.0
27987.0,104.0
27951.0,142.0
27969.0,130.0
28042.0,220.0
28024.0,243.0
28078.0,189.0
28132.0,137.0
28060.0,211.0
28150.0,122.0
28168.0,104.0
28096.0,178.0
28186.0,89.0
28223.0,224.0
28241.0,208.0
28277.0,172.0
28295.0,154.0
28204.0,246.0
28331.0,121.0
28313.0,141.0
28259.0,197.0
28349.0,107.0
28367.0,93.0
28403.0,222.0
28476.0,150.0
28385.0,244.0
28422.0,207.0
28458.0,172.0
28440.0,192.0
28494.0,140.0
28512.0,122.0
28530.0,105.0
28548.0,91.0
28584.0,218.0
28602.0,203.0
28566.0,241.0
28639.0,168.0
28657.0,152.0
28675.0,134.0
28693.0,116.0
28621.0,190.0
28711.0,102.0
28729.0,88.0
28783.0,200.0
28847.0,137.0
28801.0,184.0
28747.0,240.0
28891.0,96.0
28869.0,119.0
28765.0,225.0
28824.0,167.0
28914.0,79.0
28936.0,222.0
29004.0,156.0
28981.0,182.0
28959.0,205.0
29026.0,141.0
29094.0,73.0
29049.0,120.0
29071.0,100.0
29116.0,225.0
29161.0,182.0
29206.0,137.0
29139.0,205.0
29229.0,121.0
29184.0,167.0
29251.0,103.0
29364.0,161.0
29296.0,231.0
29386.0,143.0
29341.0,189.0
29409.0,122.0
29319.0,213.0
29431.0,101.0
29454.0,81.0
29566.0,138.0
29476.0,233.0
29544.0,165.0
29499.0,212.0
29589.0,122.0
29521.0,192.0
29611.0,102.0
29634.0,81.0
29656.0,228.0
29701.0,184.0
29769.0,117.0
29747.0,140.0
29679.0,209.0
29724.0,166.0
29791.0,99.0
29814.0,76.0
29836.0,227.0
29859.0,207.0
29881.0,185.0
29904.0,162.0
29926.0,141.0
29949.0,119.0
29971.0,100.0
29994.0,77.0
30016.0,228.0
30129.0,115.0
30084.0,161.0
30039.0,207.0
30106.0,141.0
30151.0,98.0
30061.0,191.0
30219.0,201.0
30241.0,183.0
30286.0,138.0
30196.0,229.0
30264.0,163.0
30309.0,120.0
30331.0,98.0
30354.0,77.0
30421.0,181.0
30399.0,205.0
30444.0,161.0
30376.0,230.0
30489.0,118.0
30511.0,97.0
30466.0,144.0
30534.0,76.0
30556.0,229.0
30601.0,184.0
30647.0,141.0
30669.0,120.0
30691.0,98.0
30624.0,166.0
30579.0,214.0
30714.0,79.0
30781.0,179.0
30804.0,161.0
30736.0,230.0
30826.0,140.0
30759.0,209.0
30849.0,120.0
30871.0,98.0
30894.0,78.0
30961.0,178.0
30984.0,158.0
30916.0,230.0
31006.0,141.0
30939.0,209.0
31029.0,119.0
31051.0,99.0
31164.0,158.0
31119.0,205.0
31096.0,230.0
31186.0,140.0
31209.0,119.0
31231.0,97.0
31141.0,189.0
31254.0,76.0
31344.0,160.0
31321.0,184.0
31366.0,142.0
31276.0,234.0
31299.0,213.0
31434.0,78.0
31389.0,124.0
31411.0,103.0
31456.0,229.0
31501.0,188.0
31524.0,166.0
31569.0,121.0
31479.0,212.0
31591.0,101.0
31614.0,79.0
31681.0,182.0
31726.0,137.0
31704.0,160.0
31659.0,206.0
31636.0,233.0
31749.0,121.0
31771.0,100.0
31794.0,78.0
31816.0,230.0
31906.0,141.0
31929.0,118.0
31839.0,211.0
31884.0,166.0
31861.0,191.0
31951.0,101.0
31996.0,230.0
32064.0,162.0
32019.0,209.0
32086.0,142.0
32041.0,190.0
32109.0,123.0
32131.0,101.0
32154.0,249.0
32176.0,227.0
32266.0,139.0
32199.0,207.0
32244.0,162.0
32311.0,96.0
32221.0,187.0
32289.0,119.0
32334.0,77.0
32356.0,225.0
32379.0,207.0
32482.0,107.0
32450.0,141.0
32418.0,174.0
32547.0,218.0
32515.0,252.0
32531.0,236.0
32563.0,207.0
32579.0,191.0
32595.0,175.0
32644.0,128.0
32611.0,162.0
32628.0,145.0
32676.0,100.0
32660.0,117.0
32692.0,87.0
32708.0,238.0
32724.0,225.0
32757.0,193.0
32773.0,177.0
32805.0,145.0
32821.0,130.0
32789.0,163.0
32854.0,98.0
32741.0,217.0
32870.0,89.0
32934.0,187.0
32886.0,241.0
32950.0,177.0
32967.0,161.0
32999.0,132.0
32918.0,214.0
32902.0,231.0
32983.0,150.0
33031.0,105.0
33047.0,90.0
33015.0,123.0
33063.0,240.0
33096.0,212.0
33144.0,166.0
33080.0,232.0
33160.0,152.0
33225.0,88.0
33112.0,203.0
33176.0,140.0
33193.0,124.0
33128.0,190.0
33257.0,226.0
33289.0,197.0
33306.0,182.0
33322.0,167.0
33354.0,135.0
33370.0,121.0
33338.0,154.0
33386.0,109.0
33402.0,93.0
33419.0,244.0
33435.0,232.0
33499.0,168.0
33451.0,217.0
33515.0,154.0
33483.0,189.0
33548.0,124.0
33467.0,206.0
33564.0,111.0
33532.0,144.0
33580.0,100.0
33596.0,84.0
33612.0,231.0
33661.0,183.0
33628.0,218.0
33677.0,172.0
33693.0,157.0
33758.0,92.0
33709.0,143.0
33725.0,127.0
33741.0,112.0
33774.0,81.0
33822.0,204.0
33854.0,173.0
33838.0,190.0
33790.0,240.0
33903.0,127.0
33887.0,146.0
33871.0,163.0
33935.0,100.0
33806.0,230.0
33919.0,119.0
33951.0,87.0
33984.0,223.0
33967.0,242.0
34000.0,209.0
34032.0,180.0
34064.0,148.0
34080.0,134.0
34097.0,117.0
34129.0,87.0
34113.0,105.0
34210.0,171.0
34161.0,222.0
34177.0,209.0
34145.0,242.0
34226.0,163.0
34242.0,147.0
34258.0,132.0
34290.0,101.0
34193.0,199.0
34306.0,88.0
34274.0,123.0
34339.0,226.0
34323.0,245.0
34387.0,182.0
34419.0,151.0
34355.0,216.0
34468.0,105.0
34371.0,203.0
34436.0,138.0
34484.0,92.0
34403.0,174.0
34500.0,249.0
34532.0,218.0
34565.0,187.0
34549.0,204.0
34516.0,239.0
34581.0,174.0
34613.0,142.0
34597.0,160.0
34629.0,128.0
34645.0,114.0
34662.0,97.0
34694.0,230.0
34791.0,133.0
34710.0,216.0
34726.0,202.0
34678.0,251.0
34807.0,124.0
34758.0,174.0
34742.0,191.0
34775.0,159.0
34839.0,95.0
34904.0,204.0
34871.0,239.0
34936.0,176.0
34952.0,161.0
34888.0,226.0
34920.0,196.0
35017.0,99.0
34968.0,150.0
34984.0,135.0
35001.0,123.0
35033.0,92.0
35049.0,238.0
35081.0,207.0
35097.0,192.0
35114.0,176.0
35162.0,130.0
35130.0,163.0
35065.0,229.0
35146.0,151.0
35194.0,103.0
35210.0,87.0
35178.0,121.0
35259.0,209.0
35275.0,195.0
35340.0,130.0
35243.0,229.0
35323.0,149.0
35372.0,102.0
35307.0,169.0
35388.0,89.0
35356.0,123.0
35436.0,209.0
35453.0,194.0
35420.0,229.0
35469.0,180.0
35501.0,149.0
35517.0,134.0
35485.0,167.0
35404.0,250.0
35533.0,121.0
35549.0,107.0
35566.0,93.0
35582.0,242.0
35614.0,214.0
35679.0,152.0
35646.0,186.0
35711.0,121.0
35743.0,89.0
35598.0,236.0
35695.0,140.0
35727.0,108.0
35775.0,228.0
35792.0,214.0
35808.0,199.0
35759.0,250.0
35840.0,170.0
35856.0,154.0
35824.0,188.0
35872.0,140.0
35905.0,110.0
35921.0,95.0
35888.0,132.0
35953.0,233.0
35937.0,251.0
35985.0,205.0
36030.0,160.0
35969.0,222.0
36001.0,191.0
36058.0,135.0
36114.0,80.0
36086.0,110.0
36016.0,181.0
36044.0,155.0
36072.0,130.0
36143.0,223.0
36199.0,168.0
36129.0,240.0
36157.0,214.0
36256.0,115.0
36213.0,159.0
36284.0,89.0
36171.0,203.0
36185.0,191.0
36227.0,150.0
36242.0,138.0
36270.0,110.0
36298.0,250.0
36312.0,238.0
36340.0,213.0
36383.0,170.0
36326.0,229.0
36411.0,144.0
36354.0,203.0
36369.0,189.0
36425.0,133.0
36397.0,163.0
36453.0,107.0
36467.0,95.0
36439.0,124.0
36496.0,230.0
36566.0,162.0
36482.0,247.0
36552.0,179.0
36594.0,138.0
36538.0,196.0
36524.0,211.0
36623.0,112.0
