step_time,step_stopped,step_wait_time,accumulated_wait_time
6483.0,0,11.0,51828.0
6484.0,0,6.0,51834.0
6485.0,0,5.0,51839.0
6486.0,0,4.0,51843.0
6487.0,0,4.0,51847.0
6488.0,0,4.0,51851.0
6489.0,0,4.0,51855.0
6490.0,0,4.0,51859.0
6491.0,0,4.0,51863.0
6492.0,0,4.0,51867.0
6493.0,0,4.0,51871.0
6494.0,0,4.0,51875.0
6495.0,0,4.0,51879.0
6496.0,0,4.0,51883.0
6497.0,0,4.0,51887.0
6498.0,0,4.0,51891.0
6499.0,0,4.0,51895.0
6500.0,0,4.0,51899.0
6501.0,0,4.0,51903.0
6502.0,0,4.0,51907.0
6503.0,0,4.0,51911.0
6504.0,0,4.0,51915.0
6505.0,0,4.0,51919.0
6506.0,0,4.0,51923.0
6507.0,0,3.0,51926.0
6508.0,0,3.0,51929.0
6509.0,0,3.0,51932.0
6510.0,0,3.0,51935.0
6511.0,0,3.0,51938.0
6512.0,0,3.0,51941.0
6513.0,0,3.0,51944.0
6514.0,0,3.0,51947.0
6515.0,0,3.0,51950.0
6516.0,0,3.0,51953.0
6517.0,0,3.0,51956.0
6518.0,0,3.0,51959.0
6519.0,0,3.0,51962.0
6520.0,0,3.0,51965.0
6521.0,0,3.0,51968.0
6522.0,0,3.0,51971.0
6523.0,0,3.0,51974.0
6524.0,0,3.0,51977.0
6525.0,0,3.0,51980.0
6526.0,0,1.0,51981.0
6527.0,0,1.0,51982.0
6528.0,0,1.0,51983.0
6529.0,1,2.0,51985.0
6530.0,0,2.0,51987.0
6531.0,0,2.0,51989.0
6532.0,0,2.0,51991.0
6533.0,0,2.0,51993.0
6534.0,0,2.0,51995.0
6535.0,0,2.0,51997.0
6536.0,0,2.0,51999.0
6537.0,0,2.0,52001.0
6538.0,0,2.0,52003.0
6539.0,0,2.0,52005.0
6540.0,0,2.0,52007.0
6541.0,0,2.0,52009.0
6542.0,0,2.0,52011.0
6543.0,0,2.0,52013.0
6544.0,0,2.0,52015.0
6545.0,0,2.0,52017.0
6546.0,0,2.0,52019.0
6547.0,1,3.0,52022.0
6548.0,0,3.0,52025.0
6549.0,0,3.0,52028.0
6550.0,1,4.0,52032.0
6551.0,0,3.0,52035.0
6552.0,1,4.0,52039.0
6553.0,0,4.0,52043.0
6554.0,0,3.0,52046.0
6555.0,0,3.0,52049.0
6556.0,1,3.0,52052.0
6557.0,0,3.0,52055.0
6558.0,1,4.0,52059.0
6559.0,0,3.0,52062.0
6560.0,0,2.0,52064.0
6561.0,0,2.0,52066.0
6562.0,1,3.0,52069.0
6563.0,0,3.0,52072.0
6564.0,0,3.0,52075.0
6565.0,0,3.0,52078.0
6566.0,0,3.0,52081.0
6567.0,0,3.0,52084.0
6568.0,0,3.0,52087.0
6569.0,0,3.0,52090.0
6570.0,1,3.0,52093.0
6571.0,0,3.0,52096.0
6572.0,0,3.0,52099.0
6573.0,0,2.0,52101.0
6574.0,0,2.0,52103.0
6575.0,0,2.0,52105.0
6576.0,0,2.0,52107.0
6577.0,0,2.0,52109.0
6578.0,0,2.0,52111.0
6579.0,3,5.0,52116.0
6580.0,0,5.0,52121.0
6581.0,1,6.0,52127.0
6582.0,0,6.0,52133.0
6583.0,0,6.0,52139.0
6584.0,0,6.0,52145.0
6585.0,0,6.0,52151.0
6586.0,0,6.0,52157.0
6587.0,1,7.0,52164.0
6588.0,0,7.0,52171.0
6589.0,0,7.0,52178.0
6590.0,0,7.0,52185.0
6591.0,1,8.0,52193.0
6592.0,0,8.0,52201.0
6593.0,0,8.0,52209.0
6594.0,0,8.0,52217.0
6595.0,1,9.0,52226.0
6596.0,0,9.0,52235.0
6597.0,0,9.0,52244.0
6598.0,1,10.0,52254.0
6599.0,0,10.0,52264.0
6600.0,0,10.0,52274.0
6601.0,1,11.0,52285.0
6602.0,0,11.0,52296.0
6603.0,0,11.0,52307.0
6604.0,0,11.0,52318.0
6605.0,0,11.0,52329.0
6606.0,0,11.0,52340.0
6607.0,0,11.0,52351.0
6608.0,0,11.0,52362.0
6609.0,0,11.0,52373.0
6610.0,0,11.0,52384.0
6611.0,0,11.0,52395.0
6612.0,0,11.0,52406.0
6613.0,0,11.0,52417.0
6614.0,0,11.0,52428.0
6615.0,1,12.0,52440.0
6616.0,0,12.0,52452.0
6617.0,1,12.0,52464.0
6618.0,1,13.0,52477.0
6619.0,0,13.0,52490.0
6620.0,0,13.0,52503.0
6621.0,0,13.0,52516.0
6622.0,0,13.0,52529.0
6623.0,0,13.0,52542.0
6624.0,1,14.0,52556.0
6625.0,1,14.0,52570.0
6626.0,0,14.0,52584.0
6627.0,1,15.0,52599.0
6628.0,0,15.0,52614.0
6629.0,0,15.0,52629.0
6630.0,1,16.0,52645.0
6631.0,0,9.0,52654.0
6632.0,0,6.0,52660.0
6633.0,1,7.0,52667.0
6634.0,0,7.0,52674.0
6635.0,0,7.0,52681.0
6636.0,0,7.0,52688.0
6637.0,0,7.0,52695.0
6638.0,0,7.0,52702.0
6639.0,0,7.0,52709.0
6640.0,0,7.0,52716.0
6641.0,0,7.0,52723.0
6642.0,0,7.0,52730.0
6643.0,0,7.0,52737.0
6644.0,0,7.0,52744.0
6645.0,0,7.0,52751.0
6646.0,0,7.0,52758.0
6647.0,0,7.0,52765.0
6648.0,0,7.0,52772.0
6649.0,0,7.0,52779.0
6650.0,0,7.0,52786.0
6651.0,1,8.0,52794.0
6652.0,0,8.0,52802.0
6653.0,1,8.0,52810.0
6654.0,0,8.0,52818.0
6655.0,0,8.0,52826.0
6656.0,0,7.0,52833.0
6657.0,1,8.0,52841.0
6658.0,1,9.0,52850.0
6659.0,0,9.0,52859.0
6660.0,0,9.0,52868.0
6661.0,0,9.0,52877.0
6662.0,0,9.0,52886.0
6663.0,0,9.0,52895.0
6664.0,0,5.0,52900.0
6665.0,0,3.0,52903.0
6666.0,0,2.0,52905.0
6667.0,0,2.0,52907.0
6668.0,0,2.0,52909.0
6669.0,0,2.0,52911.0
6670.0,0,2.0,52913.0
6671.0,0,2.0,52915.0
6672.0,0,2.0,52917.0
6673.0,0,2.0,52919.0
6674.0,0,2.0,52921.0
6675.0,0,2.0,52923.0
6676.0,0,2.0,52925.0
6677.0,0,2.0,52927.0
6678.0,0,2.0,52929.0
6679.0,0,2.0,52931.0
6680.0,0,2.0,52933.0
6681.0,0,2.0,52935.0
6682.0,0,2.0,52937.0
6683.0,0,2.0,52939.0
6684.0,0,2.0,52941.0
6685.0,0,2.0,52943.0
6686.0,0,2.0,52945.0
6687.0,0,2.0,52947.0
6688.0,0,2.0,52949.0
6689.0,0,2.0,52951.0
6690.0,0,2.0,52953.0
6691.0,0,2.0,52955.0
6692.0,0,2.0,52957.0
6693.0,0,2.0,52959.0
6694.0,0,2.0,52961.0
6695.0,1,3.0,52964.0
6696.0,0,3.0,52967.0
6697.0,0,3.0,52970.0
6698.0,0,3.0,52973.0
6699.0,0,3.0,52976.0
6700.0,0,3.0,52979.0
6701.0,0,3.0,52982.0
6702.0,0,3.0,52985.0
6703.0,0,3.0,52988.0
6704.0,0,3.0,52991.0
6705.0,0,3.0,52994.0
6706.0,1,3.0,52997.0
6707.0,0,3.0,53000.0
6708.0,0,3.0,53003.0
6709.0,0,3.0,53006.0
6710.0,0,3.0,53009.0
6711.0,0,3.0,53012.0
6712.0,1,4.0,53016.0
6713.0,0,4.0,53020.0
6714.0,0,4.0,53024.0
6715.0,0,4.0,53028.0
6716.0,0,4.0,53032.0
6717.0,0,4.0,53036.0
6718.0,0,4.0,53040.0
6719.0,0,4.0,53044.0
6720.0,0,4.0,53048.0
6721.0,0,4.0,53052.0
6722.0,1,5.0,53057.0
6723.0,0,5.0,53062.0
6724.0,0,5.0,53067.0
6725.0,0,5.0,53072.0
6726.0,0,5.0,53077.0
6727.0,0,5.0,53082.0
6728.0,0,5.0,53087.0
6729.0,0,5.0,53092.0
6730.0,0,5.0,53097.0
6731.0,0,5.0,53102.0
6732.0,2,7.0,53109.0
6733.0,0,6.0,53115.0
6734.0,0,6.0,53121.0
6735.0,0,6.0,53127.0
6736.0,1,7.0,53134.0
6737.0,0,7.0,53141.0
6738.0,0,7.0,53148.0
6739.0,0,6.0,53154.0
6740.0,0,5.0,53159.0
6741.0,0,5.0,53164.0
6742.0,0,5.0,53169.0
6743.0,0,5.0,53174.0
6744.0,1,6.0,53180.0
6745.0,0,6.0,53186.0
6746.0,0,6.0,53192.0
6747.0,0,6.0,53198.0
6748.0,0,6.0,53204.0
6749.0,0,6.0,53210.0
6750.0,0,5.0,53215.0
6751.0,0,5.0,53220.0
6752.0,1,6.0,53226.0
6753.0,0,5.0,53231.0
6754.0,0,5.0,53236.0
6755.0,0,5.0,53241.0
6756.0,0,5.0,53246.0
6757.0,0,5.0,53251.0
6758.0,0,5.0,53256.0
6759.0,0,5.0,53261.0
6760.0,0,5.0,53266.0
6761.0,0,5.0,53271.0
6762.0,1,6.0,53277.0
6763.0,1,7.0,53284.0
6764.0,0,6.0,53290.0
6765.0,0,5.0,53295.0
6766.0,0,4.0,53299.0
6767.0,0,4.0,53303.0
6768.0,1,5.0,53308.0
6769.0,0,5.0,53313.0
6770.0,0,5.0,53318.0
6771.0,0,5.0,53323.0
6772.0,0,5.0,53328.0
6773.0,0,5.0,53333.0
6774.0,1,6.0,53339.0
6775.0,0,6.0,53345.0
6776.0,0,6.0,53351.0
6777.0,2,8.0,53359.0
6778.0,1,9.0,53368.0
6779.0,0,9.0,53377.0
6780.0,0,9.0,53386.0
6781.0,0,9.0,53395.0
6782.0,0,9.0,53404.0
6783.0,0,9.0,53413.0
6784.0,0,9.0,53422.0
6785.0,0,9.0,53431.0
6786.0,0,9.0,53440.0
6787.0,0,9.0,53449.0
6788.0,0,9.0,53458.0
6789.0,1,10.0,53468.0
6790.0,0,10.0,53478.0
6791.0,0,9.0,53487.0
6792.0,1,10.0,53497.0
6793.0,2,12.0,53509.0
6794.0,1,11.0,53520.0
6795.0,1,12.0,53532.0
6796.0,2,13.0,53545.0
6797.0,1,14.0,53559.0
6798.0,0,14.0,53573.0
6799.0,0,14.0,53587.0
6800.0,1,15.0,53602.0
6801.0,0,14.0,53616.0
6802.0,0,14.0,53630.0
6803.0,2,16.0,53646.0
6804.0,0,16.0,53662.0
6805.0,1,17.0,53679.0
6806.0,1,18.0,53697.0
6807.0,0,18.0,53715.0
6808.0,0,18.0,53733.0
6809.0,0,18.0,53751.0
6810.0,0,18.0,53769.0
6811.0,0,12.0,53781.0
6812.0,1,10.0,53791.0
6813.0,0,9.0,53800.0
6814.0,0,9.0,53809.0
6815.0,0,9.0,53818.0
6816.0,0,9.0,53827.0
6817.0,0,9.0,53836.0
6818.0,0,9.0,53845.0
6819.0,0,9.0,53854.0
6820.0,1,10.0,53864.0
6821.0,0,10.0,53874.0
6822.0,0,10.0,53884.0
6823.0,0,10.0,53894.0
6824.0,0,10.0,53904.0
6825.0,0,10.0,53914.0
6826.0,0,10.0,53924.0
6827.0,0,10.0,53934.0
6828.0,0,10.0,53944.0
6829.0,0,10.0,53954.0
6830.0,0,10.0,53964.0
6831.0,1,11.0,53975.0
6832.0,1,12.0,53987.0
6833.0,0,11.0,53998.0
6834.0,0,11.0,54009.0
6835.0,0,11.0,54020.0
6836.0,1,12.0,54032.0
6837.0,0,12.0,54044.0
6838.0,0,12.0,54056.0
6839.0,0,12.0,54068.0
6840.0,0,12.0,54080.0
6841.0,0,12.0,54092.0
6842.0,1,13.0,54105.0
6843.0,0,12.0,54117.0
6844.0,0,7.0,54124.0
6845.0,0,4.0,54128.0
6846.0,0,4.0,54132.0
6847.0,0,4.0,54136.0
6848.0,0,4.0,54140.0
6849.0,0,4.0,54144.0
6850.0,0,4.0,54148.0
6851.0,0,4.0,54152.0
6852.0,0,4.0,54156.0
6853.0,0,4.0,54160.0
6854.0,0,4.0,54164.0
6855.0,0,4.0,54168.0
6856.0,0,4.0,54172.0
6857.0,0,4.0,54176.0
6858.0,0,4.0,54180.0
6859.0,0,4.0,54184.0
6860.0,0,4.0,54188.0
6861.0,0,4.0,54192.0
6862.0,0,4.0,54196.0
6863.0,0,4.0,54200.0
6864.0,0,4.0,54204.0
6865.0,0,4.0,54208.0
6866.0,0,4.0,54212.0
6867.0,0,3.0,54215.0
6868.0,0,2.0,54217.0
6869.0,0,2.0,54219.0
6870.0,0,1.0,54220.0
6871.0,0,1.0,54221.0
6872.0,0,1.0,54222.0
6873.0,0,1.0,54223.0
6874.0,0,1.0,54224.0
6875.0,0,1.0,54225.0
6876.0,0,1.0,54226.0
6877.0,0,1.0,54227.0
6878.0,0,1.0,54228.0
6879.0,0,1.0,54229.0
6880.0,0,1.0,54230.0
6881.0,0,1.0,54231.0
6882.0,0,1.0,54232.0
6883.0,0,1.0,54233.0
6884.0,0,1.0,54234.0
6885.0,0,1.0,54235.0
6886.0,0,1.0,54236.0
6887.0,0,1.0,54237.0
6888.0,0,1.0,54238.0
6889.0,0,1.0,54239.0
6890.0,0,1.0,54240.0
6891.0,0,1.0,54241.0
6892.0,2,3.0,54244.0
6893.0,0,2.0,54246.0
6894.0,1,2.0,54248.0
6895.0,1,3.0,54251.0
6896.0,0,3.0,54254.0
6897.0,0,3.0,54257.0
6898.0,0,3.0,54260.0
6899.0,0,3.0,54263.0
6900.0,0,3.0,54266.0
6901.0,0,3.0,54269.0
6902.0,0,3.0,54272.0
6903.0,0,3.0,54275.0
6904.0,0,3.0,54278.0
6905.0,0,3.0,54281.0
6906.0,0,3.0,54284.0
6907.0,0,3.0,54287.0
6908.0,0,3.0,54290.0
6909.0,0,3.0,54293.0
6910.0,0,3.0,54296.0
6911.0,0,3.0,54299.0
6912.0,0,3.0,54302.0
6913.0,1,4.0,54306.0
6914.0,0,4.0,54310.0
6915.0,0,4.0,54314.0
6916.0,0,4.0,54318.0
6917.0,0,4.0,54322.0
6918.0,0,4.0,54326.0
6919.0,0,2.0,54328.0
6920.0,0,2.0,54330.0
6921.0,0,2.0,54332.0
6922.0,0,2.0,54334.0
6923.0,0,2.0,54336.0
6924.0,0,2.0,54338.0
6925.0,0,2.0,54340.0
6926.0,0,2.0,54342.0
6927.0,0,2.0,54344.0
6928.0,0,2.0,54346.0
6929.0,1,3.0,54349.0
6930.0,0,3.0,54352.0
6931.0,0,3.0,54355.0
6932.0,0,3.0,54358.0
6933.0,0,3.0,54361.0
6934.0,0,3.0,54364.0
6935.0,0,3.0,54367.0
6936.0,0,3.0,54370.0
6937.0,0,3.0,54373.0
6938.0,0,3.0,54376.0
6939.0,0,3.0,54379.0
6940.0,1,4.0,54383.0
6941.0,0,3.0,54386.0
6942.0,2,5.0,54391.0
6943.0,0,5.0,54396.0
6944.0,0,5.0,54401.0
6945.0,0,5.0,54406.0
6946.0,1,6.0,54412.0
6947.0,0,6.0,54418.0
6948.0,0,6.0,54424.0
6949.0,0,6.0,54430.0
6950.0,0,6.0,54436.0
6951.0,1,7.0,54443.0
6952.0,0,7.0,54450.0
6953.0,0,7.0,54457.0
6954.0,0,7.0,54464.0
6955.0,0,7.0,54471.0
6956.0,0,7.0,54478.0
6957.0,0,7.0,54485.0
6958.0,0,7.0,54492.0
6959.0,0,7.0,54499.0
6960.0,1,8.0,54507.0
6961.0,1,9.0,54516.0
6962.0,0,9.0,54525.0
6963.0,0,9.0,54534.0
6964.0,0,9.0,54543.0
6965.0,0,9.0,54552.0
6966.0,1,9.0,54561.0
6967.0,1,9.0,54570.0
6968.0,1,10.0,54580.0
6969.0,0,10.0,54590.0
6970.0,1,11.0,54601.0
6971.0,0,11.0,54612.0
6972.0,0,10.0,54622.0
6973.0,0,10.0,54632.0
6974.0,0,10.0,54642.0
6975.0,0,10.0,54652.0
6976.0,0,10.0,54662.0
6977.0,1,11.0,54673.0
6978.0,0,11.0,54684.0
6979.0,0,11.0,54695.0
6980.0,0,11.0,54706.0
6981.0,0,11.0,54717.0
6982.0,0,11.0,54728.0
6983.0,0,11.0,54739.0
6984.0,0,11.0,54750.0
6985.0,0,11.0,54761.0
6986.0,0,11.0,54772.0
6987.0,0,11.0,54783.0
6988.0,0,11.0,54794.0
6989.0,0,11.0,54805.0
6990.0,1,12.0,54817.0
6991.0,0,7.0,54824.0
6992.0,0,6.0,54830.0
6993.0,0,5.0,54835.0
6994.0,0,5.0,54840.0
6995.0,0,5.0,54845.0
6996.0,0,5.0,54850.0
6997.0,0,5.0,54855.0
6998.0,0,5.0,54860.0
6999.0,0,5.0,54865.0
7000.0,1,6.0,54871.0
7001.0,0,6.0,54877.0
7002.0,0,6.0,54883.0
7003.0,0,6.0,54889.0
7004.0,0,6.0,54895.0
7005.0,0,6.0,54901.0
7006.0,0,6.0,54907.0
7007.0,0,6.0,54913.0
7008.0,0,6.0,54919.0
7009.0,0,6.0,54925.0
7010.0,0,6.0,54931.0
7011.0,0,6.0,54937.0
7012.0,0,6.0,54943.0
7013.0,0,6.0,54949.0
7014.0,0,6.0,54955.0
7015.0,0,6.0,54961.0
7016.0,1,7.0,54968.0
7017.0,1,8.0,54976.0
7018.0,0,7.0,54983.0
7019.0,0,7.0,54990.0
7020.0,1,8.0,54998.0
7021.0,0,8.0,55006.0
7022.0,0,8.0,55014.0
7023.0,0,8.0,55022.0
7024.0,0,4.0,55026.0
7025.0,0,1.0,55027.0
7026.0,0,1.0,55028.0
7027.0,1,2.0,55030.0
7028.0,0,1.0,55031.0
7029.0,0,1.0,55032.0
7030.0,0,1.0,55033.0
7031.0,0,1.0,55034.0
7032.0,0,1.0,55035.0
7033.0,1,2.0,55037.0
7034.0,0,2.0,55039.0
7035.0,0,2.0,55041.0
7036.0,0,2.0,55043.0
7037.0,0,2.0,55045.0
7038.0,0,2.0,55047.0
7039.0,0,2.0,55049.0
7040.0,0,2.0,55051.0
7041.0,0,2.0,55053.0
7042.0,0,2.0,55055.0
7043.0,0,2.0,55057.0
7044.0,0,2.0,55059.0
7045.0,0,2.0,55061.0
7046.0,0,2.0,55063.0
7047.0,0,2.0,55065.0
7048.0,0,2.0,55067.0
7049.0,0,2.0,55069.0
7050.0,0,2.0,55071.0
7051.0,0,2.0,55073.0
7052.0,0,2.0,55075.0
7053.0,0,2.0,55077.0
7054.0,0,2.0,55079.0
7055.0,0,2.0,55081.0
7056.0,0,2.0,55083.0
7057.0,0,2.0,55085.0
7058.0,0,2.0,55087.0
7059.0,0,2.0,55089.0
7060.0,0,2.0,55091.0
7061.0,0,2.0,55093.0
7062.0,0,2.0,55095.0
7063.0,0,2.0,55097.0
7064.0,0,2.0,55099.0
7065.0,0,2.0,55101.0
7066.0,0,1.0,55102.0
7067.0,0,1.0,55103.0
7068.0,0,1.0,55104.0
7069.0,0,1.0,55105.0
7070.0,0,1.0,55106.0
7071.0,1,2.0,55108.0
7072.0,0,2.0,55110.0
7073.0,0,2.0,55112.0
7074.0,0,2.0,55114.0
7075.0,0,2.0,55116.0
7076.0,0,2.0,55118.0
7077.0,0,2.0,55120.0
7078.0,0,2.0,55122.0
7079.0,0,2.0,55124.0
7080.0,0,2.0,55126.0
7081.0,0,2.0,55128.0
7082.0,0,2.0,55130.0
7083.0,0,2.0,55132.0
7084.0,0,2.0,55134.0
7085.0,0,2.0,55136.0
7086.0,0,2.0,55138.0
7087.0,1,3.0,55141.0
7088.0,0,3.0,55144.0
7089.0,0,2.0,55146.0
7090.0,2,4.0,55150.0
7091.0,0,4.0,55154.0
7092.0,0,4.0,55158.0
7093.0,0,4.0,55162.0
7094.0,0,4.0,55166.0
7095.0,0,4.0,55170.0
7096.0,0,4.0,55174.0
7097.0,0,4.0,55178.0
7098.0,0,4.0,55182.0
7099.0,0,2.0,55184.0
7100.0,0,2.0,55186.0
7101.0,0,2.0,55188.0
7102.0,0,2.0,55190.0
7103.0,0,2.0,55192.0
7104.0,0,2.0,55194.0
7105.0,0,2.0,55196.0
7106.0,1,3.0,55199.0
7107.0,0,2.0,55201.0
7108.0,0,2.0,55203.0
7109.0,1,3.0,55206.0
7110.0,0,2.0,55208.0
7111.0,0,2.0,55210.0
7112.0,0,2.0,55212.0
7113.0,0,2.0,55214.0
7114.0,0,2.0,55216.0
7115.0,0,2.0,55218.0
7116.0,0,2.0,55220.0
7117.0,0,2.0,55222.0
7118.0,0,2.0,55224.0
7119.0,1,3.0,55227.0
7120.0,0,3.0,55230.0
7121.0,0,3.0,55233.0
7122.0,0,3.0,55236.0
7123.0,1,4.0,55240.0
7124.0,0,3.0,55243.0
7125.0,1,4.0,55247.0
7126.0,1,5.0,55252.0
7127.0,1,6.0,55258.0
7128.0,0,6.0,55264.0
7129.0,0,6.0,55270.0
7130.0,0,6.0,55276.0
7131.0,0,6.0,55282.0
7132.0,0,6.0,55288.0
7133.0,0,6.0,55294.0
7134.0,0,6.0,55300.0
7135.0,0,6.0,55306.0
7136.0,0,6.0,55312.0
7137.0,0,6.0,55318.0
7138.0,0,6.0,55324.0
7139.0,0,6.0,55330.0
7140.0,1,7.0,55337.0
7141.0,0,6.0,55343.0
7142.0,1,7.0,55350.0
7143.0,2,9.0,55359.0
7144.0,0,9.0,55368.0
7145.0,0,9.0,55377.0
7146.0,0,9.0,55386.0
7147.0,0,9.0,55395.0
7148.0,0,9.0,55404.0
7149.0,0,9.0,55413.0
7150.0,0,9.0,55422.0
7151.0,0,9.0,55431.0
7152.0,0,9.0,55440.0
7153.0,0,9.0,55449.0
7154.0,0,9.0,55458.0
7155.0,1,10.0,55468.0
7156.0,0,9.0,55477.0
7157.0,0,9.0,55486.0
7158.0,0,9.0,55495.0
7159.0,1,10.0,55505.0
7160.0,0,10.0,55515.0
7161.0,1,11.0,55526.0
7162.0,0,11.0,55537.0
7163.0,0,11.0,55548.0
7164.0,0,11.0,55559.0
7165.0,0,11.0,55570.0
7166.0,0,11.0,55581.0
7167.0,0,11.0,55592.0
7168.0,0,11.0,55603.0
7169.0,0,11.0,55614.0
7170.0,0,11.0,55625.0
7171.0,0,6.0,55631.0
7172.0,0,4.0,55635.0
7173.0,0,4.0,55639.0
7174.0,0,4.0,55643.0
7175.0,0,4.0,55647.0
7176.0,0,4.0,55651.0
7177.0,1,5.0,55656.0
7178.0,0,5.0,55661.0
7179.0,0,5.0,55666.0
7180.0,0,5.0,55671.0
7181.0,0,5.0,55676.0
7182.0,0,5.0,55681.0
7183.0,0,5.0,55686.0
7184.0,0,5.0,55691.0
7185.0,0,5.0,55696.0
7186.0,0,5.0,55701.0
7187.0,0,5.0,55706.0
7188.0,0,5.0,55711.0
7189.0,1,6.0,55717.0
7190.0,0,6.0,55723.0
7191.0,0,6.0,55729.0
7192.0,0,6.0,55735.0
7193.0,0,6.0,55741.0
7194.0,0,6.0,55747.0
7195.0,0,6.0,55753.0
7196.0,0,6.0,55759.0
7197.0,0,6.0,55765.0
7198.0,0,6.0,55771.0
7199.0,0,6.0,55777.0
7200.0,0,6.0,55783.0
7201.0,0,6.0,55789.0
7202.0,0,6.0,55795.0
7203.0,0,6.0,55801.0
7204.0,0,3.0,55804.0
7205.0,0,2.0,55806.0
7206.0,0,1.0,55807.0
7207.0,1,2.0,55809.0
7208.0,0,1.0,55810.0
7209.0,0,0.0,55810.0
7210.0,0,0.0,55810.0
7211.0,0,0.0,55810.0
7212.0,0,0.0,55810.0
7213.0,0,0.0,55810.0
7214.0,0,0.0,55810.0
7215.0,1,1.0,55811.0
7216.0,0,0.0,55811.0
7217.0,0,0.0,55811.0
7218.0,0,0.0,55811.0
7219.0,0,0.0,55811.0
7220.0,0,0.0,55811.0
7221.0,1,1.0,55812.0
7222.0,0,1.0,55813.0
7223.0,0,1.0,55814.0
7224.0,1,2.0,55816.0
7225.0,0,2.0,55818.0
7226.0,1,3.0,55821.0
7227.0,0,3.0,55824.0
7228.0,0,3.0,55827.0
7229.0,0,3.0,55830.0
7230.0,1,4.0,55834.0
7231.0,0,4.0,55838.0
7232.0,0,4.0,55842.0
7233.0,1,5.0,55847.0
7234.0,0,5.0,55852.0
7235.0,0,5.0,55857.0
7236.0,0,5.0,55862.0
7237.0,1,6.0,55868.0
7238.0,0,6.0,55874.0
7239.0,0,6.0,55880.0
7240.0,0,6.0,55886.0
7241.0,0,6.0,55892.0
7242.0,0,6.0,55898.0
7243.0,0,6.0,55904.0
7244.0,2,8.0,55912.0
7245.0,0,8.0,55920.0
7246.0,0,6.0,55926.0
7247.0,1,7.0,55933.0
7248.0,0,7.0,55940.0
7249.0,0,7.0,55947.0
7250.0,0,7.0,55954.0
7251.0,0,7.0,55961.0
7252.0,0,7.0,55968.0
7253.0,0,7.0,55975.0
7254.0,0,7.0,55982.0
7255.0,0,7.0,55989.0
7256.0,0,7.0,55996.0
7257.0,0,7.0,56003.0
7258.0,0,7.0,56010.0
7259.0,0,7.0,56017.0
7260.0,0,7.0,56024.0
7261.0,0,7.0,56031.0
7262.0,0,7.0,56038.0
7263.0,0,7.0,56045.0
7264.0,0,7.0,56052.0
7265.0,0,7.0,56059.0
7266.0,0,7.0,56066.0
7267.0,0,7.0,56073.0
7268.0,0,7.0,56080.0
7269.0,0,7.0,56087.0
7270.0,2,9.0,56096.0
7271.0,0,9.0,56105.0
7272.0,0,9.0,56114.0
7273.0,1,10.0,56124.0
7274.0,0,10.0,56134.0
7275.0,0,10.0,56144.0
7276.0,0,10.0,56154.0
7277.0,0,10.0,56164.0
7278.0,0,10.0,56174.0
7279.0,0,9.0,56183.0
7280.0,0,9.0,56192.0
7281.0,0,9.0,56201.0
7282.0,0,9.0,56210.0
7283.0,0,9.0,56219.0
7284.0,0,8.0,56227.0
7285.0,0,8.0,56235.0
7286.0,0,7.0,56242.0
7287.0,1,7.0,56249.0
7288.0,0,7.0,56256.0
7289.0,1,7.0,56263.0
7290.0,0,5.0,56268.0
7291.0,1,6.0,56274.0
7292.0,0,6.0,56280.0
7293.0,0,5.0,56285.0
7294.0,0,4.0,56289.0
7295.0,0,4.0,56293.0
7296.0,0,4.0,56297.0
7297.0,0,4.0,56301.0
7298.0,0,4.0,56305.0
7299.0,0,4.0,56309.0
7300.0,0,4.0,56313.0
7301.0,0,4.0,56317.0
7302.0,1,5.0,56322.0
7303.0,2,6.0,56328.0
7304.0,1,7.0,56335.0
7305.0,1,8.0,56343.0
7306.0,0,7.0,56350.0
7307.0,1,8.0,56358.0
7308.0,0,8.0,56366.0
7309.0,1,9.0,56375.0
7310.0,0,9.0,56384.0
7311.0,0,9.0,56393.0
7312.0,0,9.0,56402.0
7313.0,0,9.0,56411.0
7314.0,0,9.0,56420.0
7315.0,1,10.0,56430.0
7316.0,1,11.0,56441.0
7317.0,2,13.0,56454.0
7318.0,0,13.0,56467.0
7319.0,1,13.0,56480.0
7320.0,1,14.0,56494.0
7321.0,0,14.0,56508.0
7322.0,1,15.0,56523.0
7323.0,0,15.0,56538.0
7324.0,0,15.0,56553.0
7325.0,0,15.0,56568.0
7326.0,0,15.0,56583.0
7327.0,0,15.0,56598.0
7328.0,1,16.0,56614.0
7329.0,0,16.0,56630.0
7330.0,0,16.0,56646.0
7331.0,0,16.0,56662.0
7332.0,0,16.0,56678.0
7333.0,0,16.0,56694.0
7334.0,0,16.0,56710.0
7335.0,0,16.0,56726.0
7336.0,1,17.0,56743.0
7337.0,0,16.0,56759.0
7338.0,1,17.0,56776.0
7339.0,1,18.0,56794.0
7340.0,0,16.0,56810.0
7341.0,2,18.0,56828.0
7342.0,0,18.0,56846.0
7343.0,0,18.0,56864.0
7344.0,0,18.0,56882.0
7345.0,0,18.0,56900.0
7346.0,0,18.0,56918.0
7347.0,0,18.0,56936.0
7348.0,0,18.0,56954.0
7349.0,1,19.0,56973.0
7350.0,0,18.0,56991.0
7351.0,1,12.0,57003.0
7352.0,0,10.0,57013.0
7353.0,0,9.0,57022.0
7354.0,0,9.0,57031.0
7355.0,0,9.0,57040.0
